"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","LeBron James",10500,"Mia@Cle 07:00PM ET",47.992
"PG/SG","Stephen Curry",9500,"Orl@GS 10:30PM ET",45.685
"PF/C","DeMarcus Cousins",9400,"Was@Sac 10:00PM ET",45.947
"PG","John Wall",9100,"Was@Sac 10:00PM ET",42.485
"PF/C","LaMarcus Aldridge",8900,"Mil@Por 10:00PM ET",44.925
"PG","Kyle Lowry",8800,"Tor@Atl 07:30PM ET",38.858
"PF/C","Paul Millsap",8600,"Tor@Atl 07:30PM ET",38.419
"PG/SG","Kyrie Irving",8400,"Mia@Cle 07:00PM ET",38.176
"PG","Damian Lillard",8300,"Mil@Por 10:00PM ET",36.351
"SG/SF","Nicolas Batum",7700,"Mil@Por 10:00PM ET",33.209
"PG/SG","Dwyane Wade",7700,"Mia@Cle 07:00PM ET",35.484
"PF/C","Nikola Vucevic",7600,"Orl@GS 10:30PM ET",34.520
"SF/PF","Rudy Gay",7600,"Was@Sac 10:00PM ET",35.963
"PG","Isaiah Thomas",7500,"Was@Sac 10:00PM ET",36.030
"PF/C","David Lee",7400,"Orl@GS 10:30PM ET",35.198
"SG/SF","DeMar DeRozan",7400,"Tor@Atl 07:30PM ET",36.131
"PF/C","Spencer Hawes",7100,"Mia@Cle 07:00PM ET",32.800
"PG","Jeff Teague",7000,"Tor@Atl 07:30PM ET",31.653
"PF/C","Chris Bosh",6800,"Mia@Cle 07:00PM ET",30.480
"PG/SG","Brandon Knight",6700,"Mil@Por 10:00PM ET",30.888
"SF/PF","Luol Deng",6600,"Mia@Cle 07:00PM ET",30.514
"SF/PF","Tobias Harris",6500,"Orl@GS 10:30PM ET",27.946
"C","Marcin Gortat",6500,"Was@Sac 10:00PM ET",30.451
"PF/C","Larry Sanders",6300,"Mil@Por 10:00PM ET",22.554
"SG/SF","Arron Afflalo",6300,"Orl@GS 10:30PM ET",30.970
"SG","Bradley Beal",6300,"Was@Sac 10:00PM ET",29.026
"SG/SF","Trevor Ariza",6000,"Was@Sac 10:00PM ET",31.615
"SG/SF","Klay Thompson",6000,"Orl@GS 10:30PM ET",28.754
"PF/C","Anderson Varejao",6000,"Mia@Cle 07:00PM ET",28.038
"PG","Jameer Nelson",6000,"Orl@GS 10:30PM ET",28.692
"PF/C","Amir Johnson",6000,"Tor@Atl 07:30PM ET",24.528
"SG/SF","Andre Iguodala",5900,"Orl@GS 10:30PM ET",24.893
"SG/SF","Wesley Matthews",5800,"Mil@Por 10:00PM ET",27.616
"PF/C","Nene Hilario",5700,"Was@Sac 10:00PM ET",29.204
"C","Andrew Bogut",5600,"Orl@GS 10:30PM ET",27.621
"C","Robin Lopez",5600,"Mil@Por 10:00PM ET",26.873
"PG/SG","Victor Oladipo",5600,"Orl@GS 10:30PM ET",28.650
"C","Jonas Valanciunas",5500,"Tor@Atl 07:30PM ET",23.965
"PF/C","John Henson",5500,"Mil@Por 10:00PM ET",26.986
"PF/C","Tristan Thompson",5400,"Mia@Cle 07:00PM ET",26.590
"SG/SF","Kyle Korver",5400,"Tor@Atl 07:30PM ET",25.152
"SG","Dion Waiters",5300,"Mia@Cle 07:00PM ET",23.564
"PG/SG","Greivis Vasquez",5100,"Tor@Atl 07:30PM ET",18.165
"SF/PF","Ersan Ilyasova",4900,"Mil@Por 10:00PM ET",23.038
"PG","Mario Chalmers",4800,"Mia@Cle 07:00PM ET",23.509
"PG/SG","Ramon Sessions",4800,"Mil@Por 10:00PM ET",20.063
"SF/PF","DeMarre Carroll",4800,"Tor@Atl 07:30PM ET",24.310
"PG/SG","Jarrett Jack",4500,"Mia@Cle 07:00PM ET",19.158
"SF/PF","Derrick Williams",4400,"Was@Sac 10:00PM ET",16.711
"SF","Maurice Harkless",4400,"Orl@GS 10:30PM ET",16.115
"C","Zaza Pachulia",4300,"Mil@Por 10:00PM ET",19.421
