"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11700,"Atl@OKC 08:00PM ET",53.460
"PF/C","Kevin Love",10800,"Min@Chi 08:00PM ET",51.268
"PF/C","Blake Griffin",9400,"LAC@Mil 08:00PM ET",43.625
"PF/C","DeMarcus Cousins",9100,"Sac@Uta 09:00PM ET",46.700
"PF/C","Paul Millsap",8400,"Atl@OKC 08:00PM ET",38.060
"PG","Michael Carter-Williams",8200,"Pho@Phi 07:00PM ET",39.636
"PF/C","Joakim Noah",8200,"Min@Chi 08:00PM ET",36.625
"PG","Isaiah Thomas",7900,"Sac@Uta 09:00PM ET",35.750
"PG/SG","Goran Dragic",7900,"Pho@Phi 07:00PM ET",35.213
"SG/SF","DeMar DeRozan",7800,"Tor@Bkn 07:30PM ET",35.686
"C","Nikola Pekovic",7600,"Min@Chi 08:00PM ET",33.831
"PG/SG","Eric Bledsoe",7600,"Pho@Phi 07:00PM ET",34.854
"PG","Kyle Lowry",7600,"Tor@Bkn 07:30PM ET",36.733
"C","Brook Lopez",7500,"Tor@Bkn 07:30PM ET",33.382
"PF/C","Serge Ibaka",7400,"Atl@OKC 08:00PM ET",33.063
"PG","Ricky Rubio",7300,"Min@Chi 08:00PM ET",31.779
"SF/PF","Thaddeus Young",7300,"Pho@Phi 07:00PM ET",32.982
"SG/SF","Evan Turner",7100,"Pho@Phi 07:00PM ET",32.878
"C","DeAndre Jordan",7100,"LAC@Mil 08:00PM ET",34.832
"SF/PF","Rudy Gay",7100,"Sac@Uta 09:00PM ET",35.179
"PF/C","Spencer Hawes",7000,"Pho@Phi 07:00PM ET",34.113
"PF/C","Derrick Favors",6700,"Sac@Uta 09:00PM ET",30.890
"SG/SF","Gordon Hayward",6600,"Sac@Uta 09:00PM ET",35.058
"PG","Deron Williams",6600,"Tor@Bkn 07:30PM ET",28.894
"SG/SF","Kevin Martin",6500,"Min@Chi 08:00PM ET",29.341
"PG","Jeff Teague",6500,"Atl@OKC 08:00PM ET",32.506
"PG/SG","Brandon Knight",6400,"LAC@Mil 08:00PM ET",29.279
"PG/SG","Jamal Crawford",6300,"LAC@Mil 08:00PM ET",27.663
"PF/C","John Henson",6200,"LAC@Mil 08:00PM ET",30.114
"PG","Trey Burke",6200,"Sac@Uta 09:00PM ET",27.719
"PG/SG","Reggie Jackson",6100,"Atl@OKC 08:00PM ET",25.761
"SG/SF","Paul Pierce",6100,"Tor@Bkn 07:30PM ET",25.669
"PF/C","Carlos Boozer",6000,"Min@Chi 08:00PM ET",29.244
"PG","D.J. Augustin",5900,"Min@Chi 08:00PM ET",20.614
"SG/SF","Jimmy Butler",5800,"Min@Chi 08:00PM ET",25.633
