Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Anthony Davis,NOP,NOP vs MIA, 8:00 PM,43.7,20000,"",OUT
SF,LeBron James,MIA,MIA @ NOP, 8:00 PM,45.5,18800,"",OUT
PF,Blake Griffin,LAC,LAC vs DET,10:30 PM,42.6,17100,"",
PG,Chris Paul,LAC,LAC vs DET,10:30 PM,43.2,16900,"",
PG,Stephen Curry,GSW,GSW vs SAS,10:30 PM,41.5,16700,"",
C,Joakim Noah,CHI,CHI vs PHI, 8:00 PM,37.1,16500,"",
C,Al Jefferson,CHA,CHA vs POR, 7:00 PM,39.9,16300,"",
C,Dwight Howard,HOU,HOU @ CLE, 7:30 PM,38.8,16000,"",OUT
PF,LaMarcus Aldridge,POR,POR @ CHA, 7:00 PM,43.2,15500,"",OUT
SF,Nicolas Batum,POR,POR @ CHA, 7:00 PM,30.9,14900,"",
SG-SF,Paul George,IND,IND @ MEM, 8:00 PM,37.0,14800,"",
SG,James Harden,HOU,HOU @ CLE, 7:30 PM,38.9,14400,"",
PG,Kyrie Irving,CLE,CLE vs HOU, 7:30 PM,35.7,14000,"",OUT
PF,Tim Duncan,SAS,SAS @ GSW,10:30 PM,34.8,14000,"",
PG,Damian Lillard,POR,POR @ CHA, 7:00 PM,33.7,13900,"",
PF-C,Greg Monroe,DET,DET @ LAC,10:30 PM,30.7,13800,"",
PG,Michael Carter-Williams,PHI,PHI @ CHI, 8:00 PM,35.1,13800,"",
PF,Thaddeus Young,PHI,PHI @ CHI, 8:00 PM,32.2,13700,"",
C,Marc Gasol,MEM,MEM vs IND, 8:00 PM,30.6,13600,"",
SG,Dwyane Wade,MIA,MIA @ NOP, 8:00 PM,33.6,13600,"",OUT
PF,David Lee,GSW,GSW vs SAS,10:30 PM,33.5,13400,"",
C,DeAndre Jordan,LAC,LAC vs DET,10:30 PM,34.3,13300,"",
PF,Zach Randolph,MEM,MEM vs IND, 8:00 PM,33.1,13000,"",
SG-SF,Tyreke Evans,NOP,NOP vs MIA, 8:00 PM,27.0,13000,"",
PG,Kemba Walker,CHA,CHA vs POR, 7:00 PM,32.5,12900,"",
SF-PF,Josh Smith,DET,DET @ LAC,10:30 PM,33.8,12400,"",
SG,Lance Stephenson,IND,IND @ MEM, 8:00 PM,29.5,12200,"",
PG,Mike Conley,MEM,MEM vs IND, 8:00 PM,31.0,12200,"",
SF,Luol Deng,CLE,CLE vs HOU, 7:30 PM,28.9,12100,"",OUT
SG-SF,Gordon Hayward,UTA,UTA vs ORL, 9:00 PM,31.7,11900,"",
SG-SF,Kawhi Leonard,SAS,SAS @ GSW,10:30 PM,26.4,11600,"",
PF-C,Chris Bosh,MIA,MIA @ NOP, 8:00 PM,29.0,11600,"",
SG,Dion Waiters,CLE,CLE vs HOU, 7:30 PM,22.5,11600,"",
SF,Chandler Parsons,HOU,HOU @ CLE, 7:30 PM,30.0,11600,"",
PF-C,Derrick Favors,UTA,UTA vs ORL, 9:00 PM,28.3,11500,"",
PG,Brandon Jennings,DET,DET @ LAC,10:30 PM,31.6,11400,"",
PG,Tony Parker,SAS,SAS @ GSW,10:30 PM,28.5,11400,"",
SG,Klay Thompson,GSW,GSW vs SAS,10:30 PM,26.7,11300,"",
C,Andre Drummond,DET,DET @ LAC,10:30 PM,34.6,11200,"",OUT
PF-C,Taj Gibson,CHI,CHI vs PHI, 8:00 PM,25.1,11100,"",
PG,Jrue Holiday,NOP,NOP vs MIA, 8:00 PM,32.3,11000,"",OUT
SF-PF,Tobias Harris,ORL,ORL @ UTA, 9:00 PM,27.0,11000,"",
SF-PF,Terrence Jones,HOU,HOU @ CLE, 7:30 PM,25.1,11000,"",
SG,Jamal Crawford,LAC,LAC vs DET,10:30 PM,26.4,10900,"",OUT
SG,Wesley Matthews,POR,POR @ CHA, 7:00 PM,26.1,10900,"",
C,Spencer Hawes,CLE,CLE vs HOU, 7:30 PM,30.2,10800,"",
PF,David West,IND,IND @ MEM, 8:00 PM,28.3,10800,"",
C,Robin Lopez,POR,POR @ CHA, 7:00 PM,25.8,10700,"",
C,Anderson Varejao,CLE,CLE vs HOU, 7:30 PM,27.2,10500,"",
PF,Ryan Anderson,NOP,NOP vs MIA, 8:00 PM,29.6,10500,"",OUT
C,Nikola Vucevic,ORL,ORL @ UTA, 9:00 PM,31.9,10400,"",
PF,Carlos Boozer,CHI,CHI vs PHI, 8:00 PM,26.8,10400,"",
C,Andrew Bogut,GSW,GSW vs SAS,10:30 PM,26.5,10300,"",
SG,Tony Wroten,PHI,PHI @ CHI, 8:00 PM,21.6,10300,"",
SG,Victor Oladipo,ORL,ORL @ UTA, 9:00 PM,26.5,10300,"",
PG,Jameer Nelson,ORL,ORL @ UTA, 9:00 PM,26.2,10200,"",OUT
SG,Eric Gordon,NOP,NOP vs MIA, 8:00 PM,24.1,10100,"",
SG-SF,Jimmy Butler,CHI,CHI vs PHI, 8:00 PM,26.4,9800,"",
SG,Gerald Henderson,CHA,CHA vs POR, 7:00 PM,24.1,9800,"",
C,Omer Asik,HOU,HOU @ CLE, 7:30 PM,13.4,9800,"",
PG,Patrick Beverley,HOU,HOU @ CLE, 7:30 PM,21.3,9600,"",
SG-SF,Arron Afflalo,ORL,ORL @ UTA, 9:00 PM,28.5,9500,"",
PG,Trey Burke,UTA,UTA vs ORL, 9:00 PM,24.0,9300,"",
C,Roy Hibbert,IND,IND @ MEM, 8:00 PM,25.8,9300,"",
C,Enes Kanter,UTA,UTA vs ORL, 9:00 PM,22.0,9200,"",
PG,Jeremy Lin,HOU,HOU @ CLE, 7:30 PM,22.0,9100,"",
PF,Josh McRoberts,CHA,CHA vs POR, 7:00 PM,22.6,9000,"",
SG,Manu Ginobili,SAS,SAS @ GSW,10:30 PM,23.3,8900,"",
SG,Alec Burks,UTA,UTA vs ORL, 9:00 PM,22.2,8800,"",
PG,George Hill,IND,IND @ MEM, 8:00 PM,22.3,8800,"",
SG-SF,Evan Turner,IND,IND @ MEM, 8:00 PM,26.8,8700,"",
SG,JJ Redick,LAC,LAC vs DET,10:30 PM,22.3,8700,"",OUT
PG-SG,Jarrett Jack,CLE,CLE vs HOU, 7:30 PM,18.1,8700,"",
PG,Darren Collison,LAC,LAC vs DET,10:30 PM,19.9,8500,"",OUT
PG-SG,Rodney Stuckey,DET,DET @ LAC,10:30 PM,19.8,8400,"",
SG-SF,Mike Dunleavy,CHI,CHI vs PHI, 8:00 PM,21.1,8400,"",
C,Tiago Splitter,SAS,SAS @ GSW,10:30 PM,18.8,8200,"",
PG,Brian Roberts,NOP,NOP vs MIA, 8:00 PM,16.5,8200,"",
PG,DJ Augustin,CHI,CHI vs PHI, 8:00 PM,20.7,8200,"",
SF,Harrison Barnes,GSW,GSW vs SAS,10:30 PM,17.7,8100,"",
SF,Kyle Singler,DET,DET @ LAC,10:30 PM,16.7,8100,"",
SF,Draymond Green,GSW,GSW vs SAS,10:30 PM,17.3,8100,"",
SF,Alonzo Gee,CLE,CLE vs HOU, 7:30 PM,8.1,8100,"",
PG,Derrick Rose,CHI,CHI vs PHI, 8:00 PM,24.2,8000,"",OUT
SG,Matthew Dellavedova,CLE,CLE vs HOU, 7:30 PM,9.5,8000,"",
SG,Ray Allen,MIA,MIA @ NOP, 8:00 PM,16.9,8000,"",
SF,Al-Farouq Aminu,NOP,NOP vs MIA, 8:00 PM,19.4,8000,"",
SG-SF,Andre Iguodala,GSW,GSW vs SAS,10:30 PM,23.5,8000,"",OUT
SG-SF,Hollis Thompson,PHI,PHI @ CHI, 8:00 PM,12.0,8000,"",
PF,Kyle O'Quinn,ORL,ORL @ UTA, 9:00 PM,15.4,8000,"",
PG,Mo Williams,POR,POR @ CHA, 7:00 PM,18.7,8000,"",
SG-SF,James Anderson,PHI,PHI @ CHI, 8:00 PM,18.8,7900,"",OUT
SF,Tayshaun Prince,MEM,MEM vs IND, 8:00 PM,13.2,7900,"",
PG,Mario Chalmers,MIA,MIA @ NOP, 8:00 PM,21.8,7900,"",
PF-C,Jason Smith,NOP,NOP vs MIA, 8:00 PM,20.1,7900,"",OUT
SG,Willie Green,LAC,LAC vs DET,10:30 PM,9.1,7900,"",
SF,Moe Harkless,ORL,ORL @ UTA, 9:00 PM,15.3,7900,"",
PF,Tristan Thompson,CLE,CLE vs HOU, 7:30 PM,25.0,7900,"",
SF,Dorell Wright,POR,POR @ CHA, 7:00 PM,10.3,7800,"",
SF,Michael Beasley,MIA,MIA @ NOP, 8:00 PM,14.1,7800,"",
PG-SG,Kirk Hinrich,CHI,CHI vs PHI, 8:00 PM,19.3,7800,"",
SG,Marco Belinelli,SAS,SAS @ GSW,10:30 PM,18.6,7800,"",
SF,Matt Barnes,LAC,LAC vs DET,10:30 PM,18.7,7800,"",
SF,Danny Granger,LAC,LAC vs DET,10:30 PM,14.5,7700,"",
SG,Courtney Lee,MEM,MEM vs IND, 8:00 PM,16.6,7700,"",
PG,E'Twaun Moore,ORL,ORL @ UTA, 9:00 PM,11.8,7700,"",
SG,Nick Calathes,MEM,MEM vs IND, 8:00 PM,12.7,7700,"",
SG,Tony Allen,MEM,MEM vs IND, 8:00 PM,19.8,7700,"",
SF,Richard Jefferson,UTA,UTA vs ORL, 9:00 PM,16.3,7700,"",
SG,Gary Neal,CHA,CHA vs POR, 7:00 PM,14.6,7700,"",
SG,Reggie Bullock,LAC,LAC vs DET,10:30 PM,5.4,7600,"",
SG,Kentavious Caldwell-Pope,DET,DET @ LAC,10:30 PM,10.9,7600,"",
SF,James Johnson,MEM,MEM vs IND, 8:00 PM,18.7,7600,"",
PG,Cory Joseph,SAS,SAS @ GSW,10:30 PM,9.8,7600,"",
PG,Will Bynum,DET,DET @ LAC,10:30 PM,16.7,7600,"",
PG,Steve Blake,GSW,GSW vs SAS,10:30 PM,21.1,7600,"",
PF-C,Matt Bonner,SAS,SAS @ GSW,10:30 PM,7.0,7600,"",
SG,Jordan Crawford,GSW,GSW vs SAS,10:30 PM,19.3,7600,"",
PF-C,Glen Davis,LAC,LAC vs DET,10:30 PM,21.2,7600,"",
SG-SF,Danny Green,SAS,SAS @ GSW,10:30 PM,17.5,7500,"",
PF,Udonis Haslem,MIA,MIA @ NOP, 8:00 PM,7.1,7500,"",
C,Greg Stiemsma,NOP,NOP vs MIA, 8:00 PM,11.1,7500,"",
PF,Boris Diaw,SAS,SAS @ GSW,10:30 PM,19.0,7500,"",
C,Andrew Bynum,IND,IND @ MEM, 8:00 PM,18.7,7500,"",OUT
PG,Patty Mills,SAS,SAS @ GSW,10:30 PM,15.9,7500,"",
PF-C,Donatas Motiejunas,HOU,HOU @ CLE, 7:30 PM,11.0,7500,"",
PF,Marvin Williams,UTA,UTA vs ORL, 9:00 PM,19.5,7400,"",
PF,Thomas Robinson,POR,POR @ CHA, 7:00 PM,11.1,7400,"",
C,Jeff Withey,NOP,NOP vs MIA, 8:00 PM,7.3,7300,"",
C,Henry Sims,PHI,PHI @ CHI, 8:00 PM,12.6,7300,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs POR, 7:00 PM,16.5,7300,"",
PG,Norris Cole,MIA,MIA @ NOP, 8:00 PM,14.2,7300,"",
PF,Ed Davis,MEM,MEM vs IND, 8:00 PM,13.1,7200,"",
C,Alexis Ajinca,NOP,NOP vs MIA, 8:00 PM,12.9,7000,"",
PF-C,Jermaine O'Neal,GSW,GSW vs SAS,10:30 PM,16.1,7000,"",OUT
PF-C,Marreese Speights,GSW,GSW vs SAS,10:30 PM,10.7,7000,"",
PF-C,Chris Andersen,MIA,MIA @ NOP, 8:00 PM,16.1,6800,"",
