"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",10400,"OKC@Mem 08:00PM ET",53.410
"SG/SF","Paul George",9900,"Ind@Atl 07:00PM ET",40.629
"PG/SG","Stephen Curry",9700,"LAC@GS 10:30PM ET",45.970
"PG","Russell Westbrook",9400,"OKC@Mem 08:00PM ET",43.637
"PG","Chris Paul",9200,"LAC@GS 10:30PM ET",45.896
"PF/C","Blake Griffin",8600,"LAC@GS 10:30PM ET",44.485
"C","DeAndre Jordan",8200,"LAC@GS 10:30PM ET",35.951
"PF/C","Paul Millsap",8000,"Ind@Atl 07:00PM ET",38.778
"PG","Mike Conley",7600,"OKC@Mem 08:00PM ET",33.474
"C","Marc Gasol",7600,"OKC@Mem 08:00PM ET",33.371
"PF/C","Zach Randolph",7500,"OKC@Mem 08:00PM ET",35.443
"PF/C","David Lee",7200,"LAC@GS 10:30PM ET",34.524
"PG","Jeff Teague",7200,"Ind@Atl 07:00PM ET",31.881
"PF/C","Serge Ibaka",7100,"OKC@Mem 08:00PM ET",34.047
"SG/SF","Klay Thompson",6600,"LAC@GS 10:30PM ET",29.087
"PF","David West",6600,"Ind@Atl 07:00PM ET",29.353
"SG/SF","Lance Stephenson",6200,"Ind@Atl 07:00PM ET",31.057
"SG/SF","Andre Iguodala",6000,"LAC@GS 10:30PM ET",25.000
"SF","Draymond Green",5600,"LAC@GS 10:30PM ET",19.810
"SG/SF","Tony Allen",5400,"OKC@Mem 08:00PM ET",20.404
"SF/PF","DeMarre Carroll",5200,"Ind@Atl 07:00PM ET",24.288
"PG/SG","George Hill",5000,"Ind@Atl 07:00PM ET",22.849
"SG/SF","Kyle Korver",5000,"Ind@Atl 07:00PM ET",24.579
"SG","J.J. Redick",4900,"LAC@GS 10:30PM ET",23.100
"C","Andrew Bogut",4800,"LAC@GS 10:30PM ET",26.951
"PG/SG","Reggie Jackson",4700,"OKC@Mem 08:00PM ET",25.779
"PG/SG","Jamal Crawford",4700,"LAC@GS 10:30PM ET",28.105
"PG","Darren Collison",4600,"LAC@GS 10:30PM ET",21.997
"SF","Caron Butler",4500,"OKC@Mem 08:00PM ET",19.476
"C","Jermaine O'Neal",4300,"LAC@GS 10:30PM ET",17.260
"SG/SF","Courtney Lee",4200,"OKC@Mem 08:00PM ET",17.173
"SF","Matt Barnes",4200,"LAC@GS 10:30PM ET",20.996
"PG","C.J. Watson",4100,"Ind@Atl 07:00PM ET",13.684
"SF/PF","Harrison Barnes",4100,"LAC@GS 10:30PM ET",18.699
"SG/SF","Evan Turner",4000,"Ind@Atl 07:00PM ET",25.369
"PF","Mike Scott",4000,"Ind@Atl 07:00PM ET",16.147
"PG","Shelvin Mack",4000,"Ind@Atl 07:00PM ET",17.071
"SG/SF","Mike Miller",4000,"OKC@Mem 08:00PM ET",13.810
"C","Pero Antic",3900,"Ind@Atl 07:00PM ET",15.093
"C","Roy Hibbert",3900,"Ind@Atl 07:00PM ET",24.456
"PF/C","Luis Scola",3800,"Ind@Atl 07:00PM ET",15.448
"PF/C","Glen Davis",3700,"LAC@GS 10:30PM ET",18.962
"PG/SG","Lou Williams",3600,"Ind@Atl 07:00PM ET",19.473
"C","Kendrick Perkins",3600,"OKC@Mem 08:00PM ET",12.388
"PF/C","Marreese Speights",3500,"LAC@GS 10:30PM ET",12.262
"PG/SG","Jordan Crawford",3500,"LAC@GS 10:30PM ET",19.429
"SF","Danny Granger",3500,"LAC@GS 10:30PM ET",14.386
