"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PG/SG","Stephen Curry",9900,"Den@GS 10:30PM ET",45.389
"PF/C","Dirk Nowitzki",9100,"SA@Dal 08:00PM ET",36.529
"PF/C","David Lee",8300,"Den@GS 10:30PM ET",35.144
"PG/SG","Monta Ellis",8100,"SA@Dal 08:00PM ET",34.820
"PF","Kenneth Faried",8000,"Den@GS 10:30PM ET",28.793
"PF/C","Tim Duncan",7800,"SA@Dal 08:00PM ET",36.233
"PG","Ty Lawson",7600,"Den@GS 10:30PM ET",38.125
"SG/SF","Klay Thompson",7200,"Den@GS 10:30PM ET",29.026
"SG/SF","Kawhi Leonard",6700,"SA@Dal 08:00PM ET",28.159
"PG","Tony Parker",6100,"SA@Dal 08:00PM ET",28.785
"PG","Aaron Brooks",5800,"Den@GS 10:30PM ET",17.610
"SF","Danilo Gallinari",5800,"Den@GS 10:30PM ET",0
"SG/SF","Wilson Chandler",5700,"Den@GS 10:30PM ET",25.585
"PF/C","J.J. Hickson",5600,"Den@GS 10:30PM ET",27.812
"PG/SG","Randy Foye",5500,"Den@GS 10:30PM ET",24.107
"SF/PF","Shawn Marion",5300,"SA@Dal 08:00PM ET",24.462
"SG/SF","Andre Iguodala",5200,"Den@GS 10:30PM ET",24.762
"SF","Draymond Green",5000,"Den@GS 10:30PM ET",19.078
"PG","Jose Calderon",5000,"SA@Dal 08:00PM ET",24.282
"SG/SF","Vince Carter",4900,"SA@Dal 08:00PM ET",23.061
"C","JaVale McGee",4900,"Den@GS 10:30PM ET",14.250
"SG/SF","Manu Ginobili",4800,"SA@Dal 08:00PM ET",24.869
"C","Timofey Mozgov",4600,"Den@GS 10:30PM ET",20.163
"C","Samuel Dalembert",4500,"SA@Dal 08:00PM ET",18.916
"C","Andrew Bogut",4500,"Den@GS 10:30PM ET",27.262
"PF/C","Marreese Speights",4400,"Den@GS 10:30PM ET",12.078
"PG","Patty Mills",4200,"SA@Dal 08:00PM ET",17.622
"PG/SG","Jordan Crawford",4200,"Den@GS 10:30PM ET",20.299
"PG/SG","Nate Robinson",4200,"Den@GS 10:30PM ET",18.324
"SG","Evan Fournier",4100,"Den@GS 10:30PM ET",14.597
"C","Jermaine O'Neal",4100,"Den@GS 10:30PM ET",17.707
"SG/SF","Danny Green",4000,"SA@Dal 08:00PM ET",19.231
"PF/C","Boris Diaw",4000,"SA@Dal 08:00PM ET",19.950
"C","Tiago Splitter",3900,"SA@Dal 08:00PM ET",19.665
"PG/SG","Devin Harris",3900,"SA@Dal 08:00PM ET",17.932
"SF/PF","Harrison Barnes",3800,"Den@GS 10:30PM ET",18.274
"PF/C","Brandan Wright",3700,"SA@Dal 08:00PM ET",17.723
"SG/SF","Marco Belinelli",3600,"SA@Dal 08:00PM ET",19.951
"PG/SG","Steve Blake",3400,"Den@GS 10:30PM ET",21.050
"PF/C","Darrell Arthur",3200,"Den@GS 10:30PM ET",13.572
"PF","Jan Vesely",3100,"Den@GS 10:30PM ET",11.420
"SF","Quincy Miller",3100,"Den@GS 10:30PM ET",10.786
"PF/C","Hilton Armstrong",3000,"Den@GS 10:30PM ET",6.886
"SF/PF","Jae Crowder",3000,"SA@Dal 08:00PM ET",11.217
"PG","Cory Joseph",3000,"SA@Dal 08:00PM ET",10.691
"C","Ognjen Kuzmic",3000,"Den@GS 10:30PM ET",2.029
"SG","Ricky Ledo",3000,"SA@Dal 08:00PM ET",2.455
"PF","Matt Bonner",3000,"SA@Dal 08:00PM ET",7.627
"PG/SG","Nemanja Nedovic",3000,"Den@GS 10:30PM ET",2.663
"PG","Shane Larkin",3000,"SA@Dal 08:00PM ET",7.054
"PG/SG","Gal Mekel",3000,"SA@Dal 08:00PM ET",6.395
"C","Festus Ezeli",3000,"Den@GS 10:30PM ET",0
"PF/C","Anthony Randolph",3000,"Den@GS 10:30PM ET",10.821
"SF/PF","Austin Daye",3000,"SA@Dal 08:00PM ET",5.792
"PF/C","DeJuan Blair",3000,"SA@Dal 08:00PM ET",15.220
"PF/C","Bernard James",3000,"SA@Dal 08:00PM ET",3.517
"PF/C","Jeff Ayres",3000,"SA@Dal 08:00PM ET",9.337
"C","Aron Baynes",3000,"SA@Dal 08:00PM ET",7.430
"SG","Wayne Ellington",3000,"SA@Dal 08:00PM ET",6.142
"SF","Damion James",3000,"SA@Dal 08:00PM ET",1.875
