"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",10700,"Mem@Min 08:00PM ET",52.089
"SF/PF","LeBron James",10600,"Mil@Mia 07:30PM ET",48.114
"SG/SF","James Harden",10500,"Hou@Tor 07:00PM ET",43.008
"PF/C","DeMarcus Cousins",10400,"LAL@Sac 10:00PM ET",46.230
"SF/PF","Carmelo Anthony",10100,"Bkn@NY 07:00PM ET",46.931
"PG","Chris Paul",10000,"LAC@Pho 10:00PM ET",46.393
"PF/C","Anthony Davis",9900,"NO@Den 09:00PM ET",45.129
"PG/SG","Stephen Curry",9800,"GS@SA 08:30PM ET",45.676
"PF/C","Al Jefferson",9500,"Cha@Phi 07:00PM ET",41.846
"PF/C","Blake Griffin",9100,"LAC@Pho 10:00PM ET",44.679
"PF/C","Dwight Howard",9000,"Hou@Tor 07:00PM ET",41.408
"PG","John Wall",8900,"Bos@Was 07:00PM ET",42.328
"SG/SF","Paul George",8700,"Det@Ind 07:00PM ET",39.553
"PG/SG","Kyrie Irving",8700,"Cle@Orl 07:00PM ET",38.176
"PF/C","Joakim Noah",8700,"Chi@Atl 07:30PM ET",39.455
"PG","Kemba Walker",8400,"Cha@Phi 07:00PM ET",35.198
"PF/C","Paul Millsap",8300,"Chi@Atl 07:30PM ET",38.313
"SG/SF","Tyreke Evans",8300,"NO@Den 09:00PM ET",29.388
"PG","Kyle Lowry",8200,"Hou@Tor 07:00PM ET",38.662
"PF/C","Tim Duncan",8100,"GS@SA 08:30PM ET",36.772
"PF/C","Nikola Vucevic",8100,"Cle@Orl 07:00PM ET",34.612
"PG/SG","Goran Dragic",8000,"LAC@Pho 10:00PM ET",36.236
"PG","Michael Carter-Williams",8000,"Cha@Phi 07:00PM ET",37.730
"PF/C","Zach Randolph",7800,"Mem@Min 08:00PM ET",35.338
"PG","Ty Lawson",7700,"NO@Den 09:00PM ET",38.346
"SG/SF","DeMar DeRozan",7700,"Hou@Tor 07:00PM ET",36.427
"PF/C","Greg Monroe",7600,"Det@Ind 07:00PM ET",32.659
"SF/PF","Thaddeus Young",7600,"Cha@Phi 07:00PM ET",34.176
"PF","Kenneth Faried",7600,"NO@Den 09:00PM ET",28.021
"PG/SG","Eric Bledsoe",7600,"LAC@Pho 10:00PM ET",34.371
"C","DeAndre Jordan",7600,"LAC@Pho 10:00PM ET",35.937
"PG","Rajon Rondo",7500,"Bos@Was 07:00PM ET",34.260
"PG","Mike Conley",7400,"Mem@Min 08:00PM ET",33.085
"PG","Brandon Jennings",7400,"Det@Ind 07:00PM ET",34.229
"PF/C","Andre Drummond",7300,"Det@Ind 07:00PM ET",35.733
"C","Marc Gasol",7300,"Mem@Min 08:00PM ET",31.912
"SF/PF","Rudy Gay",7300,"LAL@Sac 10:00PM ET",35.283
"SF/PF","Chandler Parsons",7300,"Hou@Tor 07:00PM ET",32.190
"PG","Deron Williams",7200,"Bkn@NY 07:00PM ET",30.232
"SF/PF","Josh Smith",7200,"Det@Ind 07:00PM ET",35.071
"PG/SG","Dwyane Wade",7100,"Mil@Mia 07:30PM ET",34.980
"PG","Isaiah Thomas",7000,"LAL@Sac 10:00PM ET",36.382
"SG","Dion Waiters",7000,"Cle@Orl 07:00PM ET",25.131
"C","Marcin Gortat",6900,"Bos@Was 07:00PM ET",30.901
"PF/C","Ryan Anderson",6900,"NO@Den 09:00PM ET",31.932
"PG/SG","Victor Oladipo",6800,"Cle@Orl 07:00PM ET",28.965
"PF/C","Chris Bosh",6700,"Mil@Mia 07:30PM ET",30.309
"PG","Ricky Rubio",6700,"Mem@Min 08:00PM ET",31.716
"PF/C","David Lee",6700,"GS@SA 08:30PM ET",35.163
"PG/SG","Brandon Knight",6600,"Mil@Mia 07:30PM ET",31.215
"SF/PF","Luol Deng",6600,"Cle@Orl 07:00PM ET",30.475
"PG/SG","Kobe Bryant",6600,"LAL@Sac 10:00PM ET",28.833
"PG","Jeff Teague",6500,"Chi@Atl 07:30PM ET",31.575
"PG/SG","Ramon Sessions",6500,"Mil@Mia 07:30PM ET",21.457
"SG/SF","Kawhi Leonard",6400,"GS@SA 08:30PM ET",28.064
"PF/C","Markieff Morris",6400,"LAC@Pho 10:00PM ET",26.428
"PF","David West",6300,"Det@Ind 07:00PM ET",29.057
"SG","Bradley Beal",6300,"Bos@Was 07:00PM ET",28.935
"PF/C","Spencer Hawes",6200,"Cle@Orl 07:00PM ET",31.589
"SG/SF","Klay Thompson",6200,"GS@SA 08:30PM ET",28.942
"SG/SF","Lance Stephenson",6200,"Det@Ind 07:00PM ET",31.517
"C","Nikola Pekovic",6200,"Mem@Min 08:00PM ET",31.491
"SF/PF","Tobias Harris",6200,"Cle@Orl 07:00PM ET",27.901
"PG","Tony Parker",6100,"GS@SA 08:30PM ET",29.242
"PF/C","Larry Sanders",6100,"Mil@Mia 07:30PM ET",22.554
"SG/SF","Jimmy Butler",6100,"Chi@Atl 07:30PM ET",27.818
"SG/SF","J.R. Smith",6100,"Bkn@NY 07:00PM ET",25.653
"SF/PF","Paul Pierce",6100,"Bkn@NY 07:00PM ET",25.897
"PG/SG","Jarrett Jack",6000,"Cle@Orl 07:00PM ET",20.466
"C","Gorgui Dieng",6000,"Mem@Min 08:00PM ET",11.235
"PF/C","Taj Gibson",6000,"Chi@Atl 07:30PM ET",26.703
"PF/C","Jared Sullinger",5900,"Bos@Was 07:00PM ET",27.721
"SG/SF","Jeff Green",5900,"Bos@Was 07:00PM ET",27.321
