Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs HOU, 8:00 PM,50.5,20000,"",
PF-C,Kevin Love,MIN,MIN vs MIL, 8:00 PM,49.4,20000,"",
SG,James Harden,HOU,HOU @ OKC, 8:00 PM,39.6,17500,"",
C,DeMarcus Cousins,SAC,SAC @ DET, 7:30 PM,43.1,17000,"",
PG,Russell Westbrook,OKC,OKC vs HOU, 8:00 PM,39.1,16700,"",
PF,LaMarcus Aldridge,POR,POR @ MEM, 8:00 PM,43.7,16600,"",
C,Joakim Noah,CHI,CHI vs SAS, 8:00 PM,36.4,15600,"",
C,Dwight Howard,HOU,HOU @ OKC, 8:00 PM,39.1,14500,"",
PG,Stephen Curry,GSW,GSW vs DAL,10:30 PM,41.9,14400,"",
C,Andre Drummond,DET,DET vs SAC, 7:30 PM,35.1,14300,"",
PG,Rajon Rondo,BOS,BOS @ IND, 7:00 PM,31.2,14200,"",
PF-C,Greg Monroe,DET,DET vs SAC, 7:30 PM,30.4,14100,"",
SF-PF,Josh Smith,DET,DET vs SAC, 7:30 PM,34.1,14000,"",
SG-SF,Paul George,IND,IND vs BOS, 7:00 PM,37.1,13800,"",
PF,David Lee,GSW,GSW vs DAL,10:30 PM,33.9,13500,"",
PF,Tim Duncan,SAS,SAS @ CHI, 8:00 PM,35.1,13500,"",
PF,Dirk Nowitzki,DAL,DAL @ GSW,10:30 PM,34.7,13400,"",
PF-C,Serge Ibaka,OKC,OKC vs HOU, 8:00 PM,32.1,13300,"",
SG,Monta Ellis,DAL,DAL @ GSW,10:30 PM,32.9,13000,"",
C,Marc Gasol,MEM,MEM vs POR, 8:00 PM,30.3,13000,"",
SF,Nicolas Batum,POR,POR @ MEM, 8:00 PM,30.0,12800,"",
SF,Rudy Gay,SAC,SAC @ DET, 7:30 PM,33.8,12700,"",OUT
PG,Isaiah Thomas,SAC,SAC @ DET, 7:30 PM,33.2,12700,"",
PF,Zach Randolph,MEM,MEM vs POR, 8:00 PM,33.1,12600,"",
SG,Brandon Knight,MIL,MIL @ MIN, 8:00 PM,28.7,12400,"",
SF,Chandler Parsons,HOU,HOU @ OKC, 8:00 PM,30.4,12400,"",
PG,Brandon Jennings,DET,DET vs SAC, 7:30 PM,32.6,12000,"",
PG,Damian Lillard,POR,POR @ MEM, 8:00 PM,33.3,11900,"",
C,Nikola Pekovic,MIN,MIN vs MIL, 8:00 PM,31.3,11700,"",
SG-SF,Kawhi Leonard,SAS,SAS @ CHI, 8:00 PM,25.9,11400,"",
SG-SF,Jimmy Butler,CHI,CHI vs SAS, 8:00 PM,26.4,11300,"",
PG,Ricky Rubio,MIN,MIN vs MIL, 8:00 PM,29.6,11200,"",
PG,Mike Conley,MEM,MEM vs POR, 8:00 PM,31.2,11000,"",
PG,Tony Parker,SAS,SAS @ CHI, 8:00 PM,28.9,11000,"",
SG,Lance Stephenson,IND,IND vs BOS, 7:00 PM,29.7,10900,"",
SG,Wesley Matthews,POR,POR @ MEM, 8:00 PM,26.1,10900,"",
PF,David West,IND,IND vs BOS, 7:00 PM,28.3,10800,"",
PF-C,Taj Gibson,CHI,CHI vs SAS, 8:00 PM,25.4,10100,"",
SG,Klay Thompson,GSW,GSW vs DAL,10:30 PM,26.6,10000,"",
C,Robin Lopez,POR,POR @ MEM, 8:00 PM,25.9,9900,"",
SF-PF,Jeff Green,BOS,BOS @ IND, 7:00 PM,25.7,9800,"",
PF-C,Jared Sullinger,BOS,BOS @ IND, 7:00 PM,26.3,9700,"",
SG,Kevin Martin,MIN,MIN vs MIL, 8:00 PM,26.8,9600,"",
C,Andrew Bogut,GSW,GSW vs DAL,10:30 PM,26.5,9600,"",
PG,Reggie Jackson,OKC,OKC vs HOU, 8:00 PM,24.1,9500,"",
SF,Corey Brewer,MIN,MIN vs MIL, 8:00 PM,20.2,9500,"",
PF,Khris Middleton,MIL,MIL @ MIN, 8:00 PM,21.3,9400,"",
SG,Manu Ginobili,SAS,SAS @ CHI, 8:00 PM,23.3,9400,"",
SF-PF,Terrence Jones,HOU,HOU @ OKC, 8:00 PM,25.0,9400,"",
PF-C,John Henson,MIL,MIL @ MIN, 8:00 PM,26.1,9200,"",
PF,Carlos Boozer,CHI,CHI vs SAS, 8:00 PM,27.2,9200,"",
SG-SF,Andre Iguodala,GSW,GSW vs DAL,10:30 PM,23.8,9200,"",
PG,Jerryd Bayless,BOS,BOS @ IND, 7:00 PM,16.4,9200,"",
SG-SF,Evan Turner,IND,IND vs BOS, 7:00 PM,28.0,8900,"",
PG,DJ Augustin,CHI,CHI vs SAS, 8:00 PM,20.4,8900,"",
PF,Boris Diaw,SAS,SAS @ CHI, 8:00 PM,19.3,8900,"",
SF,Caron Butler,OKC,OKC vs HOU, 8:00 PM,19.2,8800,"",
PF-C,Kris Humphries,BOS,BOS @ IND, 7:00 PM,18.5,8800,"",
PG-SG,Avery Bradley,BOS,BOS @ IND, 7:00 PM,22.3,8700,"",OUT
C,Roy Hibbert,IND,IND vs BOS, 7:00 PM,26.1,8700,"",
C,Larry Sanders,MIL,MIL @ MIN, 8:00 PM,21.9,8600,"",OUT
PG,Jose Calderon,DAL,DAL @ GSW,10:30 PM,22.7,8600,"",
PG,George Hill,IND,IND vs BOS, 7:00 PM,22.1,8500,"",
PF,Ersan Ilyasova,MIL,MIL @ MIN, 8:00 PM,21.6,8500,"",
SG-SF,Danny Green,SAS,SAS @ CHI, 8:00 PM,17.7,8400,"",
SF,Shawn Marion,DAL,DAL @ GSW,10:30 PM,23.4,8300,"",
PG,Jeremy Lin,HOU,HOU @ OKC, 8:00 PM,21.9,8200,"",
PF,Jeff Adrien,MIL,MIL @ MIN, 8:00 PM,11.9,8200,"",
PG,Devin Harris,DAL,DAL @ GSW,10:30 PM,16.7,8200,"",
PG,Mo Williams,POR,POR @ MEM, 8:00 PM,18.9,8200,"",
SG,Ben McLemore,SAC,SAC @ DET, 7:30 PM,13.1,8200,"",
PG-SG,Kirk Hinrich,CHI,CHI vs SAS, 8:00 PM,19.4,8100,"",
SG-SF,Vince Carter,DAL,DAL @ GSW,10:30 PM,21.5,8100,"",
SF,Harrison Barnes,GSW,GSW vs DAL,10:30 PM,18.1,8100,"",
PG,Derrick Rose,CHI,CHI vs SAS, 8:00 PM,24.2,8000,"",OUT
SG,Nick Calathes,MEM,MEM vs POR, 8:00 PM,12.1,8000,"",
SF,Kyle Singler,DET,DET vs SAC, 7:30 PM,16.3,7900,"",
PG,Patrick Beverley,HOU,HOU @ OKC, 8:00 PM,21.1,7900,"",
SG,Tony Allen,MEM,MEM vs POR, 8:00 PM,20.6,7900,"",
SG-SF,Mike Dunleavy,CHI,CHI vs SAS, 8:00 PM,20.9,7900,"",
PF,Reggie Evans,SAC,SAC @ DET, 7:30 PM,11.4,7800,"",
C,Zaza Pachulia,MIL,MIL @ MIN, 8:00 PM,18.1,7800,"",
C,Kosta Koufos,MEM,MEM vs POR, 8:00 PM,16.8,7700,"",
SF,Draymond Green,GSW,GSW vs DAL,10:30 PM,16.8,7700,"",
SF,Perry Jones,OKC,OKC vs HOU, 8:00 PM,7.6,7700,"",
PF-C,Kelly Olynyk,BOS,BOS @ IND, 7:00 PM,16.5,7700,"",
PG,Steve Blake,GSW,GSW vs DAL,10:30 PM,22.2,7700,"",
PF-C,Brandan Wright,DAL,DAL @ GSW,10:30 PM,17.6,7700,"",
PG,Will Bynum,DET,DET vs SAC, 7:30 PM,16.4,7700,"",
PF,Brandon Bass,BOS,BOS @ IND, 7:00 PM,21.7,7600,"",
SG,Courtney Lee,MEM,MEM vs POR, 8:00 PM,16.8,7600,"",
PF-C,Jason Thompson,SAC,SAC @ DET, 7:30 PM,17.2,7600,"",
SF,James Johnson,MEM,MEM vs POR, 8:00 PM,19.8,7600,"",
