Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Heat,6350,11.5
PF,Elton Brand,Hawks,Heat,6350,11.5
SG,Kyle Korver,Hawks,Heat,9500,25.4
SF,Kyle Korver,Hawks,Heat,9500,25.4
PG,Lou Williams,Hawks,Heat,6750,18.2
SG,Lou Williams,Hawks,Heat,6750,18.2
PF,Paul Millsap,Hawks,Heat,13600,36.0
PG,Jeff Teague,Hawks,Heat,10900,31.7
PF,DeMarre Carroll,Hawks,Heat,7750,21.4
SF,DeMarre Carroll,Hawks,Heat,7750,21.4
PG,Shelvin Mack,Hawks,Heat,7150,16.1
C,Gustavo Ayon,Hawks,Heat,5000,9.8
PF,Gustavo Ayon,Hawks,Heat,5000,9.8
PF,Mike Scott,Hawks,Heat,7750,14.1
PG,Dennis Schroder,Hawks,Heat,5000,7.4
C,Pero Antic,Hawks,Heat,6550,11.9
SG,Ben Gordon,Bobcats,Raptors,5000,9.0
C,Al Jefferson,Bobcats,Raptors,15050,36.1
PF,Al Jefferson,Bobcats,Raptors,15050,36.1
C,Josh McRoberts,Bobcats,Raptors,8700,23.3
PF,Josh McRoberts,Bobcats,Raptors,8700,23.3
PG,Ramon Sessions,Bobcats,Raptors,8300,17.1
SG,Ramon Sessions,Bobcats,Raptors,8300,17.1
PF,Anthony Tolliver,Bobcats,Raptors,5000,11.6
SF,Anthony Tolliver,Bobcats,Raptors,5000,11.6
SG,Chris Douglas-Roberts,Bobcats,Raptors,5000,9.2
SF,Chris Douglas-Roberts,Bobcats,Raptors,5000,9.2
SG,Gerald Henderson,Bobcats,Raptors,9100,24.4
SF,Gerald Henderson,Bobcats,Raptors,9100,24.4
C,Bismack Biyombo,Bobcats,Raptors,5000,12.1
PG,Kemba Walker,Bobcats,Raptors,13050,33.2
SF,Michael Kidd-Gilchrist,Bobcats,Raptors,5950,17.0
SG,Jeffery Taylor,Bobcats,Raptors,5000,12.2
SF,Jeffery Taylor,Bobcats,Raptors,5000,12.2
C,Cody Zeller,Bobcats,Raptors,5000,11.9
PF,Cody Zeller,Bobcats,Raptors,5000,11.9
C,Nazr Mohammed,Bulls,Lakers,5000,5.5
PG,Mike James,Bulls,Lakers,5000,2.0
SG,Mike Dunleavy,Bulls,Lakers,8400,20.2
SF,Mike Dunleavy,Bulls,Lakers,8400,20.2
C,Carlos Boozer,Bulls,Lakers,10600,27.7
PF,Carlos Boozer,Bulls,Lakers,10600,27.7
PG,Kirk Hinrich,Bulls,Lakers,8350,20.6
SG,Kirk Hinrich,Bulls,Lakers,8350,20.6
C,Andrew Bynum,Bulls,Lakers,5000,17.7
C,Joakim Noah,Bulls,Lakers,15200,34.4
PF,Joakim Noah,Bulls,Lakers,15200,34.4
PG,D.J. Augustin,Bulls,Lakers,8700,18.1
SG,Cartier Martin,Bulls,Lakers,5000,11.3
SF,Cartier Martin,Bulls,Lakers,5000,11.3
C,Taj Gibson,Bulls,Lakers,9100,22.7
PF,Taj Gibson,Bulls,Lakers,9100,22.7
SG,Jimmy Butler,Bulls,Lakers,12050,24.0
SF,Jimmy Butler,Bulls,Lakers,12050,24.0
PG,Marquis Teague,Bulls,Lakers,5000,5.4
SG,Tony Snell,Bulls,Lakers,5000,10.9
SF,Tony Snell,Bulls,Lakers,5000,10.9
PF,Luol Deng,Cavaliers,Mavericks,12350,32.2
SF,Luol Deng,Cavaliers,Mavericks,12350,32.2
C,Anderson Varejao,Cavaliers,Mavericks,13500,27.7
PF,Anderson Varejao,Cavaliers,Mavericks,13500,27.7
PG,Jarrett Jack,Cavaliers,Mavericks,6100,19.2
SG,Jarrett Jack,Cavaliers,Mavericks,6100,19.2
SG,C.J. Miles,Cavaliers,Mavericks,6400,17.4
SF,C.J. Miles,Cavaliers,Mavericks,6400,17.4
PF,Earl Clark,Cavaliers,Mavericks,5000,11.3
SF,Earl Clark,Cavaliers,Mavericks,5000,11.3
SG,Alonzo Gee,Cavaliers,Mavericks,5000,8.5
SF,Alonzo Gee,Cavaliers,Mavericks,5000,8.5
PG,Kyrie Irving,Cavaliers,Mavericks,13300,35.2
SG,Kyrie Irving,Cavaliers,Mavericks,13300,35.2
C,Tristan Thompson,Cavaliers,Mavericks,10400,26.0
PF,Tristan Thompson,Cavaliers,Mavericks,10400,26.0
SG,Dion Waiters,Cavaliers,Mavericks,8600,22.5
C,Tyler Zeller,Cavaliers,Mavericks,5000,8.7
PF,Tyler Zeller,Cavaliers,Mavericks,5000,8.7
PF,Anthony Bennett,Cavaliers,Mavericks,5000,5.6
SF,Anthony Bennett,Cavaliers,Mavericks,5000,5.6
PG,Matthew Dellavedova,Cavaliers,Mavericks,5000,9.7
SG,Vince Carter,Mavericks,Cavaliers,7300,21.1
SF,Vince Carter,Mavericks,Cavaliers,7300,21.1
C,Dirk Nowitzki,Mavericks,Cavaliers,12550,35.1
PF,Dirk Nowitzki,Mavericks,Cavaliers,12550,35.1
PF,Shawn Marion,Mavericks,Cavaliers,9300,25.5
SF,Shawn Marion,Mavericks,Cavaliers,9300,25.5
C,Samuel Dalembert,Mavericks,Cavaliers,6700,17.3
PG,Monta Ellis,Mavericks,Cavaliers,13450,34.0
SG,Monta Ellis,Mavericks,Cavaliers,13450,34.0
PG,Jose Calderon,Mavericks,Cavaliers,8450,24.7
C,Brandan Wright,Mavericks,Cavaliers,7350,17.9
PF,Brandan Wright,Mavericks,Cavaliers,7350,17.9
SG,Wayne Ellington,Mavericks,Cavaliers,5000,5.9
C,DeJuan Blair,Mavericks,Cavaliers,6900,18.8
PF,DeJuan Blair,Mavericks,Cavaliers,6900,18.8
PF,Jae Crowder,Mavericks,Cavaliers,5000,12.8
SF,Jae Crowder,Mavericks,Cavaliers,5000,12.8
PG,Shane Larkin,Mavericks,Cavaliers,5000,8.8
PG,Gal Mekel,Mavericks,Cavaliers,5000,6.0
SG,Gal Mekel,Mavericks,Cavaliers,5000,6.0
PG,Chauncey Billups,Pistons,Clippers,5000,9.5
SG,Chauncey Billups,Pistons,Clippers,5000,9.5
PF,Josh Smith,Pistons,Clippers,11800,32.3
SF,Josh Smith,Pistons,Clippers,11800,32.3
PG,Will Bynum,Pistons,Clippers,5750,15.4
PG,Rodney Stuckey,Pistons,Clippers,7150,19.3
SG,Rodney Stuckey,Pistons,Clippers,7150,19.3
PG,Brandon Jennings,Pistons,Clippers,12550,34.6
PF,Jonas Jerebko,Pistons,Clippers,5000,6.7
SF,Jonas Jerebko,Pistons,Clippers,5000,6.7
C,Greg Monroe,Pistons,Clippers,11300,29.1
PF,Greg Monroe,Pistons,Clippers,11300,29.1
SG,Kyle Singler,Pistons,Clippers,6300,15.1
SF,Kyle Singler,Pistons,Clippers,6300,15.1
C,Josh Harrellson,Pistons,Clippers,5000,7.5
PF,Josh Harrellson,Pistons,Clippers,5000,7.5
C,Andre Drummond,Pistons,Clippers,13450,34.5
PF,Andre Drummond,Pistons,Clippers,13450,34.5
SG,Kentavious Caldwell-Pope,Pistons,Clippers,5500,13.3
C,Jermaine O'Neal,Warriors,Pacers,5000,13.5
SG,Andre Iguodala,Warriors,Pacers,9250,25.7
SF,Andre Iguodala,Warriors,Pacers,9250,25.7
C,Andrew Bogut,Warriors,Pacers,10600,27.0
C,David Lee,Warriors,Pacers,12800,34.7
PF,David Lee,Warriors,Pacers,12800,34.7
C,Marreese Speights,Warriors,Pacers,5000,10.3
PF,Marreese Speights,Warriors,Pacers,5000,10.3
PG,Stephen Curry,Warriors,Pacers,18500,46.8
SG,Stephen Curry,Warriors,Pacers,18500,46.8
PG,Jordan Crawford,Warriors,Pacers,8700,26.1
SG,Jordan Crawford,Warriors,Pacers,8700,26.1
SG,Klay Thompson,Warriors,Pacers,11000,29.6
SF,Klay Thompson,Warriors,Pacers,11000,29.6
SG,MarShon Brooks,Warriors,Pacers,5000,5.2
SF,MarShon Brooks,Warriors,Pacers,5000,5.2
PF,Harrison Barnes,Warriors,Pacers,6250,18.7
SF,Harrison Barnes,Warriors,Pacers,6250,18.7
SF,Draymond Green,Warriors,Pacers,6450,16.0
C,Dwight Howard,Rockets,Trail Blazers,14750,39.2
PF,Dwight Howard,Rockets,Trail Blazers,14750,39.2
SG,Francisco Garcia,Rockets,Trail Blazers,5000,13.0
SF,Francisco Garcia,Rockets,Trail Blazers,5000,13.0
SG,Ronnie Brewer,Rockets,Trail Blazers,5000,2.3
SF,Ronnie Brewer,Rockets,Trail Blazers,5000,2.3
PG,Aaron Brooks,Rockets,Trail Blazers,5950,13.9
C,Omer Asik,Rockets,Trail Blazers,5000,13.6
PF,Omer Asik,Rockets,Trail Blazers,5000,13.6
SG,James Harden,Rockets,Trail Blazers,15450,40.0
SF,James Harden,Rockets,Trail Blazers,15450,40.0
SF,Omri Casspi,Rockets,Trail Blazers,5000,15.9
PG,Patrick Beverley,Rockets,Trail Blazers,7550,20.7
SG,Patrick Beverley,Rockets,Trail Blazers,7550,20.7
PG,Jeremy Lin,Rockets,Trail Blazers,8950,24.2
