Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Rockets,12100,28.2
SG,Jamal Crawford,Clippers,Rockets,12100,28.2
SG,Joe Johnson,Nets,Trail Blazers,10450,24.1
SF,Joe Johnson,Nets,Trail Blazers,10450,24.1
PG,Kirk Hinrich,Bulls,Warriors,7100,20.4
SG,Kirk Hinrich,Bulls,Warriors,7100,20.4
PF,Josh Smith,Pistons,Spurs,13600,33.5
SF,Josh Smith,Pistons,Spurs,13600,33.5
PF,Marvin Williams,Jazz,Suns,7150,21.7
SF,Marvin Williams,Jazz,Suns,7150,21.7
PG,Jeff Teague,Hawks,Celtics,11150,29.9
C,Kevin Garnett,Nets,Trail Blazers,7200,19.2
PF,Kevin Garnett,Nets,Trail Blazers,7200,19.2
C,Jermaine O'Neal,Warriors,Bulls,7450,16.2
PF,Paul Pierce,Nets,Trail Blazers,10150,25.3
SF,Paul Pierce,Nets,Trail Blazers,10150,25.3
PG,Rajon Rondo,Celtics,Hawks,12150,29.5
SG,Jeff Green,Celtics,Hawks,10750,26.1
SF,Jeff Green,Celtics,Hawks,10750,26.1
C,Glen Davis,Clippers,Rockets,5800,23.2
PF,Glen Davis,Clippers,Rockets,5800,23.2
PG,Avery Bradley,Celtics,Hawks,7850,22.1
SG,Avery Bradley,Celtics,Hawks,7850,22.1
PG,E'Twaun Moore,Magic,76ers,5100,11.8
SG,E'Twaun Moore,Magic,76ers,5100,11.8
C,Boris Diaw,Spurs,Pistons,7150,18.9
PF,Boris Diaw,Spurs,Pistons,7150,18.9
PG,D.J. Augustin,Bulls,Warriors,9250,21.4
C,Carlos Boozer,Bulls,Warriors,9900,27.7
PF,Carlos Boozer,Bulls,Warriors,9900,27.7
SG,Kyle Korver,Hawks,Celtics,9100,25.1
SF,Kyle Korver,Hawks,Celtics,9100,25.1
PF,Luol Deng,Cavaliers,Thunder,11550,29.7
SF,Luol Deng,Cavaliers,Thunder,11550,29.7
PG,John Lucas III,Jazz,Suns,5000,7.6
