Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs ATL, 8:00 PM,49.1,19100,"",
PF-C,Anthony Davis,NOP,NOP vs LAC, 8:00 PM,43.9,18800,"",
PF,Blake Griffin,LAC,LAC @ NOP, 8:00 PM,42.8,18100,"",
C,DeMarcus Cousins,SAC,SAC vs NYK,10:00 PM,43.4,18100,"",
SF,LeBron James,MIA,MIA @ IND, 8:00 PM,45.6,18000,"",
PG,Chris Paul,LAC,LAC @ NOP, 8:00 PM,43.4,17700,"",
SF,Carmelo Anthony,NYK,NYK @ SAC,10:00 PM,44.2,17600,"",
C,Al Jefferson,CHA,CHA vs BKN, 7:00 PM,40.1,16400,"",
PG,John Wall,WAS,WAS vs PHO, 7:00 PM,39.4,15800,"",
PG,Kyle Lowry,TOR,TOR @ BOS, 7:30 PM,36.4,14900,"",
PG,Isaiah Thomas,SAC,SAC vs NYK,10:00 PM,33.8,14300,"",OUT
SG,DeMar DeRozan,TOR,TOR @ BOS, 7:30 PM,34.9,14300,"",
SG-SF,Tyreke Evans,NOP,NOP vs LAC, 8:00 PM,27.6,14100,"",
PG,Kyrie Irving,CLE,CLE @ DET, 7:30 PM,35.7,14000,"",OUT
SG-SF,Paul George,IND,IND vs MIA, 8:00 PM,36.8,13700,"",
C,Andre Drummond,DET,DET vs CLE, 7:30 PM,34.6,13600,"",
PG,Ty Lawson,DEN,DEN @ SAS, 8:30 PM,36.2,13500,"",
PF,Zach Randolph,MEM,MEM @ UTA,10:30 PM,33.0,13500,"",
PF,Paul Millsap,ATL,ATL @ MIN, 8:00 PM,36.0,13400,"",
PG,Rajon Rondo,BOS,BOS vs TOR, 7:30 PM,31.5,13400,"",
SF,Rudy Gay,SAC,SAC vs NYK,10:00 PM,33.6,13100,"",
PG,Kemba Walker,CHA,CHA vs BKN, 7:00 PM,32.6,13100,"",
PG,Eric Bledsoe,PHO,PHO @ WAS, 7:00 PM,32.2,13000,"",
PG,Goran Dragic,PHO,PHO @ WAS, 7:00 PM,33.7,13000,"",
PF,Tim Duncan,SAS,SAS vs DEN, 8:30 PM,34.7,13000,"",
PG,Mike Conley,MEM,MEM @ UTA,10:30 PM,31.2,12800,"",
C,Marc Gasol,MEM,MEM @ UTA,10:30 PM,30.7,12800,"",
SG-SF,Gordon Hayward,UTA,UTA vs MEM,10:30 PM,31.8,12700,"",
C,Brook Lopez,BKN,BKN @ CHA, 7:00 PM,32.6,12700,"",OUT
C,Marcin Gortat,WAS,WAS vs PHO, 7:00 PM,29.4,12700,"",
C,DeAndre Jordan,LAC,LAC @ NOP, 8:00 PM,34.2,12600,"",
PF-C,Greg Monroe,DET,DET vs CLE, 7:30 PM,30.7,12300,"",
PG,Jeff Teague,ATL,ATL @ MIN, 8:00 PM,29.9,12200,"",
C,Nikola Pekovic,MIN,MIN vs ATL, 8:00 PM,30.9,12100,"",OUT
PG,Deron Williams,BKN,BKN @ CHA, 7:00 PM,28.2,12000,"",
SG,Dwyane Wade,MIA,MIA @ IND, 8:00 PM,33.6,11900,"",OUT
PF,Amir Johnson,TOR,TOR @ BOS, 7:30 PM,24.2,11800,"",
SF-PF,Josh Smith,DET,DET vs CLE, 7:30 PM,33.4,11600,"",
SG,Dion Waiters,CLE,CLE @ DET, 7:30 PM,23.2,11300,"",
PG,Ricky Rubio,MIN,MIN vs ATL, 8:00 PM,30.1,11300,"",
PF-C,Chris Bosh,MIA,MIA @ IND, 8:00 PM,29.0,11200,"",
SG,Bradley Beal,WAS,WAS vs PHO, 7:00 PM,27.4,11100,"",
PF-C,Derrick Favors,UTA,UTA vs MEM,10:30 PM,28.4,11100,"",
SF,Trevor Ariza,WAS,WAS vs PHO, 7:00 PM,29.1,11100,"",OUT
PF-C,Nene Hilario,WAS,WAS vs PHO, 7:00 PM,28.1,11000,"",OUT
PG,Jrue Holiday,NOP,NOP vs LAC, 8:00 PM,32.3,11000,"",OUT
PG,Brandon Jennings,DET,DET vs CLE, 7:30 PM,31.7,11000,"",
C,JJ Hickson,DEN,DEN @ SAS, 8:30 PM,26.3,10900,"",OUT
PG,Tony Parker,SAS,SAS vs DEN, 8:30 PM,28.5,10900,"",OUT
PF,David West,IND,IND vs MIA, 8:00 PM,28.3,10800,"",
PF,Markieff Morris,PHO,PHO @ WAS, 7:00 PM,24.8,10800,"",
PF,Kenneth Faried,DEN,DEN @ SAS, 8:30 PM,26.2,10700,"",
SG-SF,Kawhi Leonard,SAS,SAS vs DEN, 8:30 PM,26.4,10500,"",
PF,Ryan Anderson,NOP,NOP vs LAC, 8:00 PM,29.6,10500,"",OUT
SG-SF,Joe Johnson,BKN,BKN @ CHA, 7:00 PM,23.9,10400,"",
SG,Eric Gordon,NOP,NOP vs LAC, 8:00 PM,24.1,10300,"",OUT
