Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Jazz,5000,9.2
PF,Elton Brand,Hawks,Jazz,5000,9.2
SG,Kyle Korver,Hawks,Jazz,9850,25.9
SF,Kyle Korver,Hawks,Jazz,9850,25.9
PG,Lou Williams,Hawks,Jazz,7250,17.2
SG,Lou Williams,Hawks,Jazz,7250,17.2
PF,Paul Millsap,Hawks,Jazz,12850,34.7
C,Al Horford,Hawks,Jazz,14750,35.4
PF,Al Horford,Hawks,Jazz,14750,35.4
SG,Cartier Martin,Hawks,Jazz,5000,12.2
SF,Cartier Martin,Hawks,Jazz,5000,12.2
PG,Jeff Teague,Hawks,Jazz,12200,31.8
PF,DeMarre Carroll,Hawks,Jazz,7850,21.6
SF,DeMarre Carroll,Hawks,Jazz,7850,21.6
PG,Shelvin Mack,Hawks,Jazz,5000,14.9
C,Gustavo Ayon,Hawks,Jazz,5000,12.3
PF,Gustavo Ayon,Hawks,Jazz,5000,12.3
SG,John Jenkins,Hawks,Jazz,5000,5.7
SF,John Jenkins,Hawks,Jazz,5000,5.7
PF,Mike Scott,Hawks,Jazz,5000,11.5
PG,Dennis Schroder,Hawks,Jazz,5000,8.0
C,Pero Antic,Hawks,Jazz,5000,8.9
SG,Ben Gordon,Bobcats,Pistons,5000,9.7
C,Al Jefferson,Bobcats,Pistons,12650,32.8
PF,Al Jefferson,Bobcats,Pistons,12650,32.8
C,Josh McRoberts,Bobcats,Pistons,8500,24.2
PF,Josh McRoberts,Bobcats,Pistons,8500,24.2
PG,Ramon Sessions,Bobcats,Pistons,6400,17.0
SG,Ramon Sessions,Bobcats,Pistons,6400,17.0
PF,Anthony Tolliver,Bobcats,Pistons,7000,8.7
SF,Anthony Tolliver,Bobcats,Pistons,7000,8.7
SG,Gerald Henderson,Bobcats,Pistons,9950,24.6
SF,Gerald Henderson,Bobcats,Pistons,9950,24.6
C,Bismack Biyombo,Bobcats,Pistons,5000,13.4
PG,Kemba Walker,Bobcats,Pistons,12400,31.5
SG,Jeffery Taylor,Bobcats,Pistons,6550,12.8
SF,Jeffery Taylor,Bobcats,Pistons,6550,12.8
C,Cody Zeller,Bobcats,Pistons,5000,12.0
PF,Cody Zeller,Bobcats,Pistons,5000,12.0
C,Anderson Varejao,Cavaliers,Bucks,9650,24.7
PF,Anderson Varejao,Cavaliers,Bucks,9650,24.7
C,Andrew Bynum,Cavaliers,Bucks,6700,17.8
PG,Jarrett Jack,Cavaliers,Bucks,8050,20.0
SG,Jarrett Jack,Cavaliers,Bucks,8050,20.0
SG,C.J. Miles,Cavaliers,Bucks,5000,14.5
SF,C.J. Miles,Cavaliers,Bucks,5000,14.5
PF,Earl Clark,Cavaliers,Bucks,5000,11.9
SF,Earl Clark,Cavaliers,Bucks,5000,11.9
SG,Alonzo Gee,Cavaliers,Bucks,5000,9.6
SF,Alonzo Gee,Cavaliers,Bucks,5000,9.6
PG,Kyrie Irving,Cavaliers,Bucks,14400,34.0
SG,Kyrie Irving,Cavaliers,Bucks,14400,34.0
C,Tristan Thompson,Cavaliers,Bucks,9100,25.8
PF,Tristan Thompson,Cavaliers,Bucks,9100,25.8
SG,Dion Waiters,Cavaliers,Bucks,9450,23.1
C,Tyler Zeller,Cavaliers,Bucks,5000,5.0
PF,Tyler Zeller,Cavaliers,Bucks,5000,5.0
PF,Anthony Bennett,Cavaliers,Bucks,5000,5.1
SF,Anthony Bennett,Cavaliers,Bucks,5000,5.1
PG,Matthew Dellavedova,Cavaliers,Bucks,5000,8.3
SG,Vince Carter,Mavericks,Raptors,8350,21.1
SF,Vince Carter,Mavericks,Raptors,8350,21.1
C,Dirk Nowitzki,Mavericks,Raptors,13800,35.4
PF,Dirk Nowitzki,Mavericks,Raptors,13800,35.4
PF,Shawn Marion,Mavericks,Raptors,9750,25.9
SF,Shawn Marion,Mavericks,Raptors,9750,25.9
C,Samuel Dalembert,Mavericks,Raptors,6300,18.9
PG,Monta Ellis,Mavericks,Raptors,12500,33.8
SG,Monta Ellis,Mavericks,Raptors,12500,33.8
PG,Jose Calderon,Mavericks,Raptors,9300,23.4
C,Brandan Wright,Mavericks,Raptors,7400,19.2
PF,Brandan Wright,Mavericks,Raptors,7400,19.2
C,DeJuan Blair,Mavericks,Raptors,7050,21.2
PF,DeJuan Blair,Mavericks,Raptors,7050,21.2
PF,Jae Crowder,Mavericks,Raptors,5000,12.4
SF,Jae Crowder,Mavericks,Raptors,5000,12.4
PG,Shane Larkin,Mavericks,Raptors,5000,8.8
PG,Gal Mekel,Mavericks,Raptors,5000,7.3
SG,Gal Mekel,Mavericks,Raptors,5000,7.3
PG,Andre Miller,Nuggets,Suns,6000,15.1
SG,Andre Miller,Nuggets,Suns,6000,15.1
PG,Nate Robinson,Nuggets,Suns,6750,18.6
SG,Nate Robinson,Nuggets,Suns,6750,18.6
PG,Randy Foye,Nuggets,Suns,5550,17.5
SG,Randy Foye,Nuggets,Suns,5550,17.5
SG,Wilson Chandler,Nuggets,Suns,9550,22.7
SF,Wilson Chandler,Nuggets,Suns,9550,22.7
C,Anthony Randolph,Nuggets,Suns,5000,11.8
PF,Anthony Randolph,Nuggets,Suns,5000,11.8
C,JaVale McGee,Nuggets,Suns,6800,13.2
C,J.J. Hickson,Nuggets,Suns,10850,24.6
PF,J.J. Hickson,Nuggets,Suns,10850,24.6
C,Darrell Arthur,Nuggets,Suns,5000,11.4
PF,Darrell Arthur,Nuggets,Suns,5000,11.4
PG,Ty Lawson,Nuggets,Suns,12200,35.5
C,Timofey Mozgov,Nuggets,Suns,6050,18.0
PF,Kenneth Faried,Nuggets,Suns,9300,23.8
SF,Jordan Hamilton,Nuggets,Suns,5000,17.4
PG,Chauncey Billups,Pistons,Bobcats,5000,12.9
SG,Chauncey Billups,Pistons,Bobcats,5000,12.9
PF,Josh Smith,Pistons,Bobcats,12450,31.8
SF,Josh Smith,Pistons,Bobcats,12450,31.8
PF,Charlie Villanueva,Pistons,Bobcats,5000,8.8
PG,Will Bynum,Pistons,Bobcats,5000,14.4
PG,Rodney Stuckey,Pistons,Bobcats,6650,21.3
SG,Rodney Stuckey,Pistons,Bobcats,6650,21.3
PG,Brandon Jennings,Pistons,Bobcats,12150,35.5
PF,Jonas Jerebko,Pistons,Bobcats,5000,6.3
SF,Jonas Jerebko,Pistons,Bobcats,5000,6.3
C,Greg Monroe,Pistons,Bobcats,12300,30.5
PF,Greg Monroe,Pistons,Bobcats,12300,30.5
SG,Kyle Singler,Pistons,Bobcats,5800,13.9
SF,Kyle Singler,Pistons,Bobcats,5800,13.9
C,Josh Harrellson,Pistons,Bobcats,5000,7.5
PF,Josh Harrellson,Pistons,Bobcats,5000,7.5
C,Andre Drummond,Pistons,Bobcats,14050,35.0
PF,Andre Drummond,Pistons,Bobcats,14050,35.0
SG,Kentavious Caldwell-Pope,Pistons,Bobcats,5000,13.4
C,Dwight Howard,Rockets,Pacers,15700,39.2
PF,Dwight Howard,Rockets,Pacers,15700,39.2
SG,Francisco Garcia,Rockets,Pacers,5000,14.9
SF,Francisco Garcia,Rockets,Pacers,5000,14.9
PG,Aaron Brooks,Rockets,Pacers,5000,13.5
C,Omer Asik,Rockets,Pacers,5000,13.6
PF,Omer Asik,Rockets,Pacers,5000,13.6
SG,James Harden,Rockets,Pacers,15500,40.2
SF,James Harden,Rockets,Pacers,15500,40.2
SF,Omri Casspi,Rockets,Pacers,6000,17.6
PG,Patrick Beverley,Rockets,Pacers,8300,21.2
SG,Patrick Beverley,Rockets,Pacers,8300,21.2
PG,Jeremy Lin,Rockets,Pacers,7500,25.6
SG,Jeremy Lin,Rockets,Pacers,7500,25.6
PF,Donatas Motiejunas,Rockets,Pacers,5000,5.2
SF,Donatas Motiejunas,Rockets,Pacers,5000,5.2
PF,Chandler Parsons,Rockets,Pacers,11650,31.8
SF,Chandler Parsons,Rockets,Pacers,11650,31.8
C,Greg Smith,Rockets,Pacers,5000,7.6
PF,Greg Smith,Rockets,Pacers,5000,7.6
PF,Terrence Jones,Rockets,Pacers,8400,22.6
SF,Terrence Jones,Rockets,Pacers,8400,22.6
C,Luis Scola,Pacers,Rockets,6200,14.9
PF,Luis Scola,Pacers,Rockets,6200,14.9
PF,David West,Pacers,Rockets,10200,28.1
SF,Danny Granger,Pacers,Rockets,6250,0.0
C,Ian Mahinmi,Pacers,Rockets,5000,8.0
PG,C.J. Watson,Pacers,Rockets,5000,12.9
C,Roy Hibbert,Pacers,Rockets,10300,29.7
PG,George Hill,Pacers,Rockets,8450,23.8
SG,George Hill,Pacers,Rockets,8450,23.8
SG,Paul George,Pacers,Rockets,14900,40.0
SF,Paul George,Pacers,Rockets,14900,40.0
SG,Lance Stephenson,Pacers,Rockets,11300,28.9
SF,Orlando Johnson,Pacers,Rockets,5000,7.0
PG,Steve Nash,Lakers,Timberwolves,7100,15.2
PG,Kobe Bryant,Lakers,Timberwolves,11450,27.2
SG,Kobe Bryant,Lakers,Timberwolves,11450,27.2
C,Pau Gasol,Lakers,Timberwolves,12650,31.5
PF,Pau Gasol,Lakers,Timberwolves,12650,31.5
C,Chris Kaman,Lakers,Timberwolves,5000,16.5
PF,Chris Kaman,Lakers,Timberwolves,5000,16.5
PG,Steve Blake,Lakers,Timberwolves,11100,26.9
SG,Steve Blake,Lakers,Timberwolves,11100,26.9
PF,Shawne Williams,Lakers,Timberwolves,5350,13.9
SF,Shawne Williams,Lakers,Timberwolves,5350,13.9
PG,Jordan Farmar,Lakers,Timberwolves,7650,20.3
SG,Nick Young,Lakers,Timberwolves,8750,21.4
SF,Nick Young,Lakers,Timberwolves,8750,21.4
C,Jordan Hill,Lakers,Timberwolves,8100,22.3
PF,Jordan Hill,Lakers,Timberwolves,8100,22.3
SG,Jodie Meeks,Lakers,Timberwolves,7050,19.0
SG,Wesley Johnson,Lakers,Timberwolves,7350,19.9
SF,Wesley Johnson,Lakers,Timberwolves,7350,19.9
SG,Xavier Henry,Lakers,Timberwolves,6800,15.4
SF,Xavier Henry,Lakers,Timberwolves,6800,15.4
C,Robert Sacre,Lakers,Timberwolves,5000,11.4
SG,Ray Allen,Heat,Kings,6800,18.6
PF,Rashard Lewis,Heat,Kings,5000,11.6
SF,Rashard Lewis,Heat,Kings,5000,11.6
SG,Shane Battier,Heat,Kings,5000,9.6
SF,Shane Battier,Heat,Kings,5000,9.6
C,Chris Andersen,Heat,Kings,6300,14.8
PF,Chris Andersen,Heat,Kings,6300,14.8
SG,Roger Mason Jr.,Heat,Kings,5000,8.4
PF,LeBron James,Heat,Kings,18500,44.9
SF,LeBron James,Heat,Kings,18500,44.9
C,Chris Bosh,Heat,Kings,11750,26.3
PF,Chris Bosh,Heat,Kings,11750,26.3
PG,Dwyane Wade,Heat,Kings,13550,34.8
SG,Dwyane Wade,Heat,Kings,13550,34.8
SG,James Jones,Heat,Kings,5000,5.9
SF,James Jones,Heat,Kings,5000,5.9
PF,Udonis Haslem,Heat,Kings,5000,5.2
C,Greg Oden,Heat,Kings,5000,0.0
PF,Michael Beasley,Heat,Kings,7400,18.2
SF,Michael Beasley,Heat,Kings,7400,18.2
PG,Mario Chalmers,Heat,Kings,8600,22.5
PG,Norris Cole,Heat,Kings,6200,16.6
SF,Caron Butler,Bucks,Cavaliers,7350,23.8
PG,Luke Ridnour,Bucks,Cavaliers,5000,12.5
SG,Luke Ridnour,Bucks,Cavaliers,5000,12.5
C,Zaza Pachulia,Bucks,Cavaliers,6700,18.5
PF,Ersan Ilyasova,Bucks,Cavaliers,8250,17.4
SF,Ersan Ilyasova,Bucks,Cavaliers,8250,17.4
PG,O.J. Mayo,Bucks,Cavaliers,7500,21.7
SG,O.J. Mayo,Bucks,Cavaliers,7500,21.7
C,Ekpe Udoh,Bucks,Cavaliers,5000,12.8
PF,Ekpe Udoh,Bucks,Cavaliers,5000,12.8
C,Larry Sanders,Bucks,Cavaliers,6000,10.8
PF,Larry Sanders,Bucks,Cavaliers,6000,10.8
PG,Gary Neal,Bucks,Cavaliers,5650,15.3
SG,Gary Neal,Bucks,Cavaliers,5650,15.3
PG,Brandon Knight,Bucks,Cavaliers,7650,21.9
SG,Brandon Knight,Bucks,Cavaliers,7650,21.9
C,John Henson,Bucks,Cavaliers,11550,28.8
PF,John Henson,Bucks,Cavaliers,11550,28.8
PF,Khris Middleton,Bucks,Cavaliers,7150,19.8
SF,Khris Middleton,Bucks,Cavaliers,7150,19.8
SG,Giannis Antetokounmpo,Bucks,Cavaliers,6950,14.5
SF,Giannis Antetokounmpo,Bucks,Cavaliers,6950,14.5
PG,Nate Wolters,Bucks,Cavaliers,7400,16.5
SG,Kevin Martin,Timberwolves,Lakers,9700,29.9
SF,Kevin Martin,Timberwolves,Lakers,9700,29.9
C,Ronny Turiaf,Timberwolves,Lakers,5000,6.5
PF,Ronny Turiaf,Timberwolves,Lakers,5000,6.5
PG,J.J. Barea,Timberwolves,Lakers,7250,15.8
SG,Corey Brewer,Timberwolves,Lakers,8150,20.9
SF,Corey Brewer,Timberwolves,Lakers,8150,20.9
C,Kevin Love,Timberwolves,Lakers,19600,51.1
PF,Kevin Love,Timberwolves,Lakers,19600,51.1
C,Nikola Pekovic,Timberwolves,Lakers,10350,28.8
PF,Luc Richard Mbah a Moute,Timberwolves,Lakers,5000,11.3
SF,Luc Richard Mbah a Moute,Timberwolves,Lakers,5000,11.3
PG,Ricky Rubio,Timberwolves,Lakers,12500,31.1
PF,Dante Cunningham,Timberwolves,Lakers,5000,14.5
SG,Chase Budinger,Timberwolves,Lakers,5000,0.0
SF,Chase Budinger,Timberwolves,Lakers,5000,0.0
PG,A.J. Price,Timberwolves,Lakers,5000,2.6
PF,Robbie Hummel,Timberwolves,Lakers,5000,8.5
SF,Robbie Hummel,Timberwolves,Lakers,5000,8.5
PG,Alexey Shved,Timberwolves,Lakers,5000,6.2
SG,Alexey Shved,Timberwolves,Lakers,5000,6.2
C,Gorgui Dieng,Timberwolves,Lakers,5000,6.8
C,Kevin Garnett,Nets,76ers,7050,19.6
PF,Kevin Garnett,Nets,76ers,7050,19.6
SG,Paul Pierce,Nets,76ers,9400,23.6
SF,Paul Pierce,Nets,76ers,9400,23.6
PG,Jason Terry,Nets,76ers,5000,9.6
SG,Jason Terry,Nets,76ers,5000,9.6
PF,Andrei Kirilenko,Nets,76ers,5000,11.4
SF,Andrei Kirilenko,Nets,76ers,5000,11.4
SG,Joe Johnson,Nets,76ers,11250,26.1
SF,Joe Johnson,Nets,76ers,11250,26.1
C,Reggie Evans,Nets,76ers,5000,7.6
PF,Reggie Evans,Nets,76ers,5000,7.6
PG,Shaun Livingston,Nets,76ers,6650,14.6
SG,Shaun Livingston,Nets,76ers,6650,14.6
PG,Deron Williams,Nets,76ers,12050,26.8
C,Andray Blatche,Nets,76ers,9650,22.5
PF,Andray Blatche,Nets,76ers,9650,22.5
SG,Alan Anderson,Nets,76ers,6600,14.9
SF,Alan Anderson,Nets,76ers,6600,14.9
C,Brook Lopez,Nets,76ers,12450,31.6
PG,Tyshawn Taylor,Nets,76ers,5000,9.0
PF,Mirza Teletovic,Nets,76ers,5000,12.4
SF,Mirza Teletovic,Nets,76ers,5000,12.4
PF,Mason Plumlee,Nets,76ers,5000,11.9
C,Spencer Hawes,76ers,Nets,11950,34.4
PF,Spencer Hawes,76ers,Nets,11950,34.4
PF,Thaddeus Young,76ers,Nets,10450,28.3
SF,Thaddeus Young,76ers,Nets,10450,28.3
SG,Evan Turner,76ers,Nets,11800,32.4
SF,Evan Turner,76ers,Nets,11800,32.4
SG,James Anderson,76ers,Nets,7350,19.0
SF,James Anderson,76ers,Nets,7350,19.0
C,Daniel Orton,76ers,Nets,5000,8.2
PF,Daniel Orton,76ers,Nets,5000,8.2
PG,Darius Morris,76ers,Nets,5000,12.6
SG,Darius Morris,76ers,Nets,5000,12.6
C,Lavoy Allen,76ers,Nets,5000,14.1
PF,Lavoy Allen,76ers,Nets,5000,14.1
PG,Tony Wroten,76ers,Nets,11150,24.0
PF,Hollis Thompson,76ers,Nets,6200,12.7
SF,Hollis Thompson,76ers,Nets,6200,12.7
PG,Michael Carter-Williams,76ers,Nets,15450,41.5
PG,Lorenzo Brown,76ers,Nets,5000,7.8
PF,Brandon Davies,76ers,Nets,5000,6.8
C,Channing Frye,Suns,Nuggets,7800,22.8
PF,Channing Frye,Suns,Nuggets,7800,22.8
SG,Gerald Green,Suns,Nuggets,6800,19.8
SF,Gerald Green,Suns,Nuggets,6800,19.8
SG,P.J. Tucker,Suns,Nuggets,7500,21.1
SF,P.J. Tucker,Suns,Nuggets,7500,21.1
PG,Goran Dragic,Suns,Nuggets,13200,32.6
SG,Goran Dragic,Suns,Nuggets,13200,32.6
PG,Eric Bledsoe,Suns,Nuggets,15700,35.7
SG,Eric Bledsoe,Suns,Nuggets,15700,35.7
PG,Ish Smith,Suns,Nuggets,5000,8.0
C,Markieff Morris,Suns,Nuggets,8600,23.3
PF,Markieff Morris,Suns,Nuggets,8600,23.3
PF,Marcus Morris,Suns,Nuggets,7350,19.7
C,Miles Plumlee,Suns,Nuggets,9400,25.1
