"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PG/SG","Stephen Curry",10100,"Chi@GS 10:30PM ET",47.946
"PF/C","Tim Duncan",8600,"SA@Bkn 08:00PM ET",37.332
"PF/C","David Lee",8000,"Chi@GS 10:30PM ET",35.771
"PG","Tony Parker",7700,"SA@Bkn 08:00PM ET",30.928
"PG","Deron Williams",7500,"SA@Bkn 08:00PM ET",29.000
"PF/C","Joakim Noah",7500,"Chi@GS 10:30PM ET",36.473
"SF/PF","Paul Pierce",6800,"SA@Bkn 08:00PM ET",26.695
"C","Andrew Bogut",6700,"Chi@GS 10:30PM ET",28.771
"PF/C","Carlos Boozer",6500,"Chi@GS 10:30PM ET",29.578
"PG","D.J. Augustin",6200,"Chi@GS 10:30PM ET",21.592
"SG/SF","Klay Thompson",6200,"Chi@GS 10:30PM ET",29.520
"SG/SF","Kawhi Leonard",6200,"SA@Bkn 08:00PM ET",26.073
"SG/SF","Andre Iguodala",6100,"Chi@GS 10:30PM ET",25.372
"SG/SF","Jimmy Butler",6100,"Chi@GS 10:30PM ET",26.364
"PG/SG","Shaun Livingston",6000,"SA@Bkn 08:00PM ET",19.185
"PF/C","Taj Gibson",5800,"Chi@GS 10:30PM ET",24.917
"SG/SF","Joe Johnson",5400,"SA@Bkn 08:00PM ET",25.574
"PF/C","Andray Blatche",5200,"SA@Bkn 08:00PM ET",23.894
"PF/C","Kevin Garnett",4800,"SA@Bkn 08:00PM ET",20.524
"PG/SG","Jordan Crawford",4600,"Chi@GS 10:30PM ET",24.682
"PF/C","Mason Plumlee",4600,"SA@Bkn 08:00PM ET",12.549
"SF/PF","Harrison Barnes",4400,"Chi@GS 10:30PM ET",19.172
"SG/SF","Mike Dunleavy",4300,"Chi@GS 10:30PM ET",21.401
"SG/SF","Manu Ginobili",4300,"SA@Bkn 08:00PM ET",25.095
"C","Tiago Splitter",4300,"SA@Bkn 08:00PM ET",19.068
"PF/C","Boris Diaw",4000,"SA@Bkn 08:00PM ET",18.936
"SG/SF","Marco Belinelli",3800,"SA@Bkn 08:00PM ET",19.168
"SG/SF","Danny Green",3600,"SA@Bkn 08:00PM ET",18.096
"SF/PF","Mirza Teletovic",3400,"SA@Bkn 08:00PM ET",16.385
"PG/SG","Kirk Hinrich",3400,"Chi@GS 10:30PM ET",20.269
"PG","Patrick Mills",3300,"SA@Bkn 08:00PM ET",15.469
"SG","Shannon Brown",3200,"SA@Bkn 08:00PM ET",2.583
"SF/PF","Andrei Kirilenko",3100,"SA@Bkn 08:00PM ET",13.250
"C","Ognjen Kuzmic",3000,"Chi@GS 10:30PM ET",1.962
"SF","Draymond Green",3000,"Chi@GS 10:30PM ET",16.097
"SG/SF","Tony Snell",3000,"Chi@GS 10:30PM ET",11.012
"PG","Marquis Teague",3000,"SA@Bkn 08:00PM ET",6.548
"PF/C","Erik Murphy",3000,"Chi@GS 10:30PM ET",0.847
"SF/PF","Tornike Shengelia",3000,"Chi@GS 10:30PM ET",3.250
"PG/SG","Nemanja Nedovic",3000,"Chi@GS 10:30PM ET",2.774
"PG/SG","Nando De Colo",3000,"SA@Bkn 08:00PM ET",8.798
"PG","Cory Joseph",3000,"SA@Bkn 08:00PM ET",9.081
"SG/SF","Alan Anderson",3000,"SA@Bkn 08:00PM ET",15.250
"PF/C","Reggie Evans",3000,"SA@Bkn 08:00PM ET",9.207
"PF/C","Jeff Ayres",3000,"SA@Bkn 08:00PM ET",9.561
"PF","Matt Bonner",3000,"SA@Bkn 08:00PM ET",7.431
"C","Jermaine O'Neal",3000,"Chi@GS 10:30PM ET",14.597
"C","Nazr Mohammed",3000,"Chi@GS 10:30PM ET",5.787
"PG/SG","Jason Terry",3000,"SA@Bkn 08:00PM ET",8.637
"PG","Derrick Rose",3000,"Chi@GS 10:30PM ET",26.650
"SG/SF","Kent Bazemore",3000,"Chi@GS 10:30PM ET",4.762
"C","Festus Ezeli",3000,"Chi@GS 10:30PM ET",0
"SG/SF","MarShon Brooks",3000,"Chi@GS 10:30PM ET",5.067
"C","Aron Baynes",3000,"SA@Bkn 08:00PM ET",7.431
"C","Brook Lopez",3000,"SA@Bkn 08:00PM ET",33.382
"PF/C","Marreese Speights",3000,"Chi@GS 10:30PM ET",11.173
