Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs SAC, 8:00 PM,48.0,18500,"",
C,DeMarcus Cousins,SAC,SAC @ MIN, 8:00 PM,45.0,18200,"",
PF,Blake Griffin,LAC,LAC vs DAL,10:30 PM,40.9,18000,"",
SF,LeBron James,MIA,MIA @ WAS, 7:00 PM,43.6,17900,"",
PF,LaMarcus Aldridge,POR,POR vs CLE,10:00 PM,44.0,17700,"",
PF-C,Anthony Davis,NOP,NOP vs HOU, 8:00 PM,41.8,17100,"",
PG,Stephen Curry,GSW,GSW vs DEN,10:30 PM,42.7,16900,"",
PG,John Wall,WAS,WAS vs MIA, 7:00 PM,38.9,16400,"",
C,Dwight Howard,HOU,HOU @ NOP, 8:00 PM,38.9,15200,"",
PG,Mike Conley,MEM,MEM @ MIL, 8:00 PM,32.6,14900,"",
SG,James Harden,HOU,HOU @ NOP, 8:00 PM,38.6,14800,"",
PF,Dirk Nowitzki,DAL,DAL @ LAC,10:30 PM,35.0,14700,"",OUT
PG,Michael Carter-Williams,PHI,PHI vs CHA, 7:00 PM,38.5,14700,"",
PG,Ty Lawson,DEN,DEN @ GSW,10:30 PM,35.3,14400,"",
SF,Rudy Gay,SAC,SAC @ MIN, 8:00 PM,33.3,14300,"",
SG,DeMar DeRozan,TOR,TOR @ BOS, 7:30 PM,33.4,14300,"",
PG,Kyrie Irving,CLE,CLE @ POR,10:00 PM,34.8,14000,"",
PF,David Lee,GSW,GSW vs DEN,10:30 PM,34.4,13900,"",
C,Joakim Noah,CHI,CHI @ ORL, 7:00 PM,32.7,13800,"",
SG,Dwyane Wade,MIA,MIA @ WAS, 7:00 PM,34.9,13800,"",OUT
PG,Kyle Lowry,TOR,TOR @ BOS, 7:30 PM,33.7,13700,"",
C,DeAndre Jordan,LAC,LAC vs DAL,10:30 PM,32.8,13700,"",
PF,Zach Randolph,MEM,MEM @ MIL, 8:00 PM,33.4,13600,"",
SG,Monta Ellis,DAL,DAL @ LAC,10:30 PM,33.8,13500,"",
PG,Isaiah Thomas,SAC,SAC @ MIN, 8:00 PM,31.9,13500,"",
PF-C,Pau Gasol,LAL,LAL @ PHO, 9:00 PM,34.0,13500,"",OUT
PG,Damian Lillard,POR,POR vs CLE,10:00 PM,34.4,13400,"",
PF,Tim Duncan,SAS,SAS vs UTA, 8:00 PM,34.1,13300,"",
C,Nikola Pekovic,MIN,MIN vs SAC, 8:00 PM,31.8,13300,"",
C,Nikola Vucevic,ORL,ORL vs CHI, 7:00 PM,31.8,13300,"",OUT
SF,Trevor Ariza,WAS,WAS vs MIA, 7:00 PM,28.2,13200,"",
SF,Nicolas Batum,POR,POR vs CLE,10:00 PM,31.0,13200,"",
C,Marc Gasol,MEM,MEM @ MIL, 8:00 PM,32.5,13200,"",OUT
SG,Victor Oladipo,ORL,ORL vs CHI, 7:00 PM,24.8,13200,"",
PG,Kemba Walker,CHA,CHA @ PHI, 7:00 PM,32.6,13100,"",
PG,Goran Dragic,PHO,PHO vs LAL, 9:00 PM,32.3,13100,"",
PG,Eric Bledsoe,PHO,PHO vs LAL, 9:00 PM,32.5,13000,"",OUT
C,Spencer Hawes,PHI,PHI vs CHA, 7:00 PM,32.0,12900,"",
SG-SF,Arron Afflalo,ORL,ORL vs CHI, 7:00 PM,31.3,12700,"",OUT
SG-SF,Gordon Hayward,UTA,UTA @ SAS, 8:00 PM,32.6,12600,"",OUT
PG,Jrue Holiday,NOP,NOP vs HOU, 8:00 PM,32.3,12600,"",OUT
PG,Tony Parker,SAS,SAS vs UTA, 8:00 PM,29.3,12400,"",
C,Al Jefferson,CHA,CHA @ PHI, 7:00 PM,35.7,12400,"",
SG,Bradley Beal,WAS,WAS vs MIA, 7:00 PM,26.4,12100,"",
PG,Ricky Rubio,MIN,MIN vs SAC, 8:00 PM,29.8,12000,"",
SF,Chandler Parsons,HOU,HOU @ NOP, 8:00 PM,30.6,11800,"",
PF,Ryan Anderson,NOP,NOP vs HOU, 8:00 PM,29.6,11600,"",OUT
PF,Carlos Boozer,CHI,CHI @ ORL, 7:00 PM,28.0,11500,"",
SG,Kevin Martin,MIN,MIN vs SAC, 8:00 PM,27.5,11500,"",
C,Anderson Varejao,CLE,CLE @ POR,10:00 PM,27.0,11400,"",
PF,Derrick Favors,UTA,UTA @ SAS, 8:00 PM,29.7,11400,"",
PF,Thaddeus Young,PHI,PHI vs CHA, 7:00 PM,31.9,11300,"",
C,Marcin Gortat,WAS,WAS vs MIA, 7:00 PM,27.5,11300,"",
SF-PF,Terrence Jones,HOU,HOU @ NOP, 8:00 PM,24.5,11200,"",
PF-C,Glen Davis,ORL,ORL vs CHI, 7:00 PM,27.1,11200,"",
PF-C,Nene Hilario,WAS,WAS vs MIA, 7:00 PM,26.8,11000,"",
SG,Gerald Henderson,CHA,CHA @ PHI, 7:00 PM,25.7,11000,"",
SF,Shawn Marion,DAL,DAL @ LAC,10:30 PM,25.6,10900,"",OUT
C,JJ Hickson,DEN,DEN @ GSW,10:30 PM,25.3,10900,"",
PF-C,Miles Plumlee,PHO,PHO vs LAL, 9:00 PM,25.8,10800,"",
SG-SF,Andre Iguodala,GSW,GSW vs DEN,10:30 PM,25.2,10700,"",
SG,Wesley Matthews,POR,POR vs CLE,10:00 PM,26.6,10600,"",
PG,Trey Burke,UTA,UTA @ SAS, 8:00 PM,25.3,10600,"",
SG,Jamal Crawford,LAC,LAC vs DAL,10:30 PM,24.0,10500,"",
SG-SF,Kawhi Leonard,SAS,SAS vs UTA, 8:00 PM,25.1,10500,"",
PF,Kenneth Faried,DEN,DEN @ GSW,10:30 PM,23.9,10400,"",
C,Andrew Bogut,GSW,GSW vs DEN,10:30 PM,26.4,10300,"",
SG-SF,Evan Turner,PHI,PHI vs CHA, 7:00 PM,31.5,10300,"",
PG,Jameer Nelson,ORL,ORL vs CHI, 7:00 PM,26.4,10200,"",
SG,JJ Redick,LAC,LAC vs DAL,10:30 PM,22.9,10200,"",
C,Robin Lopez,POR,POR vs CLE,10:00 PM,24.5,10200,"",
C,Enes Kanter,UTA,UTA @ SAS, 8:00 PM,20.4,10100,"",
PF,Jared Sullinger,BOS,BOS vs TOR, 7:30 PM,24.8,10100,"",OUT
SG,Kobe Bryant,LAL,LAL @ PHO, 9:00 PM,25.8,10100,"",OUT
PF-C,Chris Bosh,MIA,MIA @ WAS, 7:00 PM,27.8,10100,"",
PF,John Henson,MIL,MIL vs MEM, 8:00 PM,29.1,10000,"",
PG,Jeremy Lin,HOU,HOU @ NOP, 8:00 PM,24.0,10000,"",
SG,Jordan Crawford,BOS,BOS vs TOR, 7:30 PM,25.9,10000,"",
PF,Tristan Thompson,CLE,CLE @ POR,10:00 PM,25.8,9900,"",
PG,Brandon Knight,MIL,MIL vs MEM, 8:00 PM,26.3,9900,"",
SF,Corey Brewer,MIN,MIN vs SAC, 8:00 PM,19.7,9900,"",
SG,Eric Gordon,NOP,NOP vs HOU, 8:00 PM,25.0,9900,"",
PG,Darren Collison,LAC,LAC vs DAL,10:30 PM,17.3,9800,"",
SF-PF,Jeff Green,BOS,BOS vs TOR, 7:30 PM,24.2,9800,"",OUT
C,Jonas Valanciunas,TOR,TOR @ BOS, 7:30 PM,23.3,9800,"",
PG-SG,Avery Bradley,BOS,BOS vs TOR, 7:30 PM,23.0,9800,"",
SF,Luol Deng,CLE,CLE @ POR,10:00 PM,31.9,9700,"",
PG,Steve Blake,LAL,LAL @ PHO, 9:00 PM,24.8,9700,"",OUT
SF-PF,Tobias Harris,ORL,ORL vs CHI, 7:00 PM,23.0,9600,"",
PG,Jose Calderon,DAL,DAL @ LAC,10:30 PM,23.5,9600,"",
SG,Klay Thompson,GSW,GSW vs DEN,10:30 PM,28.0,9600,"",
PG,Derrick Rose,CHI,CHI @ ORL, 7:00 PM,24.2,9500,"",OUT
PG,Kendall Marshall,LAL,LAL @ PHO, 9:00 PM,23.9,9400,"",
PF-C,Taj Gibson,CHI,CHI @ ORL, 7:00 PM,23.4,9400,"",
PF,Kris Humphries,BOS,BOS vs TOR, 7:30 PM,17.9,9300,"",
PF,Markieff Morris,PHO,PHO vs LAL, 9:00 PM,22.3,9300,"",
PF-C,DeJuan Blair,DAL,DAL @ LAC,10:30 PM,19.2,9300,"",
SG,Jodie Meeks,LAL,LAL @ PHO, 9:00 PM,21.0,9200,"",
