Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Heat,5000,10.0
PF,Elton Brand,Hawks,Heat,5000,10.0
SG,Kyle Korver,Hawks,Heat,9600,25.3
SF,Kyle Korver,Hawks,Heat,9600,25.3
PG,Lou Williams,Hawks,Heat,7450,19.1
SG,Lou Williams,Hawks,Heat,7450,19.1
PF,Paul Millsap,Hawks,Heat,12900,34.7
C,Al Horford,Hawks,Heat,14800,35.1
PF,Al Horford,Hawks,Heat,14800,35.1
SG,Cartier Martin,Hawks,Heat,5000,12.2
SF,Cartier Martin,Hawks,Heat,5000,12.2
PG,Jeff Teague,Hawks,Heat,12750,31.5
PF,DeMarre Carroll,Hawks,Heat,8200,21.7
SF,DeMarre Carroll,Hawks,Heat,8200,21.7
PG,Shelvin Mack,Hawks,Heat,5000,14.7
C,Gustavo Ayon,Hawks,Heat,5000,12.3
PF,Gustavo Ayon,Hawks,Heat,5000,12.3
SG,John Jenkins,Hawks,Heat,5000,6.2
SF,John Jenkins,Hawks,Heat,5000,6.2
PF,Mike Scott,Hawks,Heat,5000,12.0
PG,Dennis Schroder,Hawks,Heat,5000,7.8
C,Pero Antic,Hawks,Heat,5000,9.0
SG,Ben Gordon,Bobcats,Bucks,5000,9.7
C,Al Jefferson,Bobcats,Bucks,13400,33.9
PF,Al Jefferson,Bobcats,Bucks,13400,33.9
C,Josh McRoberts,Bobcats,Bucks,8550,23.6
PF,Josh McRoberts,Bobcats,Bucks,8550,23.6
PG,Ramon Sessions,Bobcats,Bucks,6800,17.2
SG,Ramon Sessions,Bobcats,Bucks,6800,17.2
PF,Anthony Tolliver,Bobcats,Bucks,7700,8.7
SF,Anthony Tolliver,Bobcats,Bucks,7700,8.7
SG,Chris Douglas-Roberts,Bobcats,Bucks,6250,2.1
SF,Chris Douglas-Roberts,Bobcats,Bucks,6250,2.1
SG,Gerald Henderson,Bobcats,Bucks,10650,24.8
SF,Gerald Henderson,Bobcats,Bucks,10650,24.8
C,Bismack Biyombo,Bobcats,Bucks,5000,13.8
PG,Kemba Walker,Bobcats,Bucks,13650,32.3
SG,Jeffery Taylor,Bobcats,Bucks,5700,12.2
SF,Jeffery Taylor,Bobcats,Bucks,5700,12.2
C,Cody Zeller,Bobcats,Bucks,5000,12.2
PF,Cody Zeller,Bobcats,Bucks,5000,12.2
C,Anderson Varejao,Cavaliers,Pistons,9400,24.6
PF,Anderson Varejao,Cavaliers,Pistons,9400,24.6
C,Andrew Bynum,Cavaliers,Pistons,7350,18.5
PG,Jarrett Jack,Cavaliers,Pistons,8500,20.4
SG,Jarrett Jack,Cavaliers,Pistons,8500,20.4
SG,C.J. Miles,Cavaliers,Pistons,5000,14.9
SF,C.J. Miles,Cavaliers,Pistons,5000,14.9
