Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SG-SF,Paul George,IND,IND vs ATL, 7:00 PM,37.2,16500,"",OUT
C,Joakim Noah,CHI,CHI vs WAS, 9:30 PM,37.7,15400,"",
PF,Paul Millsap,ATL,ATL @ IND, 7:00 PM,36.4,14400,"",
PG,Kyle Lowry,TOR,TOR vs BKN, 7:30 PM,35.9,14300,"",
PG,John Wall,WAS,WAS @ CHI, 9:30 PM,38.5,13800,"",
SG,DeMar DeRozan,TOR,TOR vs BKN, 7:30 PM,34.5,13500,"",
PG,Jeff Teague,ATL,ATL @ IND, 7:00 PM,29.7,12700,"",
C,Marcin Gortat,WAS,WAS @ CHI, 9:30 PM,30.0,12600,"",
SG,Lance Stephenson,IND,IND vs ATL, 7:00 PM,28.6,12200,"",
PG,Deron Williams,BKN,BKN @ TOR, 7:30 PM,27.9,11500,"",
SF,Trevor Ariza,WAS,WAS @ CHI, 9:30 PM,28.0,11300,"",
SG,Bradley Beal,WAS,WAS @ CHI, 9:30 PM,27.5,11300,"",
SG-SF,Joe Johnson,BKN,BKN @ TOR, 7:30 PM,24.3,11100,"",
PF-C,Nene Hilario,WAS,WAS @ CHI, 9:30 PM,27.8,11000,"",
C,Jonas Valanciunas,TOR,TOR vs BKN, 7:30 PM,24.2,11000,"",
PF,David West,IND,IND vs ATL, 7:00 PM,28.2,10900,"",
PF,Carlos Boozer,CHI,CHI vs WAS, 9:30 PM,26.4,10800,"",
SG-SF,Jimmy Butler,CHI,CHI vs WAS, 9:30 PM,26.6,10800,"",
SF,DeMarre Carroll,ATL,ATL @ IND, 7:00 PM,23.3,9700,"",
SF,Paul Pierce,BKN,BKN @ TOR, 7:30 PM,24.0,9600,"",
PG,Greivis Vasquez,TOR,TOR vs BKN, 7:30 PM,18.0,9200,"",
PF-C,Mason Plumlee,BKN,BKN @ TOR, 7:30 PM,15.9,9000,"",
SG-SF,Mike Dunleavy,CHI,CHI vs WAS, 9:30 PM,21.3,8700,"",
SG-SF,Kyle Korver,ATL,ATL @ IND, 7:00 PM,22.5,8500,"",
PG,DJ Augustin,CHI,CHI vs WAS, 9:30 PM,21.8,8500,"",
PF-C,Lavoy Allen,IND,IND vs ATL, 7:00 PM,13.3,8300,"",
PF-C,Taj Gibson,CHI,CHI vs WAS, 9:30 PM,25.1,8300,"",
SG-SF,Evan Turner,IND,IND vs ATL, 7:00 PM,24.6,8200,"",
PF-C,Andray Blatche,BKN,BKN @ TOR, 7:30 PM,21.7,8200,"",
PG,George Hill,IND,IND vs ATL, 7:00 PM,21.6,8200,"",
PG-SG,Kirk Hinrich,CHI,CHI vs WAS, 9:30 PM,19.5,8200,"",
PF,Mike Scott,ATL,ATL @ IND, 7:00 PM,15.2,8100,"",
SG,Marcus Thornton,BKN,BKN @ TOR, 7:30 PM,15.6,8000,"",
SG-SF,Terrence Ross,TOR,TOR vs BKN, 7:30 PM,17.3,7800,"",
PF,Kevin Garnett,BKN,BKN @ TOR, 7:30 PM,18.9,7800,"",
C,Pero Antic,ATL,ATL @ IND, 7:00 PM,14.5,7800,"",
PG,Shaun Livingston,BKN,BKN @ TOR, 7:30 PM,19.1,7700,"",
PF,Amir Johnson,TOR,TOR vs BKN, 7:30 PM,22.7,7700,"",
C,Andrew Bynum,IND,IND vs ATL, 7:00 PM,18.7,7700,"",OUT
C,Roy Hibbert,IND,IND vs ATL, 7:00 PM,24.0,7700,"",
PF,Patrick Patterson,TOR,TOR vs BKN, 7:30 PM,18.8,7600,"",
PG,Nando De Colo,TOR,TOR vs BKN, 7:30 PM,8.1,7600,"",
PG-SG,CJ Watson,IND,IND vs ATL, 7:00 PM,12.3,7600,"",
PF-C,Tyler Hansbrough,TOR,TOR vs BKN, 7:30 PM,11.5,7500,"",
PF-C,Elton Brand,ATL,ATL @ IND, 7:00 PM,16.1,7500,"",
PF,Trevor Booker,WAS,WAS @ CHI, 9:30 PM,16.3,7500,"",
SF,Andrei Kirilenko,BKN,BKN @ TOR, 7:30 PM,12.9,7500,"",
SF,Solomon Hill,IND,IND vs ATL, 7:00 PM,4.2,7400,"",
SG-SF,Martell Webster,WAS,WAS @ CHI, 9:30 PM,15.7,7400,"",
SG,Louis Williams,ATL,ATL @ IND, 7:00 PM,18.2,7400,"",
PG,Shelvin Mack,ATL,ATL @ IND, 7:00 PM,15.9,7400,"",
SF,Cartier Martin,ATL,ATL @ IND, 7:00 PM,9.2,7400,"",
PF-C,Mike Muscala,ATL,ATL @ IND, 7:00 PM,8.3,7300,"",
SF,Chris Copeland,IND,IND vs ATL, 7:00 PM,5.5,7200,"",
PG,Jorge Gutierrez,BKN,BKN @ TOR, 7:30 PM,9.5,7200,"",
PG-SG,Jimmer Fredette,CHI,CHI vs WAS, 9:30 PM,8.6,7200,"",
PG,Marquis Teague,BKN,BKN @ TOR, 7:30 PM,5.9,7200,"",
PG,Donald Sloan,IND,IND vs ATL, 7:00 PM,5.0,7100,"",
SG-SF,Rasual Butler,IND,IND vs ATL, 7:00 PM,4.7,7100,"",
C,Jason Collins,BKN,BKN @ TOR, 7:30 PM,3.0,7100,"",
C,Ian Mahinmi,IND,IND vs ATL, 7:00 PM,10.4,6100,"",
PF,Luis Scola,IND,IND vs ATL, 7:00 PM,14.7,6000,"",
PG,Dwight Buycks,TOR,TOR vs BKN, 7:30 PM,6.6,5800,"",
PG,Dennis Schroder,ATL,ATL @ IND, 7:00 PM,7.6,5800,"",
PG,Andre Miller,WAS,WAS @ CHI, 9:30 PM,13.2,5800,"",
SG,Tony Snell,CHI,CHI vs WAS, 9:30 PM,8.3,5700,"",
SG-SF,John Salmons,TOR,TOR vs BKN, 7:30 PM,11.5,5700,"",
PF-C,Gustavo Ayon,ATL,ATL @ IND, 7:00 PM,13.5,5300,"",OUT
SG-SF,Alan Anderson,BKN,BKN @ TOR, 7:30 PM,12.3,5300,"",
PF,Al Harrington,WAS,WAS @ CHI, 9:30 PM,10.4,5300,"",
SG,John Jenkins,ATL,ATL @ IND, 7:00 PM,5.9,5000,"",OUT
PF,Mirza Teletovic,BKN,BKN @ TOR, 7:30 PM,15.0,5000,"",
SG,Garrett Temple,WAS,WAS @ CHI, 9:30 PM,5.0,5000,"",
SG-SF,Glen Rice,WAS,WAS @ CHI, 9:30 PM,6.6,5000,"",
SF,Landry Fields,TOR,TOR vs BKN, 7:30 PM,6.2,5000,"",
SF,Steve Novak,TOR,TOR vs BKN, 7:30 PM,5.4,5000,"",
SG,Julyan Stone,TOR,TOR vs BKN, 7:30 PM,3.0,5000,"",
PF,Greg Smith,CHI,CHI vs WAS, 9:30 PM,6.6,5000,"",OUT
PF-C,Lou Amundson,CHI,CHI vs WAS, 9:30 PM,7.5,5000,"",
PF-C,Al Horford,ATL,ATL @ IND, 7:00 PM,35.6,5000,"",OUT
C,Kevin Seraphin,WAS,WAS @ CHI, 9:30 PM,8.5,5000,"",
SF,Chris Singleton,WAS,WAS @ CHI, 9:30 PM,6.4,5000,"",
C,Nazr Mohammed,CHI,CHI vs WAS, 9:30 PM,5.2,5000,"",
PF,Chuck Hayes,TOR,TOR vs BKN, 7:30 PM,8.2,5000,"",
