"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11000,"OKC@Pho 09:00PM ET",54.029
"SF/PF","LeBron James",10500,"Mia@SA 08:00PM ET",48.589
"PG","Chris Paul",9600,"LAC@LAL 10:30PM ET",46.221
"PF/C","Blake Griffin",9300,"LAC@LAL 10:30PM ET",44.548
"PG","Russell Westbrook",8900,"OKC@Pho 09:00PM ET",41.565
"PF/C","Pau Gasol",8400,"LAC@LAL 10:30PM ET",38.480
"PG/SG","Eric Bledsoe",7700,"OKC@Pho 09:00PM ET",34.854
"PG/SG","Goran Dragic",7700,"OKC@Pho 09:00PM ET",36.911
"PF/C","Tim Duncan",7700,"Mia@SA 08:00PM ET",36.877
"C","DeAndre Jordan",7500,"LAC@LAL 10:30PM ET",36.000
"PG/SG","Dwyane Wade",7400,"Mia@SA 08:00PM ET",35.417
"PF/C","Serge Ibaka",7300,"OKC@Pho 09:00PM ET",33.188
"PG","Tony Parker",7000,"Mia@SA 08:00PM ET",30.219
"PG/SG","Kobe Bryant",6700,"LAC@LAL 10:30PM ET",28.833
"PF/C","Chris Bosh",6400,"Mia@SA 08:00PM ET",30.206
"SG/SF","Gerald Green",6200,"OKC@Pho 09:00PM ET",25.146
"SG/SF","Kawhi Leonard",6100,"Mia@SA 08:00PM ET",26.911
"SG/SF","Wesley Johnson",5800,"LAC@LAL 10:30PM ET",21.154
"SF","Matt Barnes",5600,"LAC@LAL 10:30PM ET",18.959
"PF/C","Markieff Morris",5500,"OKC@Pho 09:00PM ET",25.466
"PG","Jordan Farmar",5500,"LAC@LAL 10:30PM ET",22.742
"PG/SG","Jamal Crawford",5500,"LAC@LAL 10:30PM ET",29.000
"SG","J.J. Redick",5400,"LAC@LAL 10:30PM ET",23.908
"SG/SF","Nick Young",5300,"LAC@LAL 10:30PM ET",24.000
"SG/SF","Manu Ginobili",5200,"Mia@SA 08:00PM ET",25.107
"PG","Darren Collison",4900,"LAC@LAL 10:30PM ET",20.657
"SG","Jodie Meeks",4800,"LAC@LAL 10:30PM ET",23.920
"PG/SG","Reggie Jackson",4800,"OKC@Pho 09:00PM ET",25.889
"PG","Mario Chalmers",4700,"Mia@SA 08:00PM ET",23.740
"C","Tiago Splitter",4600,"Mia@SA 08:00PM ET",18.988
"PG","Kendall Marshall",4500,"LAC@LAL 10:30PM ET",28.250
"SG/SF","P.J. Tucker",4500,"OKC@Pho 09:00PM ET",23.238
"SG/SF","Kent Bazemore",4500,"LAC@LAL 10:30PM ET",8.088
"PG","Steve Nash",4500,"LAC@LAL 10:30PM ET",16.925
"PF/C","Channing Frye",4400,"OKC@Pho 09:00PM ET",23.692
