"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11300,"Min@Dal 08:30PM ET",52.871
"PF/C","Anthony Davis",11000,"Tor@NO 08:00PM ET",45.302
"SF/PF","LeBron James",10500,"Mia@Bos 07:30PM ET",48.333
"SF/PF","Carmelo Anthony",10200,"Ind@NY 08:00PM ET",47.051
"PF/C","Al Jefferson",9100,"Cha@Bkn 07:30PM ET",41.661
"SG/SF","Paul George",9000,"Ind@NY 08:00PM ET",39.854
"PF/C","Joakim Noah",8800,"Chi@Phi 07:00PM ET",39.012
"PG","Kyle Lowry",8800,"Tor@NO 08:00PM ET",38.924
"PG","Ty Lawson",8300,"Det@Den 09:00PM ET",39.324
"PG","Michael Carter-Williams",8200,"Chi@Phi 07:00PM ET",37.491
"PF/C","Pau Gasol",8000,"SA@LAL 10:30PM ET",38.268
"SF/PF","Thaddeus Young",8000,"Chi@Phi 07:00PM ET",33.793
"PG","Kemba Walker",8000,"Cha@Bkn 07:30PM ET",34.770
"SF/PF","Josh Smith",7900,"Det@Den 09:00PM ET",35.996
"PF/C","Greg Monroe",7800,"Det@Den 09:00PM ET",32.212
"PG/SG","Dwyane Wade",7700,"Mia@Bos 07:30PM ET",35.484
"PF","Kenneth Faried",7600,"Det@Den 09:00PM ET",27.200
"PG/SG","Goran Dragic",7600,"Orl@Pho 10:00PM ET",36.206
"PG/SG","Monta Ellis",7600,"Min@Dal 08:30PM ET",34.721
"PF/C","Nikola Vucevic",7600,"Orl@Pho 10:00PM ET",34.275
"PF/C","Tim Duncan",7600,"SA@LAL 10:30PM ET",36.451
"PG","Brandon Jennings",7500,"Det@Den 09:00PM ET",35.055
"PG","Rajon Rondo",7500,"Mia@Bos 07:30PM ET",33.452
"C","Marc Gasol",7400,"Uta@Mem 08:00PM ET",31.721
"SG/SF","DeMar DeRozan",7400,"Tor@NO 08:00PM ET",36.387
"PF/C","Zach Randolph",7400,"Uta@Mem 08:00PM ET",34.937
"PF/C","Andre Drummond",7300,"Det@Den 09:00PM ET",36.292
"PG","Tony Parker",7300,"SA@LAL 10:30PM ET",29.855
"PG/SG","Eric Bledsoe",7300,"Orl@Pho 10:00PM ET",34.232
"PG","Deron Williams",7200,"Cha@Bkn 07:30PM ET",29.883
"PF/C","Dirk Nowitzki",7200,"Min@Dal 08:30PM ET",35.947
"PG","Mike Conley",7200,"Uta@Mem 08:00PM ET",32.873
"PG","Ricky Rubio",7100,"Min@Dal 08:30PM ET",31.546
"SG/SF","Lance Stephenson",7000,"Ind@NY 08:00PM ET",32.058
"SG/SF","Tyreke Evans",7000,"Tor@NO 08:00PM ET",28.285
"SG/SF","Gordon Hayward",7000,"Uta@Mem 08:00PM ET",33.798
"PF/C","Derrick Favors",7000,"Uta@Mem 08:00PM ET",29.780
"PF/C","Chris Bosh",6800,"Mia@Bos 07:30PM ET",30.504
"SG/SF","Arron Afflalo",6800,"Orl@Pho 10:00PM ET",30.542
"SG/SF","Kevin Martin",6800,"Min@Dal 08:30PM ET",28.710
"PF","David West",6800,"Ind@NY 08:00PM ET",29.634
"SG/SF","Kawhi Leonard",6700,"SA@LAL 10:30PM ET",27.216
"PG/SG","Kobe Bryant",6700,"SA@LAL 10:30PM ET",28.833
"C","Nikola Pekovic",6600,"Min@Dal 08:30PM ET",32.284
"SG/SF","Jeff Green",6600,"Mia@Bos 07:30PM ET",27.728
"SF/PF","Tobias Harris",6500,"Orl@Pho 10:00PM ET",27.840
"PG","Trey Burke",6200,"Uta@Mem 08:00PM ET",25.920
"SG/SF","Jimmy Butler",6100,"Chi@Phi 07:00PM ET",27.563
"PG","Jameer Nelson",6000,"Orl@Pho 10:00PM ET",28.549
"C","Roy Hibbert",6000,"Ind@NY 08:00PM ET",26.985
"PF/C","Amir Johnson",6000,"Tor@NO 08:00PM ET",24.602
"SF","Danilo Gallinari",5900,"Det@Den 09:00PM ET",0
"PF/C","J.J. Hickson",5900,"Det@Den 09:00PM ET",27.720
"PG/SG","George Hill",5900,"Ind@NY 08:00PM ET",23.738
"SG/SF","J.R. Smith",5900,"Ind@NY 08:00PM ET",25.538
"PF/C","Carlos Boozer",5900,"Chi@Phi 07:00PM ET",28.365
"SF/PF","Paul Pierce",5800,"Cha@Bkn 07:30PM ET",26.038
"PF/C","Jared Sullinger",5700,"Mia@Bos 07:30PM ET",27.786
"PF/C","Markieff Morris",5700,"Orl@Pho 10:00PM ET",25.852
"PG/SG","Victor Oladipo",5600,"Orl@Pho 10:00PM ET",28.583
"PF/C","Taj Gibson",5500,"Chi@Phi 07:00PM ET",26.369
"C","Jonas Valanciunas",5500,"Tor@NO 08:00PM ET",23.962
"C","Enes Kanter",5500,"Uta@Mem 08:00PM ET",23.119
"SG/SF","Joe Johnson",5500,"Cha@Bkn 07:30PM ET",25.107
"SG","Eric Gordon",5400,"Tor@NO 08:00PM ET",26.391
"PG","Jose Calderon",5400,"Min@Dal 08:30PM ET",24.575
"SG/SF","Wilson Chandler",5400,"Det@Den 09:00PM ET",25.681
"PF/C","Kris Humphries",5400,"Mia@Bos 07:30PM ET",20.221
"SG/SF","Manu Ginobili",5300,"SA@LAL 10:30PM ET",25.114
"C","Tyson Chandler",5300,"Ind@NY 08:00PM ET",27.555
"SG/SF","Nick Young",5300,"SA@LAL 10:30PM ET",24.000
"PG/SG","Raymond Felton",5300,"Ind@NY 08:00PM ET",24.765
"SG/SF","Gerald Green",5200,"Orl@Pho 10:00PM ET",25.590
"SG","Jodie Meeks",5200,"SA@LAL 10:30PM ET",24.287
"SG/SF","Gerald Henderson",5200,"Cha@Bkn 07:30PM ET",25.048
"PF/C","Andrea Bargnani",5200,"Ind@NY 08:00PM ET",24.452
"C","JaVale McGee",5200,"Det@Den 09:00PM ET",14.250
"PG/SG","Greivis Vasquez",5100,"Tor@NO 08:00PM ET",18.060
"PF/C","Andray Blatche",5100,"Cha@Bkn 07:30PM ET",23.284
"SF/PF","Shawn Marion",5100,"Min@Dal 08:30PM ET",24.157
"PF","Ryan Kelly",5000,"SA@LAL 10:30PM ET",16.070
"PF/C","Chris Kaman",5000,"SA@LAL 10:30PM ET",20.853
"SG/SF","Evan Turner",5000,"Ind@NY 08:00PM ET",29.129
"PG/SG","Alec Burks",5000,"Uta@Mem 08:00PM ET",23.346
"PF/C","Channing Frye",4900,"Orl@Pho 10:00PM ET",23.608
"PF/C","Mason Plumlee",4900,"Cha@Bkn 07:30PM ET",14.387
"SG/SF","Vince Carter",4900,"Min@Dal 08:30PM ET",22.709
"SG/SF","Corey Brewer",4800,"Min@Dal 08:30PM ET",21.219
"PG","Kendall Marshall",4800,"SA@LAL 10:30PM ET",27.789
"C","Tiago Splitter",4800,"SA@LAL 10:30PM ET",19.152
"PG","Mario Chalmers",4800,"Mia@Bos 07:30PM ET",23.483
"PF/C","Kevin Garnett",4700,"Cha@Bkn 07:30PM ET",19.852
"PF/C","Miles Plumlee",4600,"Orl@Pho 10:00PM ET",22.781
"PF/C","Josh McRoberts",4600,"Cha@Bkn 07:30PM ET",23.750
"PG","Tony Wroten",4600,"Chi@Phi 07:00PM ET",23.154
"SG/SF","P.J. Tucker",4600,"Orl@Pho 10:00PM ET",23.716
"SG/SF","Mike Dunleavy",4600,"Chi@Phi 07:00PM ET",22.422
"PF/C","Amar'e Stoudemire",4500,"Ind@NY 08:00PM ET",18.598
"PG","D.J. Augustin",4500,"Chi@Phi 07:00PM ET",22.342
"C","Kelly Olynyk",4500,"Mia@Bos 07:30PM ET",17.746
"SG/SF","Danny Green",4500,"SA@LAL 10:30PM ET",19.089
"SG","Tim Hardaway Jr.",4500,"Ind@NY 08:00PM ET",15.008
"PG","Steve Nash",4500,"SA@LAL 10:30PM ET",16.925
"PF/C","Kyle O'Quinn",4500,"Orl@Pho 10:00PM ET",15.682
"SF","Al-Farouq Aminu",4400,"Tor@NO 08:00PM ET",19.961
"SF","Maurice Harkless",4400,"Orl@Pho 10:00PM ET",16.182
"SG/SF","Tony Allen",4400,"Uta@Mem 08:00PM ET",21.238
"PG/SG","Nate Robinson",4300,"Det@Den 09:00PM ET",18.324
"PF/C","Jordan Hill",4300,"SA@LAL 10:30PM ET",19.629
"SF","Michael Kidd-Gilchrist",4300,"Cha@Bkn 07:30PM ET",17.099
"C","Henry Sims",4300,"Chi@Phi 07:00PM ET",12.379
"PG/SG","Kirk Hinrich",4200,"Chi@Phi 07:00PM ET",20.991
"PG/SG","Randy Foye",4200,"Det@Den 09:00PM ET",22.958
"PG/SG","Brian Roberts",4200,"Tor@NO 08:00PM ET",17.454
"SG/SF","Wesley Johnson",4200,"SA@LAL 10:30PM ET",20.938
"C","Samuel Dalembert",4200,"Min@Dal 08:30PM ET",17.602
"PG/SG","Jerryd Bayless",4100,"Mia@Bos 07:30PM ET",17.422
"SG/SF","James Anderson",4100,"Chi@Phi 07:00PM ET",20.148
"PG/SG","Avery Bradley",4100,"Mia@Bos 07:30PM ET",23.281
"PG/SG","Rodney Stuckey",4100,"Det@Den 09:00PM ET",20.444
"SG/SF","Kent Bazemore",4100,"SA@LAL 10:30PM ET",9.272
"PG","Jordan Farmar",4100,"SA@LAL 10:30PM ET",22.403
"PG/SG","Shaun Livingston",4100,"Cha@Bkn 07:30PM ET",19.012
"SG/SF","Iman Shumpert",4000,"Ind@NY 08:00PM ET",17.696
