"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11300,"Mem@OKC 08:00PM ET",53.543
"PG/SG","Stephen Curry",10400,"GS@LAC 10:30PM ET",46.085
"PG","Chris Paul",10400,"GS@LAC 10:30PM ET",46.218
"PF/C","Blake Griffin",9400,"GS@LAC 10:30PM ET",44.605
"PG","Russell Westbrook",9000,"Mem@OKC 08:00PM ET",42.750
"PF/C","Zach Randolph",8200,"Mem@OKC 08:00PM ET",35.525
"PF/C","David Lee",7900,"GS@LAC 10:30PM ET",34.936
"C","DeAndre Jordan",7800,"GS@LAC 10:30PM ET",35.753
"PG","Mike Conley",7600,"Mem@OKC 08:00PM ET",33.250
"PF/C","Serge Ibaka",7500,"Mem@OKC 08:00PM ET",33.994
"C","Marc Gasol",7300,"Mem@OKC 08:00PM ET",32.950
"SG/SF","Klay Thompson",7100,"GS@LAC 10:30PM ET",29.006
"SF","Draymond Green",5700,"GS@LAC 10:30PM ET",19.422
"SG","J.J. Redick",5400,"GS@LAC 10:30PM ET",23.625
"PG","Darren Collison",5200,"GS@LAC 10:30PM ET",22.191
"SF","Caron Butler",5200,"Mem@OKC 08:00PM ET",20.095
"SF/PF","Harrison Barnes",5000,"GS@LAC 10:30PM ET",18.889
"PG/SG","Reggie Jackson",5000,"Mem@OKC 08:00PM ET",26.052
"SG/SF","Andre Iguodala",4900,"GS@LAC 10:30PM ET",24.563
"PG/SG","Jamal Crawford",4800,"GS@LAC 10:30PM ET",28.407
"C","Andrew Bogut",4800,"GS@LAC 10:30PM ET",26.981
"C","Jermaine O'Neal",4700,"GS@LAC 10:30PM ET",17.639
"SF","Matt Barnes",4700,"GS@LAC 10:30PM ET",21.316
"SG/SF","Courtney Lee",4600,"Mem@OKC 08:00PM ET",17.050
"PF/C","Marreese Speights",4400,"GS@LAC 10:30PM ET",12.434
"PG/SG","Jordan Crawford",4300,"GS@LAC 10:30PM ET",19.899
"PF/C","Glen Davis",4300,"GS@LAC 10:30PM ET",19.779
"PF/C","Nick Collison",4000,"Mem@OKC 08:00PM ET",11.713
"SG/SF","Tony Allen",3900,"Mem@OKC 08:00PM ET",19.625
"SF/PF","Hedo Turkoglu",3500,"GS@LAC 10:30PM ET",8.667
"SG/SF","Jared Dudley",3500,"GS@LAC 10:30PM ET",13.264
"PF/C","Hilton Armstrong",3500,"GS@LAC 10:30PM ET",7.333
"SF/PF","James Johnson",3500,"Mem@OKC 08:00PM ET",17.759
"SG/SF","Mike Miller",3400,"Mem@OKC 08:00PM ET",13.458
"PG/SG","Steve Blake",3400,"GS@LAC 10:30PM ET",20.728
"SF/PF","Andre Roberson",3300,"Mem@OKC 08:00PM ET",6.613
"SG/SF","Thabo Sefolosha",3300,"Mem@OKC 08:00PM ET",15.927
"PF/C","Kosta Koufos",3200,"Mem@OKC 08:00PM ET",15.781
"SF","Danny Granger",3200,"GS@LAC 10:30PM ET",14.982
"PF/C","Ed Davis",3200,"Mem@OKC 08:00PM ET",13.016
"SG/SF","Jeremy Lamb",3000,"Mem@OKC 08:00PM ET",15.839
"PF","Grant Jerrett",3000,"Mem@OKC 08:00PM ET",0
"PG/SG","Nemanja Nedovic",3000,"GS@LAC 10:30PM ET",2.552
"C","Steven Adams",3000,"Mem@OKC 08:00PM ET",11.119
"SG/SF","Reggie Bullock",3000,"GS@LAC 10:30PM ET",5.233
"SF/PF","Perry Jones",3000,"Mem@OKC 08:00PM ET",7.484
"C","Ognjen Kuzmic",3000,"GS@LAC 10:30PM ET",2.803
"SG/SF","Jamaal Franklin",3000,"Mem@OKC 08:00PM ET",4.083
"C","Ryan Hollins",3000,"GS@LAC 10:30PM ET",5.339
"C","Kendrick Perkins",3000,"Mem@OKC 08:00PM ET",12.210
"SF/PF","Tayshaun Prince",3000,"Mem@OKC 08:00PM ET",13.383
"PG","Derek Fisher",3000,"Mem@OKC 08:00PM ET",11.308
"SG","Willie Green",3000,"GS@LAC 10:30PM ET",9.364
"PG","Beno Udrih",3000,"Mem@OKC 08:00PM ET",11.875
"PG/SG","Nick Calathes",3000,"Mem@OKC 08:00PM ET",13.180
"C","Festus Ezeli",3000,"GS@LAC 10:30PM ET",0
"PF/C","Jon Leuer",3000,"Mem@OKC 08:00PM ET",11.845
"C","Hasheem Thabeet",3000,"Mem@OKC 08:00PM ET",4.063
"SG/SF","Quincy Pondexter",3000,"Mem@OKC 08:00PM ET",11.100
