"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Justin Verlander",12000,"Bal@Det 01:08PM ET",20.070
"SP","Max Scherzer",11600,"Bal@Det 01:08PM ET",23.738
"SP","Cliff Lee",10900,"Phi@ChC 02:20PM ET",21.444
"SP","Chris Sale",10700,"CWS@KC 04:10PM ET",23.278
"SP","Jake Peavy",10400,"Mil@Bos 02:05PM ET",15.315
"SP","Zack Greinke",10300,"SF@LAD 04:10PM ET",18.669
"SP","James Shields",10100,"CWS@KC 04:10PM ET",18.497
"SP","Gio Gonzalez",10100,"Atl@Was 01:05PM ET",18.095
"SP","Madison Bumgarner",10000,"SF@LAD 04:10PM ET",20.987
"SP","Stephen Strasburg",10000,"Atl@Was 01:05PM ET",19.545
"SP","Clay Buchholz",9900,"Mil@Bos 02:05PM ET",21.073
"SP","Jeff Samardzija",9900,"Phi@ChC 02:20PM ET",17.111
"SP","Jordan Zimmermann",9400,"Atl@Was 01:05PM ET",18.613
"SP","Anibal Sanchez",9300,"Bal@Det 01:08PM ET",21.845
"SP","Justin Masterson",9300,"Min@Cle 03:05PM ET",18.338
"SP","A.J. Burnett",9300,"Phi@ChC 02:20PM ET",19.018
"SP","Tim Lincecum",9200,"SF@LAD 04:10PM ET",16.517
"RP","Yusmeiro Petit",9200,"SF@LAD 04:10PM ET",18.850
"SP","Jon Lester",8900,"Mil@Bos 02:05PM ET",17.637
"SP","Danny Salazar",8800,"Min@Cle 03:05PM ET",17.364
"SP","Hyun-jin Ryu",8700,"SF@LAD 04:10PM ET",17.444
"SP","Matt Cain",8700,"SF@LAD 04:10PM ET",15.598
"SP","Kyle Lohse",8700,"Mil@Bos 02:05PM ET",13.924
"SP","Ubaldo Jimenez",8600,"Bal@Det 01:08PM ET",17.794
"SP","Marco Estrada",8500,"Mil@Bos 02:05PM ET",17.048
"SP","Matt Garza",8400,"Mil@Bos 02:05PM ET",17.242
"SP","Yovani Gallardo",8400,"Mil@Bos 02:05PM ET",12.882
"SP","John Lackey",8200,"Mil@Bos 02:05PM ET",17.009
"SP","Wade Miley",8200,"Ari@Col 04:10PM ET",13.747
"RP","David Hale",8100,"Atl@Was 01:05PM ET",16.100
"SP","Bruce Chen",8000,"CWS@KC 04:10PM ET",8.490
"SP","Kyle Kendrick",7800,"Phi@ChC 02:20PM ET",10.325
"SP","Travis Wood",7800,"Phi@ChC 02:20PM ET",13.346
"SP","Paul Maholm",7700,"SF@LAD 04:10PM ET",11.771
"SP","Chris Tillman",7700,"Bal@Det 01:08PM ET",17.144
"SP","Tim Hudson",7700,"SF@LAD 04:10PM ET",14.605
"SP","Jorge De La Rosa",7700,"Ari@Col 04:10PM ET",13.102
"SP","Ricky Nolasco",7500,"Min@Cle 03:05PM ET",14.986
"SP","Alex Wood",7500,"Atl@Was 01:05PM ET",7.153
"SP","Bud Norris",7500,"Bal@Det 01:08PM ET",12.709
"SP","Trevor Cahill",7400,"Ari@Col 04:10PM ET",11.831
"SP","Jose Quintana",7400,"CWS@KC 04:10PM ET",15.412
"SP","Carlos Villanueva",7300,"Phi@ChC 02:20PM ET",6.628
"SP","Bronson Arroyo",7300,"Ari@Col 04:10PM ET",14.125
"SP","Phil Hughes",7300,"Min@Cle 03:05PM ET",9.585
"RP","Tanner Roark",7200,"Atl@Was 01:05PM ET",12.954
"SP","Felix Doubront",7200,"Mil@Bos 02:05PM ET",12.442
"SP","Zach McAllister",7200,"Min@Cle 03:05PM ET",13.119
"SP","Edwin Jackson",7200,"Phi@ChC 02:20PM ET",11.158
"SP","Ryan Vogelsong",7200,"SF@LAD 04:10PM ET",7.918
"SP","Dan Haren",7100,"SF@LAD 04:10PM ET",13.469
"SP","Jason Vargas",7100,"CWS@KC 04:10PM ET",14.258
"SP","Justin Grimm",7100,"Phi@ChC 02:20PM ET",6.444
"SP","Miguel Gonzalez",7100,"Bal@Det 01:08PM ET",13.257
"SP","Brett Anderson",7100,"Ari@Col 04:10PM ET",5.462
"SP","Wei-Yin Chen",7100,"Bal@Det 01:08PM ET",13.498
"SP","Ross Detwiler",6800,"Atl@Was 01:05PM ET",8.915
"RP","Aaron Barrett",6800,"Atl@Was 01:05PM ET",0
"SP","Julio Teheran",6800,"Atl@Was 01:05PM ET",17.476
"SP","Taylor Jordan",6800,"Atl@Was 01:05PM ET",10.272
"SP","Kevin Correia",6700,"Min@Cle 03:05PM ET",10.125
"SP","John Danks",6700,"CWS@KC 04:10PM ET",11.366
"SP","Randall Delgado",6700,"Ari@Col 04:10PM ET",11.940
"RP","Erik Johnson",6700,"CWS@KC 04:10PM ET",12.770
"SP","Jeremy Guthrie",6700,"CWS@KC 04:10PM ET",12.089
"SP","Aaron Harang",6500,"Atl@Was 01:05PM ET",11.042
"SP","Brandon McCarthy",6500,"Ari@Col 04:10PM ET",10.684
"SP","Jason Hammel",6400,"Phi@ChC 02:20PM ET",9.727
"SP","Juan Nicasio",6400,"Ari@Col 04:10PM ET",9.889
