Position,PlayerName,Team,Opponent,Salary,PPG
1B,David Ortiz,Red Sox,Indians,11000,14.4
P,John Lackey,Red Sox,Indians,13750,28.4
2B,Dustin Pedroia,Red Sox,Indians,9900,12.0
P,Jon Lester,Red Sox,Indians,16250,33.8
P,Andrew Miller,Red Sox,Indians,7500,5.8
P,Clay Buchholz,Red Sox,Indians,13000,7.0
P,Junichi Tazawa,Red Sox,Indians,7500,4.0
P,Felix Doubront,Red Sox,Indians,10850,11.1
C,A.J. Pierzynski,Red Sox,Indians,9850,10.6
P,Jake Peavy,Red Sox,Indians,12750,15.4
OF,Grady Sizemore,Red Sox,Indians,7850,9.3
P,Craig Breslow,Red Sox,Indians,7500,2.8
OF,Mike Carp,Red Sox,Indians,7000,5.0
1B,Mike Carp,Red Sox,Indians,7000,5.0
1B,Mike Napoli,Red Sox,Indians,9350,13.2
P,Koji Uehara,Red Sox,Indians,7500,6.6
SS,Stephen Drew,Red Sox,Indians,6000,0.0
3B,Ryan Roberts,Red Sox,Indians,6700,1.6
2B,Ryan Roberts,Red Sox,Indians,6700,1.6
C,David Ross,Red Sox,Indians,7300,6.0
P,Ryan Dempster,Red Sox,Indians,7600,0.0
3B,Jonathan Herrera,Red Sox,Indians,8000,4.2
2B,Jonathan Herrera,Red Sox,Indians,8000,4.2
P,Edward Mujica,Red Sox,Indians,7500,2.2
P,Burke Badenhop,Red Sox,Indians,7500,3.2
P,Rubby De La Rosa,Red Sox,Indians,11550,51.0
P,Chris Capuano,Red Sox,Indians,7500,5.1
OF,Shane Victorino,Red Sox,Indians,9450,10.8
OF,Jonny Gomes,Red Sox,Indians,8550,10.7
C,Ryan Lavarnway,Red Sox,Indians,5100,-1.0
3B,Will Middlebrooks,Red Sox,Indians,7400,8.8
OF,Daniel Nava,Red Sox,Indians,7550,5.8
3B,Brock Holt,Red Sox,Indians,9100,14.9
2B,Brock Holt,Red Sox,Indians,9100,14.9
SS,Xander Bogaerts,Red Sox,Indians,9750,11.8
3B,Xander Bogaerts,Red Sox,Indians,9750,11.8
OF,Jackie Bradley Jr.,Red Sox,Indians,6900,8.8
P,Alex Wilson,Red Sox,Indians,5000,4.0
P,Steven Wright,Red Sox,Indians,7600,0.0
P,Brandon Workman,Red Sox,Indians,9800,10.8
1B,Paul Konerko,White Sox,Dodgers,6350,6.1
1B,Adam Dunn,White Sox,Dodgers,7800,13.2
P,John Danks,White Sox,Dodgers,13000,16.1
OF,Alejandro De Aza,White Sox,Dodgers,7750,7.1
SS,Alexei Ramirez,White Sox,Dodgers,9000,14.5
OF,Dayan Viciedo,White Sox,Dodgers,9250,11.4
2B,Gordon Beckham,White Sox,Dodgers,8450,11.0
C,Tyler Flowers,White Sox,Dodgers,6950,9.0
P,Chris Sale,White Sox,Dodgers,22150,42.1
P,Felipe Paulino,White Sox,Dodgers,7500,-5.0
P,Scott Downs,White Sox,Dodgers,7500,1.3
P,Hector Noesi,White Sox,Dodgers,9550,6.7
P,Matt Lindstrom,White Sox,Dodgers,7500,3.2
C,Hector Gimenez,White Sox,Dodgers,5450,7.5
P,Maikel Cleto,White Sox,Dodgers,7500,1.5
OF,Blake Tekotte,White Sox,Dodgers,7350,3.8
3B,Jeff Keppinger,White Sox,Dodgers,6000,0.0
3B,Conor Gillaspie,White Sox,Dodgers,8300,12.9
P,Dylan Axelrod,White Sox,Dodgers,6850,4.3
P,Zach Putnam,White Sox,Dodgers,7500,6.7
P,Donnie Veal,White Sox,Dodgers,7500,1.0
P,Ronald Belisario,White Sox,Dodgers,7500,4.0
P,Nate Jones,White Sox,Dodgers,7500,-8.5
P,Jose Quintana,White Sox,Dodgers,13650,20.7
OF,Jordan Danks,White Sox,Dodgers,6300,4.4
OF,Moises Sierra,White Sox,Dodgers,6100,3.3
OF,Avisail Garcia,White Sox,Dodgers,8550,14.8
OF,Adam Eaton,White Sox,Dodgers,7800,11.5
3B,Matt Davidson,White Sox,Dodgers,7650,8.3
2B,Leury Garcia,White Sox,Dodgers,7600,3.9
SS,Leury Garcia,White Sox,Dodgers,7600,3.9
P,Andre Rienzo,White Sox,Dodgers,11450,15.3
P,Jake Petricka,White Sox,Dodgers,7500,4.5
1B,Jose Abreu,White Sox,Dodgers,12000,18.4
P,Daniel Webb,White Sox,Dodgers,7500,6.2
P,Erik Johnson,White Sox,Dodgers,8800,8.0
2B,Marcus Semien,White Sox,Dodgers,7300,10.1
3B,Marcus Semien,White Sox,Dodgers,7300,10.1
C,Adrian Nieto,White Sox,Dodgers,5000,4.0
P,Scott Carroll,White Sox,Dodgers,8650,4.8
P,Scott Atchison,Indians,Red Sox,7500,4.9
3B,Mike Aviles,Indians,Red Sox,6850,10.0
SS,Mike Aviles,Indians,Red Sox,6850,10.0
SS,Asdrubal Cabrera,Indians,Red Sox,7200,10.7
P,Carlos Carrasco,Indians,Red Sox,8800,8.0
P,Justin Masterson,Indians,Red Sox,11550,14.0
OF,Michael Brantley,Indians,Red Sox,8650,16.7
3B,Carlos Santana,Indians,Red Sox,9900,10.7
C,Carlos Santana,Indians,Red Sox,9900,10.7
P,Josh Tomlin,Indians,Red Sox,12650,21.9
P,Vinnie Pestano,Indians,Red Sox,7500,-0.3
3B,Lonnie Chisenhall,Indians,Red Sox,7850,12.3
2B,Jason Kipnis,Indians,Red Sox,9350,11.4
P,Zach McAllister,Indians,Red Sox,9400,13.6
OF,Ryan Raburn,Indians,Red Sox,7900,5.7
OF,Jeff Francoeur,Indians,Red Sox,6900,5.4
P,Blake Wood,Indians,Red Sox,7500,1.9
1B,Nick Swisher,Indians,Red Sox,8900,9.7
OF,Nick Swisher,Indians,Red Sox,8900,9.7
P,Josh Outman,Indians,Red Sox,7500,4.4
OF,Elliot Johnson,Indians,Red Sox,7250,1.1
2B,Elliot Johnson,Indians,Red Sox,7250,1.1
OF,David Murphy,Indians,Red Sox,7200,11.6
1B,David Cooper,Indians,Red Sox,6300,0.0
P,Bryan Shaw,Indians,Red Sox,7500,4.6
OF,Michael Bourn,Indians,Red Sox,8600,11.9
1B,Jason Giambi,Indians,Red Sox,6700,8.6
SS,Justin Sellers,Indians,Red Sox,5000,3.1
P,Shaun Marcum,Indians,Red Sox,8250,8.5
C,George Kottaras,Indians,Red Sox,7850,36.5
OF,Nyjer Morgan,Indians,Red Sox,7100,12.2
P,John Axford,Indians,Red Sox,7500,3.4
P,Marc Rzepczynski,Indians,Red Sox,7500,2.4
P,Corey Kluber,Indians,Red Sox,17050,31.5
P,Trevor Bauer,Indians,Red Sox,13350,26.5
C,Yan Gomes,Indians,Red Sox,7200,10.8
P,Cody Allen,Indians,Red Sox,7500,4.3
OF,Matt Carson,Indians,Red Sox,6450,6.3
P,T.J. House,Indians,Red Sox,8150,9.7
P,Danny Salazar,Indians,Red Sox,13350,16.4
P,CC Lee,Indians,Red Sox,7500,2.5
2B,Jose Ramirez,Indians,Red Sox,5000,1.1
SS,Jose Ramirez,Indians,Red Sox,5000,1.1
1B,Jesus Aguilar,Indians,Red Sox,5000,4.0
P,Jeremy Guthrie,Royals,Cardinals,10400,13.7
SS,Jason Donald,Royals,Cardinals,6200,0.0
3B,Jason Donald,Royals,Cardinals,6200,0.0
P,Bruce Chen,Royals,Cardinals,7850,9.8
1B,Billy Butler,Royals,Cardinals,7950,8.2
OF,Alex Gordon,Royals,Cardinals,9450,12.3
P,Luke Hochevar,Royals,Cardinals,7500,0.0
SS,Alcides Escobar,Royals,Cardinals,7500,10.3
