Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Chris Sale,CHW,CHW vs TB, 8:10 PM,30.3,29600,"",15-Day DL
SP,Adam Wainwright,STL,STL vs MIL, 8:15 PM,33.7,29500,"",
SP,Yu Darvish,TEX,TEX vs OAK, 8:05 PM,26.8,29400,x,
SP,David Price,TB,TB @ CHW, 8:10 PM,24.0,28700,"",
SP,Johnny Cueto,CIN,CIN vs CHC, 7:10 PM,34.2,28000,"",
SP,Michael Wacha,STL,STL vs MIL, 8:15 PM,25.4,26300,x,
SP,Madison Bumgarner,SF,SF vs SD,10:15 PM,19.0,25700,x,
SP,Sonny Gray,OAK,OAK @ TEX, 8:05 PM,23.4,25200,x,
SP,Kyle Lohse,MIL,MIL @ STL, 8:15 PM,27.0,25000,"",
SP,Lance Lynn,STL,STL vs MIL, 8:15 PM,25.4,24800,"",
SP,Scott Kazmir,OAK,OAK @ TEX, 8:05 PM,28.0,24200,"",
SP,Corey Kluber,CLE,CLE @ LAA,10:05 PM,19.4,23700,"",
SP,Shelby Miller,STL,STL vs MIL, 8:15 PM,17.6,23400,"",
SP,Martin Perez,TEX,TEX vs OAK, 8:05 PM,27.4,23300,"",
SP,Yovani Gallardo,MIL,MIL @ STL, 8:15 PM,21.8,22900,x,
SP,Mat Latos,CIN,CIN vs CHC, 7:10 PM,0,22900,"",15-Day DL
SP,Jeff Samardzija,CHC,CHC @ CIN, 7:10 PM,21.8,22900,x,
SP,Cory Luebke,SD,SD @ SF,10:15 PM,0,22700,"",60-Day DL
SP,CJ Wilson,LAA,LAA vs CLE,10:05 PM,22.4,22200,"",
SP,Tim Hudson,SF,SF vs SD,10:15 PM,26.4,22100,"",
SP,Marco Estrada,MIL,MIL @ STL, 8:15 PM,22.4,21800,"",
SP,Alex Cobb,TB,TB @ CHW, 8:10 PM,22.0,21700,"",15-Day DL
SP,Jered Weaver,LAA,LAA vs CLE,10:05 PM,15.8,21600,"",
