Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Johnny Cueto,CIN,CIN @ STL, 8:15 PM,29.6,32700,"",
SP,Chris Sale,CHW,CHW vs BAL, 8:10 PM,30.4,32600,x,
SP,Felix Hernandez,SEA,SEA @ PHI, 7:05 PM,30.2,32000,"",
SP,Garrett Richards,LAA,LAA @ BOS, 7:10 PM,25.8,29400,"",
SP,Jordan Zimmermann,WAS,WAS vs ARI, 7:05 PM,20.0,27600,x,
SP,Stephen Strasburg,WAS,WAS vs ARI, 7:05 PM,23.3,27000,"",
SP,Adam Wainwright,STL,STL vs CIN, 8:15 PM,25.2,26800,"",
SP,Hisashi Iwakuma,SEA,SEA @ PHI, 7:05 PM,24.1,26800,"",
SP,Ervin Santana,ATL,ATL @ PIT, 7:05 PM,21.1,26400,x,
SP,Cole Hamels,PHI,PHI vs SEA, 7:05 PM,24.4,25800,"",
SP,Phil Hughes,MIN,MIN vs KC, 8:10 PM,20.4,25400,"",
SP,Doug Fister,WAS,WAS vs ARI, 7:05 PM,21.8,24600,"",
SP,Julio Teheran,ATL,ATL @ PIT, 7:05 PM,22.7,24000,"",
SP,James Shields,KC,KC @ MIN, 8:10 PM,20.1,23200,"",
SP,Homer Bailey,CIN,CIN @ STL, 8:15 PM,19.1,23000,"",15-Day DL
SP,Mat Latos,CIN,CIN @ STL, 8:15 PM,19.4,22800,"",
SP,Lance Lynn,STL,STL vs CIN, 8:15 PM,20.7,22600,"",
SP,Mike Leake,CIN,CIN @ STL, 8:15 PM,18.7,22600,x,
SP,Jaime Garcia,STL,STL vs CIN, 8:15 PM,20.1,22500,"",60-Day DL
SP,Tanner Roark,WAS,WAS vs ARI, 7:05 PM,20.7,22000,"",
SP,Michael Wacha,STL,STL vs CIN, 8:15 PM,20.7,21900,"",60-Day DL
SP,Vance Worley,PIT,PIT vs ATL, 7:05 PM,18.6,21800,x,
SP,Gavin Floyd,ATL,ATL @ PIT, 7:05 PM,18.3,21100,"",60-Day DL
SP,Jason Vargas,KC,KC @ MIN, 8:10 PM,17.9,20900,x,
SP,Chris Tillman,BAL,BAL @ CHW, 8:10 PM,15.9,20700,"",
SP,Gerrit Cole,PIT,PIT vs ATL, 7:05 PM,19.4,20500,"",15-Day DL
SP,Wei-Yin Chen,BAL,BAL @ CHW, 8:10 PM,17.5,20500,"",
SP,John Lackey,STL,STL vs CIN, 8:15 PM,19.3,20400,"",
SP,James Paxton,SEA,SEA @ PHI, 7:05 PM,22.2,20200,"",
SP,Jose Quintana,CHW,CHW vs BAL, 8:10 PM,19.0,20100,"",
