"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Justin Verlander",12000,"KC@Det 01:08PM ET",20.070
"SP","Max Scherzer",11600,"KC@Det 01:08PM ET",23.738
"SP","Francisco Liriano",10900,"ChC@Pit 12:35PM ET",20.396
"SP","Chris Sale",10700,"Min@CWS 02:10PM ET",23.278
"SP","Madison Bumgarner",10200,"SF@Ari 03:40PM ET",20.987
"SP","Gio Gonzalez",10100,"Was@NYM 01:10PM ET",18.095
"SP","Adam Wainwright",10000,"StL@Cin 12:35PM ET",21.893
"SP","Stephen Strasburg",10000,"Was@NYM 01:10PM ET",19.545
"SP","Jose Fernandez",10000,"Col@Mia 12:40PM ET",22.218
"SP","Shelby Miller",9900,"StL@Cin 12:35PM ET",17.133
"SP","James Shields",9600,"KC@Det 01:08PM ET",18.497
"SP","Jeff Samardzija",9500,"ChC@Pit 12:35PM ET",17.111
"RP","Yusmeiro Petit",9400,"SF@Ari 03:40PM ET",18.850
"SP","Jordan Zimmermann",9400,"Was@NYM 01:10PM ET",18.613
"SP","Anibal Sanchez",9300,"KC@Det 01:08PM ET",21.845
"SP","Tim Lincecum",9200,"SF@Ari 03:40PM ET",16.517
"SP","Lance Lynn",9000,"StL@Cin 12:35PM ET",16.014
"SP","Juan Nicasio",9000,"Col@Mia 12:40PM ET",9.889
"SP","Jorge De La Rosa",8900,"Col@Mia 12:40PM ET",13.102
"SP","Matt Cain",8800,"SF@Ari 03:40PM ET",15.598
"SP","Gerrit Cole",8700,"ChC@Pit 12:35PM ET",17.836
"SP","Zack Wheeler",8700,"Was@NYM 01:10PM ET",14.500
"SP","Jenrry Mejia",8600,"Was@NYM 01:10PM ET",14.383
"SP","Johnny Cueto",8500,"StL@Cin 12:35PM ET",14.633
"SP","Homer Bailey",8300,"StL@Cin 12:35PM ET",19.242
"SP","Michael Wacha",8200,"StL@Cin 12:35PM ET",16.225
"SP","Brett Anderson",8200,"Col@Mia 12:40PM ET",5.462
"SP","Tony Cingrani",7900,"StL@Cin 12:35PM ET",14.612
"SP","Wade Miley",7800,"SF@Ari 03:40PM ET",13.747
"SP","Tim Hudson",7800,"SF@Ari 03:40PM ET",14.605
"SP","Bruce Chen",7600,"KC@Det 01:08PM ET",8.490
"SP","Kevin Slowey",7500,"Col@Mia 12:40PM ET",10.510
"SP","Tyler Chatwood",7500,"Col@Mia 12:40PM ET",9.277
"SP","Ryan Vogelsong",7500,"SF@Ari 03:40PM ET",7.918
"SP","Ricky Nolasco",7500,"Min@CWS 02:10PM ET",14.986
"SP","Edinson Volquez",7500,"ChC@Pit 12:35PM ET",9.802
"SP","Jose Quintana",7400,"Min@CWS 02:10PM ET",15.412
"SP","Chad Bettis",7300,"Col@Mia 12:40PM ET",3.665
"SP","Wandy Rodriguez",7300,"ChC@Pit 12:35PM ET",12.508
"SP","Phil Hughes",7300,"Min@CWS 02:10PM ET",9.585
"SP","Bartolo Colon",7300,"Was@NYM 01:10PM ET",16.547
"RP","Tanner Roark",7200,"Was@NYM 01:10PM ET",12.954
"RP","Tommy Kahnle",7100,"Col@Mia 12:40PM ET",0
"RP","Erik Johnson",7000,"Min@CWS 02:10PM ET",12.770
"SP","Bronson Arroyo",7000,"SF@Ari 03:40PM ET",14.125
"SP","Travis Wood",7000,"ChC@Pit 12:35PM ET",13.346
