"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Yu Darvish",12500,"Cle@Tex 04:05PM ET",25.850
"SP","Clayton Kershaw",12400,"LAD@Col 04:10PM ET",23.329
"SP","Jose Fernandez",12400,"Mia@ChC 04:05PM ET",26.856
"SP","Johnny Cueto",12400,"Phi@Cin 04:10PM ET",27.069
"SP","Felix Hernandez",12200,"Sea@TB 04:10PM ET",23.735
"SP","Zack Greinke",11600,"LAD@Col 04:10PM ET",22.517
"SP","Corey Kluber",11200,"Cle@Tex 04:05PM ET",20.854
"SP","Cliff Lee",10600,"Phi@Cin 04:10PM ET",19.330
"SP","David Price",10500,"Sea@TB 04:10PM ET",21.588
"SP","Phil Hughes",10100,"Hou@Min 02:10PM ET",17.542
"SP","Hisashi Iwakuma",9900,"Sea@TB 04:10PM ET",20.543
"SP","Dallas Keuchel",9900,"Hou@Min 02:10PM ET",20.254
"SP","Mat Latos",9700,"Phi@Cin 04:10PM ET",0
"SP","Kyle Lohse",9700,"Mil@Pit 04:05PM ET",18.569
"SP","Jason Hammel",9600,"Mia@ChC 04:05PM ET",21.038
"SP","Gerrit Cole",9600,"Mil@Pit 04:05PM ET",16.115
"SP","Josh Beckett",9600,"LAD@Col 04:10PM ET",19.436
"SP","Collin McHugh",9600,"Hou@Min 02:10PM ET",22.238
"SP","Martin Perez",9300,"Cle@Tex 04:05PM ET",14.938
"SP","Edwin Jackson",9000,"Mia@ChC 04:05PM ET",14.058
"SP","Matt Moore",9000,"Sea@TB 04:10PM ET",9.750
"SP","Alex Cobb",9000,"Sea@TB 04:10PM ET",16.750
"SP","Jorge De La Rosa",9000,"LAD@Col 04:10PM ET",13.868
"SP","Cole Hamels",8900,"Phi@Cin 04:10PM ET",18.656
"SP","Jeff Samardzija",8800,"Mia@ChC 04:05PM ET",17.808
"SP","Dan Haren",8800,"LAD@Col 04:10PM ET",14.800
"SP","Marco Estrada",8800,"Mil@Pit 04:05PM ET",16.188
"SP","James Paxton",8700,"Sea@TB 04:10PM ET",25.100
"SP","Matt Garza",8700,"Mil@Pit 04:05PM ET",14.567
"SP","Hyun-jin Ryu",8600,"LAD@Col 04:10PM ET",16.868
"SP","Josh Tomlin",8600,"Cle@Tex 04:05PM ET",14.879
"SP","Roenis Elias",8500,"Sea@TB 04:10PM ET",16.875
"SP","Wily Peralta",8300,"Mil@Pit 04:05PM ET",16.354
"SP","Homer Bailey",8100,"Phi@Cin 04:10PM ET",13.938
"SP","Derek Holland",8100,"Cle@Tex 04:05PM ET",0
"SP","Francisco Liriano",8100,"Mil@Pit 04:05PM ET",13.354
"SP","Trevor Bauer",8000,"Cle@Tex 04:05PM ET",17.940
"SP","Yovani Gallardo",7900,"Mil@Pit 04:05PM ET",11.938
"SP","Charlie Morton",7900,"Mil@Pit 04:05PM ET",13.567
"SP","Chris Archer",7900,"Sea@TB 04:10PM ET",15.508
"SP","A.J. Burnett",7800,"Phi@Cin 04:10PM ET",13.204
"SP","Nathan Eovaldi",7700,"Mia@ChC 04:05PM ET",16.969
"SP","Brad Peacock",7600,"Hou@Min 02:10PM ET",10.600
"SP","Tony Cingrani",7600,"Phi@Cin 04:10PM ET",13.915
"SP","Jake Arrieta",7600,"Mia@ChC 04:05PM ET",13.117
"SP","Alfredo Simon",7500,"Phi@Cin 04:10PM ET",15.614
"SP","Jeremy Hellickson",7500,"Sea@TB 04:10PM ET",0
"SP","Matt Harrison",7500,"Cle@Tex 04:05PM ET",6.800
"SP","Nick Tepesch",7400,"Cle@Tex 04:05PM ET",12.588
"SP","Mike Leake",7300,"Phi@Cin 04:10PM ET",13.636
"SP","Chris Young",7300,"Sea@TB 04:10PM ET",11.446
"SP","James McDonald",7300,"Mia@ChC 04:05PM ET",0
"RP","Alexi Ogando",7300,"Cle@Tex 04:05PM ET",1.513
"SP","Tom Gorzelanny",7200,"Mil@Pit 04:05PM ET",0
"SP","Jordan Lyles",7200,"LAD@Col 04:10PM ET",13.621
"SP","Edinson Volquez",7200,"Mil@Pit 04:05PM ET",11.479
"SP","Jake Odorizzi",7100,"Sea@TB 04:10PM ET",13.146
