"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Max Scherzer",12900,"Tex@Det 01:08PM ET",24.490
"SP","Adam Wainwright",12500,"StL@Cin 08:05PM ET",26.385
"SP","Johnny Cueto",12400,"StL@Cin 08:05PM ET",29.910
"SP","Jose Fernandez",12400,"Mil@Mia 01:10PM ET",26.856
"SP","Clayton Kershaw",12200,"LAD@Phi 01:35PM ET",21.350
"SP","Masahiro Tanaka",12200,"NYY@CWS 02:10PM ET",27.467
"SP","Zack Greinke",12100,"LAD@Phi 01:35PM ET",22.305
"SP","Felix Hernandez",12000,"Hou@Sea 04:10PM ET",22.336
"SP","Chris Sale",11900,"NYY@CWS 02:10PM ET",28.000
"SP","Yu Darvish",11600,"Tex@Det 01:08PM ET",24.667
"SP","C.J. Wilson",11600,"KC@LAA 03:35PM ET",21.705
"SP","Stephen Strasburg",11400,"Was@Pit 01:35PM ET",20.050
"SP","David Price",11200,"Bos@TB 01:40PM ET",21.018
"SP","Jon Lester",11100,"Bos@TB 01:40PM ET",22.135
"SP","Jered Weaver",11000,"KC@LAA 03:35PM ET",18.895
"SP","Ervin Santana",10800,"Col@Atl 05:10PM ET",18.938
"SP","Hisashi Iwakuma",10800,"Hou@Sea 04:10PM ET",22.950
"SP","James Shields",10700,"KC@LAA 03:35PM ET",19.255
"SP","Cliff Lee",10600,"LAD@Phi 01:35PM ET",19.330
"SP","Matt Harvey",10600,"Ari@NYM 01:10PM ET",0
"SP","Gio Gonzalez",10500,"Was@Pit 01:35PM ET",15.400
"SP","Jesse Chavez",10400,"Oak@Tor 01:07PM ET",19.890
"SP","Justin Verlander",10400,"Tex@Det 01:08PM ET",15.810
"SP","Dallas Keuchel",10300,"Hou@Sea 04:10PM ET",19.355
"SP","Corey Kluber",10300,"Cle@Bal 01:35PM ET",20.517
"SP","Michael Wacha",10300,"StL@Cin 08:05PM ET",20.195
"SP","Julio Teheran",10300,"Col@Atl 05:10PM ET",21.685
"SP","Sonny Gray",10200,"Oak@Tor 01:07PM ET",21.240
"SP","CC Sabathia",10100,"NYY@CWS 02:10PM ET",14.288
"SP","Scott Kazmir",10000,"Oak@Tor 01:07PM ET",17.185
"SP","Cole Hamels",10000,"LAD@Phi 01:35PM ET",16.725
"SP","Shelby Miller",9900,"StL@Cin 08:05PM ET",15.290
"SP","Tim Lincecum",9900,"Min@SF 04:05PM ET",14.310
"SP","Tim Hudson",9900,"Min@SF 04:05PM ET",21.456
"SP","Garrett Richards",9900,"KC@LAA 03:35PM ET",19.994
"SP","Aaron Harang",9900,"Col@Atl 05:10PM ET",18.985
"SP","John Lackey",9800,"Bos@TB 01:40PM ET",18.440
"SP","Gerrit Cole",9700,"Was@Pit 01:35PM ET",15.718
