"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Jose Fernandez",12600,"Mia@Phi 01:35PM ET",21.433
"SP","Yu Darvish",12200,"Hou@Tex 03:05PM ET",30.875
"SP","Stephen Strasburg",12000,"Was@Atl 01:35PM ET",22.817
"SP","Max Scherzer",11900,"Det@SD 04:10PM ET",25.675
"SP","Justin Verlander",11800,"Det@SD 04:10PM ET",16.750
"SP","Felix Hernandez",11800,"Oak@Sea 04:10PM ET",33.067
"SP","Chris Sale",11600,"Cle@CWS 02:10PM ET",24.117
"SP","Gio Gonzalez",11000,"Was@Atl 01:35PM ET",24.800
"SP","R.A. Dickey",11000,"Tor@Bal 01:35PM ET",11.933
"SP","Adam Wainwright",11000,"ChC@StL 02:15PM ET",26.217
"SP","Zack Greinke",10900,"LAD@Ari 04:10PM ET",23.317
"SP","Cliff Lee",10900,"Mia@Phi 01:35PM ET",12.833
"SP","C.J. Wilson",10800,"NYM@LAA 03:35PM ET",20.875
"SP","Madison Bumgarner",10800,"Col@SF 04:05PM ET",18.650
"SP","James Shields",10700,"KC@Min 02:10PM ET",15.850
"SP","Jon Lester",10700,"Bos@NYY 08:05PM ET",21.817
"SP","David Price",10500,"TB@Cin 01:10PM ET",24.517
"SP","Jordan Zimmermann",10400,"Was@Atl 01:35PM ET",7.000
"SP","Andrew Cashner",10400,"Det@SD 04:10PM ET",28.017
"SP","Tyler Skaggs",9900,"NYM@LAA 03:35PM ET",19.675
"SP","Masahiro Tanaka",9800,"Bos@NYY 08:05PM ET",26.550
"SP","Anibal Sanchez",9800,"Det@SD 04:10PM ET",12.525
"SP","Tim Hudson",9800,"Col@SF 04:05PM ET",27.325
"SP","Francisco Liriano",9800,"Pit@Mil 02:10PM ET",17.767
"SP","Shelby Miller",9700,"ChC@StL 02:15PM ET",6.050
"SP","Jeff Samardzija",9700,"ChC@StL 02:15PM ET",19.150
"SP","Gerrit Cole",9700,"Pit@Mil 02:10PM ET",21.825
"SP","Dan Straily",9600,"Oak@Sea 04:10PM ET",21.025
"SP","Dan Haren",9600,"LAD@Ari 04:10PM ET",22.100
"SP","Kyle Lohse",9500,"Pit@Mil 02:10PM ET",15.800
"SP","Tim Lincecum",9500,"Col@SF 04:05PM ET",7.450
"SP","Tony Cingrani",9400,"TB@Cin 01:10PM ET",20.075
"SP","Bartolo Colon",9400,"NYM@LAA 03:35PM ET",18.125
"SP","Jose Quintana",9300,"Cle@CWS 02:10PM ET",20.125
"RP","Yusmeiro Petit",9300,"Col@SF 04:05PM ET",3.430
"SP","Matt Cain",9300,"Col@SF 04:05PM ET",12.433
"SP","Yovani Gallardo",9200,"Pit@Mil 02:10PM ET",20.000
"SP","CC Sabathia",9200,"Bos@NYY 08:05PM ET",15.450
"SP","Alex Cobb",9200,"TB@Cin 01:10PM ET",18.650
"SP","Johnny Cueto",9100,"TB@Cin 01:10PM ET",23.550
"SP","Jered Weaver",9000,"NYM@LAA 03:35PM ET",12.933
"SP","Martin Perez",9000,"Hou@Tex 03:05PM ET",14.100
"SP","Scott Kazmir",9000,"Oak@Sea 04:10PM ET",22.100
"SP","Danny Salazar",9000,"Cle@CWS 02:10PM ET",12.100
"SP","John Lackey",8900,"Bos@NYY 08:05PM ET",18.467
"SP","Sonny Gray",8900,"Oak@Sea 04:10PM ET",23.650
"SP","Wei-Yin Chen",8800,"Tor@Bal 01:35PM ET",7.700
"SP","Michael Wacha",8800,"ChC@StL 02:15PM ET",21.350
"SP","Mark Buehrle",8800,"Tor@Bal 01:35PM ET",28.550
"SP","Marco Estrada",8800,"Pit@Mil 02:10PM ET",19.925
"SP","Michael Pineda",8700,"Bos@NYY 08:05PM ET",22.200
"RP","Tanner Roark",8700,"Was@Atl 01:35PM ET",9.600
