"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Jose Fernandez",12600,"Mia@Phi 07:05PM ET",21.433
"SP","Yu Darvish",12200,"Hou@Tex 08:05PM ET",30.875
"SP","Stephen Strasburg",12000,"Was@Atl 07:10PM ET",22.817
"SP","Max Scherzer",11900,"Det@SD 08:40PM ET",25.675
"SP","Felix Hernandez",11800,"Oak@Sea 09:10PM ET",33.067
"SP","Justin Verlander",11800,"Det@SD 08:40PM ET",11.950
"SP","R.A. Dickey",11000,"Tor@Bal 07:05PM ET",11.933
"SP","Cliff Lee",10900,"Mia@Phi 07:05PM ET",12.833
"SP","Zack Greinke",10900,"LAD@Ari 08:10PM ET",22.375
"SP","Andrew Cashner",10400,"Det@SD 08:40PM ET",28.017
"SP","Jordan Zimmermann",10400,"Was@Atl 07:10PM ET",7.000
"SP","Gio Gonzalez",10100,"Was@Atl 07:10PM ET",24.800
"SP","Tyler Skaggs",9900,"NYM@LAA 09:05PM ET",19.675
"SP","Anibal Sanchez",9800,"Det@SD 08:40PM ET",12.525
"SP","Francisco Liriano",9800,"Pit@Mil 07:10PM ET",17.767
"SP","Gerrit Cole",9700,"Pit@Mil 07:10PM ET",21.825
"SP","Dan Straily",9600,"Oak@Sea 09:10PM ET",21.025
"SP","Martin Perez",9300,"Hou@Tex 08:05PM ET",14.100
"SP","Yovani Gallardo",9200,"Pit@Mil 07:10PM ET",21.350
"SP","Ubaldo Jimenez",9000,"Tor@Bal 07:05PM ET",7.400
"SP","Jered Weaver",9000,"NYM@LAA 09:05PM ET",13.000
"RP","Sonny Gray",8900,"Oak@Sea 09:10PM ET",19.700
"SP","Marco Estrada",8800,"Pit@Mil 07:10PM ET",19.925
"SP","Kyle Kendrick",8800,"Mia@Phi 07:05PM ET",10.400
"SP","Wei-Yin Chen",8800,"Tor@Bal 07:05PM ET",7.700
"SP","Wade Miley",8700,"LAD@Ari 08:10PM ET",17.467
"RP","David Hale",8700,"Was@Atl 07:10PM ET",8.400
"RP","Tanner Roark",8700,"Was@Atl 07:10PM ET",9.600
"SP","Ervin Santana",8600,"Was@Atl 07:10PM ET",32.200
"SP","Kyle Lohse",8600,"Pit@Mil 07:10PM ET",15.800
"SP","Nathan Eovaldi",8600,"Mia@Phi 07:05PM ET",21.425
"SP","C.J. Wilson",8400,"NYM@LAA 09:05PM ET",20.875
"SP","Alexi Ogando",8400,"Hou@Tex 08:05PM ET",3.220
"SP","Chris Tillman",8400,"Tor@Bal 07:05PM ET",22.400
"SP","Matt Garza",8200,"Pit@Mil 07:10PM ET",18.850
"SP","Ian Kennedy",8100,"Det@SD 08:40PM ET",16.375
"SP","Julio Teheran",8000,"Was@Atl 07:10PM ET",12.183
"SP","Jonathon Niese",8000,"NYM@LAA 09:05PM ET",12.550
"SP","Wandy Rodriguez",8000,"Pit@Mil 07:10PM ET",10.975
"SP","Hyun-jin Ryu",7900,"LAD@Ari 08:10PM ET",18.363
"SP","Paul Maholm",7700,"LAD@Ari 08:10PM ET",0.250
"SP","Dillon Gee",7600,"NYM@LAA 09:05PM ET",12.150
"SP","Roberto Hernandez",7600,"Mia@Phi 07:05PM ET",19.025
"SP","A.J. Burnett",7600,"Mia@Phi 07:05PM ET",7.400
"SP","Bartolo Colon",7600,"NYM@LAA 09:05PM ET",18.125
"SP","Josh Beckett",7400,"LAD@Ari 08:10PM ET",6.800
"SP","Miguel Gonzalez",7400,"Tor@Bal 07:05PM ET",-1.500
"SP","Tommy Milone",7400,"Oak@Sea 09:10PM ET",12.650
"SP","Jenrry Mejia",7400,"NYM@LAA 09:05PM ET",18.675
"SP","Brandon Morrow",7400,"Tor@Bal 07:05PM ET",16.175
"SP","Wily Peralta",7400,"Pit@Mil 07:10PM ET",18.600
"SP","Dan Haren",7400,"LAD@Ari 08:10PM ET",22.100
"SP","Tom Koehler",7300,"Mia@Phi 07:05PM ET",14.000
"SP","Robbie Erlin",7300,"Det@SD 08:40PM ET",14.300
"SP","Scott Kazmir",7200,"Oak@Sea 09:10PM ET",22.100
"SP","Zack Wheeler",7100,"NYM@LAA 09:05PM ET",12.275
"SP","Scott Feldman",7100,"Hou@Tex 08:05PM ET",18.167
"SP","Edinson Volquez",7100,"Pit@Mil 07:10PM ET",12.125
"SP","Kevin Slowey",7100,"Mia@Phi 07:05PM ET",6.767
"SP","Mark Buehrle",7000,"Tor@Bal 07:05PM ET",28.550
"SP","Charlie Morton",7000,"Pit@Mil 07:10PM ET",15.000
"SP","Taylor Jordan",7000,"Was@Atl 07:10PM ET",13.450
"SP","Trevor Cahill",6900,"LAD@Ari 08:10PM ET",2.450
"SP","Bud Norris",6900,"Tor@Bal 07:05PM ET",-0.150
"SP","Bronson Arroyo",6800,"LAD@Ari 08:10PM ET",8.000
