Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Chris Sale,CHW,CHW @ MIN, 8:10 PM,29.7,33000,"",
SP,Felix Hernandez,SEA,SEA vs BAL,10:10 PM,30.6,33000,"",
SP,Jose Fernandez,MIA,MIA @ ATL, 7:10 PM,30.3,32100,"",60-Day DL
SP,Masahiro Tanaka,NYY,NYY vs TEX, 1:05 PM,29.3,31100,"",15-Day DL
SP,Jon Lester,BOS,BOS @ TOR,12:37 PM,26.3,31100,"",
SP,Garrett Richards,LAA,LAA vs DET,10:05 PM,26.1,30900,x,
SP,Max Scherzer,DET,DET @ LAA,10:05 PM,25.3,29800,x,Day-To-Day
SP,Yu Darvish,TEX,TEX @ NYY, 1:05 PM,27.2,29600,"",
SP,Corey Kluber,CLE,CLE @ KC, 8:10 PM,25.1,29200,x,
SP,Scott Kazmir,OAK,OAK vs HOU, 3:35 PM,24.0,28400,"",
SP,Cole Hamels,PHI,PHI vs SF, 1:05 PM,23.1,28200,x,
SP,Sonny Gray,OAK,OAK vs HOU, 3:35 PM,23.1,27800,"",
SP,Hisashi Iwakuma,SEA,SEA vs BAL,10:10 PM,23.6,27600,x,
SP,Tyson Ross,SD,SD @ CHC, 8:05 PM,22.9,27000,x,
SP,Jake DeGrom,NYM,NYM @ MIL, 8:10 PM,20.5,26700,"",
SP,Jake Arrieta,CHC,CHC vs SD, 8:05 PM,24.6,26100,"",
SP,Julio Teheran,ATL,ATL vs MIA, 7:10 PM,24.1,25600,"",
SP,Jeff Samardzija,OAK,OAK vs HOU, 3:35 PM,20.6,24200,x,
SP,Kyle Hendricks,CHC,CHC vs SD, 8:05 PM,22.5,23900,"",
SP,Madison Bumgarner,SF,SF @ PHI, 1:05 PM,23.0,23700,"",
SP,Ian Kennedy,SD,SD @ CHC, 8:05 PM,21.1,23700,"",
SP,Dillon Gee,NYM,NYM @ MIL, 8:10 PM,19.9,23500,x,
SP,Collin McHugh,HOU,HOU @ OAK, 3:35 PM,21.9,23200,"",15-Day DL
SP,Tim Hudson,SF,SF @ PHI, 1:05 PM,19.6,22900,x,
SP,Odrisamer Despaigne,SD,SD @ CHC, 8:05 PM,21.6,22900,"",
SP,Kyle Lohse,MIL,MIL vs NYM, 8:10 PM,21.0,22900,"",
SP,Jason Hammel,OAK,OAK vs HOU, 3:35 PM,21.0,22300,"",
SP,John Lackey,BOS,BOS @ TOR,12:37 PM,20.9,22200,"",
SP,Matt Garza,MIL,MIL vs NYM, 8:10 PM,16.6,22100,x,
SP,Rubby De La Rosa,BOS,BOS @ TOR,12:37 PM,21.0,21600,x,
SP,Dallas Keuchel,HOU,HOU @ OAK, 3:35 PM,20.1,21300,"",
SP,Shane Greene,NYY,NYY vs TEX, 1:05 PM,18.3,21300,"",
SP,Jose Quintana,CHW,CHW @ MIN, 8:10 PM,19.6,21300,"",
SP,Gavin Floyd,ATL,ATL vs MIA, 7:10 PM,18.3,21100,"",15-Day DL
SP,Phil Hughes,MIN,MIN vs CHW, 8:10 PM,19.5,20900,x,
SP,Jered Weaver,LAA,LAA vs DET,10:05 PM,20.2,20800,"",
SP,Jesse Chavez,OAK,OAK vs HOU, 3:35 PM,19.9,20700,"",
SP,James Shields,KC,KC vs CLE, 8:10 PM,19.5,20600,"",
SP,Cliff Lee,PHI,PHI vs SF, 1:05 PM,19.4,20500,"",
SP,Zack Wheeler,NYM,NYM @ MIL, 8:10 PM,17.3,20500,"",
SP,Trevor Bauer,CLE,CLE @ KC, 8:10 PM,17.9,20500,"",
SP,RA Dickey,TOR,TOR vs BOS,12:37 PM,17.5,20100,"",
SP,Ervin Santana,ATL,ATL vs MIA, 7:10 PM,19.7,19800,"",
SP,Wily Peralta,MIL,MIL vs NYM, 8:10 PM,18.7,19800,"",
SP,Tim Lincecum,SF,SF @ PHI, 1:05 PM,18.4,19700,"",
SP,Anibal Sanchez,DET,DET @ LAA,10:05 PM,18.1,19600,"",
SP,Bartolo Colon,NYM,NYM @ MIL, 8:10 PM,19.1,19600,"",
SP,Rick Porcello,DET,DET @ LAA,10:05 PM,18.5,19600,"",
SP,Andrew Cashner,SD,SD @ CHC, 8:05 PM,18.5,19600,"",15-Day DL
SP,Marcus Stroman,TOR,TOR vs BOS,12:37 PM,14.0,19500,x,
SP,James Paxton,SEA,SEA vs BAL,10:10 PM,30.0,19500,"",60-Day DL
SP,Michael Pineda,NYY,NYY vs TEX, 1:05 PM,18.3,19300,"",60-Day DL
SP,CJ Wilson,LAA,LAA vs DET,10:05 PM,18.1,19200,"",15-Day DL
SP,Jason Vargas,KC,KC vs CLE, 8:10 PM,17.9,19000,"",15-Day DL
SP,Brandon Mccarthy,NYY,NYY vs TEX, 1:05 PM,15.4,19000,x,
SP,Aaron Harang,ATL,ATL vs MIA, 7:10 PM,18.0,19000,x,
SP,Mark Buehrle,TOR,TOR vs BOS,12:37 PM,17.9,18900,"",
SP,Henderson Alvarez,MIA,MIA @ ATL, 7:10 PM,16.4,18600,x,
SP,Roenis Elias,SEA,SEA vs BAL,10:10 PM,17.4,18400,"",
SP,Josh Tomlin,CLE,CLE @ KC, 8:10 PM,17.3,18300,"",
SP,Hiroki Kuroda,NYY,NYY vs TEX, 1:05 PM,16.3,18300,"",
SP,Clay Buchholz,BOS,BOS @ TOR,12:37 PM,11.6,18300,"",
SP,AJ Burnett,PHI,PHI vs SF, 1:05 PM,17.7,18300,"",
SP,Jonathon Niese,NYM,NYM @ MIL, 8:10 PM,16.9,18000,"",
SP,Wei-Yin Chen,BAL,BAL @ SEA,10:10 PM,15.8,17900,x,
SP,Tom Koehler,MIA,MIA @ ATL, 7:10 PM,16.8,17800,"",
SP,Bud Norris,BAL,BAL @ SEA,10:10 PM,17.6,17800,"",
SP,Robbie Erlin,SD,SD @ CHC, 8:05 PM,14.3,17400,"",60-Day DL
SP,Yordano Ventura,KC,KC vs CLE, 8:10 PM,16.4,17400,"",
SP,CC Sabathia,NYY,NYY vs TEX, 1:05 PM,16.3,17200,"",60-Day DL
SP,Matt Shoemaker,LAA,LAA vs DET,10:05 PM,14.6,17200,"",
SP,Matt Cain,SF,SF @ PHI, 1:05 PM,14.8,17200,"",15-Day DL
SP,Chris Young,SEA,SEA vs BAL,10:10 PM,16.2,17200,"",
SP,Yovani Gallardo,MIL,MIL vs NYM, 8:10 PM,16.1,17100,"",
RP,Alex Wood,ATL,ATL vs MIA, 7:10 PM,14.1,17100,"",
SP,Martin Perez,TEX,TEX @ NYY, 1:05 PM,16.1,17100,"",60-Day DL
SP,Taijuan Walker,,No Team,"",15.0,17000,"",
SP,Danny Duffy,KC,KC vs CLE, 8:10 PM,14.3,16900,x,
SP,Chris Tillman,BAL,BAL @ SEA,10:10 PM,14.3,16700,"",
SP,Tyler Skaggs,LAA,LAA vs DET,10:05 PM,15.7,16600,"",
SP,Drew Hutchison,TOR,TOR vs BOS,12:37 PM,15.7,16600,"",
SP,Ryan Vogelsong,SF,SF @ PHI, 1:05 PM,15.6,16500,"",
SP,Justin Verlander,DET,DET @ LAA,10:05 PM,15.2,16200,"",
SP,Nathan Eovaldi,MIA,MIA @ ATL, 7:10 PM,14.9,16200,"",
SP,Marco Estrada,MIL,MIL vs NYM, 8:10 PM,15.2,16100,"",
SP,Jimmy Nelson,MIL,MIL vs NYM, 8:10 PM,15.0,15900,"",
SP,Tsuyoshi Wada,CHC,CHC vs SD, 8:05 PM,8.0,15900,"",
SP,John Danks,CHW,CHW @ MIN, 8:10 PM,14.9,15800,"",
SP,Jake Peavy,BOS,BOS @ TOR,12:37 PM,13.6,15600,"",
SP,Kevin Gausman,BAL,BAL @ SEA,10:10 PM,14.8,15600,"",
SP,Drew Smyly,DET,DET @ LAA,10:05 PM,14.0,15500,"",
SP,Ubaldo Jimenez,BAL,BAL @ SEA,10:10 PM,13.3,15400,"",15-Day DL
SP,Miguel Gonzalez,BAL,BAL @ SEA,10:10 PM,14.6,15400,"",
SP,David Phelps,NYY,NYY vs TEX, 1:05 PM,11.7,15000,"",
SP,Hector Santiago,LAA,LAA vs DET,10:05 PM,11.9,15000,"",
SP,Jarred Cosart,HOU,HOU @ OAK, 3:35 PM,13.9,14800,"",
SP,Yohan Pino,MIN,MIN vs CHW, 8:10 PM,12.7,14600,"",
SP,Danny Salazar,CLE,CLE @ KC, 8:10 PM,14.2,14500,"",
SP,Jeremy Guthrie,KC,KC vs CLE, 8:10 PM,13.7,14500,"",
SP,Edwin Jackson,CHC,CHC vs SD, 8:05 PM,12.6,14200,x,
SP,Mike Minor,ATL,ATL vs MIA, 7:10 PM,13.3,14100,"",
SP,Travis Wood,CHC,CHC vs SD, 8:05 PM,13.3,14000,"",
SP,Eric Stults,SD,SD @ CHC, 8:05 PM,9.8,13700,"",
RP,Hector Noesi,CHW,CHW @ MIN, 8:10 PM,9.5,13600,x,
SP,Kyle Gibson,MIN,MIN vs CHW, 8:10 PM,12.7,13400,"",Day-To-Day
SP,Chase Whitley,NYY,NYY vs TEX, 1:05 PM,11.4,13300,"",
SP,Kyle Kendrick,PHI,PHI vs SF, 1:05 PM,12.5,13200,"",
SP,Brett Oberholtzer,HOU,HOU @ OAK, 3:35 PM,12.5,13200,"",
SP,JA Happ,TOR,TOR vs BOS,12:37 PM,12.3,13100,"",
RP,Bryan Shaw,CLE,CLE @ KC, 8:10 PM,3.3,13000,"",
RP,Cory Rasmus,LAA,LAA vs DET,10:05 PM,5.4,13000,"",
RP,Joakim Soria,DET,DET @ LAA,10:05 PM,4.0,13000,"",
RP,Joe Nathan,DET,DET @ LAA,10:05 PM,2.8,13000,"",
RP,Joba Chamberlain,DET,DET @ LAA,10:05 PM,3.2,13000,"",
RP,Kevin Jepsen,LAA,LAA vs DET,10:05 PM,3.5,13000,"",
RP,Mike Morin,LAA,LAA vs DET,10:05 PM,3.5,13000,"",
RP,Blaine Hardy,DET,DET @ LAA,10:05 PM,4.0,13000,"",
RP,Fernando Salas,LAA,LAA vs DET,10:05 PM,3.8,13000,"",
RP,Joe Smith,LAA,LAA vs DET,10:05 PM,4.0,13000,"",
RP,Huston Street,LAA,LAA vs DET,10:05 PM,4.3,13000,"",
RP,Patrick McCoy,DET,DET @ LAA,10:05 PM,2.0,13000,"",15-Day DL
RP,Jason Grilli,LAA,LAA vs DET,10:05 PM,2.7,13000,"",
RP,Al Alburquerque,DET,DET @ LAA,10:05 PM,2.6,13000,"",
RP,Joe Thatcher,LAA,LAA vs DET,10:05 PM,2.1,13000,"",
RP,Phil Coke,DET,DET @ LAA,10:05 PM,1.8,13000,"",
RP,Bruce Rondon,DET,DET @ LAA,10:05 PM,0,13000,"",60-Day DL
RP,Brian Moran,LAA,LAA vs DET,10:05 PM,0,13000,"",60-Day DL
RP,Joel Hanrahan,DET,DET @ LAA,10:05 PM,0,13000,"",60-Day DL
RP,Ryan Brasier,LAA,LAA vs DET,10:05 PM,0,13000,"",60-Day DL
RP,Sean Burnett,LAA,LAA vs DET,10:05 PM,0.0,13000,"",60-Day DL
RP,Ian Krol,DET,DET @ LAA,10:05 PM,1.3,13000,"",
RP,Luke Putkonen,DET,DET @ LAA,10:05 PM,0.0,13000,"",60-Day DL
SP,Carlos Carrasco,CLE,CLE @ KC, 8:10 PM,7.5,13000,"",
RP,Wade Davis,KC,KC vs CLE, 8:10 PM,6.3,13000,"",
RP,Greg Holland,KC,KC vs CLE, 8:10 PM,4.7,13000,"",
RP,Francisley Bueno,KC,KC vs CLE, 8:10 PM,3.8,13000,"",
RP,John Axford,CLE,CLE @ KC, 8:10 PM,3.2,13000,"",
RP,Kyle Crockett,CLE,CLE @ KC, 8:10 PM,2.9,13000,"",
RP,Scott Downs,KC,KC vs CLE, 8:10 PM,1.2,13000,"",
SP,Justin Masterson,CLE,CLE @ KC, 8:10 PM,11.7,13000,"",15-Day DL
RP,Bruce Chen,KC,KC vs CLE, 8:10 PM,9.8,13000,"",
RP,Marc Rzepczynski,CLE,CLE @ KC, 8:10 PM,1.8,13000,"",
RP,Cody Allen,CLE,CLE @ KC, 8:10 PM,4.1,13000,"",
RP,Scott Atchison,CLE,CLE @ KC, 8:10 PM,3.3,13000,"",
RP,Kelvin Herrera,KC,KC vs CLE, 8:10 PM,3.0,13000,"",
RP,Aaron Crow,KC,KC vs CLE, 8:10 PM,2.6,13000,"",
RP,Nick Hagadone,CLE,CLE @ KC, 8:10 PM,2.5,13000,"",
RP,Jason Frasor,KC,KC vs CLE, 8:10 PM,2.4,13000,"",
RP,Luke Hochevar,KC,KC vs CLE, 8:10 PM,0,13000,"",60-Day DL
RP,Danny Farquhar,SEA,SEA vs BAL,10:10 PM,4.0,13000,"",
SP,Blake Beavan,,No Team,"",4.0,13000,"",60-Day DL
RP,Dominic Leone,SEA,SEA vs BAL,10:10 PM,4.3,13000,"",
RP,Tom Wilhelmsen,SEA,SEA vs BAL,10:10 PM,5.0,13000,"",
RP,Brandon Maurer,SEA,SEA vs BAL,10:10 PM,5.9,13000,"",
RP,Brad Brach,BAL,BAL @ SEA,10:10 PM,6.3,13000,"",
RP,Brian Matusz,BAL,BAL @ SEA,10:10 PM,2.0,13000,"",
RP,Charlie Furbush,SEA,SEA vs BAL,10:10 PM,2.2,13000,"",
RP,Fernando Rodney,SEA,SEA vs BAL,10:10 PM,3.6,13000,"",
RP,Zach Britton,BAL,BAL @ SEA,10:10 PM,4.2,13000,"",Day-To-Day
RP,Darren O'Day,BAL,BAL @ SEA,10:10 PM,4.2,13000,"",
RP,TJ McFarland,BAL,BAL @ SEA,10:10 PM,4.2,13000,"",
RP,Yoervis Medina,SEA,SEA vs BAL,10:10 PM,3.4,13000,"",
RP,Ryan Webb,BAL,BAL @ SEA,10:10 PM,3.0,13000,"",
RP,Tommy Hunter,BAL,BAL @ SEA,10:10 PM,2.6,13000,"",
RP,Joe Beimel,SEA,SEA vs BAL,10:10 PM,2.7,13000,"",
SP,Johan Santana,BAL,BAL @ SEA,10:10 PM,0,13000,"",60-Day DL
SP,Jake Buchanan,HOU,HOU @ OAK, 3:35 PM,1.3,13000,"",
RP,Anthony Bass,HOU,HOU @ OAK, 3:35 PM,1.4,13000,"",
RP,Jose Veras,HOU,HOU @ OAK, 3:35 PM,1.6,13000,"",
RP,Josh Zeid,HOU,HOU @ OAK, 3:35 PM,1.7,13000,"",
RP,Darin Downs,HOU,HOU @ OAK, 3:35 PM,1.8,13000,"",
RP,Jim Johnson,OAK,OAK vs HOU, 3:35 PM,1.7,13000,"",
RP,Luke Gregerson,OAK,OAK vs HOU, 3:35 PM,3.6,13000,"",
RP,Eric O'Flaherty,OAK,OAK vs HOU, 3:35 PM,3.8,13000,"",
RP,Matt Albers,HOU,HOU @ OAK, 3:35 PM,3.9,13000,"",15-Day DL
RP,Dan Otero,OAK,OAK vs HOU, 3:35 PM,3.9,13000,"",
RP,Sean Doolittle,OAK,OAK vs HOU, 3:35 PM,4.9,13000,"",
RP,Tony Sipp,HOU,HOU @ OAK, 3:35 PM,4.6,13000,"",
RP,Josh Fields,HOU,HOU @ OAK, 3:35 PM,4.4,13000,"",
RP,Ryan Cook,OAK,OAK vs HOU, 3:35 PM,2.9,13000,"",
RP,Chad Qualls,HOU,HOU @ OAK, 3:35 PM,3.2,13000,"",
RP,Fernando Abad,OAK,OAK vs HOU, 3:35 PM,3.2,13000,"",
SP,Jarrod Parker,OAK,OAK vs HOU, 3:35 PM,0,13000,"",60-Day DL
RP,Jose Cisnero,HOU,HOU @ OAK, 3:35 PM,0.4,13000,"",60-Day DL
RP,Jesse Crain,HOU,HOU @ OAK, 3:35 PM,0,13000,"",60-Day DL
SP,Scott Feldman,HOU,HOU @ OAK, 3:35 PM,11.9,13000,x,
SP,AJ Griffin,OAK,OAK vs HOU, 3:35 PM,0,13000,"",60-Day DL
SP,Brad Peacock,HOU,HOU @ OAK, 3:35 PM,10.7,13000,"",
RP,Gus Schlosser,ATL,ATL vs MIA, 7:10 PM,2.6,13000,"",
RP,Dan Jennings,MIA,MIA @ ATL, 7:10 PM,2.9,13000,"",
RP,Shae Simmons,ATL,ATL vs MIA, 7:10 PM,3.1,13000,"",
RP,David Carpenter,ATL,ATL vs MIA, 7:10 PM,3.2,13000,"",
RP,Sam Dyson,MIA,MIA @ ATL, 7:10 PM,4.8,13000,"",
RP,Craig Kimbrel,ATL,ATL vs MIA, 7:10 PM,4.9,13000,"",
RP,Carter Capps,MIA,MIA @ ATL, 7:10 PM,5.0,13000,"",60-Day DL
