"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Clayton Kershaw",13000,"LAD@Ari 04:10PM ET",18.563
"SP","Jose Fernandez",12800,"Mia@SF 04:05PM ET",26.856
"SP","Johnny Cueto",12500,"Cin@Phi 01:35PM ET",32.433
"SP","Max Scherzer",12500,"Det@Bos 08:05PM ET",26.839
"SP","Adam Wainwright",12500,"Atl@StL 02:15PM ET",24.133
"SP","Yu Darvish",12000,"Tor@Tex 03:05PM ET",24.956
"SP","Masahiro Tanaka",11900,"Pit@NYY 01:05PM ET",28.888
"SP","Chris Sale",11900,"CWS@Hou 02:10PM ET",25.775
"SP","Felix Hernandez",11800,"Sea@Min 02:10PM ET",20.900
"SP","David Price",11700,"TB@LAA 03:35PM ET",22.400
"SP","Justin Verlander",11400,"Det@Bos 08:05PM ET",17.667
"SP","Stephen Strasburg",11400,"NYM@Was 01:35PM ET",20.939
"SP","Zack Greinke",11300,"LAD@Ari 04:10PM ET",23.333
"SP","James Shields",11200,"Bal@KC 02:10PM ET",21.306
"SP","Jon Lester",11200,"Det@Bos 08:05PM ET",24.700
"SP","Ervin Santana",11100,"Atl@StL 02:15PM ET",21.650
"SP","Tim Hudson",10800,"Mia@SF 04:05PM ET",21.456
"SP","Julio Teheran",10800,"Atl@StL 02:15PM ET",19.667
"SP","Cliff Lee",10600,"Cin@Phi 01:35PM ET",19.811
"SP","Matt Harvey",10600,"NYM@Was 01:35PM ET",0
"SP","C.J. Wilson",10600,"TB@LAA 03:35PM ET",22.311
"SP","Scott Kazmir",10500,"Oak@Cle 01:05PM ET",17.967
"SP","Sonny Gray",10500,"Oak@Cle 01:05PM ET",21.622
"SP","Jesse Chavez",10500,"Oak@Cle 01:05PM ET",21.306
"SP","Gio Gonzalez",10500,"NYM@Was 01:35PM ET",15.400
"SP","John Lackey",10400,"Det@Bos 08:05PM ET",18.472
"SP","Ian Kennedy",10200,"SD@Col 04:10PM ET",18.683
"SP","Tim Lincecum",10200,"Mia@SF 04:05PM ET",14.311
"SP","CC Sabathia",10100,"Pit@NYY 01:05PM ET",14.288
"SP","Aaron Harang",10000,"Atl@StL 02:15PM ET",20.206
"SP","Michael Wacha",10000,"Atl@StL 02:15PM ET",20.383
"SP","Madison Bumgarner",9900,"Mia@SF 04:05PM ET",17.600
"SP","Hisashi Iwakuma",9900,"Sea@Min 02:10PM ET",24.000
"SP","Marco Estrada",9800,"Mil@ChC 02:20PM ET",18.250
"SP","Shelby Miller",9800,"Atl@StL 02:15PM ET",15.917
"SP","Mat Latos",9700,"Cin@Phi 01:35PM ET",0
"SP","Kyle Lohse",9700,"Mil@ChC 02:20PM ET",18.522
"SP","Jordan Zimmermann",9600,"NYM@Was 01:35PM ET",14.675
"SP","Michael Pineda",9500,"Pit@NYY 01:05PM ET",15.563
"SP","Dan Haren",9500,"LAD@Ari 04:10PM ET",17.675
"SP","Corey Kluber",9400,"Oak@Cle 01:05PM ET",19.290
"SP","Matt Cain",9400,"Mia@SF 04:05PM ET",13.921
"SP","Alex Wood",9400,"Atl@StL 02:15PM ET",15.705
"SP","Jonathon Niese",9400,"NYM@Was 01:35PM ET",16.544
