"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Clayton Kershaw",12500,"LAD@NYM 07:10PM ET",18.563
"SP","Masahiro Tanaka",12200,"NYY@CWS 08:10PM ET",27.467
"SP","Zack Greinke",12100,"LAD@NYM 07:10PM ET",23.267
"SP","Chris Sale",11900,"NYY@CWS 08:10PM ET",25.775
"SP","Felix Hernandez",11800,"Hou@Sea 10:10PM ET",21.130
"SP","Adam Wainwright",11500,"Ari@StL 07:15PM ET",26.385
"SP","Stephen Strasburg",11100,"Was@Pit 07:05PM ET",20.280
"SP","Ervin Santana",10800,"Mil@Atl 07:10PM ET",18.938
"SP","Matt Harvey",10600,"LAD@NYM 07:10PM ET",0
"SP","Gio Gonzalez",10500,"Was@Pit 07:05PM ET",15.400
"SP","Michael Wacha",10300,"Ari@StL 07:15PM ET",20.195
"SP","Hisashi Iwakuma",10100,"Hou@Sea 10:10PM ET",22.950
"SP","CC Sabathia",10100,"NYY@CWS 08:10PM ET",14.288
"SP","Aaron Harang",9900,"Mil@Atl 07:10PM ET",20.206
"SP","Julio Teheran",9900,"Mil@Atl 07:10PM ET",21.685
"SP","Shelby Miller",9800,"Ari@StL 07:15PM ET",15.917
"SP","Corey Kluber",9800,"Cle@Bal 07:05PM ET",19.332
"SP","Marco Estrada",9800,"Mil@Atl 07:10PM ET",16.872
"SP","Lance Lynn",9700,"Ari@StL 07:15PM ET",17.678
"SP","Kyle Lohse",9700,"Mil@Atl 07:10PM ET",20.030
"SP","Jordan Zimmermann",9600,"Was@Pit 07:05PM ET",13.878
"SP","Dan Haren",9500,"LAD@NYM 07:10PM ET",16.322
"SP","Michael Pineda",9500,"NYY@CWS 08:10PM ET",15.563
"SP","Alex Wood",9400,"Mil@Atl 07:10PM ET",14.332
"SP","Jeff Samardzija",9300,"ChC@SD 10:10PM ET",19.340
"SP","Matt Garza",9200,"Mil@Atl 07:10PM ET",13.233
"SP","Tyson Ross",9200,"ChC@SD 10:10PM ET",20.090
"SP","Tanner Roark",9000,"Was@Pit 07:05PM ET",15.989
"SP","Collin McHugh",9000,"Hou@Sea 10:10PM ET",20.483
"SP","Andrew Cashner",9000,"ChC@SD 10:10PM ET",14.964
"SP","Dillon Gee",9000,"LAD@NYM 07:10PM ET",16.213
"SP","Dallas Keuchel",8900,"Hou@Sea 10:10PM ET",19.355
"SP","Kris Medlen",8900,"Mil@Atl 07:10PM ET",0
"SP","Wily Peralta",8900,"Mil@Atl 07:10PM ET",18.061
"SP","Jason Hammel",8800,"ChC@SD 10:10PM ET",19.956
"SP","Josh Beckett",8800,"LAD@NYM 07:10PM ET",17.675
"SP","Gerrit Cole",8700,"Was@Pit 07:05PM ET",15.540
"SP","James Paxton",8700,"Hou@Sea 10:10PM ET",25.100
"SP","Ian Kennedy",8700,"ChC@SD 10:10PM ET",18.175
"SP","Jonathon Niese",8600,"LAD@NYM 07:10PM ET",16.544
"SP","Jacob deGrom",8600,"LAD@NYM 07:10PM ET",16.725
"SP","Gavin Floyd",8500,"Mil@Atl 07:10PM ET",16.600
"SP","Hiroki Kuroda",8500,"NYY@CWS 08:10PM ET",13.800
"SP","Brandon Beachy",8500,"Mil@Atl 07:10PM ET",0
"SP","Justin Masterson",8400,"Cle@Bal 07:05PM ET",12.480
"RP","Chase Anderson",8400,"Ari@StL 07:15PM ET",14.400
"SP","Roenis Elias",8400,"Hou@Sea 10:10PM ET",14.911
"SP","Josh Tomlin",8300,"Cle@Bal 07:05PM ET",15.688
"SP","Mike Minor",8300,"Mil@Atl 07:10PM ET",16.013
"SP","Ubaldo Jimenez",8200,"Cle@Bal 07:05PM ET",13.511
"SP","Hyun-jin Ryu",8200,"LAD@NYM 07:10PM ET",16.481
"SP","Jose Quintana",8100,"NYY@CWS 08:10PM ET",14.720
"SP","Bronson Arroyo",8000,"Ari@StL 07:15PM ET",12.189
"SP","Brandon McCarthy",8000,"Ari@StL 07:15PM ET",14.195
"SP","Chris Tillman",7800,"Cle@Bal 07:05PM ET",13.615
"RP","Aaron Barrett",7800,"Was@Pit 07:05PM ET",4.192
"SP","Bud Norris",7700,"Cle@Bal 07:05PM ET",13.681
"SP","Jaime Garcia",7700,"Ari@StL 07:15PM ET",14.150
"SP","Ivan Nova",7700,"NYY@CWS 08:10PM ET",4.125
"SP","Patrick Corbin",7700,"Ari@StL 07:15PM ET",0
"SP","Edwin Jackson",7600,"ChC@SD 10:10PM ET",15.406
"SP","Yovani Gallardo",7600,"Mil@Atl 07:10PM ET",13.175
"SP","Chase Whitley",7600,"NYY@CWS 08:10PM ET",12.825
"SP","Jenrry Mejia",7500,"LAD@NYM 07:10PM ET",10.377
"SP","Francisco Liriano",7400,"Was@Pit 07:05PM ET",12.135
"SP","Wei-Yin Chen",7300,"Cle@Bal 07:05PM ET",14.006
"SP","Travis Wood",7300,"ChC@SD 10:10PM ET",11.567
"SP","James McDonald",7300,"ChC@SD 10:10PM ET",0
"SP","Tyler Lyons",7300,"Ari@StL 07:15PM ET",8.075
"SP","Tom Gorzelanny",7200,"Mil@Atl 07:10PM ET",0
"SP","Bartolo Colon",7100,"LAD@NYM 07:10PM ET",12.400
"SP","David Hale",7100,"Mil@Atl 07:10PM ET",6.838
"SP","Robbie Erlin",7100,"ChC@SD 10:10PM ET",12.383
"SP","John Danks",7000,"NYY@CWS 08:10PM ET",10.611
"SP","Wade Miley",7000,"Ari@StL 07:15PM ET",13.410
"RP","Ross Ohlendorf",6900,"Was@Pit 07:05PM ET",0
"SP","Trevor Bauer",6900,"Cle@Bal 07:05PM ET",20.400
"RP","Daniel Webb",6900,"NYY@CWS 08:10PM ET",3.988
"SP","Zack Wheeler",6900,"LAD@NYM 07:10PM ET",11.095
"SP","Doug Fister",6800,"Was@Pit 07:05PM ET",14.017
"SP","Edinson Volquez",6800,"Was@Pit 07:05PM ET",9.306
"SP","Wandy Rodriguez",6800,"Was@Pit 07:05PM ET",5.500
"SP","Joe Kelly",6800,"Ari@StL 07:15PM ET",14.167
"SP","Chad Billingsley",6700,"LAD@NYM 07:10PM ET",0
"SP","Scott Feldman",6600,"Hou@Sea 10:10PM ET",11.936
"SP","Andre Rienzo",6600,"NYY@CWS 08:10PM ET",10.850
"SP","Charlie Morton",6600,"Was@Pit 07:05PM ET",12.333
"SP","Miguel Gonzalez",6500,"Cle@Bal 07:05PM ET",11.994
"SP","Daniel Hudson",6500,"Ari@StL 07:15PM ET",0
"SP","Paul Maholm",6400,"LAD@NYM 07:10PM ET",3.140
"SP","Jarred Cosart",6400,"Hou@Sea 10:10PM ET",10.850
"SP","Trevor Cahill",6300,"Ari@StL 07:15PM ET",6.035
"SP","Josh Johnson",6300,"ChC@SD 10:10PM ET",0
"RP","David Phelps",6300,"NYY@CWS 08:10PM ET",5.746
"SP","Zach McAllister",6300,"Cle@Bal 07:05PM ET",9.930
"SP","Jake Arrieta",6200,"ChC@SD 10:10PM ET",11.000
"SP","Cory Luebke",6200,"ChC@SD 10:10PM ET",0
"SP","Vidal Nuno",6200,"NYY@CWS 08:10PM ET",6.300
"SP","Chris Young",6100,"Hou@Sea 10:10PM ET",9.728
"SP","Brad Peacock",6100,"Hou@Sea 10:10PM ET",9.625
"SP","Taijuan Walker",6000,"Hou@Sea 10:10PM ET",0
"RP","Hector Noesi",6000,"NYY@CWS 08:10PM ET",3.835
"SP","Eric Stults",5800,"ChC@SD 10:10PM ET",7.144
"OF","Yasiel Puig",5600,"LAD@NYM 07:10PM ET",10.951
"SP","Brandon Maurer",5500,"Hou@Sea 10:10PM ET",5.600
"SP","Felipe Paulino",5500,"NYY@CWS 08:10PM ET",-1.388
"RP","Blake Treinen",5500,"Was@Pit 07:05PM ET",7.563
"SP","Carlos Carrasco",5500,"Cle@Bal 07:05PM ET",6.900
"SP","Rafael Montero",5400,"LAD@NYM 07:10PM ET",5.225
"OF","Ryan Braun",5400,"Mil@Atl 07:10PM ET",9.133
"SP","Blake Beavan",5300,"Hou@Sea 10:10PM ET",3.400
