Ryan Kalish,OF,2200
David Price,P,11300
Masahiro Tanaka,P,10600
Johnny Cueto,P,10300
Jose Fernandez,P,10200
Jon Lester,P,9900
Cole Hamels,P,9500
Sonny Gray,P,9400
Stephen Strasburg,P,9400
Scott Kazmir,P,9300
Julio Teheran,P,9100
Gio Gonzalez,P,9000
Cliff Lee,P,8700
Tyson Ross,P,8300
Jeff Samardzija,P,8200
Chris Archer,P,8100
Gerrit Cole,P,8100
John Lackey,P,8000
Jacob deGrom,P,8000
Andrew Cashner,P,8000
Doug Fister,P,8000
Alex Cobb,P,7900
Mike Leake,P,7800
Tim Lincecum,P,7800
Dallas Keuchel,P,7700
Mat Latos,P,7700
Jake Arrieta,P,7700
Matt Garza,P,7600
Ian Kennedy,P,7600
Tanner Roark,P,7500
Alex Wood,P,7500
Henderson Alvarez,P,7500
Tim Hudson,P,7500
Zack Wheeler,P,7500
Kris Medlen,P,7400
Alfredo Simon,P,7300
Wily Peralta,P,7300
Hiroki Kuroda,P,7200
Wade Miley,P,7200
Tony Cingrani,P,7200
Collin McHugh,P,7100
Patrick Corbin,P,7100
Yovani Gallardo,P,7100
Charlie Morton,P,7100
Matt Cain,P,7000
Marcus Stroman,P,7000
CC Sabathia,P,7000
Jesse Hahn,P,6900
Mark Buehrle,P,6900
Francisco Liriano,P,6900
Aaron Harang,P,6900
Matt Moore,P,6900
Marco Estrada,P,6800
Edinson Volquez,P,6800
Jorge De La Rosa,P,6800
Jon Niese,P,6800
Jordan Lyles,P,6700
Brandon McCarthy,P,6700
Eddie Butler,P,6700
Josh Collmenter,P,6600
Mike Minor,P,6600
Rubby de la Rosa,P,6600
Dillon Gee,P,6600
Jason Hammel,P,6600
Jake Peavy,P,6500
Gavin Floyd,P,6500
Jarrod Parker,P,6400
Tom Milone,P,6400
Daniel Straily,P,6400
Bronson Arroyo,P,6300
Brandon Beachy,P,6300
J.A. Happ,P,6300
Tom Koehler,P,6300
David Buchanan,P,6200
Colby Lewis,P,6200
Travis Wood,P,6200
Rex Brothers,P,6100
Martin Perez,P,6000
Jarred Cosart,P,6000
A.J. Griffin,P,6000
Shane Greene,P,5900
Jenrry Mejia,P,5900
Ryan Vogelsong,P,5900
Derek Holland,P,5900
Andrew Hutchison,P,5800
Edwin Jackson,P,5800
A.J. Ramos,P,5800
Brad Hand,P,5700
Odrisamer Despaigne,P,5700
Jeff Locke,P,5700
Eric Stults,P,5700
Tyler Matzek,P,5600
Kyle Hendricks,P,5600
Felix Doubront,P,5600
Kyle Kendrick,P,5600
Josh Johnson,P,5500
Vidal Nuno,P,5500
Brett Anderson,P,5500
Daisuke Matsuzaka,P,5500
Michael Pineda,P,5400
Tyler Chatwood,P,5400
Franklin Morales,P,5400
Robbie Erlin,P,5400
Scott Feldman,P,5300
Matt Harrison,P,5300
Jerome Williams,P,5300
Miles Mikolas,P,5300
Brad Peacock,P,5300
Jhoulys Chacin,P,5300
Drew Pomeranz,P,5200
Alex Colome,P,5200
Chase Whitley,P,5200
Yusmeiro Petit,P,5200
Roberto Hernandez,P,5200
Jacob Turner,P,5200
Alexi Ogando,P,5200
Ivan Nova,P,5200
Daniel Hudson,P,5200
Brandon Cumpton,P,5200
Brandon Morrow,P,5200
James Nelson,P,5100
Nicholas Martinez,P,5100
Michael Bolsinger,P,5100
Jeremy Hellickson,P,5100
