"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Clayton Kershaw",12400,"LAD@Cin 12:35PM ET",24.406
"SP","Zack Greinke",11600,"LAD@Cin 12:35PM ET",21.904
"SP","Johnny Cueto",11400,"LAD@Cin 12:35PM ET",27.069
"SP","Stephen Strasburg",11400,"Was@SF 03:45PM ET",22.321
"SP","Madison Bumgarner",11100,"Was@SF 03:45PM ET",20.450
"SP","Cole Hamels",10600,"SD@Phi 01:05PM ET",18.656
"SP","Cliff Lee",10600,"SD@Phi 01:05PM ET",19.330
"SP","Gio Gonzalez",10500,"Was@SF 03:45PM ET",15.400
"SP","Julio Teheran",10400,"Atl@Col 03:10PM ET",22.646
"SP","Tim Hudson",9700,"Was@SF 03:45PM ET",21.273
"SP","Mat Latos",9700,"LAD@Cin 12:35PM ET",0
"SP","Ryan Vogelsong",9700,"Was@SF 03:45PM ET",14.642
"SP","Andrew Cashner",9500,"SD@Phi 01:05PM ET",15.525
"SP","Josh Beckett",9300,"LAD@Cin 12:35PM ET",20.242
"SP","Mike Minor",9100,"Atl@Col 03:10PM ET",14.325
"SP","Ian Kennedy",9000,"SD@Phi 01:05PM ET",19.114
"SP","Kris Medlen",8900,"Atl@Col 03:10PM ET",0
"SP","Tim Lincecum",8800,"Was@SF 03:45PM ET",13.462
"SP","Tanner Roark",8500,"Was@SF 03:45PM ET",18.000
"SP","Brandon Beachy",8500,"Atl@Col 03:10PM ET",0
"SP","Aaron Harang",8500,"Atl@Col 03:10PM ET",17.512
"SP","Doug Fister",8500,"Was@SF 03:45PM ET",18.007
"SP","Tyson Ross",8400,"SD@Phi 01:05PM ET",17.004
"SP","Ervin Santana",8200,"Atl@Col 03:10PM ET",16.873
"SP","Dan Haren",8100,"LAD@Cin 12:35PM ET",14.569
"SP","Homer Bailey",8100,"LAD@Cin 12:35PM ET",15.065
"SP","Jorge De La Rosa",8000,"Atl@Col 03:10PM ET",13.813
"SP","Gavin Floyd",8000,"Atl@Col 03:10PM ET",15.500
"SP","Hyun-jin Ryu",7900,"LAD@Cin 12:35PM ET",16.868
"SP","Jordan Zimmermann",7700,"Was@SF 03:45PM ET",16.669
"SP","Tony Cingrani",7700,"LAD@Cin 12:35PM ET",12.877
"SP","Matt Cain",7700,"Was@SF 03:45PM ET",14.328
"RP","Yusmeiro Petit",7600,"Was@SF 03:45PM ET",7.922
"SP","Alfredo Simon",7500,"LAD@Cin 12:35PM ET",15.421
"SP","Mike Leake",7500,"LAD@Cin 12:35PM ET",13.393
"SP","A.J. Burnett",7400,"SD@Phi 01:05PM ET",13.654
"SP","Jordan Lyles",7200,"Atl@Col 03:10PM ET",13.621
"SP","David Hale",7100,"Atl@Col 03:10PM ET",5.039
"RP","Ross Ohlendorf",6900,"Was@SF 03:45PM ET",0
"SP","Tyler Chatwood",6900,"Atl@Col 03:10PM ET",13.850
"SP","Robbie Erlin",6800,"SD@Phi 01:05PM ET",12.383
"SP","Kyle Kendrick",6800,"SD@Phi 01:05PM ET",10.442
"SP","Chad Billingsley",6700,"LAD@Cin 12:35PM ET",0
"SP","Miguel Alfredo Gonzalez",6500,"SD@Phi 01:05PM ET",0
"SP","Paul Maholm",6400,"LAD@Cin 12:35PM ET",2.853
"SP","Josh Johnson",6300,"SD@Phi 01:05PM ET",0
