Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Masahiro Tanaka,NYY,NYY @ KC, 8:10 PM,31.1,33800,"",
SP,Chris Sale,CHW,CHW vs DET, 8:10 PM,30.5,32900,"",
SP,Johnny Cueto,CIN,CIN vs LAD, 7:10 PM,30.3,32700,"",
SP,Yu Darvish,TEX,TEX vs CLE, 8:05 PM,29.1,32400,"",
SP,Madison Bumgarner,SF,SF vs WAS,10:15 PM,25.2,32000,"",
SP,Stephen Strasburg,WAS,WAS @ SF,10:15 PM,24.5,31500,x,
SP,Clayton Kershaw,LAD,LAD @ CIN, 7:10 PM,27.4,31000,"",
SP,Julio Teheran,ATL,ATL @ COL, 8:40 PM,25.5,29200,"",
SP,Collin McHugh,HOU,HOU @ ARI, 9:40 PM,24.1,29200,"",Day-To-Day
SP,Corey Kluber,CLE,CLE @ TEX, 8:05 PM,25.1,28900,"",
SP,Jason Hammel,CHC,CHC @ PIT, 7:05 PM,24.8,28000,"",
SP,Dallas Keuchel,HOU,HOU @ ARI, 9:40 PM,24.9,27400,"",
SP,Tim Hudson,SF,SF vs WAS,10:15 PM,23.2,27100,"",
SP,Zack Greinke,LAD,LAD @ CIN, 7:10 PM,25.0,27000,"",
SP,Max Scherzer,DET,DET @ CHW, 8:10 PM,24.9,26900,"",
SP,Scott Kazmir,OAK,OAK @ LAA,10:05 PM,23.7,25900,"",
SP,Anibal Sanchez,DET,DET @ CHW, 8:10 PM,20.6,25800,"",
SP,Garrett Richards,LAA,LAA vs OAK,10:05 PM,21.7,25400,x,
SP,Rubby De La Rosa,BOS,BOS @ BAL, 7:05 PM,23.5,25400,"",
SP,Jon Lester,BOS,BOS @ BAL, 7:05 PM,23.5,25300,"",
SP,Tanner Roark,WAS,WAS @ SF,10:15 PM,20.7,24700,"",
SP,Doug Fister,WAS,WAS @ SF,10:15 PM,21.3,24600,"",
SP,Ryan Vogelsong,SF,SF vs WAS,10:15 PM,17.6,24000,x,
SP,John Lackey,BOS,BOS @ BAL, 7:05 PM,22.2,23900,"",
