Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Cliff Lee,PHI,PHI @ ARI, 9:40 PM,25.8,32100,"",
SP,Clayton Kershaw,LAD,LAD vs COL,10:10 PM,32.0,30000,"",15-Day DL
SP,Chris Sale,CHW,CHW vs TB, 8:10 PM,30.3,29900,"",15-Day DL
SP,Masahiro Tanaka,NYY,NYY vs LAA, 7:05 PM,34.5,29600,"",
SP,Yu Darvish,TEX,TEX @ SEA,10:10 PM,26.8,29500,"",
SP,Felix Hernandez,SEA,SEA vs TEX,10:10 PM,33.0,29300,"",
SP,Adam Wainwright,STL,STL vs PIT, 8:15 PM,32.6,29200,"",Day-To-Day
SP,Jose Fernandez,MIA,MIA @ NYM, 7:10 PM,32.8,28900,"",
SP,David Price,TB,TB @ CHW, 8:10 PM,26.8,28700,"",
SP,Ervin Santana,ATL,ATL vs CIN, 7:35 PM,34.0,28700,x,
SP,Johnny Cueto,CIN,CIN @ ATL, 7:35 PM,33.0,28100,"",
SP,James Shields,KC,KC @ BAL, 7:05 PM,26.8,27700,"",
SP,Max Scherzer,DET,DET @ MIN, 8:10 PM,29.4,27700,"",
SP,Zack Greinke,LAD,LAD vs COL,10:10 PM,29.4,27600,"",
SP,Jesse Chavez,OAK,OAK @ HOU, 8:10 PM,27.0,27600,x,
SP,Justin Verlander,DET,DET @ MIN, 8:10 PM,22.0,27400,"",
SP,Stephen Strasburg,WAS,WAS vs SD, 7:05 PM,20.0,26500,x,
SP,Madison Bumgarner,SF,SF vs CLE,10:15 PM,19.0,25500,"",
SP,Kyle Lohse,MIL,MIL vs CHC, 8:10 PM,27.0,24800,"",
SP,Cole Hamels,PHI,PHI @ ARI, 9:40 PM,17.0,24500,"",
SP,Mark Buehrle,TOR,TOR vs BOS, 7:07 PM,29.0,24500,x,
SP,Hyun-Jin Ryu,LAD,LAD vs COL,10:10 PM,18.4,24400,"",
SP,Jon Lester,BOS,BOS @ TOR, 7:07 PM,24.0,23400,"",
SP,Gio Gonzalez,WAS,WAS vs SD, 7:05 PM,22.4,23300,"",Day-To-Day
SP,Martin Perez,TEX,TEX @ SEA,10:10 PM,27.4,23200,"",
SP,CC Sabathia,NYY,NYY vs LAA, 7:05 PM,22.2,23200,"",
SP,Tim Hudson,SF,SF vs CLE,10:15 PM,25.8,23200,x,
SP,Aaron Harang,ATL,ATL vs CIN, 7:35 PM,29.0,23100,"",
SP,Hisashi Iwakuma,SEA,SEA vs TEX,10:10 PM,0,23100,"",15-Day DL
SP,Matt Harvey,NYM,NYM vs MIA, 7:10 PM,0,22900,"",60-Day DL
SP,Mat Latos,CIN,CIN @ ATL, 7:35 PM,0,22900,"",15-Day DL
SP,Lance Lynn,STL,STL vs PIT, 8:15 PM,25.4,22800,"",
SP,Anibal Sanchez,DET,DET @ MIN, 8:10 PM,16.3,22800,"",
SP,CJ Wilson,LAA,LAA @ NYY, 7:05 PM,21.8,22700,x,
SP,Cory Luebke,SD,SD @ WAS, 7:05 PM,0,22700,"",60-Day DL
SP,Jeff Samardzija,CHC,CHC @ MIL, 8:10 PM,21.8,22600,"",
SP,Michael Wacha,STL,STL vs PIT, 8:15 PM,25.4,22500,"",
SP,Scott Kazmir,OAK,OAK @ HOU, 8:10 PM,28.0,22400,"",
SP,Gerrit Cole,PIT,PIT @ STL, 8:15 PM,20.3,22300,x,
SP,Sonny Gray,OAK,OAK @ HOU, 8:10 PM,23.4,22200,"",
SP,Julio Teheran,ATL,ATL vs CIN, 7:35 PM,22.0,22000,"",
SP,Andrew Cashner,SD,SD @ WAS, 7:05 PM,26.3,21900,"",
SP,Matt Cain,SF,SF vs CLE,10:15 PM,14.4,21800,"",
SP,Jered Weaver,LAA,LAA @ NYY, 7:05 PM,15.8,21800,"",
SP,Christopher Archer,TB,TB @ CHW, 8:10 PM,19.5,21800,x,
SP,Alex Cobb,TB,TB @ CHW, 8:10 PM,22.0,21700,"",15-Day DL
SP,Francisco Liriano,PIT,PIT @ STL, 8:15 PM,18.0,21600,"",
SP,Ian Kennedy,SD,SD @ WAS, 7:05 PM,19.2,21600,"",
SP,Yordano Ventura,KC,KC @ BAL, 7:05 PM,22.0,21600,x,
SP,Mike Minor,ATL,ATL vs CIN, 7:35 PM,0,21500,"",15-Day DL
SP,Kris Medlen,ATL,ATL vs CIN, 7:35 PM,0,21400,"",60-Day DL
SP,Jake Peavy,BOS,BOS @ TOR, 7:07 PM,17.3,21400,x,
SP,Zach McAllister,CLE,CLE @ SF,10:15 PM,20.8,21200,"",
SP,Shelby Miller,STL,STL vs PIT, 8:15 PM,16.0,21200,x,
SP,Dan Haren,LAD,LAD vs COL,10:10 PM,23.4,21100,"",
SP,Doug Fister,WAS,WAS vs SD, 7:05 PM,0,21100,"",15-Day DL
SP,Tim Lincecum,SF,SF vs CLE,10:15 PM,14.0,21100,"",
SP,Danny Salazar,CLE,CLE @ SF,10:15 PM,8.3,21100,"",
SP,Alex Wood,ATL,ATL vs CIN, 7:35 PM,28.2,21000,"",
SP,Jordan Zimmermann,WAS,WAS vs SD, 7:05 PM,16.4,20800,"",
SP,Travis Wood,CHC,CHC @ MIL, 8:10 PM,23.0,20600,"",
SP,Derek Holland,TEX,TEX @ SEA,10:10 PM,0,20500,"",60-Day DL
SP,Matt Garza,MIL,MIL vs CHC, 8:10 PM,14.0,20500,x,
