Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Clayton Kershaw,LAD,LAD vs STL,10:10 PM,31.9,33000,"",
SP,Jose Fernandez,MIA,MIA @ PHI, 7:05 PM,30.3,32100,"",60-Day DL
SP,Johnny Cueto,CIN,CIN @ SF,10:15 PM,30.1,31900,"",
SP,Adam Wainwright,STL,STL @ LAD,10:10 PM,28.8,30700,x,
SP,Jake Arrieta,CHC,CHC vs WAS, 8:05 PM,23.4,30200,"",
SP,Chris Sale,CHW,CHW @ TOR, 7:07 PM,28.1,29800,"",
SP,Yu Darvish,TEX,TEX vs DET, 8:05 PM,28.1,29800,"",
SP,Cole Hamels,PHI,PHI vs MIA, 7:05 PM,23.1,28600,x,
SP,Josh Beckett,LAD,LAD vs STL,10:10 PM,23.3,27200,x,
SP,Madison Bumgarner,SF,SF vs CIN,10:15 PM,25.4,27200,"",
SP,Garrett Richards,LAA,LAA vs MIN, 3:35 PM,23.4,26700,"",
SP,Yohan Pino,MIN,MIN @ LAA, 3:35 PM,10.0,26500,"",
SP,Lance Lynn,STL,STL @ LAD,10:10 PM,21.1,26200,"",
SP,Julio Teheran,ATL,ATL @ HOU, 2:10 PM,24.6,26000,"",
SP,Max Scherzer,DET,DET @ TEX, 8:05 PM,24.3,25700,"",
SP,Bartolo Colon,NYM,NYM @ PIT, 7:05 PM,20.4,25500,"",
SP,Stephen Strasburg,WAS,WAS @ CHC, 8:05 PM,22.1,25400,"",
SP,Dallas Keuchel,HOU,HOU vs ATL, 2:10 PM,23.2,24600,"",
SP,Doug Fister,WAS,WAS @ CHC, 8:05 PM,20.8,24500,x,
SP,Zack Greinke,LAD,LAD vs STL,10:10 PM,23.0,24400,"",
SP,Jason Hammel,CHC,CHC vs WAS, 8:05 PM,23.0,24400,"",
SP,Collin McHugh,HOU,HOU vs ATL, 2:10 PM,23.4,24400,"",
SP,Phil Hughes,MIN,MIN @ LAA, 3:35 PM,21.2,23400,"",
SP,Jered Weaver,LAA,LAA vs MIN, 3:35 PM,19.8,23400,x,
SP,Vance Worley,PIT,PIT vs NYM, 7:05 PM,24.0,23000,x,
SP,CJ Wilson,LAA,LAA vs MIN, 3:35 PM,21.6,22900,"",
SP,Alfredo Simon,CIN,CIN @ SF,10:15 PM,20.1,22800,"",
SP,Cliff Lee,PHI,PHI vs MIA, 7:05 PM,21.5,22800,"",15-Day DL
SP,Tim Hudson,SF,SF vs CIN,10:15 PM,20.0,22600,"",
SP,Jaime Garcia,STL,STL @ LAD,10:10 PM,20.1,22500,"",15-Day DL
SP,Jordan Zimmermann,WAS,WAS @ CHC, 8:05 PM,19.8,22400,"",
SP,Mike Minor,ATL,ATL @ HOU, 2:10 PM,16.7,22200,x,
SP,Kyle Lohse,MIL,MIL vs COL, 8:10 PM,20.9,22200,"",
SP,Anibal Sanchez,DET,DET @ TEX, 8:05 PM,20.5,22200,"",
SP,Jeff Samardzija,CHC,CHC vs WAS, 8:05 PM,20.9,22100,"",
SP,Michael Wacha,STL,STL @ LAD,10:10 PM,20.7,21900,"",15-Day DL
SP,Gerrit Cole,PIT,PIT vs NYM, 7:05 PM,20.2,21700,"",15-Day DL
SP,Dillon Gee,NYM,NYM @ PIT, 7:05 PM,19.4,21700,"",15-Day DL
SP,Tanner Roark,WAS,WAS @ CHC, 8:05 PM,20.4,21600,"",
SP,Yovani Gallardo,MIL,MIL vs COL, 8:10 PM,18.2,21400,"",
SP,Wily Peralta,MIL,MIL vs COL, 8:10 PM,19.4,21400,x,
SP,Gavin Floyd,ATL,ATL @ HOU, 2:10 PM,18.3,21100,"",15-Day DL
SP,Hyun-Jin Ryu,LAD,LAD vs STL,10:10 PM,19.2,20900,"",
SP,Mike Leake,CIN,CIN @ SF,10:15 PM,18.3,20800,x,
SP,Mark Buehrle,TOR,TOR vs CHW, 7:07 PM,19.6,20800,"",
SP,Ryan Vogelsong,SF,SF vs CIN,10:15 PM,15.6,20500,x,
SP,Rick Porcello,DET,DET @ TEX, 8:05 PM,17.6,20400,x,
SP,Charlie Morton,PIT,PIT vs NYM, 7:05 PM,18.4,20100,"",
SP,Jeff Locke,PIT,PIT vs NYM, 7:05 PM,18.4,20100,"",
SP,AJ Burnett,PHI,PHI vs MIA, 7:05 PM,16.9,19900,"",
SP,Jonathon Niese,NYM,NYM @ PIT, 7:05 PM,18.7,19900,"",
SP,Ervin Santana,ATL,ATL @ HOU, 2:10 PM,18.6,19700,"",
SP,Henderson Alvarez,MIA,MIA @ PHI, 7:05 PM,17.5,19700,"",
SP,Jose Quintana,CHW,CHW @ TOR, 7:07 PM,17.1,19400,"",
SP,Matt Shoemaker,LAA,LAA vs MIN, 3:35 PM,15.5,19100,"",
SP,Zack Wheeler,NYM,NYM @ PIT, 7:05 PM,16.0,19100,"",
SP,Aaron Harang,ATL,ATL @ HOU, 2:10 PM,17.9,19000,"",
SP,Jarred Cosart,HOU,HOU vs ATL, 2:10 PM,15.7,19000,x,
SP,Gio Gonzalez,WAS,WAS @ CHC, 8:05 PM,17.6,18700,"",
SP,Tom Koehler,MIA,MIA @ PHI, 7:05 PM,16.9,18600,x,
SP,Nathan Eovaldi,MIA,MIA @ PHI, 7:05 PM,17.3,18400,"",
SP,Matt Garza,MIL,MIL vs COL, 8:10 PM,16.4,18000,"",
SP,Travis Wood,CHC,CHC vs WAS, 8:05 PM,16.2,17900,x,
SP,Drew Hutchison,TOR,TOR vs CHW, 7:07 PM,16.6,17900,"",
SP,Dan Haren,LAD,LAD vs STL,10:10 PM,16.0,17800,"",
SP,Tyler Skaggs,LAA,LAA vs MIN, 3:35 PM,16.8,17800,"",15-Day DL
SP,Drew Smyly,DET,DET @ TEX, 8:05 PM,14.9,17700,"",
SP,Marco Estrada,MIL,MIL vs COL, 8:10 PM,16.9,17500,"",
SP,Tyler Chatwood,COL,COL @ MIL, 8:10 PM,16.3,17500,"",60-Day DL
SP,Homer Bailey,CIN,CIN @ SF,10:15 PM,16.5,17500,"",
SP,Joe Kelly,STL,STL @ LAD,10:10 PM,16.3,17300,"",60-Day DL
SP,David Buchanan,PHI,PHI vs MIA, 7:05 PM,14.9,17300,"",
SP,RA Dickey,TOR,TOR vs CHW, 7:07 PM,16.2,17200,"",
SP,Martin Perez,TEX,TEX vs DET, 8:05 PM,16.1,17100,"",60-Day DL
SP,Jordan Lyles,COL,COL @ MIL, 8:10 PM,15.9,16900,"",15-Day DL
SP,Francisco Liriano,PIT,PIT vs NYM, 7:05 PM,14.1,16900,"",15-Day DL
SP,Jake DeGrom,NYM,NYM @ PIT, 7:05 PM,15.5,16400,"",
SP,Shelby Miller,STL,STL @ LAD,10:10 PM,15.4,16300,"",Day-To-Day
SP,Tim Lincecum,SF,SF vs CIN,10:15 PM,16.6,16000,"",
SP,Edwin Jackson,CHC,CHC vs WAS, 8:05 PM,14.3,16000,"",
SP,Kyle Kendrick,PHI,PHI vs MIA, 7:05 PM,13.3,15800,"",
SP,John Danks,CHW,CHW @ TOR, 7:07 PM,14.8,15700,"",
SP,Brandon Cumpton,PIT,PIT vs NYM, 7:05 PM,12.3,15700,"",
SP,Kyle Gibson,MIN,MIN @ LAA, 3:35 PM,13.8,15500,"",
SP,Justin Verlander,DET,DET @ TEX, 8:05 PM,14.6,15500,"",
SP,Scott Feldman,HOU,HOU vs ATL, 2:10 PM,12.5,14800,"",
RP,Daisuke Matsuzaka,NYM,NYM @ PIT, 7:05 PM,7.4,14700,x,
SP,Jorge De La Rosa,COL,COL @ MIL, 8:10 PM,13.6,14400,"",
SP,Matt Cain,SF,SF vs CIN,10:15 PM,13.6,14400,"",
SP,JA Happ,TOR,TOR vs CHW, 7:07 PM,11.5,14200,x,
SP,Jhoulys Chacin,COL,COL @ MIL, 8:10 PM,11.4,14200,"",
SP,Edinson Volquez,PIT,PIT vs NYM, 7:05 PM,13.4,14200,"",
RP,Marcus Stroman,TOR,TOR vs CHW, 7:07 PM,11.0,13800,"",
SP,Andrew Heaney,MIA,MIA @ PHI, 7:05 PM,13.0,13800,"",
RP,Jerome Williams,HOU,HOU vs ATL, 2:10 PM,3.7,13000,"",
RP,James Russell,CHC,CHC vs WAS, 8:05 PM,2.2,13000,"",
RP,Wesley Wright,CHC,CHC vs WAS, 8:05 PM,2.2,13000,"",
SP,James Mcdonald,CHC,CHC vs WAS, 8:05 PM,0,13000,"",60-Day DL
RP,Taylor Hill,WAS,WAS @ CHC, 8:05 PM,2.0,13000,"",
RP,Erik Davis,WAS,WAS @ CHC, 8:05 PM,0,13000,"",60-Day DL
RP,Tyler Clippard,WAS,WAS @ CHC, 8:05 PM,4.4,13000,"",
RP,Neil Ramirez,CHC,CHC vs WAS, 8:05 PM,4.3,13000,"",
RP,Carlos Villanueva,CHC,CHC vs WAS, 8:05 PM,4.2,13000,"",
RP,Aaron Barrett,WAS,WAS @ CHC, 8:05 PM,4.1,13000,"",
RP,Rafael Soriano,WAS,WAS @ CHC, 8:05 PM,4.0,13000,"",
RP,Hector Rondon,CHC,CHC vs WAS, 8:05 PM,3.5,13000,"",
RP,Justin Grimm,CHC,CHC vs WAS, 8:05 PM,3.1,13000,"",
RP,Pedro Strop,CHC,CHC vs WAS, 8:05 PM,3.0,13000,"",
RP,Brian Schlitter,CHC,CHC vs WAS, 8:05 PM,2.9,13000,"",
RP,Jerry Blevins,WAS,WAS @ CHC, 8:05 PM,2.6,13000,"",
RP,Ross Detwiler,WAS,WAS @ CHC, 8:05 PM,2.5,13000,"",
RP,Craig Stammen,WAS,WAS @ CHC, 8:05 PM,5.4,13000,"",
RP,Drew Storen,WAS,WAS @ CHC, 8:05 PM,3.5,13000,"",
RP,Kyuji Fujikawa,CHC,CHC vs WAS, 8:05 PM,0,13000,"",60-Day DL
RP,Ross Ohlendorf,WAS,WAS @ CHC, 8:05 PM,0,13000,"",60-Day DL
RP,Darin Downs,HOU,HOU vs ATL, 2:10 PM,2.7,13000,"",
RP,David Carpenter,ATL,ATL @ HOU, 2:10 PM,3.0,13000,"",
RP,Jordan Walden,ATL,ATL @ HOU, 2:10 PM,3.1,13000,"",
RP,Josh Fields,HOU,HOU vs ATL, 2:10 PM,3.1,13000,"",15-Day DL
RP,Chad Qualls,HOU,HOU vs ATL, 2:10 PM,3.3,13000,"",
RP,Anthony Varvaro,ATL,ATL @ HOU, 2:10 PM,3.6,13000,"",
RP,Matt Albers,HOU,HOU vs ATL, 2:10 PM,3.9,13000,"",15-Day DL
RP,Pedro Beato,ATL,ATL @ HOU, 2:10 PM,4.3,13000,"",15-Day DL
RP,David Hale,ATL,ATL @ HOU, 2:10 PM,4.5,13000,"",
RP,Craig Kimbrel,ATL,ATL @ HOU, 2:10 PM,4.7,13000,"",
RP,Tony Sipp,HOU,HOU vs ATL, 2:10 PM,4.9,13000,"",
RP,Juan Jaime,ATL,ATL @ HOU, 2:10 PM,6.0,13000,"",
RP,Kyle Farnsworth,HOU,HOU vs ATL, 2:10 PM,1.3,13000,"",
RP,Luis Avilan,ATL,ATL @ HOU, 2:10 PM,1.5,13000,"",
RP,Anthony Bass,HOU,HOU vs ATL, 2:10 PM,1.9,13000,"",15-Day DL
RP,Shae Simmons,ATL,ATL @ HOU, 2:10 PM,2.6,13000,"",
RP,Josh Zeid,HOU,HOU vs ATL, 2:10 PM,2.4,13000,"",
SP,Brad Peacock,HOU,HOU vs ATL, 2:10 PM,11.9,13000,"",Day-To-Day
RP,Alex Wood,ATL,ATL @ HOU, 2:10 PM,12.8,13000,"",
SP,Jake Buchanan,HOU,HOU vs ATL, 2:10 PM,0.0,13000,"",
RP,Cory Gearrin,ATL,ATL @ HOU, 2:10 PM,0,13000,"",60-Day DL
RP,Jonny Venters,ATL,ATL @ HOU, 2:10 PM,0,13000,"",60-Day DL
SP,Brandon Beachy,ATL,ATL @ HOU, 2:10 PM,0,13000,"",60-Day DL
SP,Asher Wojciechowski,,No Team,"",0,13000,"",
SP,Kris Medlen,ATL,ATL @ HOU, 2:10 PM,0,13000,"",60-Day DL
RP,Jesse Crain,HOU,HOU vs ATL, 2:10 PM,0,13000,"",60-Day DL
RP,Jose Cisnero,HOU,HOU vs ATL, 2:10 PM,0.4,13000,"",60-Day DL
RP,Jason Grilli,PIT,PIT vs NYM, 7:05 PM,2.2,13000,"",
RP,Josh Edgin,NYM,NYM @ PIT, 7:05 PM,2.6,13000,"",
RP,Justin Wilson,PIT,PIT vs NYM, 7:05 PM,2.7,13000,"",
RP,Jared Hughes,PIT,PIT vs NYM, 7:05 PM,3.2,13000,"",
RP,Mark Melancon,PIT,PIT vs NYM, 7:05 PM,3.4,13000,"",
RP,Jeurys Familia,NYM,NYM @ PIT, 7:05 PM,3.5,13000,"",
RP,Gonzalez Germen,NYM,NYM @ PIT, 7:05 PM,3.4,13000,"",
RP,Dana Eveland,NYM,NYM @ PIT, 7:05 PM,5.0,13000,"",
RP,Jeanmar Gomez,PIT,PIT vs NYM, 7:05 PM,4.3,13000,"",
RP,Carlos Torres,NYM,NYM @ PIT, 7:05 PM,4.3,13000,"",
RP,Vic Black,NYM,NYM @ PIT, 7:05 PM,4.6,13000,"",
RP,Tony Watson,PIT,PIT vs NYM, 7:05 PM,5.1,13000,"",
RP,Jenrry Mejia,NYM,NYM @ PIT, 7:05 PM,6.5,13000,"",
RP,Stolmy Pimentel,PIT,PIT vs NYM, 7:05 PM,6.9,13000,"",
RP,Bobby Parnell,NYM,NYM @ PIT, 7:05 PM,0.0,13000,"",60-Day DL
SP,Matt Harvey,NYM,NYM @ PIT, 7:05 PM,0,13000,"",60-Day DL
RP,Francisco Rodriguez,MIL,MIL vs COL, 8:10 PM,4.2,13000,"",
RP,Zach Duke,MIL,MIL vs COL, 8:10 PM,4.4,13000,"",
RP,Rob Scahill,COL,COL @ MIL, 8:10 PM,5.0,13000,"",
SP,Christian Bergman,COL,COL @ MIL, 8:10 PM,5.3,13000,"",60-Day DL
RP,Tommy Kahnle,COL,COL @ MIL, 8:10 PM,4.7,13000,"",
SP,Brett Anderson,COL,COL @ MIL, 8:10 PM,7.3,13000,"",60-Day DL
RP,Alfredo Figaro,MIL,MIL vs COL, 8:10 PM,8.5,13000,"",
SP,Tyler Matzek,COL,COL @ MIL, 8:10 PM,9.3,13000,"",
SP,Franklin Morales,COL,COL @ MIL, 8:10 PM,6.8,13000,"",
SP,Christian Friedrich,COL,COL @ MIL, 8:10 PM,6.0,13000,x,
SP,Eddie Butler,COL,COL @ MIL, 8:10 PM,0.0,13000,"",15-Day DL
RP,Wei-Chung Wang,MIL,MIL vs COL, 8:10 PM,0.0,13000,"",
SP,Yohan Flande,COL,COL @ MIL, 8:10 PM,8.0,13000,"",
RP,Brandon Kintzler,MIL,MIL vs COL, 8:10 PM,1.8,13000,"",
RP,Nick Masset,COL,COL @ MIL, 8:10 PM,2.4,13000,"",
RP,LaTroy Hawkins,COL,COL @ MIL, 8:10 PM,2.3,13000,"",
RP,Robert Wooten,MIL,MIL vs COL, 8:10 PM,2.4,13000,"",
RP,Matt Belisle,COL,COL @ MIL, 8:10 PM,2.4,13000,"",
RP,Boone Logan,COL,COL @ MIL, 8:10 PM,2.5,13000,"",15-Day DL
RP,Adam Ottavino,COL,COL @ MIL, 8:10 PM,2.5,13000,"",
RP,Rex Brothers,COL,COL @ MIL, 8:10 PM,2.6,13000,"",
RP,Tom Gorzelanny,MIL,MIL vs COL, 8:10 PM,3.0,13000,"",
RP,Jim Henderson,MIL,MIL vs COL, 8:10 PM,3.1,13000,"",15-Day DL
RP,Tyler Thornburg,MIL,MIL vs COL, 8:10 PM,3.3,13000,"",15-Day DL
RP,Will Smith,MIL,MIL vs COL, 8:10 PM,3.6,13000,"",
RP,Sam Freeman,STL,STL @ LAD,10:10 PM,4.4,13000,"",
RP,Nick Greenwood,STL,STL @ LAD,10:10 PM,4.3,13000,"",
RP,Chris Withrow,LAD,LAD vs STL,10:10 PM,3.9,13000,"",
RP,Pat Neshek,STL,STL @ LAD,10:10 PM,4.1,13000,"",
RP,Kenley Jansen,LAD,LAD vs STL,10:10 PM,3.7,13000,"",
RP,Trevor Rosenthal,STL,STL @ LAD,10:10 PM,3.7,13000,"",
RP,Carlos Martinez,STL,STL @ LAD,10:10 PM,3.5,13000,"",
RP,Jamey Wright,LAD,LAD vs STL,10:10 PM,3.9,13000,"",
SP,Paul Maholm,LAD,LAD vs STL,10:10 PM,3.2,13000,"",
RP,Brandon League,LAD,LAD vs STL,10:10 PM,3.1,13000,"",
RP,Seth Maness,STL,STL @ LAD,10:10 PM,2.6,13000,"",
RP,Brian Wilson,LAD,LAD vs STL,10:10 PM,2.1,13000,"",
RP,Chris Perez,LAD,LAD vs STL,10:10 PM,2.0,13000,"",
RP,Randy Choate,STL,STL @ LAD,10:10 PM,1.9,13000,"",
RP,Kevin Siegrist,STL,STL @ LAD,10:10 PM,3.4,13000,"",15-Day DL
RP,JP Howell,LAD,LAD vs STL,10:10 PM,3.0,13000,"",
RP,Jason Motte,STL,STL @ LAD,10:10 PM,1.8,13000,"",
RP,Eric Fornataro,STL,STL @ LAD,10:10 PM,1.4,13000,"",
RP,Onelki Garcia,LAD,LAD vs STL,10:10 PM,0,13000,"",
RP,Scott Elbert,LAD,LAD vs STL,10:10 PM,0,13000,"",60-Day DL
SP,Chad Billingsley,LAD,LAD vs STL,10:10 PM,0,13000,"",60-Day DL
SP,Marco Gonzales,STL,STL @ LAD,10:10 PM,2.0,13000,"",
SP,Brandon Morrow,TOR,TOR vs CHW, 7:07 PM,9.5,13000,"",60-Day DL
SP,Scott Carroll,CHW,CHW @ TOR, 7:07 PM,6.5,13000,x,
RP,Dustin Mcgowan,TOR,TOR vs CHW, 7:07 PM,6.0,13000,"",
RP,Matt Lindstrom,CHW,CHW @ TOR, 7:07 PM,2.6,13000,"",15-Day DL
RP,Brett Cecil,TOR,TOR vs CHW, 7:07 PM,2.6,13000,"",15-Day DL
RP,Hector Noesi,CHW,CHW @ TOR, 7:07 PM,8.6,13000,"",
SP,Andre Rienzo,CHW,CHW @ TOR, 7:07 PM,10.0,13000,"",
