Position,PlayerName,Team,Opponent,Salary,PPG
OF,Mark Trumbo,Diamondbacks,Padres,8450,11.7
3B,Eric Chavez,Diamondbacks,Padres,5650,5.4
SS,Cliff Pennington,Diamondbacks,Padres,7150,7.9
2B,Cliff Pennington,Diamondbacks,Padres,7150,7.9
P,Trevor Cahill,Diamondbacks,Padres,9750,9.6
2B,Aaron Hill,Diamondbacks,Padres,7350,9.4
P,J.J. Putz,Diamondbacks,Padres,7500,2.2
C,Miguel Montero,Diamondbacks,Padres,8300,11.9
P,Brad Ziegler,Diamondbacks,Padres,7500,3.6
P,David Hernandez,Diamondbacks,Padres,7500,0.0
P,Daniel Hudson,Diamondbacks,Padres,7500,0.0
P,Josh Collmenter,Diamondbacks,Padres,11450,16.3
1B,Paul Goldschmidt,Diamondbacks,Padres,11300,17.5
P,Wade Miley,Diamondbacks,Padres,14250,21.4
P,Randall Delgado,Diamondbacks,Padres,7500,5.0
P,Bronson Arroyo,Diamondbacks,Padres,11500,16.5
P,Matt Reynolds,Diamondbacks,Padres,7500,0.0
1B,Nick Evans,Diamondbacks,Padres,5400,5.8
OF,Nick Evans,Diamondbacks,Padres,5400,5.8
SS,Ronny Cedeno,Diamondbacks,Padres,5000,-1.3
OF,Xavier Paul,Diamondbacks,Padres,5000,0.8
OF,Cody Ross,Diamondbacks,Padres,5000,4.2
P,Addison Reed,Diamondbacks,Padres,7500,4.2
C,Jordan Pacheco,Diamondbacks,Padres,6150,4.9
1B,Jordan Pacheco,Diamondbacks,Padres,6150,4.9
OF,A.J. Pollock,Diamondbacks,Padres,9600,13.1
P,Patrick Corbin,Diamondbacks,Padres,7500,0.0
P,Oliver Perez,Diamondbacks,Padres,7500,4.6
P,Will Harris,Diamondbacks,Padres,7500,2.3
SS,Didi Gregorius,Diamondbacks,Padres,5600,9.9
OF,Alfredo Marte,Diamondbacks,Padres,5000,5.2
OF,Ender Inciarte,Diamondbacks,Padres,5000,7.9
P,Vidal Nuno,Diamondbacks,Padres,12150,13.3
C,Tuffy Gosewisch,Diamondbacks,Padres,5000,5.0
P,Zeke Spruill,Diamondbacks,Padres,7950,9.0
OF,Roger Kieschnick,Diamondbacks,Padres,5000,1.9
SS,Chris Owings,Diamondbacks,Padres,7100,9.7
P,Bo Schultz,Diamondbacks,Padres,7500,1.0
P,Mike Bolsinger,Diamondbacks,Padres,9450,13.2
P,Chase Anderson,Diamondbacks,Padres,12500,19.4
OF,David Peralta,Diamondbacks,Padres,7100,12.1
SS,Nick Ahmed,Diamondbacks,Padres,5000,5.8
3B,Jake Lamb,Diamondbacks,Padres,5000,7.6
3B,Andy Marte,Diamondbacks,Padres,5250,6.2
P,Andrew Chafin,Diamondbacks,Padres,7000,19.0
P,Franklin Morales,Rockies,Marlins,9850,8.3
P,Tyler Chatwood,Rockies,Marlins,11000,18.8
OF,Michael Cuddyer,Rockies,Marlins,10900,15.6
1B,Michael Cuddyer,Rockies,Marlins,10900,15.6
1B,Justin Morneau,Rockies,Marlins,9850,13.1
P,Boone Logan,Rockies,Marlins,7500,2.7
P,Brett Anderson,Rockies,Marlins,13350,16.0
P,Jair Jurrjens,Rockies,Marlins,8150,-0.7
2B,DJ LeMahieu,Rockies,Marlins,6450,8.2
3B,DJ LeMahieu,Rockies,Marlins,6450,8.2
OF,Drew Stubbs,Rockies,Marlins,8150,11.1
P,Matt Belisle,Rockies,Marlins,7500,2.5
P,Jorge De La Rosa,Rockies,Marlins,12950,19.5
SS,Troy Tulowitzki,Rockies,Marlins,14050,18.1
OF,Carlos Gonzalez,Rockies,Marlins,9950,12.0
P,Jhoulys Chacin,Rockies,Marlins,8850,10.9
P,Juan Nicasio,Rockies,Marlins,7300,8.1
P,Rex Brothers,Rockies,Marlins,7500,2.6
OF,Charlie Blackmon,Rockies,Marlins,10300,13.2
P,Wilton Lopez,Rockies,Marlins,7500,-2.8
P,Jordan Lyles,Rockies,Marlins,10950,16.6
P,LaTroy Hawkins,Rockies,Marlins,7500,3.0
OF,Jason Pridie,Rockies,Marlins,5150,0.5
C,Michael McKenry,Rockies,Marlins,7950,10.8
C,Wilin Rosario,Rockies,Marlins,7700,9.9
P,Christian Friedrich,Rockies,Marlins,8450,3.3
P,Adam Ottavino,Rockies,Marlins,7500,3.5
3B,Nolan Arenado,Rockies,Marlins,10550,14.3
SS,Charlie Culberson,Rockies,Marlins,6750,5.1
2B,Charlie Culberson,Rockies,Marlins,6750,5.1
2B,Josh Rutledge,Rockies,Marlins,6400,7.8
SS,Josh Rutledge,Rockies,Marlins,6400,7.8
OF,Matt McBride,Rockies,Marlins,6450,15.7
1B,Matt McBride,Rockies,Marlins,6450,15.7
OF,Brandon Barnes,Rockies,Marlins,5800,6.3
OF,Corey Dickerson,Rockies,Marlins,10250,15.0
P,Chad Bettis,Rockies,Marlins,7500,-0.7
P,Eddie Butler,Rockies,Marlins,8150,-9.0
OF,Kyle Parker,Rockies,Marlins,5000,-0.6
P,Tommy Kahnle,Rockies,Marlins,7500,5.2
C,Jackson Williams,Rockies,Marlins,5000,0.0
P,Yohan Flande,Rockies,Marlins,8850,7.9
P,Christian Bergman,Rockies,Marlins,8750,4.7
P,Tyler Matzek,Rockies,Marlins,13250,10.1
SS,Cristhian Adames,Rockies,Marlins,5000,-1.5
3B,Cristhian Adames,Rockies,Marlins,5000,-1.5
1B,Ben Paulsen,Rockies,Marlins,5500,10.8
C,Jarrod Saltalamacchia,Marlins,Rockies,7850,11.2
P,Brad Penny,Marlins,Rockies,8700,13.5
C,Jeff Mathis,Marlins,Rockies,5400,4.8
P,Kevin Slowey,Marlins,Rockies,7500,3.8
P,Henderson Alvarez,Marlins,Rockies,13650,22.8
2B,Jeff Baker,Marlins,Rockies,6100,6.9
3B,Jeff Baker,Marlins,Rockies,6100,6.9
OF,Reed Johnson,Marlins,Rockies,5000,3.8
P,Mike Dunn,Marlins,Rockies,7500,4.8
OF,Giancarlo Stanton,Marlins,Rockies,12600,18.4
P,Steve Cishek,Marlins,Rockies,7500,4.8
P,Brad Hand,Marlins,Rockies,10100,6.6
OF,Brian Bogusevic,Marlins,Rockies,5950,10.0
P,Nathan Eovaldi,Marlins,Rockies,12500,17.7
3B,Casey McGehee,Marlins,Rockies,6350,11.0
1B,Casey McGehee,Marlins,Rockies,6350,11.0
1B,Garrett Jones,Marlins,Rockies,7500,10.5
OF,Garrett Jones,Marlins,Rockies,7500,10.5
2B,Rafael Furcal,Marlins,Rockies,5650,5.7
SS,Rafael Furcal,Marlins,Rockies,5650,5.7
OF,Jordany Valdespin,Marlins,Rockies,7950,5.4
2B,Jordany Valdespin,Marlins,Rockies,7950,5.4
P,Dan Jennings,Marlins,Rockies,7500,3.6
2B,Donovan Solano,Marlins,Rockies,5850,4.7
OF,Donovan Solano,Marlins,Rockies,5850,4.7
P,Bryan Morris,Marlins,Rockies,7500,5.0
SS,Adeiny Hechavarria,Marlins,Rockies,6250,7.8
3B,Adeiny Hechavarria,Marlins,Rockies,6250,7.8
P,Tom Koehler,Marlins,Rockies,13450,19.9
P,A.J. Ramos,Marlins,Rockies,7500,5.2
OF,Christian Yelich,Marlins,Rockies,9300,14.3
P,Jose Fernandez,Marlins,Rockies,22800,39.2
P,Jarred Cosart,Marlins,Rockies,10950,16.4
OF,Marcell Ozuna,Marlins,Rockies,8550,12.3
2B,Derek Dietrich,Marlins,Rockies,6300,10.9
2B,Ed Lucas,Marlins,Rockies,5000,5.0
SS,Ed Lucas,Marlins,Rockies,5000,5.0
P,Donnie Joseph,Marlins,Rockies,7500,-16.0
P,Arquimedes Caminero,Marlins,Rockies,7500,1.3
P,Brian Flynn,Marlins,Rockies,7150,1.5
P,Andrew Heaney,Marlins,Rockies,7200,6.0
1B,Justin Bour,Marlins,Rockies,5000,3.3
P,Anthony DeSclafani,Marlins,Rockies,8000,7.3
C,J.T. Realmuto,Marlins,Rockies,5000,5.6
SS,Kike Hernandez,Marlins,Rockies,5000,8.4
2B,Kike Hernandez,Marlins,Rockies,5000,8.4
P,Josh Beckett,Dodgers,Mets,14900,24.6
OF,Carl Crawford,Dodgers,Mets,8550,10.2
1B,Adrian Gonzalez,Dodgers,Mets,9800,13.3
P,Roberto Hernandez,Dodgers,Mets,11900,14.7
P,Chris Perez,Dodgers,Mets,7500,1.9
