Drew Butera,C,2200
Clayton Kershaw,P,12600
David Price,P,11300
Yu Darvish,P,11100
Chris Sale,P,10700
Masahiro Tanaka,P,10600
Johnny Cueto,P,10300
Jon Lester,P,9800
Sonny Gray,P,9400
Stephen Strasburg,P,9300
Scott Kazmir,P,9100
Gio Gonzalez,P,9000
Jordan Zimmermann,P,8900
Madison Bumgarner,P,8800
Jacob deGrom,P,8400
Hyun-Jin Ryu,P,8300
Homer Bailey,P,8300
Doug Fister,P,8200
Mike Leake,P,8200
Chris Archer,P,8100
Bartolo Colon,P,8000
Jake Odorizzi,P,7900
Rick Porcello,P,7900
Mat Latos,P,7800
Jose Quintana,P,7700
Josh Beckett,P,7600
Justin Verlander,P,7500
Tim Lincecum,P,7500
Zack Wheeler,P,7500
Jesse Chavez,P,7500
Jered Weaver,P,7500
Danny Salazar,P,7500
Tony Cingrani,P,7200
Matt Shoemaker,P,7200
Anibal Sanchez,P,7200
Wei-Yin Chen,P,7100
Hiroki Kuroda,P,7100
CC Sabathia,P,7000
Matt Cain,P,7000
Drew Smyly,P,6900
Matt Moore,P,6900
Bud Norris,P,6900
C.J. Wilson,P,6900
Jon Niese,P,6800
Dan Haren,P,6500
Colby Lewis,P,6400
Jason Hammel,P,6400
Jarrod Parker,P,6400
Jake Peavy,P,6400
Robbie Ray,P,6400
Ryan Vogelsong,P,6300
John Danks,P,6300
Trevor Bauer,P,6200
Tommy Hunter,P,6200
Tyler Skaggs,P,6100
Chris Tillman,P,6100
David Phelps,P,6100
Nate Jones,P,6100
Ubaldo Jimenez,P,6000
Martin Perez,P,6000
A.J. Griffin,P,6000
Josh Tomlin,P,5900
Derek Holland,P,5900
Jenrry Mejia,P,5900
Hector Santiago,P,5800
Miguel Gonzalez,P,5700
Shane Greene,P,5700
T.J. House,P,5600
Cody Allen,P,5600
Johan Santana,P,5600
Scott Carroll,P,5500
Daisuke Matsuzaka,P,5500
Michael Pineda,P,5400
Chad Billingsley,P,5400
Zach McAllister,P,5300
Matt Harrison,P,5300
Miles Mikolas,P,5200
Alexi Ogando,P,5200
Yusmeiro Petit,P,5200
Chase Whitley,P,5200
Alex Colome,P,5200
Ivan Nova,P,5200
Drew Pomeranz,P,5200
Paul Maholm,P,5200
Chris Capuano,P,5100
T.J. McFarland,P,5100
Erik Bedard,P,5100
Randy Wolf,P,5100
Justin Miller,P,5000
Patrick McCoy,P,5000
Roman Mendez,P,5000
Cesar Ramos,P,5000
Henry Rodriguez,P,5000
Daniel McCutchen,P,5000
Carlos Carrasco,P,5000
Esmil Rogers,P,5000
Fernando Rodriguez,P,5000
Felipe Paulino,P,5000
Phil Irwin,P,5000
Wade LeBlanc,P,5000
Jake Dunning,P,5000
Josh Outman,P,5000
Andre Rienzo,P,5000
Javier Lopez,P,5000
Michael Roth,P,5000
Evan Meek,P,5000
Andrew Miller,P,5000
Rich Hill,P,5000
Joel Peralta,P,5000
Joe Saunders,P,5000
Jeff Francis,P,5000
Dana Eveland,P,5000
Carlos Torres,P,5000
Nathan Karns,P,5000
Gonzalez Germen,P,5000
Aaron Poreda,P,5000
Nick Christiani,P,5000
Jason Grilli,P,5000
Donnie Veal,P,5000
Fernando Salas,P,5000
Jose Alvarez,P,5000
Justin Marks,P,5000
Maikel Cleto,P,5000
Steven Rodriguez,P,5000
Scott Rice,P,5000
Brad Brach,P,5000
Evan Scribner,P,5000
Brandon Gomes,P,5000
Cesar Cabral,P,5000
Carlos Contreras,P,5000
Evan Reed,P,5000
Curtis Partch,P,5000
Javy Guerra,P,5000
Dane de la Rosa,P,5000
Charlie Leesman,P,5000
Brooks Raley,P,5000
Charles Riefenhauser,P,5000
Bruce Rondon,P,5000
Jose Ortega,P,5000
George Kontos,P,5000
Nick Hagadone,P,5000
Josh Lueke,P,5000
Ryan Brasier,P,5000
Frank de los Santos,P,5000
Blaine Hardy,P,5000
Adam Warren,P,5000
Dellin Betances,P,5000
Preston Claiborne,P,5000
Zach Putnam,P,5000
Josh Stinson,P,5000
