Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Clayton Kershaw,LAD,LAD vs MIA,10:10 PM,31.3,32500,"",
SP,Jon Lester,BOS,BOS @ MIN, 8:10 PM,28.6,31500,"",
SP,Johnny Cueto,CIN,CIN vs SD, 7:10 PM,34.6,31100,x,
SP,Max Scherzer,DET,DET @ BAL,12:35 PM,30.4,30700,"",
SP,Yu Darvish,TEX,TEX @ HOU, 8:10 PM,27.3,30200,"",
SP,Chris Sale,CHW,CHW @ OAK, 3:35 PM,30.3,30000,"",15-Day DL
SP,Masahiro Tanaka,NYY,NYY @ NYM, 7:10 PM,30.9,28900,x,
SP,Stephen Strasburg,WAS,WAS @ ARI, 3:40 PM,23.0,28400,"",
SP,Julio Teheran,ATL,ATL @ SF, 3:45 PM,25.1,28300,x,
SP,Madison Bumgarner,SF,SF vs ATL, 3:45 PM,22.3,27900,x,
SP,Ian Kennedy,SD,SD @ CIN, 7:10 PM,23.0,27200,x,
SP,Jose Fernandez,MIA,MIA @ LAD,10:10 PM,30.3,27000,"",15-Day DL
SP,Justin Verlander,DET,DET @ BAL,12:35 PM,21.1,27000,x,
SP,Cliff Lee,PHI,PHI vs LAA, 1:05 PM,21.9,26700,"",
SP,Michael Wacha,STL,STL vs CHC, 8:15 PM,22.6,26400,x,
SP,Felix Hernandez,SEA,SEA vs TB, 3:40 PM,24.0,26200,"",
SP,David Price,TB,TB @ SEA, 3:40 PM,24.8,25900,"",
SP,Jered Weaver,LAA,LAA @ PHI, 1:05 PM,20.3,25800,"",
SP,Jesse Chavez,OAK,OAK vs CHW, 3:35 PM,24.4,25500,"",
SP,Adam Wainwright,STL,STL vs CHC, 8:15 PM,27.6,25100,"",
SP,Corey Kluber,CLE,CLE @ TOR, 7:07 PM,22.1,25100,x,
SP,Ervin Santana,ATL,ATL @ SF, 3:45 PM,28.8,24700,"",
SP,CJ Wilson,LAA,LAA @ PHI, 1:05 PM,23.3,24500,"",
SP,John Lackey,BOS,BOS @ MIN, 8:10 PM,23.4,23900,"",
SP,Jeff Samardzija,CHC,CHC @ STL, 8:15 PM,22.6,23900,"",
SP,Garrett Richards,LAA,LAA @ PHI, 1:05 PM,23.9,23800,x,
SP,Gio Gonzalez,WAS,WAS @ ARI, 3:40 PM,19.8,23800,"",
SP,Cole Hamels,PHI,PHI vs LAA, 1:05 PM,12.5,23700,"",
SP,Tim Hudson,SF,SF vs ATL, 3:45 PM,25.5,23700,"",
SP,James Shields,KC,KC vs COL, 2:10 PM,24.9,23500,"",
SP,Justin Masterson,CLE,CLE @ TOR, 7:07 PM,16.9,23500,"",
SP,Zack Greinke,LAD,LAD vs MIA,10:10 PM,25.8,23300,"",
SP,AJ Burnett,PHI,PHI vs LAA, 1:05 PM,17.9,23100,x,
SP,Mat Latos,CIN,CIN vs SD, 7:10 PM,0,22900,"",15-Day DL
SP,Matt Harvey,NYM,NYM vs NYY, 7:10 PM,0,22900,"",60-Day DL
SP,Hisashi Iwakuma,SEA,SEA vs TB, 3:40 PM,29.0,22800,"",
SP,Cory Luebke,SD,SD @ CIN, 7:10 PM,0,22700,"",60-Day DL
SP,Danny Salazar,CLE,CLE @ TOR, 7:07 PM,14.1,22700,"",
SP,Tim Lincecum,SF,SF vs ATL, 3:45 PM,15.9,22600,"",
SP,Homer Bailey,CIN,CIN vs SD, 7:10 PM,15.9,22600,"",
SP,Jake Peavy,BOS,BOS @ MIN, 8:10 PM,15.0,22500,"",
SP,Hyun-Jin Ryu,LAD,LAD vs MIA,10:10 PM,15.7,22500,"",15-Day DL
SP,Wily Peralta,MIL,MIL vs PIT, 8:10 PM,22.4,22400,x,
SP,Jason Hammel,CHC,CHC @ STL, 8:15 PM,24.9,22200,x,
SP,Ubaldo Jimenez,BAL,BAL vs DET,12:35 PM,15.6,22200,"",
SP,Jonathon Niese,NYM,NYM vs NYY, 7:10 PM,21.4,22100,"",
SP,Phil Hughes,MIN,MIN vs BOS, 8:10 PM,17.6,22100,"",
SP,Alex Cobb,TB,TB @ SEA, 3:40 PM,22.0,21900,"",15-Day DL
SP,Martin Perez,TEX,TEX @ HOU, 8:10 PM,16.1,21700,"",Day-To-Day
SP,Anibal Sanchez,DET,DET @ BAL,12:35 PM,15.0,21700,"",15-Day DL
SP,RA Dickey,TOR,TOR vs CLE, 7:07 PM,16.2,21600,"",
SP,Mike Minor,ATL,ATL @ SF, 3:45 PM,16.0,21500,"",
SP,Sonny Gray,OAK,OAK vs CHW, 3:35 PM,22.9,21500,"",
SP,Kris Medlen,ATL,ATL @ SF, 3:45 PM,0,21400,"",60-Day DL
SP,Rick Porcello,DET,DET @ BAL,12:35 PM,21.4,21400,"",Day-To-Day
SP,Josh Beckett,LAD,LAD vs MIA,10:10 PM,20.7,21400,"",
SP,CC Sabathia,NYY,NYY @ NYM, 7:10 PM,16.3,21300,"",15-Day DL
SP,Matt Cain,SF,SF vs ATL, 3:45 PM,14.0,21200,"",
SP,Jordan Zimmermann,WAS,WAS @ ARI, 3:40 PM,16.4,21100,"",
SP,Marco Estrada,MIL,MIL vs PIT, 8:10 PM,21.0,20900,"",
SP,Bronson Arroyo,ARI,ARI vs WAS, 3:40 PM,14.3,20900,"",
SP,Doug Fister,WAS,WAS @ ARI, 3:40 PM,0.0,20700,x,
SP,Hiroki Kuroda,NYY,NYY @ NYM, 7:10 PM,15.0,20600,"",
SP,Dillon Gee,NYM,NYM vs NYY, 7:10 PM,19.4,20600,"",
SP,Mark Buehrle,TOR,TOR vs CLE, 7:07 PM,21.6,20500,"",
SP,Matt Garza,MIL,MIL vs PIT, 8:10 PM,13.9,20500,"",
SP,Derek Holland,TEX,TEX @ HOU, 8:10 PM,0,20500,"",60-Day DL
SP,Dan Haren,LAD,LAD vs MIA,10:10 PM,20.9,20300,"",
SP,Francisco Liriano,PIT,PIT @ MIL, 8:10 PM,13.3,20300,x,
SP,Matt Moore,TB,TB @ SEA, 3:40 PM,10.5,20100,"",15-Day DL
