"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Clayton Kershaw",13000,"Mia@LAD 10:10PM ET",27.767
"SP","Jose Fernandez",12800,"Mia@LAD 10:10PM ET",26.856
"SP","Max Scherzer",12800,"Det@Bal 07:05PM ET",26.781
"SP","Adam Wainwright",12500,"ChC@StL 08:15PM ET",25.563
"SP","Johnny Cueto",12200,"SD@Cin 07:10PM ET",31.206
"SP","Chris Sale",11900,"CWS@Oak 10:05PM ET",25.775
"SP","Stephen Strasburg",11400,"Was@Ari 09:40PM ET",21.438
"SP","Felix Hernandez",11300,"TB@Sea 10:10PM ET",20.900
"SP","Zack Greinke",11300,"Mia@LAD 10:10PM ET",22.525
"SP","Masahiro Tanaka",11300,"NYM@NYY 07:05PM ET",26.893
"SP","Jon Lester",11200,"Bos@Min 08:10PM ET",25.406
"SP","C.J. Wilson",11200,"LAA@Phi 07:05PM ET",20.219
"SP","Tim Hudson",11000,"Atl@SF 10:15PM ET",21.456
"SP","Ervin Santana",11000,"Atl@SF 10:15PM ET",25.150
"SP","James Shields",10900,"Col@KC 08:10PM ET",20.125
"SP","Sonny Gray",10800,"CWS@Oak 10:05PM ET",20.513
"SP","Justin Verlander",10800,"Det@Bal 07:05PM ET",18.613
"SP","Cliff Lee",10600,"LAA@Phi 07:05PM ET",19.094
"SP","Matt Harvey",10600,"NYM@NYY 07:05PM ET",0
"SP","Jesse Chavez",10500,"CWS@Oak 10:05PM ET",21.306
"SP","David Price",10400,"TB@Sea 10:10PM ET",19.556
"SP","Yu Darvish",10400,"Tex@Hou 08:10PM ET",24.150
"SP","Jordan Zimmermann",10200,"Was@Ari 09:40PM ET",14.675
"SP","Gio Gonzalez",10200,"Was@Ari 09:40PM ET",17.406
"SP","CC Sabathia",10100,"NYM@NYY 07:05PM ET",14.288
"SP","Michael Wacha",10000,"ChC@StL 08:15PM ET",20.238
"SP","Kyle Lohse",10000,"Pit@Mil 08:10PM ET",19.219
"SP","Dan Haren",10000,"Mia@LAD 10:10PM ET",17.675
"SP","A.J. Burnett",9900,"LAA@Phi 07:05PM ET",15.544
"SP","Hisashi Iwakuma",9900,"TB@Sea 10:10PM ET",23.200
"SP","Wily Peralta",9800,"Pit@Mil 08:10PM ET",19.279
"SP","Scott Kazmir",9800,"CWS@Oak 10:05PM ET",20.138
"SP","Lance Lynn",9800,"ChC@StL 08:15PM ET",17.844
"SP","Julio Teheran",9800,"Atl@SF 10:15PM ET",22.088
"SP","Ian Kennedy",9700,"SD@Cin 07:10PM ET",20.481
"SP","Mat Latos",9700,"SD@Cin 07:10PM ET",0
"SP","Nathan Eovaldi",9600,"Mia@LAD 10:10PM ET",18.806
"SP","Madison Bumgarner",9600,"Atl@SF 10:15PM ET",18.172
"SP","Jered Weaver",9600,"LAA@Phi 07:05PM ET",17.306
"SP","Yordano Ventura",9500,"Col@KC 08:10PM ET",20.064
"SP","John Lackey",9500,"Bos@Min 08:10PM ET",20.356
"SP","Michael Pineda",9500,"NYM@NYY 07:05PM ET",15.563
"SP","Jeff Samardzija",9400,"ChC@StL 08:15PM ET",20.175
"SP","Tony Cingrani",9400,"SD@Cin 07:10PM ET",15.825
"SP","Marco Estrada",9400,"Pit@Mil 08:10PM ET",17.043
"SP","Alex Wood",9400,"Atl@SF 10:15PM ET",16.894
"SP","Jonathon Niese",9300,"NYM@NYY 07:05PM ET",18.764
"SP","Martin Perez",9300,"Tex@Hou 08:10PM ET",14.938
"SP","Shelby Miller",9300,"ChC@StL 08:15PM ET",14.213
"SP","Jake Peavy",9300,"Bos@Min 08:10PM ET",16.693
"SP","Alex Cobb",9200,"TB@Sea 10:10PM ET",18.650
"SP","Aaron Harang",9200,"Atl@SF 10:15PM ET",20.319
"SP","Garrett Richards",9200,"LAA@Phi 07:05PM ET",20.950
"SP","Josh Beckett",9100,"Mia@LAD 10:10PM ET",17.017
"SP","Matt Moore",9000,"TB@Sea 10:10PM ET",9.750
"SP","Andrew Cashner",9000,"SD@Cin 07:10PM ET",13.905
"SP","Collin McHugh",9000,"Tex@Hou 08:10PM ET",21.888
"SP","Jason Hammel",9000,"ChC@StL 08:15PM ET",20.950
"SP","Kris Medlen",8900,"Atl@SF 10:15PM ET",0
"SP","Justin Masterson",8900,"Cle@Tor 07:07PM ET",16.206
"SP","Mark Buehrle",8900,"Cle@Tor 07:07PM ET",18.056
"SP","Corey Kluber",8900,"Cle@Tor 07:07PM ET",18.017
"SP","Matt Garza",8800,"Pit@Mil 08:10PM ET",12.294
"SP","Gerrit Cole",8800,"Pit@Mil 08:10PM ET",15.144
"SP","Rick Porcello",8700,"Det@Bal 07:05PM ET",17.557
"SP","James Paxton",8700,"TB@Sea 10:10PM ET",25.100
"SP","Dallas Keuchel",8600,"Tex@Hou 08:10PM ET",15.400
"SP","Brandon Beachy",8500,"Atl@SF 10:15PM ET",0
"SP","Josh Tomlin",8500,"Cle@Tor 07:07PM ET",17.950
"SP","Matt Cain",8500,"Atl@SF 10:15PM ET",12.600
"SP","Tim Lincecum",8500,"Atl@SF 10:15PM ET",14.413
"SP","Anibal Sanchez",8400,"Det@Bal 07:05PM ET",13.630
"SP","Hiroki Kuroda",8400,"NYM@NYY 07:05PM ET",12.863
"SP","Dillon Gee",8400,"NYM@NYY 07:05PM ET",16.213
"SP","Robbie Ray",8400,"Det@Bal 07:05PM ET",17.450
"SP","Yovani Gallardo",8300,"Pit@Mil 08:10PM ET",14.550
"SP","Zach McAllister",8300,"Cle@Tor 07:07PM ET",14.350
"RP","Alfredo Simon",8300,"SD@Cin 07:10PM ET",14.407
"SP","Tom Koehler",8300,"Mia@LAD 10:10PM ET",14.856
"SP","Mike Leake",8200,"SD@Cin 07:10PM ET",11.894
"SP","Cole Hamels",8200,"LAA@Phi 07:05PM ET",12.013
"SP","Tyson Ross",8200,"SD@Cin 07:10PM ET",18.225
"SP","Drew Hutchison",8100,"Cle@Tor 07:07PM ET",15.500
"SP","Derek Holland",8100,"Tex@Hou 08:10PM ET",0
"SP","Hyun-jin Ryu",8100,"Mia@LAD 10:10PM ET",15.193
"SP","Jose Quintana",8100,"CWS@Oak 10:05PM ET",14.781
"SP","Chris Tillman",8100,"Det@Bal 07:05PM ET",14.706
"SP","Henderson Alvarez",8000,"Mia@LAD 10:10PM ET",14.013
"SP","Francisco Liriano",8000,"Pit@Mil 08:10PM ET",12.275
"SP","Jaime Garcia",8000,"ChC@StL 08:15PM ET",0
"SP","Roenis Elias",8000,"TB@Sea 10:10PM ET",15.656
"SP","R.A. Dickey",8000,"Cle@Tor 07:07PM ET",11.872
"RP","Yusmeiro Petit",7900,"Atl@SF 10:15PM ET",6.325
"SP","Scott Feldman",7900,"Tex@Hou 08:10PM ET",15.300
"SP","Homer Bailey",7900,"SD@Cin 07:10PM ET",14.181
"SP","Juan Nicasio",7800,"Col@KC 08:10PM ET",13.150
"RP","Aaron Barrett",7800,"Was@Ari 09:40PM ET",4.031
"RP","Drew Smyly",7800,"Det@Bal 07:05PM ET",13.250
"SP","Jordan Lyles",7800,"Col@KC 08:10PM ET",16.725
"SP","Gavin Floyd",7700,"Atl@SF 10:15PM ET",19.500
"SP","Ivan Nova",7700,"NYM@NYY 07:05PM ET",4.125
"SP","Edwin Jackson",7700,"ChC@StL 08:15PM ET",12.488
"SP","Patrick Corbin",7700,"Was@Ari 09:40PM ET",0
"SP","Travis Wood",7600,"ChC@StL 08:15PM ET",11.205
"SP","Brandon McCarthy",7600,"Was@Ari 09:40PM ET",12.706
"SP","Tanner Roark",7500,"Was@Ari 09:40PM ET",16.879
"SP","Bartolo Colon",7500,"NYM@NYY 07:05PM ET",10.900
"SP","Jeremy Hellickson",7500,"TB@Sea 10:10PM ET",0
