Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Felix Hernandez,SEA,SEA @ MIA, 1:10 PM,37.0,32500,"",
SP,Yu Darvish,TEX,TEX vs CHW, 3:05 PM,31.7,31200,"",
SP,Clayton Kershaw,LAD,LAD vs ARI, 4:10 PM,32.0,30200,"",15-Day DL
SP,Chris Sale,CHW,CHW @ TEX, 3:05 PM,30.3,29900,"",
SP,Masahiro Tanaka,NYY,NYY @ TB, 1:40 PM,35.7,29800,"",
SP,Cliff Lee,PHI,PHI @ COL, 4:10 PM,20.8,29100,"",
SP,Adam Wainwright,STL,STL @ WAS, 1:35 PM,33.5,28800,"",
SP,Johnny Cueto,CIN,CIN @ CHC, 2:20 PM,33.0,26900,"",
SP,Max Scherzer,DET,DET vs LAA, 1:08 PM,28.8,26800,"",
SP,Justin Verlander,DET,DET vs LAA, 1:08 PM,20.8,26600,"",
SP,Zack Greinke,LAD,LAD vs ARI, 4:10 PM,27.0,26500,"",
SP,James Shields,KC,KC vs MIN, 2:10 PM,25.3,26300,"",
SP,Stephen Strasburg,WAS,WAS vs STL, 1:35 PM,18.5,25800,x,
SP,David Price,TB,TB vs NYY, 1:40 PM,22.5,25800,"",
SP,Jon Lester,BOS,BOS vs BAL, 7:05 PM,28.3,25700,"",
SP,Madison Bumgarner,SF,SF @ SD, 4:10 PM,18.3,25400,"",
SP,Jose Fernandez,MIA,MIA vs SEA, 1:10 PM,27.3,25300,"",
SP,Tim Hudson,SF,SF @ SD, 4:10 PM,25.8,24800,"",
SP,CJ Wilson,LAA,LAA @ DET, 1:08 PM,21.8,24700,"",
SP,Cole Hamels,PHI,PHI @ COL, 4:10 PM,0,24500,"",
SP,Scott Kazmir,OAK,OAK vs HOU, 4:05 PM,27.8,24200,"",
SP,Jesse Chavez,OAK,OAK vs HOU, 4:05 PM,27.0,24000,x,
SP,Gio Gonzalez,WAS,WAS vs STL, 1:35 PM,24.5,24000,"",
SP,Jeff Samardzija,CHC,CHC vs CIN, 2:20 PM,22.5,23400,"",
SP,Andrew Cashner,SD,SD vs SF, 4:10 PM,32.0,23200,"",
SP,Hisashi Iwakuma,SEA,SEA @ MIA, 1:10 PM,0,23100,"",15-Day DL
SP,CC Sabathia,NYY,NYY @ TB, 1:40 PM,20.3,23100,"",
SP,Marco Estrada,MIL,MIL @ PIT, 1:35 PM,19.0,23000,x,
SP,Matt Harvey,NYM,NYM vs ATL, 1:10 PM,0,22900,"",60-Day DL
SP,Mat Latos,CIN,CIN @ CHC, 2:20 PM,0,22900,"",15-Day DL
SP,Matt Cain,SF,SF @ SD, 4:10 PM,18.3,22900,"",
SP,Mark Buehrle,TOR,TOR @ CLE, 1:05 PM,29.0,22900,"",
SP,Ian Kennedy,SD,SD vs SF, 4:10 PM,19.3,22800,"",
SP,Cory Luebke,SD,SD vs SF, 4:10 PM,0,22700,"",60-Day DL
SP,Hyun-Jin Ryu,LAD,LAD vs ARI, 4:10 PM,20.8,22700,"",
SP,Chris Tillman,BAL,BAL @ BOS, 7:05 PM,23.0,22700,"",
SP,Aaron Harang,ATL,ATL @ NYM, 1:10 PM,28.5,22600,"",
SP,Lance Lynn,STL,STL @ WAS, 1:35 PM,25.0,22600,"",
SP,Ervin Santana,ATL,ATL @ NYM, 1:10 PM,34.0,22600,"",
SP,Michael Wacha,STL,STL @ WAS, 1:35 PM,26.8,22500,"",
SP,Jake Peavy,BOS,BOS vs BAL, 7:05 PM,22.0,22400,x,
SP,Yordano Ventura,KC,KC vs MIN, 2:10 PM,30.0,22300,x,
SP,Dan Haren,LAD,LAD vs ARI, 4:10 PM,24.0,22200,"",
