Position,PlayerName,Team,Opponent,Salary,PPG
SS,J.J. Hardy,Orioles,Brewers,7700,8.0
OF,Nick Markakis,Orioles,Brewers,8500,10.7
OF,Adam Jones,Orioles,Brewers,11050,13.0
OF,Nolan Reimold,Orioles,Brewers,6100,0.0
1B,Chris Davis,Orioles,Brewers,12700,17.3
P,Tommy Hunter,Orioles,Brewers,7500,2.1
C,Matt Wieters,Orioles,Brewers,9700,14.3
P,Chris Tillman,Orioles,Brewers,13250,19.3
P,Brian Matusz,Orioles,Brewers,7500,2.5
P,Zach Britton,Orioles,Brewers,8100,6.8
P,Ubaldo Jimenez,Orioles,Brewers,12150,16.0
OF,Delmon Young,Orioles,Brewers,5250,6.4
2B,Alexi Casilla,Orioles,Brewers,6350,5.3
SS,Alexi Casilla,Orioles,Brewers,6350,5.3
2B,Jemile Weeks,Orioles,Brewers,5000,9.0
P,Aaron Laffey,Orioles,Brewers,7150,1.0
OF,Nelson Cruz,Orioles,Brewers,12200,19.6
P,Darren O'Day,Orioles,Brewers,7500,4.2
P,Edgmer Escalona,Orioles,Brewers,7500,0.0
P,Ryan Webb,Orioles,Brewers,7500,4.3
P,Bud Norris,Orioles,Brewers,11850,19.1
P,Johan Santana,Orioles,Brewers,8000,0.0
OF,Steve Pearce,Orioles,Brewers,7450,11.4
1B,Steve Pearce,Orioles,Brewers,7450,11.4
P,Evan Meek,Orioles,Brewers,7500,1.2
P,Heath Bell,Orioles,Brewers,7500,1.5
C,Nick Hundley,Orioles,Brewers,5100,2.6
P,Josh Stinson,Orioles,Brewers,7500,0.1
2B,Steve Lombardozzi,Orioles,Brewers,7350,5.9
OF,Steve Lombardozzi,Orioles,Brewers,7350,5.9
C,Steve Clevenger,Orioles,Brewers,5000,8.3
OF,David Lough,Orioles,Brewers,5600,4.2
P,Wei-Yin Chen,Orioles,Brewers,13850,18.2
3B,Jonathan Schoop,Orioles,Brewers,5750,7.6
2B,Jonathan Schoop,Orioles,Brewers,5750,7.6
3B,Manny Machado,Orioles,Brewers,8200,8.6
SS,Ryan Flaherty,Orioles,Brewers,7750,7.3
3B,Ryan Flaherty,Orioles,Brewers,7750,7.3
P,Miguel Gonzalez,Orioles,Brewers,11200,17.1
OF,Quintin Berry,Orioles,Brewers,6100,9.2
P,Steve Johnson,Orioles,Brewers,8550,5.1
OF,Francisco Peguero,Orioles,Brewers,5000,0.0
P,Kevin Gausman,Orioles,Brewers,7700,-5.0
OF,Henry Urrutia,Orioles,Brewers,5950,3.5
3B,Michael Almanzar,Orioles,Brewers,5000,0.0
C,Caleb Joseph,Orioles,Brewers,5000,0.3
1B,David Ortiz,Red Sox,Braves,9900,14.5
P,John Lackey,Red Sox,Braves,12900,26.4
2B,Dustin Pedroia,Red Sox,Braves,9500,12.0
P,Jon Lester,Red Sox,Braves,16100,31.5
P,Andrew Miller,Red Sox,Braves,7500,5.4
P,Clay Buchholz,Red Sox,Braves,13600,8.8
P,Junichi Tazawa,Red Sox,Braves,7500,3.8
P,Felix Doubront,Red Sox,Braves,10850,11.1
C,A.J. Pierzynski,Red Sox,Braves,8250,10.3
P,Jake Peavy,Red Sox,Braves,12500,15.1
OF,Grady Sizemore,Red Sox,Braves,6400,8.7
P,Craig Breslow,Red Sox,Braves,7500,2.9
OF,Mike Carp,Red Sox,Braves,7600,5.4
1B,Mike Carp,Red Sox,Braves,7600,5.4
1B,Mike Napoli,Red Sox,Braves,9350,13.2
P,Koji Uehara,Red Sox,Braves,7500,6.3
SS,Stephen Drew,Red Sox,Braves,6000,0.0
3B,Ryan Roberts,Red Sox,Braves,6700,1.6
