Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Clayton Kershaw,LAD,LAD @ PIT, 7:05 PM,34.2,33000,"",
SP,Felix Hernandez,SEA,SEA vs NYM,10:10 PM,30.6,33000,"",
SP,Jose Fernandez,MIA,MIA @ ATL, 7:10 PM,30.3,32100,"",60-Day DL
SP,Chris Sale,CHW,CHW vs KC, 8:10 PM,29.5,31900,x,
SP,Masahiro Tanaka,NYY,NYY vs TEX, 7:05 PM,29.3,31100,"",15-Day DL
SP,Garrett Richards,LAA,LAA vs BAL,10:05 PM,26.1,30900,"",
SP,Johnny Cueto,CIN,CIN @ MIL, 8:10 PM,28.2,30600,"",
SP,Jon Lester,BOS,BOS @ TOR, 7:07 PM,26.3,30000,"",
SP,Yu Darvish,TEX,TEX @ NYY, 7:05 PM,27.9,29600,"",
SP,Corey Kluber,CLE,CLE @ MIN, 8:10 PM,25.1,29200,"",
SP,Hisashi Iwakuma,SEA,SEA vs NYM,10:10 PM,23.6,28000,"",
SP,Max Scherzer,DET,DET @ ARI, 9:40 PM,25.3,27600,"",Day-To-Day
SP,Cliff Lee,PHI,PHI vs SF, 7:05 PM,21.5,27200,x,60-Day DL
SP,Julio Teheran,ATL,ATL vs MIA, 7:10 PM,23.6,26900,x,
SP,Cole Hamels,PHI,PHI vs SF, 7:05 PM,23.1,26200,"",
SP,Gio Gonzalez,WAS,WAS @ COL, 8:40 PM,19.7,25400,"",
SP,Stephen Strasburg,WAS,WAS @ COL, 8:40 PM,23.3,25300,"",
SP,Mat Latos,CIN,CIN @ MIL, 8:10 PM,19.8,25200,x,
SP,Zack Greinke,LAD,LAD @ PIT, 7:05 PM,23.5,24900,"",
SP,Hyun-Jin Ryu,LAD,LAD @ PIT, 7:05 PM,18.9,24800,x,
SP,Tim Lincecum,SF,SF @ PHI, 7:05 PM,19.3,24600,"",
SP,Jake DeGrom,NYM,NYM @ SEA,10:10 PM,19.4,24300,"",
SP,Madison Bumgarner,SF,SF @ PHI, 7:05 PM,22.4,23700,"",
SP,Jose Quintana,CHW,CHW vs KC, 8:10 PM,19.8,23700,"",
SP,John Lackey,BOS,BOS @ TOR, 7:07 PM,20.5,23700,x,
SP,Wade Miley,ARI,ARI vs DET, 9:40 PM,19.0,23500,"",
SP,Josh Beckett,LAD,LAD @ PIT, 7:05 PM,22.1,23400,"",15-Day DL
SP,Tanner Roark,WAS,WAS @ COL, 8:40 PM,20.2,22800,"",
SP,Alfredo Simon,CIN,CIN @ MIL, 8:10 PM,20.7,22700,"",
SP,James Shields,KC,KC @ CHW, 8:10 PM,19.1,22400,"",
SP,Kyle Lohse,MIL,MIL vs CIN, 8:10 PM,20.8,22100,"",
SP,Homer Bailey,CIN,CIN @ MIL, 8:10 PM,18.2,22100,"",Day-To-Day
SP,Doug Fister,WAS,WAS @ COL, 8:40 PM,19.8,22000,x,
