Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Suns,10450,26.6
SG,Jamal Crawford,Clippers,Suns,10450,26.6
SG,Joe Johnson,Nets,Trail Blazers,12250,32.3
SF,Joe Johnson,Nets,Trail Blazers,12250,32.3
PG,Kirk Hinrich,Bulls,Pacers,7050,15.6
SG,Kirk Hinrich,Bulls,Pacers,7050,15.6
PF,Josh Smith,Pistons,Grizzlies,13800,31.0
SF,Josh Smith,Pistons,Grizzlies,13800,31.0
PF,Marvin Williams,Hornets,Warriors,7000,15.1
SF,Marvin Williams,Hornets,Warriors,7000,15.1
C,Al Horford,Hawks,Cavaliers,12100,29.8
PF,Al Horford,Hawks,Cavaliers,12100,29.8
PG,Jeff Teague,Hawks,Cavaliers,12450,31.9
C,Kevin Garnett,Nets,Trail Blazers,8500,21.4
PF,Kevin Garnett,Nets,Trail Blazers,8500,21.4
PF,Paul Pierce,Wizards,Magic,10250,24.1
SF,Paul Pierce,Wizards,Magic,10250,24.1
C,Glen Davis,Clippers,Suns,5000,3.4
PF,Glen Davis,Clippers,Suns,5000,3.4
PG,E'Twaun Moore,Bulls,Pacers,5000,0.2
SG,E'Twaun Moore,Bulls,Pacers,5000,0.2
C,Boris Diaw,Spurs,Kings,8850,20.9
PF,Boris Diaw,Spurs,Kings,8850,20.9
PG,D.J. Augustin,Pistons,Grizzlies,7900,16.4
SG,Gerald Henderson,Hornets,Warriors,5650,8.1
SF,Gerald Henderson,Hornets,Warriors,5650,8.1
PG,Garrett Temple,Wizards,Magic,5150,21.9
SG,Garrett Temple,Wizards,Magic,5150,21.9
C,Bismack Biyombo,Hornets,Warriors,5000,13.5
PG,Kemba Walker,Hornets,Warriors,13800,30.6
SG,Rasual Butler,Wizards,Magic,5000,13.0
SF,Rasual Butler,Wizards,Magic,5000,13.0
PG,Jannero Pargo,Hornets,Warriors,5000,2.0
SG,Kyle Korver,Hawks,Cavaliers,11900,32.3
SF,Kyle Korver,Hawks,Cavaliers,11900,32.3
C,Joakim Noah,Bulls,Pacers,13500,29.4
PF,Joakim Noah,Bulls,Pacers,13500,29.4
PG,C.J. Watson,Pacers,Bulls,5000,0.0
PG,Derrick Rose,Bulls,Pacers,13700,29.1
C,Taj Gibson,Bulls,Pacers,10250,25.0
PF,Taj Gibson,Bulls,Pacers,10250,25.0
PF,Nikola Mirotic,Bulls,Pacers,5000,9.1
SF,Nikola Mirotic,Bulls,Pacers,5000,9.1
SG,Jimmy Butler,Bulls,Pacers,12400,35.6
SF,Jimmy Butler,Bulls,Pacers,12400,35.6
C,Anderson Varejao,Cavaliers,Hawks,9650,22.0
PF,Anderson Varejao,Cavaliers,Hawks,9650,22.0
C,Ryan Hollins,Kings,Spurs,5000,2.4
PG,Ramon Sessions,Kings,Spurs,6100,9.6
SG,Ramon Sessions,Kings,Spurs,6100,9.6
SF,Omri Casspi,Kings,Spurs,5050,12.2
PG,Kyrie Irving,Cavaliers,Hawks,14500,35.4
SG,Kyrie Irving,Cavaliers,Hawks,14500,35.4
C,Tristan Thompson,Cavaliers,Hawks,7950,17.3
PF,Tristan Thompson,Cavaliers,Hawks,7950,17.3
C,Dirk Nowitzki,Mavericks,Timberwolves,13950,33.3
PF,Dirk Nowitzki,Mavericks,Timberwolves,13950,33.3
PF,Shawn Marion,Cavaliers,Hawks,6300,13.2
SF,Shawn Marion,Cavaliers,Hawks,6300,13.2
C,Tyson Chandler,Mavericks,Timberwolves,11700,28.2
C,Brendan Haywood,Cavaliers,Hawks,5000,0.0
SF,Caron Butler,Pistons,Grizzlies,6400,15.1
C,Ian Mahinmi,Pacers,Bulls,5000,11.4
PG,J.J. Barea,Mavericks,Timberwolves,5000,14.9
SG,Corey Brewer,Timberwolves,Mavericks,7500,16.8
SF,Corey Brewer,Timberwolves,Mavericks,7500,16.8
PG,Andre Miller,Wizards,Magic,5000,9.8
SG,Andre Miller,Wizards,Magic,5000,9.8
C,Nene Hilario,Wizards,Magic,9950,23.9
PF,Nene Hilario,Wizards,Magic,9950,23.9
C,Kosta Koufos,Grizzlies,Pistons,5200,9.1
PF,Kosta Koufos,Grizzlies,Pistons,5200,9.1
SF,Jordan Hamilton,Jazz,Raptors,5000,0.0
PF,Tayshaun Prince,Grizzlies,Pistons,5000,10.3
SF,Tayshaun Prince,Grizzlies,Pistons,5000,10.3
SG,Ben Gordon,Magic,Wizards,5100,10.8
PF,Charlie Villanueva,Mavericks,Timberwolves,5000,4.3
PF,Jason Maxiell,Hornets,Warriors,5000,5.3
PG,Rodney Stuckey,Pacers,Bulls,7750,14.1
SG,Rodney Stuckey,Pacers,Bulls,7750,14.1
PF,Austin Daye,Spurs,Kings,5000,6.1
SF,Austin Daye,Spurs,Kings,5000,6.1
PF,Jonas Jerebko,Pistons,Grizzlies,5000,12.2
SF,Jonas Jerebko,Pistons,Grizzlies,5000,12.2
C,Greg Monroe,Pistons,Grizzlies,13400,34.6
PF,Greg Monroe,Pistons,Grizzlies,13400,34.6
SG,Kyle Singler,Pistons,Grizzlies,5650,8.8
SF,Kyle Singler,Pistons,Grizzlies,5650,8.8
