Stephen Curry,PG,9800
Kobe Bryant,SG,8800
Goran Dragic,PG,8000
Eric Bledsoe,SG,7500
David Lee,PF,7500
Gordon Hayward,SF,6700
Derrick Favors,PF,6600
Isaiah Thomas,PG,6500
Klay Thompson,SG,6500
Carlos Boozer,PF,6200
Trey Burke,PG,6100
Markieff Morris,PF,6000
Steve Nash,PG,5100
P.J. Tucker,SF,4800
Enes Kanter,C,4800
Miles Plumlee,C,4700
Gerald Green,SF,4500
Wesley Johnson,SF,4500
Harrison Barnes,SF,4200
Ed Davis,PF,4200
Rodney Hood,SF,3900
Ryan Kelly,PF,3800
Trevor Booker,PF,3800
Marreese Speights,PF,3700
Jordan Clarkson,SG,3700
Shaun Livingston,PG,3600
Ronnie Price,PG,3600
T.J. Warren,SF,3500
Ognjen Kuzmic,C,3500
Toure' Murry,PG,3500
Nemanja Nedovic,SG,3500
Joe Ingles,SF,3500
Zoran Dragic,SG,3500
Dante Exum,PG,3500
Tyler Ennis,PG,3500
Rudy Gobert,C,3500
Julius Randle,PF,3500
Robert Sacre,C,3500
