"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF","LeBron James",10800,"SA@Cle 07:00PM ET",48.389
"SG","James Harden",10300,"LAL@Hou 09:30PM ET",46.932
"PG","Chris Paul",10000,"LAC@Orl 07:00PM ET",44.806
"C","Dwight Howard",9500,"LAL@Hou 09:30PM ET",40.475
"PF","Blake Griffin",9500,"LAC@Orl 07:00PM ET",38.333
"PG","John Wall",9500,"Dal@Was 07:00PM ET",43.139
"SF","Carmelo Anthony",9400,"NY@Min 08:00PM ET",37.854
"SG","Kobe Bryant",8800,"LAL@Hou 09:30PM ET",42.273
"PG","Rajon Rondo",8800,"Bos@Phi 07:00PM ET",42.094
"PG","Russell Westbrook",8800,"OKC@Den 09:00PM ET",32.375
"PF","Kevin Love",8700,"SA@Cle 07:00PM ET",36.972
"C","Nikola Vucevic",8500,"LAC@Orl 07:00PM ET",40.979
"PG","Reggie Jackson",8400,"OKC@Den 09:00PM ET",38.667
"PF","Tim Duncan",8200,"SA@Cle 07:00PM ET",35.972
"PG","Kyrie Irving",8000,"SA@Cle 07:00PM ET",37.667
"PG","Ty Lawson",7900,"OKC@Den 09:00PM ET",34.167
"PG","Kyle Lowry",7700,"Mem@Tor 07:30PM ET",36.000
"C","DeAndre Jordan",7700,"LAC@Orl 07:00PM ET",34.389
"PF","Serge Ibaka",7600,"OKC@Den 09:00PM ET",30.292
"PF","Zach Randolph",7500,"Mem@Tor 07:30PM ET",35.250
"C","Al Jefferson",7500,"Cha@Ind 07:00PM ET",34.250
"PG","Brandon Knight",7500,"Mil@Bkn 07:30PM ET",36.955
"PG","Deron Williams",7400,"Mil@Bkn 07:30PM ET",34.400
"SF","Josh Smith",7400,"Pho@Det 07:30PM ET",32.295
"C","Marc Gasol",7400,"Mem@Tor 07:30PM ET",36.386
"SG","DeMar DeRozan",7300,"Mem@Tor 07:30PM ET",33.600
"PG","Brandon Jennings",7300,"Pho@Det 07:30PM ET",32.091
"SF","Kawhi Leonard",7300,"SA@Cle 07:00PM ET",30.694
"PF","Jared Sullinger",7300,"Bos@Phi 07:00PM ET",33.583
"SF","Tobias Harris",7300,"LAC@Orl 07:00PM ET",34.958
"PF","Greg Monroe",7200,"Pho@Det 07:30PM ET",33.250
"C","Roy Hibbert",7000,"Cha@Ind 07:00PM ET",32.523
"PF","Dirk Nowitzki",6900,"Dal@Was 07:00PM ET",31.795
"SF","Jeff Green",6900,"Bos@Phi 07:00PM ET",32.556
"PG","Kemba Walker",6900,"Cha@Ind 07:00PM ET",30.159
"PG","Michael Carter-Williams",6900,"Bos@Phi 07:00PM ET",31.500
"PG","Tony Parker",6800,"SA@Cle 07:00PM ET",26.600
"PF","Markieff Morris",6800,"Pho@Det 07:30PM ET",30.227
"SG","Monta Ellis",6700,"Dal@Was 07:00PM ET",30.091
"PG","Mike Conley",6700,"Mem@Tor 07:30PM ET",31.409
"SG","Lance Stephenson",6700,"Cha@Ind 07:00PM ET",29.705
"C","Andre Drummond",6700,"Pho@Det 07:30PM ET",27.182
"PF","David West",6600,"Cha@Ind 07:00PM ET",0
"C","Brook Lopez",6600,"Mil@Bkn 07:30PM ET",26.375
"SG","Eric Bledsoe",6600,"Pho@Det 07:30PM ET",30.523
"SG","Victor Oladipo",6600,"LAC@Orl 07:00PM ET",27.000
"C","Jordan Hill",6500,"LAL@Hou 09:30PM ET",31.318
"SF","Chandler Parsons",6500,"Dal@Was 07:00PM ET",27.386
"PG","Goran Dragic",6500,"Pho@Det 07:30PM ET",26.432
"C","Tyson Chandler",6400,"Dal@Was 07:00PM ET",30.023
"SG","Joe Johnson",6400,"Mil@Bkn 07:30PM ET",32.175
"SF","Trevor Ariza",6400,"LAL@Hou 09:30PM ET",29.500
"PF","Carlos Boozer",6300,"LAL@Hou 09:30PM ET",24.909
"C","Kelly Olynyk",6300,"Bos@Phi 07:00PM ET",25.944
"PF","Terrence Jones",6300,"LAL@Hou 09:30PM ET",31.250
"PF","Kenneth Faried",6100,"OKC@Den 09:00PM ET",25.250
"SG","Kevin Martin",5900,"NY@Min 08:00PM ET",26.969
"C","Marcin Gortat",5900,"Dal@Was 07:00PM ET",30.333
"PG","Jeremy Lin",5900,"LAL@Hou 09:30PM ET",24.386
"C","Nikola Pekovic",5800,"NY@Min 08:00PM ET",24.806
"PF","Thaddeus Young",5700,"NY@Min 08:00PM ET",27.036
"PG","Tony Wroten",5700,"Bos@Phi 07:00PM ET",36.525
"SG","Jeremy Lamb",5600,"OKC@Den 09:00PM ET",26.750
"SG","Jamal Crawford",5500,"LAC@Orl 07:00PM ET",27.188
"PF","Nene Hilario",5500,"Dal@Was 07:00PM ET",25.813
"SF","Chris Copeland",5500,"Cha@Ind 07:00PM ET",24.182
"PG","George Hill",5500,"Cha@Ind 07:00PM ET",0
"PG","Jose Calderon",5500,"NY@Min 08:00PM ET",0
"PG","Ricky Rubio",5500,"NY@Min 08:00PM ET",32.700
"SG","Bradley Beal",5500,"Dal@Was 07:00PM ET",0
"SF","Paul Pierce",5400,"Dal@Was 07:00PM ET",25.194
"SG","J.R. Smith",5400,"NY@Min 08:00PM ET",22.091
"C","Jonas Valanciunas",5400,"Mem@Tor 07:30PM ET",24.444
"PF","Nerlens Noel",5400,"Bos@Phi 07:00PM ET",21.344
"PG","Isaiah Thomas",5300,"Pho@Det 07:30PM ET",25.977
"SF","Solomon Hill",5300,"Cha@Ind 07:00PM ET",24.591
"SG","Giannis Antetokounmpo",5300,"Mil@Bkn 07:30PM ET",21.795
"C","Anderson Varejao",5200,"SA@Cle 07:00PM ET",20.889
"SG","Evan Fournier",5200,"LAC@Orl 07:00PM ET",25.938
"SF","Jabari Parker",5200,"Mil@Bkn 07:30PM ET",21.295
"PF","Channing Frye",5100,"LAC@Orl 07:00PM ET",22.977
