"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF","Anthony Davis",11000,"NO@Sac 10:00PM ET",56.417
"C","DeMarcus Cousins",9900,"NO@Sac 10:00PM ET",43.325
"SF","Carmelo Anthony",9500,"NY@Mil 08:00PM ET",37.523
"SG","Kobe Bryant",8800,"LAL@Atl 07:30PM ET",42.550
"PF","Paul Millsap",8700,"LAL@Atl 07:30PM ET",37.111
"PG","Reggie Jackson",8500,"OKC@Uta 09:00PM ET",40.594
"SF","Rudy Gay",8100,"NO@Sac 10:00PM ET",39.200
"SF","Gordon Hayward",7700,"OKC@Uta 09:00PM ET",36.659
"PF","Serge Ibaka",7500,"OKC@Uta 09:00PM ET",31.409
"PG","Brandon Knight",7500,"NY@Mil 08:00PM ET",37.300
"PG","Jrue Holiday",7400,"NO@Sac 10:00PM ET",33.056
"PF","Derrick Favors",7300,"OKC@Uta 09:00PM ET",34.114
"C","Al Horford",7200,"LAL@Atl 07:30PM ET",30.000
"SG","Tyreke Evans",7200,"NO@Sac 10:00PM ET",37.472
"PG","Jeff Teague",7000,"LAL@Atl 07:30PM ET",31.167
"C","Jordan Hill",6800,"LAL@Atl 07:30PM ET",31.150
"PF","Carlos Boozer",6400,"LAL@Atl 07:30PM ET",23.700
"PG","Darren Collison",6400,"NO@Sac 10:00PM ET",33.167
"PG","Jeremy Lin",5800,"LAL@Atl 07:30PM ET",23.000
"SG","Jeremy Lamb",5800,"OKC@Uta 09:00PM ET",25.292
"SG","Kyle Korver",5700,"LAL@Atl 07:30PM ET",28.306
"SG","J.R. Smith",5500,"NY@Mil 08:00PM ET",22.175
"PG","Jose Calderon",5500,"NY@Mil 08:00PM ET",0
"PF","Ryan Anderson",5400,"NO@Sac 10:00PM ET",26.056
"C","Omer Asik",5400,"NO@Sac 10:00PM ET",27.188
"SG","Alec Burks",5300,"OKC@Uta 09:00PM ET",23.568
"PG","Trey Burke",5200,"OKC@Uta 09:00PM ET",23.909
"SG","Giannis Antetokounmpo",5200,"NY@Mil 08:00PM ET",21.975
"SF","Jabari Parker",5200,"NY@Mil 08:00PM ET",21.500
"SF","DeMarre Carroll",5100,"LAL@Atl 07:30PM ET",24.833
"C","Enes Kanter",5100,"OKC@Uta 09:00PM ET",21.045
"SF","Perry Jones",4800,"OKC@Uta 09:00PM ET",22.350
"C","Steven Adams",4800,"OKC@Uta 09:00PM ET",21.591
"PF","Amar'e Stoudemire",4600,"NY@Mil 08:00PM ET",23.725
"SG","Eric Gordon",4600,"NO@Sac 10:00PM ET",17.111
"C","Larry Sanders",4500,"NY@Mil 08:00PM ET",23.000
"PF","Ed Davis",4400,"LAL@Atl 07:30PM ET",23.325
"SG","Anthony Morrow",4200,"OKC@Uta 09:00PM ET",18.563
"SG","O.J. Mayo",4100,"NY@Mil 08:00PM ET",21.225
"PF","Andrea Bargnani",4000,"NY@Mil 08:00PM ET",0
"SG","Ben McLemore",4000,"NO@Sac 10:00PM ET",17.100
"SF","Wesley Johnson",3900,"LAL@Atl 07:30PM ET",16.100
"SG","Iman Shumpert",3900,"NY@Mil 08:00PM ET",23.425
"C","Samuel Dalembert",3700,"NY@Mil 08:00PM ET",14.841
"SG","Andre Roberson",3700,"OKC@Uta 09:00PM ET",19.500
"PF","Carl Landry",3600,"NO@Sac 10:00PM ET",16.625
"PF","Jason Thompson",3600,"NO@Sac 10:00PM ET",13.400
"SG","Nick Young",3500,"LAL@Atl 07:30PM ET",0
"PF","Ersan Ilyasova",3500,"NY@Mil 08:00PM ET",11.575
"PF","Lance Thomas",3400,"OKC@Uta 09:00PM ET",15.727
"PG","Pablo Prigioni",3400,"NY@Mil 08:00PM ET",12.611
"PG","Dennis Schroder",3300,"LAL@Atl 07:30PM ET",16.313
"SG","Thabo Sefolosha",3200,"LAL@Atl 07:30PM ET",17.722
"PF","Trevor Booker",3200,"OKC@Uta 09:00PM ET",16.614
"SF","Khris Middleton",3200,"NY@Mil 08:00PM ET",18.679
"PG","Jerryd Bayless",3100,"NY@Mil 08:00PM ET",12.925
"PF","Quincy Acy",3100,"NY@Mil 08:00PM ET",13.972
"C","Elton Brand",3000,"LAL@Atl 07:30PM ET",8.375
"C","Nick Collison",3000,"OKC@Uta 09:00PM ET",14.591
"PG","Ronnie Price",3000,"LAL@Atl 07:30PM ET",16.306
"SF","John Salmons",3000,"NO@Sac 10:00PM ET",1.688
"SF","Steve Novak",3000,"OKC@Uta 09:00PM ET",2.464
"PF","Reggie Evans",3000,"NO@Sac 10:00PM ET",12.056
"C","Ryan Hollins",3000,"NO@Sac 10:00PM ET",2.375
"C","Kendrick Perkins",3000,"OKC@Uta 09:00PM ET",13.659
"C","Zaza Pachulia",3000,"NY@Mil 08:00PM ET",14.944
"SF","Jared Dudley",3000,"NY@Mil 08:00PM ET",9.225
"PG","Sebastian Telfair",3000,"OKC@Uta 09:00PM ET",17.591
"C","Jason Smith",3000,"NY@Mil 08:00PM ET",12.977
"PG","Ramon Sessions",3000,"NO@Sac 10:00PM ET",9.800
"SG","Wayne Ellington",3000,"LAL@Atl 07:30PM ET",14.650
"PG","Ish Smith",3000,"OKC@Uta 09:00PM ET",5.625
"SF","Jeremy Evans",3000,"OKC@Uta 09:00PM ET",0.000
"PF","Mike Scott",3000,"LAL@Atl 07:30PM ET",13.219
"C","Cole Aldrich",3000,"NY@Mil 08:00PM ET",10.250
"C","Robert Sacre",3000,"LAL@Atl 07:30PM ET",7.472
"PG","Jimmer Fredette",3000,"NO@Sac 10:00PM ET",4.750
"SG","Kent Bazemore",3000,"LAL@Atl 07:30PM ET",5.958
"PF","Alexis Ajinca",3000,"NO@Sac 10:00PM ET",7.286
"C","Jeff Withey",3000,"NO@Sac 10:00PM ET",2.688
"SF","Luke Babbitt",3000,"NO@Sac 10:00PM ET",7.400
"SG","Darius Miller",3000,"NO@Sac 10:00PM ET",2.167
"SG","Toure' Murry",3000,"OKC@Uta 09:00PM ET",0
"PG","Shelvin Mack",3000,"LAL@Atl 07:30PM ET",8.750
"PF","John Henson",3000,"NY@Mil 08:00PM ET",11.150
"PF","Travis Wear",3000,"NY@Mil 08:00PM ET",4.031
"SF","Omri Casspi",3000,"NO@Sac 10:00PM ET",13.325
"SG","Ian Clark",3000,"OKC@Uta 09:00PM ET",3.000
"SF","Derrick Williams",3000,"NO@Sac 10:00PM ET",3.714
"SG","John Jenkins",3000,"LAL@Atl 07:30PM ET",15.250
"PF","Ryan Kelly",3000,"LAL@Atl 07:30PM ET",7.083
"SG","Xavier Henry",3000,"LAL@Atl 07:30PM ET",3.875
"C","Mike Muscala",3000,"LAL@Atl 07:30PM ET",11.500
"PG","Nate Wolters",3000,"NY@Mil 08:00PM ET",7.813
"SG","Tim Hardaway Jr.",3000,"NY@Mil 08:00PM ET",12.886
"PG","Jordan Clarkson",3000,"LAL@Atl 07:30PM ET",9.194
"PF","Patric Young",3000,"NO@Sac 10:00PM ET",0
"PG","Kendall Marshall",3000,"NY@Mil 08:00PM ET",3.938
"PG","Russ Smith",3000,"NO@Sac 10:00PM ET",-1.000
"SF","Joe Ingles",3000,"OKC@Uta 09:00PM ET",7.841
"PF","Eric Moreland",3000,"NO@Sac 10:00PM ET",0
"PF","Adreian Payne",3000,"LAL@Atl 07:30PM ET",0
"PG","Ray McCallum",3000,"NO@Sac 10:00PM ET",4.083
"PG","Austin Rivers",3000,"NO@Sac 10:00PM ET",15.222
"PF","Johnny O'Bryant",3000,"NY@Mil 08:00PM ET",0
"SF","Rodney Hood",3000,"OKC@Uta 09:00PM ET",11.583
"PG","Shane Larkin",3000,"NY@Mil 08:00PM ET",15.500
"PF","Grant Jerrett",3000,"OKC@Uta 09:00PM ET",0
"PF","Mitch McGary",3000,"OKC@Uta 09:00PM ET",0
"SG","Nik Stauskas",3000,"NO@Sac 10:00PM ET",5.800
"SF","Cleanthony Early",3000,"NY@Mil 08:00PM ET",5.536
"C","Rudy Gobert",3000,"OKC@Uta 09:00PM ET",14.614
"C","Pero Antic",3000,"LAL@Atl 07:30PM ET",9.656
"PG","Dante Exum",3000,"OKC@Uta 09:00PM ET",12.841
"SF","Damien Inglis",3000,"NY@Mil 08:00PM ET",0
