Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Heat,10650,27.1
SG,Jamal Crawford,Clippers,Heat,10650,27.1
PG,Kirk Hinrich,Bulls,Kings,7800,18.0
SG,Kirk Hinrich,Bulls,Kings,7800,18.0
SG,Ray Allen,Heat,Clippers,6350,17.7
C,Glen Davis,Clippers,Heat,5000,4.5
PF,Glen Davis,Clippers,Heat,5000,4.5
PG,E'Twaun Moore,Bulls,Kings,5000,0.2
SG,E'Twaun Moore,Bulls,Kings,5000,0.2
PF,Luol Deng,Heat,Clippers,11350,24.4
SF,Luol Deng,Heat,Clippers,11350,24.4
C,Joakim Noah,Bulls,Kings,13650,30.1
PF,Joakim Noah,Bulls,Kings,13650,30.1
PG,Derrick Rose,Bulls,Kings,13150,29.1
C,Taj Gibson,Bulls,Kings,11450,25.1
PF,Taj Gibson,Bulls,Kings,11450,25.1
PF,Nikola Mirotic,Bulls,Kings,5000,9.8
SF,Nikola Mirotic,Bulls,Kings,5000,9.8
SG,Jimmy Butler,Bulls,Kings,14550,37.4
SF,Jimmy Butler,Bulls,Kings,14550,37.4
C,Ryan Hollins,Kings,Bulls,5000,1.9
PG,Ramon Sessions,Kings,Bulls,5250,9.1
SG,Ramon Sessions,Kings,Bulls,5250,9.1
SF,Omri Casspi,Kings,Bulls,5550,13.4
C,Chris Andersen,Heat,Clippers,5000,8.6
PF,Chris Andersen,Heat,Clippers,5000,8.6
C,Ekpe Udoh,Clippers,Heat,5000,0.8
PF,Ekpe Udoh,Clippers,Heat,5000,0.8
SG,Mike Dunleavy,Bulls,Kings,9350,22.5
SF,Mike Dunleavy,Bulls,Kings,9350,22.5
SF,Danny Granger,Heat,Clippers,6100,4.8
C,Solomon Jones,Bulls,Kings,5000,3.7
PF,Solomon Jones,Bulls,Kings,5000,3.7
C,Josh McRoberts,Heat,Clippers,5200,7.1
PF,Josh McRoberts,Heat,Clippers,5200,7.1
PG,Darren Collison,Kings,Bulls,12400,31.7
C,DeAndre Jordan,Clippers,Heat,15350,32.5
C,Blake Griffin,Clippers,Heat,15750,34.5
PF,Blake Griffin,Clippers,Heat,15750,34.5
C,Pau Gasol,Bulls,Kings,15700,38.5
PF,Pau Gasol,Bulls,Kings,15700,38.5
SF,Matt Barnes,Clippers,Heat,6250,13.6
SG,Shannon Brown,Heat,Clippers,5000,3.4
SG,Trey Johnson,Kings,Bulls,5000,0.0
PF,Rudy Gay,Kings,Bulls,15200,36.1
SF,Rudy Gay,Kings,Bulls,15200,36.1
C,Chris Bosh,Heat,Clippers,15500,37.4
PF,Chris Bosh,Heat,Clippers,15500,37.4
PG,Dwyane Wade,Heat,Clippers,15350,34.8
SG,Dwyane Wade,Heat,Clippers,15350,34.8
PF,Udonis Haslem,Heat,Clippers,5000,10.5
PG,Mario Chalmers,Heat,Clippers,11700,24.2
SG,Mario Chalmers,Heat,Clippers,11700,24.2
PG,Norris Cole,Heat,Clippers,9300,18.6
SG,Chris Douglas-Roberts,Clippers,Heat,5000,3.9
SF,Chris Douglas-Roberts,Clippers,Heat,5000,3.9
PF,Derrick Williams,Kings,Bulls,5000,3.3
SF,Derrick Williams,Kings,Bulls,5000,3.3
PG,Jordan Farmar,Clippers,Heat,5000,10.1
PG,Chris Paul,Clippers,Heat,18800,43.0
PF,Carl Landry,Kings,Bulls,6800,16.2
SF,Carl Landry,Kings,Bulls,6800,16.2
PF,Shawne Williams,Heat,Clippers,8650,23.8
SF,Shawne Williams,Heat,Clippers,8650,23.8
C,Nazr Mohammed,Bulls,Kings,5000,0.0
PF,Hedo Turkoglu,Clippers,Heat,5000,6.0
SF,Hedo Turkoglu,Clippers,Heat,5000,6.0
SG,J.J. Redick,Clippers,Heat,8350,16.4
C,Spencer Hawes,Clippers,Heat,7000,16.6
PF,Spencer Hawes,Clippers,Heat,7000,16.6
PG,Aaron Brooks,Bulls,Kings,6400,17.9
C,Jason Thompson,Kings,Bulls,6200,13.6
PF,Jason Thompson,Kings,Bulls,6200,13.6
C,DeMarcus Cousins,Kings,Bulls,17950,42.2
PF,DeMarcus Cousins,Kings,Bulls,17950,42.2
C,Reggie Evans,Kings,Bulls,5000,11.4
PF,Reggie Evans,Kings,Bulls,5000,11.4
PG,Jared Cunningham,Clippers,Heat,5000,2.0
SG,Jared Cunningham,Clippers,Heat,5000,2.0
PG,Kim English,Bulls,Kings,5000,0.0
SG,Kim English,Bulls,Kings,5000,0.0
C,Justin Hamilton,Heat,Clippers,5000,11.8
PG,Ben Hansbrough,Bulls,Kings,5000,0.0
SG,Ben Hansbrough,Bulls,Kings,5000,0.0
SG,Ben McLemore,Kings,Bulls,7100,15.9
SG,Tony Snell,Bulls,Kings,5000,5.3
SF,Tony Snell,Bulls,Kings,5000,5.3
SG,Reggie Bullock,Clippers,Heat,5000,7.8
SF,Reggie Bullock,Clippers,Heat,5000,7.8
PG,Ray McCallum,Kings,Bulls,5000,4.3
SG,James Ennis,Heat,Clippers,7300,8.8
SF,James Ennis,Heat,Clippers,7300,8.8
PG,Larry Drew II,Heat,Clippers,5000,0.0
SG,Nik Stauskas,Kings,Bulls,5000,5.7
SF,Doug McDermott,Bulls,Kings,5000,6.7
PG,Shabazz Napier,Heat,Clippers,6700,13.3
SG,C.J. Wilcox,Clippers,Heat,5000,0.0
PF,Cameron Bairstow,Bulls,Kings,5000,-0.8
PF,Eric Moreland,Kings,Bulls,5000,0.0
SG,Tyler Johnson,Heat,Clippers,5000,0.0
C,Sim Bhullar,Kings,Bulls,5000,0.0
PF,Khem Birch,Heat,Clippers,5000,0.0
SG,Andre Dawkins,Heat,Clippers,5000,1.4
PF,Shawn Jones,Heat,Clippers,5000,0.0
PG,Deonte Burton,Kings,Bulls,5000,0.0
PF,David Wear,Kings,Bulls,5000,0.0
