Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Warriors,11950,29.9
SG,Jamal Crawford,Clippers,Warriors,11950,29.9
SG,Joe Johnson,Nets,Timberwolves,14450,37.9
SF,Joe Johnson,Nets,Timberwolves,14450,37.9
PG,Kirk Hinrich,Bulls,Bucks,9000,19.2
SG,Kirk Hinrich,Bulls,Bucks,9000,19.2
C,Zaza Pachulia,Bucks,Bulls,5000,10.9
PF,Josh Smith,Pistons,Knicks,13800,30.5
SF,Josh Smith,Pistons,Knicks,13800,30.5
PF,Marvin Williams,Hornets,Heat,7300,18.7
SF,Marvin Williams,Hornets,Heat,7300,18.7
C,Al Horford,Hawks,Spurs,15100,34.6
PF,Al Horford,Hawks,Spurs,15100,34.6
PG,Jeff Teague,Hawks,Spurs,15700,43.1
C,Kevin Garnett,Nets,Timberwolves,9850,25.3
PF,Kevin Garnett,Nets,Timberwolves,9850,25.3
SG,Ray Allen,Heat,Hornets,5400,17.7
PF,Paul Pierce,Wizards,Pacers,10500,27.8
SF,Paul Pierce,Wizards,Pacers,10500,27.8
PG,Rajon Rondo,Celtics,Raptors,15500,37.9
SG,Jeff Green,Celtics,Raptors,13850,36.3
SF,Jeff Green,Celtics,Raptors,13850,36.3
C,Glen Davis,Clippers,Warriors,5000,0.0
PF,Glen Davis,Clippers,Warriors,5000,0.0
PG,Avery Bradley,Celtics,Raptors,10300,23.8
SG,Avery Bradley,Celtics,Raptors,10300,23.8
PG,E'Twaun Moore,Bulls,Bucks,5000,-0.1
SG,E'Twaun Moore,Bulls,Bucks,5000,-0.1
C,Boris Diaw,Spurs,Hawks,9650,22.9
PF,Boris Diaw,Spurs,Hawks,9650,22.9
PG,D.J. Augustin,Pistons,Knicks,9050,21.7
SG,Gerald Henderson,Hornets,Heat,5600,8.8
SF,Gerald Henderson,Hornets,Heat,5600,8.8
PG,Garrett Temple,Wizards,Pacers,5700,23.9
SG,Garrett Temple,Wizards,Pacers,5700,23.9
C,Bismack Biyombo,Hornets,Heat,5000,0.0
PG,Kemba Walker,Hornets,Heat,12500,25.1
SG,Rasual Butler,Wizards,Pacers,5000,4.8
SF,Rasual Butler,Wizards,Pacers,5000,4.8
PG,Jannero Pargo,Hornets,Heat,5000,0.0
SG,Kyle Korver,Hawks,Spurs,11150,28.6
SF,Kyle Korver,Hawks,Spurs,11150,28.6
