Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Hornets,10650,26.4
SG,Jamal Crawford,Clippers,Hornets,10650,26.4
PG,Kirk Hinrich,Bulls,Jazz,7950,18.4
SG,Kirk Hinrich,Bulls,Jazz,7950,18.4
C,Josh Powell,Rockets,Knicks,5000,10.8
PF,Josh Powell,Rockets,Knicks,5000,10.8
PF,Marvin Williams,Hornets,Clippers,5950,13.6
SF,Marvin Williams,Hornets,Clippers,5950,13.6
C,Glen Davis,Clippers,Hornets,5000,5.8
PF,Glen Davis,Clippers,Hornets,5000,5.8
PG,E'Twaun Moore,Bulls,Jazz,5000,2.8
SG,E'Twaun Moore,Bulls,Jazz,5000,2.8
SG,Gerald Henderson,Hornets,Clippers,5600,11.1
SF,Gerald Henderson,Hornets,Clippers,5600,11.1
C,Bismack Biyombo,Hornets,Clippers,5950,13.0
PG,Kemba Walker,Hornets,Clippers,12550,29.8
PG,Jannero Pargo,Hornets,Clippers,5000,7.5
C,Joakim Noah,Bulls,Jazz,12650,29.3
PF,Joakim Noah,Bulls,Jazz,12650,29.3
PG,C.J. Watson,Pacers,Mavericks,5000,0.0
PG,Derrick Rose,Bulls,Jazz,12850,29.1
C,Taj Gibson,Bulls,Jazz,10000,24.1
PF,Taj Gibson,Bulls,Jazz,10000,24.1
PF,Nikola Mirotic,Bulls,Jazz,7550,12.9
SF,Nikola Mirotic,Bulls,Jazz,7550,12.9
SG,Jimmy Butler,Bulls,Jazz,13650,35.2
SF,Jimmy Butler,Bulls,Jazz,13650,35.2
C,Anderson Varejao,Cavaliers,Magic,9900,23.3
PF,Anderson Varejao,Cavaliers,Magic,9900,23.3
PG,Kyrie Irving,Cavaliers,Magic,14900,35.9
SG,Kyrie Irving,Cavaliers,Magic,14900,35.9
C,Tristan Thompson,Cavaliers,Magic,7950,18.3
PF,Tristan Thompson,Cavaliers,Magic,7950,18.3
C,Dirk Nowitzki,Mavericks,Pacers,12250,30.0
PF,Dirk Nowitzki,Mavericks,Pacers,12250,30.0
SG,Shawn Marion,Cavaliers,Magic,6200,13.9
SF,Shawn Marion,Cavaliers,Magic,6200,13.9
PG,Jason Terry,Rockets,Knicks,5200,13.8
SG,Jason Terry,Rockets,Knicks,5200,13.8
C,Tyson Chandler,Mavericks,Pacers,11800,28.7
C,Brendan Haywood,Cavaliers,Magic,5000,3.0
C,Ian Mahinmi,Pacers,Mavericks,5850,13.6
PG,J.J. Barea,Mavericks,Pacers,6750,18.1
SG,J.R. Smith,Knicks,Rockets,8950,19.1
SF,J.R. Smith,Knicks,Rockets,8950,19.1
SF,Jordan Hamilton,Jazz,Bulls,5000,0.0
SG,Ben Gordon,Magic,Cavaliers,5000,9.4
PF,Charlie Villanueva,Mavericks,Pacers,5000,4.3
PF,Jason Maxiell,Hornets,Clippers,5000,5.3
PG,Rodney Stuckey,Pacers,Mavericks,6950,15.0
SG,Rodney Stuckey,Pacers,Mavericks,6950,15.0
