"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF","Anthony Davis",10500,"NO@SA 08:30PM ET",55.563
"SG","James Harden",10300,"GS@Hou 08:00PM ET",49.917
"PG","Stephen Curry",10200,"GS@Hou 08:00PM ET",50.875
"PG","Chris Paul",9900,"Por@LAC 03:30PM ET",46.050
"PG","John Wall",9600,"Was@Ind 07:00PM ET",43.250
"PF","Blake Griffin",9400,"Por@LAC 03:30PM ET",38.100
"C","Dwight Howard",9100,"GS@Hou 08:00PM ET",41.375
"C","Chris Bosh",8800,"Min@Mia 07:30PM ET",45.850
"PF","LaMarcus Aldridge",8600,"Por@LAC 03:30PM ET",35.150
"PG","Rajon Rondo",8500,"Bos@Chi 08:00PM ET",39.000
"SF","Carmelo Anthony",8200,"NY@Atl 07:30PM ET",31.583
"C","Marc Gasol",7800,"Mem@Mil 08:30PM ET",38.500
"PF","Paul Millsap",7700,"NY@Atl 07:30PM ET",32.000
"PG","Damian Lillard",7700,"Por@LAC 03:30PM ET",33.600
"PF","Pau Gasol",7600,"Bos@Chi 08:00PM ET",39.625
"PF","Zach Randolph",7600,"Mem@Mil 08:30PM ET",35.250
"SG","Dwyane Wade",7600,"Min@Mia 07:30PM ET",35.750
"SG","Tyreke Evans",7600,"NO@SA 08:30PM ET",40.125
"PF","Tim Duncan",7500,"NO@SA 08:30PM ET",42.250
"PG","Ricky Rubio",7500,"Min@Mia 07:30PM ET",32.700
"C","Al Horford",7400,"NY@Atl 07:30PM ET",38.375
"SG","Klay Thompson",7400,"GS@Hou 08:00PM ET",38.563
"PG","Brandon Knight",7400,"Mem@Mil 08:30PM ET",41.167
"PG","Jeff Teague",7200,"NY@Atl 07:30PM ET",38.563
"SF","Jeff Green",7100,"Bos@Chi 08:00PM ET",35.100
"C","Roy Hibbert",7100,"Was@Ind 07:00PM ET",35.875
"PG","Jrue Holiday",7100,"NO@SA 08:30PM ET",30.750
"PG","Mike Conley",7000,"Mem@Mil 08:30PM ET",32.083
"PG","Derrick Rose",6900,"Bos@Chi 08:00PM ET",28.917
"PF","Jared Sullinger",6900,"Bos@Chi 08:00PM ET",33.600
"C","DeAndre Jordan",6800,"Por@LAC 03:30PM ET",28.500
"SF","Nicolas Batum",6800,"Por@LAC 03:30PM ET",29.150
"C","Marcin Gortat",6700,"Was@Ind 07:00PM ET",30.708
"PF","Thaddeus Young",6700,"Min@Mia 07:30PM ET",28.850
"SF","Trevor Ariza",6300,"GS@Hou 08:00PM ET",31.417
"C","Omer Asik",6200,"NO@SA 08:30PM ET",31.313
"PF","David West",6100,"Was@Ind 07:00PM ET",0
"C","Joakim Noah",6100,"Bos@Chi 08:00PM ET",25.563
"PG","Tony Parker",6000,"NO@SA 08:30PM ET",24.438
"SG","Wesley Matthews",6000,"Por@LAC 03:30PM ET",27.800
"C","Nikola Pekovic",6000,"Min@Mia 07:30PM ET",27.000
"C","Robin Lopez",5800,"Por@LAC 03:30PM ET",27.900
"SF","Paul Pierce",5700,"Was@Ind 07:00PM ET",25.917
"SG","Kevin Martin",5700,"Min@Mia 07:30PM ET",34.875
"PF","Nene Hilario",5700,"Was@Ind 07:00PM ET",25.900
"SF","Draymond Green",5700,"GS@Hou 08:00PM ET",29.063
"C","Andrew Bogut",5600,"GS@Hou 08:00PM ET",27.563
"PG","Donald Sloan",5600,"Was@Ind 07:00PM ET",32.292
"SF","Luol Deng",5500,"Min@Mia 07:30PM ET",21.600
"PG","George Hill",5500,"Was@Ind 07:00PM ET",0
"PF","Ryan Anderson",5500,"NO@SA 08:30PM ET",25.000
"C","Larry Sanders",5500,"Mem@Mil 08:30PM ET",25.792
"PF","Terrence Jones",5500,"GS@Hou 08:00PM ET",31.250
"SG","Jimmy Butler",5400,"Bos@Chi 08:00PM ET",39.625
"SG","Jamal Crawford",5300,"Por@LAC 03:30PM ET",31.563
"PF","Chris Copeland",5300,"Was@Ind 07:00PM ET",30.125
"PG","Jose Calderon",5200,"NY@Atl 07:30PM ET",0
"SF","Kawhi Leonard",5200,"NO@SA 08:30PM ET",22.333
"C","Kelly Olynyk",5200,"Bos@Chi 08:00PM ET",25.850
"SG","Bradley Beal",5200,"Was@Ind 07:00PM ET",0
"SF","Jabari Parker",5200,"Mem@Mil 08:30PM ET",23.042
"PF","David Lee",5000,"GS@Hou 08:00PM ET",5.500
"PF","Amar'e Stoudemire",5000,"NY@Atl 07:30PM ET",26.875
"SF","DeMarre Carroll",5000,"NY@Atl 07:30PM ET",23.563
"PG","Mario Chalmers",5000,"Min@Mia 07:30PM ET",23.300
"PF","Taj Gibson",5000,"Bos@Chi 08:00PM ET",29.200
"SG","Kyle Korver",4900,"NY@Atl 07:30PM ET",25.563
"SF","Andrew Wiggins",4900,"Min@Mia 07:30PM ET",18.500
"SG","Manu Ginobili",4800,"NO@SA 08:30PM ET",21.833
"SG","Danny Green",4800,"NO@SA 08:30PM ET",19.438
"SG","Avery Bradley",4800,"Bos@Chi 08:00PM ET",21.900
"PF","Boris Diaw",4600,"NO@SA 08:30PM ET",22.313
"SF","Andre Iguodala",4500,"GS@Hou 08:00PM ET",18.188
"SG","Giannis Antetokounmpo",4500,"Mem@Mil 08:30PM ET",17.833
"C","Gorgui Dieng",4400,"Min@Mia 07:30PM ET",20.700
"PG","Marcus Smart",4400,"Bos@Chi 08:00PM ET",15.050
"SG","Tony Allen",4300,"Mem@Mil 08:30PM ET",23.042
"SF","Harrison Barnes",4300,"GS@Hou 08:00PM ET",19.563
"PF","Luis Scola",4100,"Was@Ind 07:00PM ET",20.042
"SF","Mike Dunleavy",4100,"Bos@Chi 08:00PM ET",23.708
"SG","J.R. Smith",4100,"NY@Atl 07:30PM ET",17.750
"SG","Eric Gordon",4100,"NO@SA 08:30PM ET",14.125
"SG","Iman Shumpert",4100,"NY@Atl 07:30PM ET",24.083
"SG","J.J. Redick",4000,"Por@LAC 03:30PM ET",15.350
"SF","C.J. Miles",4000,"Was@Ind 07:00PM ET",14.950
"PG","Patrick Beverley",4000,"GS@Hou 08:00PM ET",19.917
"SF","Shawne Williams",3900,"Min@Mia 07:30PM ET",24.650
"C","Spencer Hawes",3900,"Por@LAC 03:30PM ET",15.850
"C","Chris Kaman",3800,"Por@LAC 03:30PM ET",18.450
"SG","Courtney Lee",3800,"Mem@Mil 08:30PM ET",27.688
"PF","Ersan Ilyasova",3800,"Mem@Mil 08:30PM ET",11.083
"PF","Drew Gooden",3700,"Was@Ind 07:00PM ET",13.875
"SF","Matt Barnes",3700,"Por@LAC 03:30PM ET",11.550
"SG","Garrett Temple",3700,"Was@Ind 07:00PM ET",24.625
"SG","O.J. Mayo",3700,"Mem@Mil 08:30PM ET",22.375
"PF","John Henson",3700,"Mem@Mil 08:30PM ET",11.583
"SF","Solomon Hill",3700,"Was@Ind 07:00PM ET",20.333
"SG","Marco Belinelli",3600,"NO@SA 08:30PM ET",14.583
"SF","Khris Middleton",3600,"Mem@Mil 08:30PM ET",20.800
"SG","Rodney Stuckey",3500,"Was@Ind 07:00PM ET",15.188
"SF","Evan Turner",3500,"Bos@Chi 08:00PM ET",15.000
"C","Lavoy Allen",3500,"Was@Ind 07:00PM ET",21.208
"PG","Norris Cole",3500,"Min@Mia 07:30PM ET",15.550
"SF","Otto Porter",3500,"Was@Ind 07:00PM ET",18.792
"PG","Shane Larkin",3500,"NY@Atl 07:30PM ET",15.625
"C","Samuel Dalembert",3400,"NY@Atl 07:30PM ET",11.542
"PF","Andrea Bargnani",3400,"NY@Atl 07:30PM ET",0
"PF","Anthony Bennett",3400,"Min@Mia 07:30PM ET",11.400
"SG","Vince Carter",3300,"Mem@Mil 08:30PM ET",9.625
"PG","Kirk Hinrich",3300,"Bos@Chi 08:00PM ET",19.875
"PG","Mo Williams",3300,"Min@Mia 07:30PM ET",17.450
"PF","Mike Scott",3300,"NY@Atl 07:30PM ET",16.625
"SG","Tim Hardaway Jr.",3300,"NY@Atl 07:30PM ET",13.500
"PG","Aaron Brooks",3200,"Bos@Chi 08:00PM ET",21.375
"PF","Brandon Bass",3200,"Bos@Chi 08:00PM ET",12.750
"SG","Jason Terry",3100,"GS@Hou 08:00PM ET",13.208
"SF","Corey Brewer",3100,"Min@Mia 07:30PM ET",13.200
"PG","Shabazz Napier",3100,"Min@Mia 07:30PM ET",15.250
"SF","Kostas Papanikolaou",3100,"GS@Hou 08:00PM ET",18.000
"C","Nazr Mohammed",3000,"Bos@Chi 08:00PM ET",0
"C","Elton Brand",3000,"NY@Atl 07:30PM ET",2.750
"PG","Andre Miller",3000,"Was@Ind 07:00PM ET",9.708
"SF","Hedo Turkoglu",3000,"Por@LAC 03:30PM ET",6.000
"SF","Gerald Wallace",3000,"Bos@Chi 08:00PM ET",2.625
"PF","Matt Bonner",3000,"NO@SA 08:30PM ET",5.375
"PG","Steve Blake",3000,"Por@LAC 03:30PM ET",14.400
"SF","Danny Granger",3000,"Min@Mia 07:30PM ET",0
"C","Chris Andersen",3000,"Min@Mia 07:30PM ET",12.875
"PF","Ronny Turiaf",3000,"Min@Mia 07:30PM ET",0
"SF","Tayshaun Prince",3000,"Mem@Mil 08:30PM ET",12.250
"SF","John Salmons",3000,"NO@SA 08:30PM ET",2.000
"SG","Rasual Butler",3000,"Was@Ind 07:00PM ET",6.500
"PG","C.J. Watson",3000,"Was@Ind 07:00PM ET",0
"SF","Francisco Garcia",3000,"GS@Hou 08:00PM ET",4.250
"PG","Leandro Barbosa",3000,"GS@Hou 08:00PM ET",14.563
"C","Zaza Pachulia",3000,"Mem@Mil 08:30PM ET",13.050
"PF","Udonis Haslem",3000,"Min@Mia 07:30PM ET",0
"PF","Kris Humphries",3000,"Was@Ind 07:00PM ET",6.300
"SG","Shannon Brown",3000,"Min@Mia 07:30PM ET",1.000
"SF","Jared Dudley",3000,"Mem@Mil 08:30PM ET",10.292
"PG","Shaun Livingston",3000,"GS@Hou 08:00PM ET",7.188
"SF","Dorell Wright",3000,"Por@LAC 03:30PM ET",6.583
"PG","Beno Udrih",3000,"Mem@Mil 08:30PM ET",13.292
"PG","Jordan Farmar",3000,"Por@LAC 03:30PM ET",11.600
"C","Jason Smith",3000,"NY@Atl 07:30PM ET",14.000
"PF","Glen Davis",3000,"Por@LAC 03:30PM ET",0
"PF","Joey Dorsey",3000,"GS@Hou 08:00PM ET",2.063
"SF","Martell Webster",3000,"Was@Ind 07:00PM ET",0
"C","Ian Mahinmi",3000,"Was@Ind 07:00PM ET",11.375
"PF","Jeff Ayres",3000,"NO@SA 08:30PM ET",8.750
"SF","Chris Douglas-Roberts",3000,"Por@LAC 03:30PM ET",4.563
"PF","Josh McRoberts",3000,"Min@Mia 07:30PM ET",3.688
"C","Aron Baynes",3000,"NO@SA 08:30PM ET",12.438
"SG","Brandon Rush",3000,"GS@Hou 08:00PM ET",0.000
"SG","Thabo Sefolosha",3000,"NY@Atl 07:30PM ET",13.938
"C","Joel Freeland",3000,"Por@LAC 03:30PM ET",2.833
"PG","A.J. Price",3000,"Was@Ind 07:00PM ET",11.000
"SF","Chase Budinger",3000,"Min@Mia 07:30PM ET",2.417
"SG","Quincy Pondexter",3000,"Mem@Mil 08:30PM ET",7.167
"PF","Marreese Speights",3000,"GS@Hou 08:00PM ET",11.833
"C","Ekpe Udoh",3000,"Por@LAC 03:30PM ET",0.000
"C","Tiago Splitter",3000,"NO@SA 08:30PM ET",14.500
"SF","Justin Holiday",3000,"GS@Hou 08:00PM ET",1.750
"PG","Jerryd Bayless",3000,"Mem@Mil 08:30PM ET",15.292
"C","Kosta Koufos",3000,"Mem@Mil 08:30PM ET",8.292
"PF","Jon Leuer",3000,"Mem@Mil 08:30PM ET",5.042
"SF","Robbie Hummel",3000,"Min@Mia 07:30PM ET",6.875
"PG","E'Twaun Moore",3000,"Bos@Chi 08:00PM ET",0.000
"C","Cole Aldrich",3000,"NY@Atl 07:30PM ET",10.958
"SG","Marcus Thornton",3000,"Bos@Chi 08:00PM ET",8.800
"PG","Nick Calathes",3000,"Mem@Mil 08:30PM ET",0
"SF","Austin Daye",3000,"NO@SA 08:30PM ET",10.250
"PG","Jimmer Fredette",3000,"NO@SA 08:30PM ET",2.583
"PG","Kalin Lucas",3000,"Mem@Mil 08:30PM ET",0
"C","DeJuan Blair",3000,"Was@Ind 07:00PM ET",2.083
"SG","Kent Bazemore",3000,"NY@Atl 07:30PM ET",5.625
"PG","Patty Mills",3000,"NO@SA 08:30PM ET",0
"C","Festus Ezeli",3000,"GS@Hou 08:00PM ET",9.438
"PF","Alexis Ajinca",3000,"NO@SA 08:30PM ET",3.750
"C","Jeff Withey",3000,"NO@SA 08:30PM ET",1.250
