Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Al Horford,ATL,ATL @ CHA, 7:00 PM,35.6,8000,"",OUT
SF,Matt Barnes,LAC,LAC @ DEN,10:30 PM,18.8,7900,"",
PF-C,Miles Plumlee,PHO,PHO @ BKN, 7:30 PM,22.0,7900,"",
PG-SG,Kirk Hinrich,CHI,CHI vs OKC, 8:00 PM,19.5,7900,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs ATL, 7:00 PM,16.6,7900,"",
SG-SF,Hollis Thompson,PHI,PHI @ IND, 7:00 PM,11.9,7900,"",
C,Henry Sims,PHI,PHI @ IND, 7:00 PM,11.5,7900,"",
SF,Richard Jefferson,UTA,UTA @ HOU, 8:00 PM,16.5,7900,"",
PG,Jeremy Lin,HOU,HOU vs UTA, 8:00 PM,21.7,7900,"",
PF,Brandon Bass,BOS,BOS @ DAL, 8:30 PM,21.3,7900,"",
SF,Shawn Marion,DAL,DAL vs BOS, 8:30 PM,23.0,7800,"",
PG,Jerryd Bayless,BOS,BOS @ DAL, 8:30 PM,16.2,7800,"",
SG,Evan Fournier,DEN,DEN vs LAC,10:30 PM,12.9,7800,"",
PF-C,Mason Plumlee,BKN,BKN vs PHO, 7:30 PM,13.6,7700,"",
PF-C,Brandan Wright,DAL,DAL vs BOS, 8:30 PM,17.6,7700,"",
SF,Caron Butler,OKC,OKC @ CHI, 8:00 PM,19.0,7700,"",
SF,Danny Granger,LAC,LAC @ DEN,10:30 PM,14.5,7700,"",
SG,Randy Foye,DEN,DEN vs LAC,10:30 PM,20.8,7600,"",
SG,Marcus Thornton,BKN,BKN vs PHO, 7:30 PM,14.7,7600,"",
SG-SF,Chris Johnson,BOS,BOS @ DAL, 8:30 PM,11.9,7600,"",
SG,Gary Neal,CHA,CHA vs ATL, 7:00 PM,14.5,7500,"",
C,Timofey Mozgov,DEN,DEN vs LAC,10:30 PM,18.4,7500,"",
PF-C,Kelly Olynyk,BOS,BOS @ DAL, 8:30 PM,16.5,7500,"",
C,Andrew Bynum,IND,IND vs PHI, 7:00 PM,18.7,7500,"",
SG-SF,Vince Carter,DAL,DAL vs BOS, 8:30 PM,21.3,7400,"",
SG,Louis Williams,ATL,ATL @ CHA, 7:00 PM,18.0,7400,"",OUT
PG,Aaron Brooks,DEN,DEN vs LAC,10:30 PM,13.7,7400,"",
PF,Marvin Williams,UTA,UTA @ HOU, 8:00 PM,19.6,7400,"",OUT
PG-SG,Avery Bradley,BOS,BOS @ DAL, 8:30 PM,22.0,7400,"",
PF,Kevin Garnett,BKN,BKN vs PHO, 7:30 PM,19.2,7400,"",OUT
PF-C,Glen Davis,LAC,LAC @ DEN,10:30 PM,21.4,7300,"",
SG,Jeremy Lamb,OKC,OKC @ CHI, 8:00 PM,16.0,7300,"",
SF,Jae Crowder,DAL,DAL vs BOS, 8:30 PM,10.7,7000,"",OUT
PF-C,Lavoy Allen,IND,IND vs PHI, 7:00 PM,14.5,6800,"",
PF-C,Elton Brand,ATL,ATL @ CHA, 7:00 PM,15.6,6700,"",
PG,Nate Robinson,DEN,DEN vs LAC,10:30 PM,17.4,6700,"",OUT
SF-PF,Jeremy Evans,UTA,UTA @ HOU, 8:00 PM,15.9,6300,"",
SG,Thabo Sefolosha,OKC,OKC @ CHI, 8:00 PM,15.9,6200,"",OUT
SG-SF,Andre Roberson,OKC,OKC @ CHI, 8:00 PM,5.9,6100,"",
C,Byron Mullens,PHI,PHI @ IND, 7:00 PM,6.5,6100,"",
SG-SF,Alan Anderson,BKN,BKN vs PHO, 7:30 PM,12.7,6100,"",
SF,Perry Jones,OKC,OKC @ CHI, 8:00 PM,7.6,6100,"",
PF-C,DeJuan Blair,DAL,DAL vs BOS, 8:30 PM,16.0,6000,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA vs ATL, 7:00 PM,10.8,6000,"",
C,Samuel Dalembert,DAL,DAL vs BOS, 8:30 PM,17.0,6000,"",
PG,Derek Fisher,OKC,OKC @ CHI, 8:00 PM,10.3,6000,"",
SG,Willie Green,LAC,LAC @ DEN,10:30 PM,8.8,5900,"",
PF,Darrell Arthur,DEN,DEN vs LAC,10:30 PM,12.1,5900,"",
SF,Gerald Wallace,BOS,BOS @ DAL, 8:30 PM,14.7,5800,"",OUT
PF-C,Cody Zeller,CHA,CHA vs ATL, 7:00 PM,13.5,5800,"",
SG,Elliot Williams,PHI,PHI @ IND, 7:00 PM,8.6,5800,"",
C,Steven Adams,OKC,OKC @ CHI, 8:00 PM,10.6,5800,"",
PF,Mike Scott,ATL,ATL @ CHA, 7:00 PM,15.5,5700,"",
SF,Quincy Miller,DEN,DEN vs LAC,10:30 PM,8.9,5700,"",
SF,Jordan Hamilton,HOU,HOU vs UTA, 8:00 PM,14.0,5700,"",
PG,Shane Larkin,DAL,DAL vs BOS, 8:30 PM,6.8,5700,"",
PG,Luke Ridnour,CHA,CHA vs ATL, 7:00 PM,11.7,5700,"",
SG,Wayne Ellington,DAL,DAL vs BOS, 8:30 PM,6.4,5600,"",
SF,Cartier Martin,ATL,ATL @ CHA, 7:00 PM,9.1,5600,"",
PF,Luis Scola,IND,IND vs PHI, 7:00 PM,14.8,5600,"",
PG,Shelvin Mack,ATL,ATL @ CHA, 7:00 PM,15.8,5500,"",
PF,Anthony Tolliver,CHA,CHA vs ATL, 7:00 PM,11.2,5500,"",
SG-SF,Francisco Garcia,HOU,HOU vs UTA, 8:00 PM,12.2,5500,"",
PF-C,Donatas Motiejunas,HOU,HOU vs UTA, 8:00 PM,10.2,5500,"",
SG,Tony Snell,CHI,CHI vs OKC, 8:00 PM,9.6,5400,"",
PG,Dennis Schroder,ATL,ATL @ CHA, 7:00 PM,7.7,5400,"",
C,Omer Asik,HOU,HOU vs UTA, 8:00 PM,12.5,5400,"",
PF,Mirza Teletovic,BKN,BKN vs PHO, 7:30 PM,14.5,5400,"",
C,JaVale McGee,DEN,DEN vs LAC,10:30 PM,13.5,5300,"",OUT
PF-C,Gustavo Ayon,ATL,ATL @ CHA, 7:00 PM,13.5,5300,"",OUT
PG,Devin Harris,DAL,DAL vs BOS, 8:30 PM,16.3,5200,"",
C,Jason Collins,BKN,BKN vs PHO, 7:30 PM,2.7,5000,"",
PG,Jorge Gutierrez,BKN,BKN vs PHO, 7:30 PM,3.0,5000,"",
SG,Dionte Christmas,PHO,PHO @ BKN, 7:30 PM,4.5,5000,"",
PF,Shavlik Randolph,PHO,PHO @ BKN, 7:30 PM,5.1,5000,"",
PG,Marquis Teague,BKN,BKN vs PHO, 7:30 PM,6.2,5000,"",
C,Kendrick Perkins,OKC,OKC @ CHI, 8:00 PM,11.7,5000,"",OUT
PF-C,Nick Collison,OKC,OKC @ CHI, 8:00 PM,11.2,5000,"",
C,Nerlens Noel,PHI,PHI @ IND, 7:00 PM,0,5000,"",OUT
PG-SG,Jimmer Fredette,CHI,CHI vs OKC, 8:00 PM,8.8,5000,"",
C,Alex Len,PHO,PHO @ BKN, 7:30 PM,6.1,5000,"",
SG,Archie Goodwin,PHO,PHO @ BKN, 7:30 PM,6.5,5000,"",
C,Nazr Mohammed,CHI,CHI vs OKC, 8:00 PM,5.4,5000,"",
C,Hasheem Thabeet,OKC,OKC @ CHI, 8:00 PM,5.2,5000,"",
SG-SF,Reggie Williams,OKC,OKC @ CHI, 8:00 PM,4.0,5000,"",
SF,Tornike Shengelia,CHI,CHI vs OKC, 8:00 PM,2.6,5000,"",
PF,Erik Murphy,CHI,CHI vs OKC, 8:00 PM,1.1,5000,"",
PG,Ish Smith,PHO,PHO @ BKN, 7:30 PM,11.5,5000,"",
SG,Leandro Barbosa,PHO,PHO @ BKN, 7:30 PM,12.4,5000,"",OUT
SF,Andrei Kirilenko,BKN,BKN vs PHO, 7:30 PM,13.5,5000,"",
SF,Danilo Gallinari,DEN,DEN vs LAC,10:30 PM,0,5000,"",OUT
SG,Reggie Bullock,LAC,LAC @ DEN,10:30 PM,5.1,5000,"",
C,Ryan Hollins,LAC,LAC @ DEN,10:30 PM,5.1,5000,"",
SF,Hedo Turkoglu,LAC,LAC @ DEN,10:30 PM,8.3,5000,"",
PF,Jan Vesely,DEN,DEN vs LAC,10:30 PM,10.1,5000,"",
PF,Anthony Randolph,DEN,DEN vs LAC,10:30 PM,10.4,5000,"",
PG-SG,CJ Watson,IND,IND vs PHI, 7:00 PM,12.1,5000,"",OUT
SF,Jared Dudley,LAC,LAC @ DEN,10:30 PM,12.9,5000,"",
C,Ian Mahinmi,IND,IND vs PHI, 7:00 PM,10.1,5000,"",OUT
PF,Arnett Moultrie,PHI,PHI @ IND, 7:00 PM,8.3,5000,"",
PF-C,Jarvis Varnado,PHI,PHI @ IND, 7:00 PM,7.2,5000,"",
PG,Eric Maynor,PHI,PHI @ IND, 7:00 PM,6.6,5000,"",
PF,Brandon Davies,PHI,PHI @ IND, 7:00 PM,6.4,5000,"",OUT
SG,Darius Johnson-Odom,PHI,PHI @ IND, 7:00 PM,5.0,5000,"",
SF,Chris Copeland,IND,IND vs PHI, 7:00 PM,4.5,5000,"",
SF,Solomon Hill,IND,IND vs PHI, 7:00 PM,4.4,5000,"",
SG-SF,Rasual Butler,IND,IND vs PHI, 7:00 PM,4.3,5000,"",
PG,Donald Sloan,IND,IND vs PHI, 7:00 PM,3.6,5000,"",OUT
SG,Jason Richardson,PHI,PHI @ IND, 7:00 PM,0,5000,"",OUT
SG,Ricky Ledo,DAL,DAL vs BOS, 8:30 PM,2.2,5000,"",
C,Joel Anthony,BOS,BOS @ DAL, 8:30 PM,2.6,5000,"",
SG-SF,Keith Bogans,BOS,BOS @ DAL, 8:30 PM,3.5,5000,"",OUT
C,Bernard James,DAL,DAL vs BOS, 8:30 PM,3.5,5000,"",
SG-SF,Chris Babb,BOS,BOS @ DAL, 8:30 PM,3.8,5000,"",
PG,Gal Mekel,DAL,DAL vs BOS, 8:30 PM,5.8,5000,"",
C,Vitor Faverani,BOS,BOS @ DAL, 8:30 PM,10.5,5000,"",OUT
C,Brendan Haywood,CHA,CHA vs ATL, 7:00 PM,0,5000,"",OUT
SG,John Jenkins,ATL,ATL @ CHA, 7:00 PM,5.9,5000,"",OUT
PG,Jannero Pargo,CHA,CHA vs ATL, 7:00 PM,7.6,5000,"",
PF-C,Mike Muscala,ATL,ATL @ CHA, 7:00 PM,7.8,5000,"",
SF,Omri Casspi,HOU,HOU vs UTA, 8:00 PM,14.3,5000,"",
C,Rudy Gobert,UTA,UTA @ HOU, 8:00 PM,8.6,5000,"",
PG,Diante Garrett,UTA,UTA @ HOU, 8:00 PM,8.3,5000,"",
PG,John Lucas III,UTA,UTA @ HOU, 8:00 PM,7.0,5000,"",OUT
PF,Greg Smith,HOU,HOU vs UTA, 8:00 PM,6.6,5000,"",OUT
PF,Malcolm Thomas,UTA,UTA @ HOU, 8:00 PM,6.2,5000,"",
SG,Ian Clark,UTA,UTA @ HOU, 8:00 PM,5.6,5000,"",
SG,Brandon Rush,UTA,UTA @ HOU, 8:00 PM,4.8,5000,"",
C,Andris Biedrins,UTA,UTA @ HOU, 8:00 PM,3.7,5000,"",
SF,Robert Covington,HOU,HOU vs UTA, 8:00 PM,3.1,5000,"",
PG,Isaiah Canaan,HOU,HOU vs UTA, 8:00 PM,3.0,5000,"",
SG,Troy Daniels,HOU,HOU vs UTA, 8:00 PM,2.5,5000,"",
PF-C,Bismack Biyombo,CHA,CHA vs ATL, 7:00 PM,11.3,5000,"",
SG-SF,Jeff Taylor,CHA,CHA vs ATL, 7:00 PM,12.6,5000,"",OUT
C,Emeka Okafor,PHO,PHO @ BKN, 7:30 PM,0,5000,"",OUT
