Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs TOR, 7:00 PM,49.3,20000,"",
SF,Kevin Durant,OKC,OKC @ LAL, 3:30 PM,50.5,20000,"",
SF,LeBron James,MIA,MIA @ CHI, 1:00 PM,45.7,18600,"",
PG,Ty Lawson,DEN,DEN @ NOP, 6:00 PM,36.7,17200,"",
PF-C,Anthony Davis,NOP,NOP vs DEN, 6:00 PM,42.1,17200,"",
PG,Russell Westbrook,OKC,OKC @ LAL, 3:30 PM,39.1,17000,"",
PF,LaMarcus Aldridge,POR,POR @ HOU, 7:00 PM,43.6,16000,"",
C,DeMarcus Cousins,SAC,SAC @ BKN, 6:00 PM,42.9,15700,"",
SG,James Harden,HOU,HOU vs POR, 7:00 PM,39.0,15500,"",
SG-SF,Tyreke Evans,NOP,NOP vs DEN, 6:00 PM,26.3,14700,"",
SG,DeMar DeRozan,TOR,TOR @ MIN, 7:00 PM,35.2,14700,"",
PF-C,Pau Gasol,LAL,LAL vs OKC, 3:30 PM,36.4,14600,"",OUT
PG,Stephen Curry,GSW,GSW vs PHO, 9:00 PM,42.0,14600,"",
C,Dwight Howard,HOU,HOU vs POR, 7:00 PM,39.1,14500,"",
PG,Goran Dragic,PHO,PHO @ GSW, 9:00 PM,34.4,13800,"",
PF,Dirk Nowitzki,DAL,DAL vs IND, 7:30 PM,34.9,13800,"",
PG,Kyle Lowry,TOR,TOR @ MIN, 7:00 PM,35.1,13700,"",
SG-SF,Paul George,IND,IND @ DAL, 7:30 PM,37.0,13700,"",
C,Andre Drummond,DET,DET @ BOS, 6:00 PM,35.0,13600,"",
C,Joakim Noah,CHI,CHI vs MIA, 1:00 PM,36.1,13600,"",
PG,Rajon Rondo,BOS,BOS vs DET, 6:00 PM,30.3,13600,"",
PG,Isaiah Thomas,SAC,SAC @ BKN, 6:00 PM,33.6,13500,"",
SG,Dwyane Wade,MIA,MIA @ CHI, 1:00 PM,33.6,13300,"",
PF-C,Greg Monroe,DET,DET @ BOS, 6:00 PM,30.1,13300,"",
SG,Monta Ellis,DAL,DAL vs IND, 7:30 PM,32.9,13200,"",
SF-PF,Josh Smith,DET,DET @ BOS, 6:00 PM,34.0,13100,"",
PF,Kenneth Faried,DEN,DEN @ NOP, 6:00 PM,24.8,13000,"",
PF,David Lee,GSW,GSW vs PHO, 9:00 PM,33.8,12900,"",
C,Brook Lopez,BKN,BKN vs SAC, 6:00 PM,32.6,12700,"",OUT
SF,Rudy Gay,SAC,SAC @ BKN, 6:00 PM,34.0,12700,"",
PG,Eric Bledsoe,PHO,PHO @ GSW, 9:00 PM,32.5,12700,"",OUT
SG-SF,Gerald Green,PHO,PHO @ GSW, 9:00 PM,23.6,12700,"",
SF,Nicolas Batum,POR,POR @ HOU, 7:00 PM,30.0,12400,"",OUT
PG,Damian Lillard,POR,POR @ HOU, 7:00 PM,33.4,12300,"",
PG,Brandon Jennings,DET,DET @ BOS, 6:00 PM,32.7,12200,"",
C,Nikola Pekovic,MIN,MIN vs TOR, 7:00 PM,31.4,12200,"",
PF-C,Serge Ibaka,OKC,OKC @ LAL, 3:30 PM,31.8,12100,"",
PG,Deron Williams,BKN,BKN vs SAC, 6:00 PM,27.5,11700,"",
PF,Ryan Anderson,NOP,NOP vs DEN, 6:00 PM,29.6,11600,"",OUT
PF,David West,IND,IND @ DAL, 7:30 PM,28.4,11600,"",
SF,Chandler Parsons,HOU,HOU vs POR, 7:00 PM,30.4,11600,"",
PG,Ricky Rubio,MIN,MIN vs TOR, 7:00 PM,29.7,11400,"",
SF,Wilson Chandler,DEN,DEN @ NOP, 6:00 PM,24.6,11300,"",
PG,Jrue Holiday,NOP,NOP vs DEN, 6:00 PM,32.3,11000,"",OUT
SG,Lance Stephenson,IND,IND @ DAL, 7:30 PM,29.7,10800,"",
PF-C,Chris Bosh,MIA,MIA @ CHI, 1:00 PM,29.0,10600,"",
SF-PF,Terrence Jones,HOU,HOU vs POR, 7:00 PM,25.3,10600,"",
SG-SF,Jimmy Butler,CHI,CHI vs MIA, 1:00 PM,26.2,10400,"",
C,Andrew Bogut,GSW,GSW vs PHO, 9:00 PM,26.8,10300,"",
SG-SF,Joe Johnson,BKN,BKN vs SAC, 6:00 PM,23.1,10200,"",
PG,Jordan Farmar,LAL,LAL vs OKC, 3:30 PM,20.7,10100,"",
C,Robin Lopez,POR,POR @ HOU, 7:00 PM,25.8,10100,"",
SG,Kobe Bryant,LAL,LAL vs OKC, 3:30 PM,25.8,10100,"",OUT
PF,Markieff Morris,PHO,PHO @ GSW, 9:00 PM,24.4,10000,"",
SG,Klay Thompson,GSW,GSW vs PHO, 9:00 PM,26.5,10000,"",OUT
