Seth Curry,SG,3500
Kevin Durant,SF,12300
LeBron James,SF,11000
LaMarcus Aldridge,PF,10200
Al Jefferson,C,9800
DeMarcus Cousins,C,9600
John Wall,PG,9300
Paul Millsap,PF,8900
Goran Dragic,PG,8800
Pau Gasol,PF,8800
Joakim Noah,C,8600
Kyrie Irving,PG,8300
Al Horford,C,8200
Kemba Walker,PG,8100
Zach Randolph,PF,7900
Isaiah Thomas,PG,7900
Rudy Gay,SF,7700
Mike Conley,PG,7700
Dirk Nowitzki,PF,7700
Serge Ibaka,PF,7700
Dwyane Wade,SG,7500
Damian Lillard,PG,7500
Derrick Rose,PG,7500
Gordon Hayward,SG,7100
Eric Bledsoe,SG,7100
Anderson Varejao,C,7000
Monta Ellis,SG,7000
Nene Hilario,PF,6800
Chris Bosh,C,6800
Trevor Ariza,SF,6800
Marc Gasol,C,6700
Marcin Gortat,C,6600
Kendall Marshall,PG,6500
Taj Gibson,PF,6400
Steve Blake,SG,6400
Jimmy Butler,SG,6400
Brad Beal,SG,6400
Carlos Boozer,PF,6400
Derrick Favors,PF,6400
Nicolas Batum,SF,6300
D.J. Augustin,PG,6300
Reggie Jackson,PG,6300
DeMarre Carroll,SF,6200
Wesley Matthews,SG,6200
Emeka Okafor,C,6200
Robin Lopez,C,6100
Gerald Henderson,SG,5900
Nick Young,SG,5900
Luol Deng,SF,5900
Jeff Teague,PG,5800
Jordan Farmar,PG,5600
Jodie Meeks,SG,5500
Gerald Green,SG,5500
Channing Frye,PF,5400
Courtney Lee,SG,5400
Ramon Sessions,PG,5400
Tristan Thompson,PF,5400
Jose Calderon,PG,5400
P.J. Tucker,SF,5300
Wesley Johnson,SF,5300
Marvin Williams,PF,5200
Dion Waiters,SG,5200
Chris Kaman,C,5100
Markieff Morris,PF,5100
Mike Dunleavy,SF,5100
Alec Burks,SG,5100
Shawn Marion,SF,5100
Nick Calathes,PG,5100
Trey Burke,PG,5100
Tony Allen,SG,5000
Vince Carter,SG,5000
Mario Chalmers,PG,4900
Miles Plumlee,C,4900
James Johnson,SF,4800
Steve Nash,PG,4800
Xavier Henry,SG,4800
Josh McRoberts,PF,4700
Ryan Kelly,SF,4700
Kyle Korver,SG,4700
Enes Kanter,C,4700
Derrick Williams,PF,4600
Jason Thompson,PF,4400
Thabo Sefolosha,SG,4300
Jordan Hill,PF,4300
Louis Williams,SG,4300
Jeremy Lamb,SF,4200
Pero Antic,C,4200
Devin Harris,SG,4200
Marcus Morris,PF,4100
Mike Scott,PF,4100
Manny Harris,SG,4000
Elton Brand,PF,4000
Richard Jefferson,SF,4000
C.J. Miles,SG,4000
Mo Williams,PG,4000
Michael Kidd-Gilchrist,SF,3900
Samuel Dalembert,C,3900
Kirk Hinrich,PG,3900
Shelvin Mack,PG,3900
Gustavo Ayon,PF,3900
Brandan Wright,PF,3800
Ben McLemore,SG,3800
Norris Cole,PG,3800
Alonzo Gee,SF,3700
Chris Andersen,C,3700
Jeremy Evans,SF,3700
C.J. McCollum,PG,3700
Kendrick Perkins,C,3700
Tyler Zeller,C,3700
Robert Sacre,C,3700
Shawne Williams,SF,3700
Marcus Thornton,SG,3700
Michael Beasley,SF,3600
Martell Webster,SF,3600
Quincy Pondexter,SF,3600
Joel Freeland,SF,3600
Shane Battier,SF,3600
Jeffery Taylor,SF,3600
Kevin Seraphin,PF,3600
Jarrett Jack,PG,3600
Al Harrington,PF,3600
Glen Rice Jr.,PG,3500
Henry Sims,C,3500
Erik Murphy,PF,3500
Cody Zeller,PF,3500
Meyers Leonard,C,3500
Otto Porter,SF,3500
Bernard James,C,3500
Thomas Robinson,PF,3500
John Jenkins,SG,3500
James Nunnally,SF,3500
Ian Clark,SG,3500
Tony Snell,SG,3500
Jamaal Franklin,SG,3500
Will Barton,SG,3500
Ray McCallum,PG,3500
Elias Harris,SF,3500
Steven Adams,C,3500
Victor Claver,SF,3500
Tornike Shengelia,SF,3500
Dionte Christmas,SG,3500
Matthew Dellavedova,PG,3500
Archie Goodwin,SG,3500
Malcolm Thomas,PF,3500
Rudy Gobert,C,3500
Sergey Karasev,SG,3500
Shane Larkin,PG,3500
Gal Mekel,PG,3500
Alex Len,C,3500
Dennis Schroeder,PG,3500
Jared Cunningham,SG,3500
Diante Garrett,SG,3500
Anthony Bennett,PF,3500
Vyacheslav Kravtsov,C,3500
Ricky Ledo,SG,3500
Jae Crowder,SF,3500
DeJuan Blair,C,3500
Greg Oden,C,3500
Roger Mason,SG,3500
Travis Outlaw,SF,3500
Earl Clark,SF,3500
Leandro Barbosa,SG,3500
Kosta Koufos,C,3500
Mike Miller,SG,3500
James Jones,SF,3500
John Lucas,PG,3500
Dorell Wright,SF,3500
Toney Douglas,PG,3500
Brendan Haywood,C,3500
Rashard Lewis,PF,3500
Nick Collison,PF,3500
Tayshaun Prince,SF,3500
Andris Biedrins,C,3500
Ben Gordon,SG,3500
Jannero Pargo,PG,3500
Ray Allen,SG,3500
Carl Landry,PF,3500
Earl Watson,PG,3500
Udonis Haslem,PF,3500
Chris Douglas-Roberts,SG,3500
Hasheem Thabeet,C,3500
Derek Fisher,PG,3500
Brandon Rush,SG,3500
Eric Maynor,PG,3500
Aaron Gray,C,3500
Jimmer Fredette,SG,3500
Chris Singleton,SF,3500
Bismack Biyombo,C,3500
Jan Vesely,SF,3500
Jeff Adrien,SF,3500
Jon Leuer,PF,3500
Darius Morris,PG,3500
Allen Crabbe,SG,3500
Andre Roberson,SG,3500
Perry Jones III,SF,3500
Quincy Acy,PF,3500
Carrick Felix,SG,3500
Ishmael Smith,PG,3500
Hamady Ndiaye,C,3500
Nazr Mohammed,C,3500
Anthony Tolliver,PF,3500
Cartier Martin,SF,3500
Mike James,PG,3500
Royal Ivey,SG,3500
Wayne Ellington,SG,3500
Jamaal Tinsley,PG,3500
Ed Davis,PF,3500
Trevor Booker,PF,3500
Garrett Temple,PG,3500
Mike Harris,SF,3500
