Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN @ LAL,10:30 PM,48.4,19000,"",
SF,LeBron James,MIA,MIA vs SAC, 7:30 PM,43.4,18800,"",
C,DeMarcus Cousins,SAC,SAC @ MIA, 7:30 PM,43.1,17200,"",
SG,Paul George,IND,IND vs HOU, 8:00 PM,38.4,16200,"",
SG,James Harden,HOU,HOU @ IND, 8:00 PM,38.7,15100,"",OUT
C,Al Horford,ATL,ATL vs UTA, 7:30 PM,35.4,14900,"",
PG,Kyrie Irving,CLE,CLE vs MIL, 7:30 PM,33.6,14300,"",
PF,Dirk Nowitzki,DAL,DAL vs TOR, 8:30 PM,34.9,14100,"",
C,Dwight Howard,HOU,HOU @ IND, 8:00 PM,38.4,13900,"",
SG,DeMar DeRozan,TOR,TOR @ DAL, 8:30 PM,32.5,13900,"",
PF,Josh Smith,DET,DET vs CHA, 7:30 PM,31.9,13800,"",
PG,Deron Williams,BKN,BKN @ PHI, 7:00 PM,25.1,13800,"",
PF,Paul Millsap,ATL,ATL vs UTA, 7:30 PM,34.0,13700,"",
PG,Kemba Walker,CHA,CHA @ DET, 7:30 PM,31.2,13500,"",
PG,Kyle Lowry,TOR,TOR @ DAL, 8:30 PM,30.7,13400,"",
C,Al Jefferson,CHA,CHA @ DET, 7:30 PM,33.8,13400,"",
PF,John Henson,MIL,MIL @ CLE, 7:30 PM,29.1,13300,"",
SG,Dwyane Wade,MIA,MIA vs SAC, 7:30 PM,35.0,13200,"",
PG,Eric Bledsoe,PHO,PHO @ DEN, 9:00 PM,34.6,13000,"",
C,Andre Drummond,DET,DET vs CHA, 7:30 PM,34.5,13000,"",
SF,Chandler Parsons,HOU,HOU @ IND, 8:00 PM,30.6,13000,"",
PF,Pau Gasol,LAL,LAL vs MIN,10:30 PM,31.6,12700,"",
SG-SF,Joe Johnson,BKN,BKN @ PHI, 7:00 PM,25.3,12600,"",
PG,Goran Dragic,PHO,PHO @ DEN, 9:00 PM,31.8,12500,"",
PG,Isaiah Thomas,SAC,SAC @ MIA, 7:30 PM,30.3,12500,"",
PG,Jeff Teague,ATL,ATL vs UTA, 7:30 PM,31.0,12300,"",
SG-SF,Gordon Hayward,UTA,UTA @ ATL, 7:30 PM,31.0,12300,"",
PG,Brandon Jennings,DET,DET vs CHA, 7:30 PM,33.9,12300,"",
PG,Michael Carter-Williams,PHI,PHI vs BKN, 7:00 PM,40.0,12200,"",OUT
SG,Monta Ellis,DAL,DAL vs TOR, 8:30 PM,33.6,12200,"",
PG,Ty Lawson,DEN,DEN vs PHO, 9:00 PM,34.7,12200,"",
C,Spencer Hawes,PHI,PHI vs BKN, 7:00 PM,32.3,12200,"",
SF,Rudy Gay,SAC,SAC @ MIA, 7:30 PM,33.4,12000,"",
PG,Ricky Rubio,MIN,MIN @ LAL,10:30 PM,29.9,12000,"",
C,Brook Lopez,BKN,BKN @ PHI, 7:00 PM,32.4,12000,"",
C,Roy Hibbert,IND,IND vs HOU, 8:00 PM,29.5,12000,"",
C,Nikola Pekovic,MIN,MIN @ LAL,10:30 PM,29.0,11900,"",
C,JJ Hickson,DEN,DEN vs PHO, 9:00 PM,24.8,11700,"",
PF,Derrick Favors,UTA,UTA @ ATL, 7:30 PM,30.4,11600,"",
PG,Trey Burke,UTA,UTA @ ATL, 7:30 PM,25.8,11500,"",
PF-C,Greg Monroe,DET,DET vs CHA, 7:30 PM,30.3,11500,"",
SG,Kevin Martin,MIN,MIN @ LAL,10:30 PM,29.3,11500,"",
PF,Amir Johnson,TOR,TOR @ DAL, 8:30 PM,24.3,11400,"",
