"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11300,"Cle@OKC 08:00PM ET",53.938
"PG","Chris Paul",10100,"Hou@LAC 10:30PM ET",47.056
"SG/SF","James Harden",9900,"Hou@LAC 10:30PM ET",42.097
"PF/C","Blake Griffin",9800,"Hou@LAC 10:30PM ET",44.746
"PG/SG","Stephen Curry",9800,"GS@Chi 08:00PM ET",47.162
"PF/C","Dwight Howard",9700,"Hou@LAC 10:30PM ET",42.184
"PF/C","Anthony Davis",9500,"NO@Dal 08:00PM ET",44.552
"PF/C","LaMarcus Aldridge",8900,"Bkn@Por 10:00PM ET",46.075
"PF/C","Joakim Noah",8600,"GS@Chi 08:00PM ET",37.995
"PG","Damian Lillard",8200,"Bkn@Por 10:00PM ET",37.000
"PG/SG","Goran Dragic",8100,"Pho@Uta 09:00PM ET",36.613
"PG/SG","Kyrie Irving",8100,"Cle@OKC 08:00PM ET",37.609
"PF/C","Paul Millsap",7900,"Atl@Bos 07:30PM ET",38.269
"PG","Russell Westbrook",7900,"Cle@OKC 08:00PM ET",41.361
"SF/PF","Josh Smith",7900,"Det@SA 08:30PM ET",35.772
"PG","Michael Carter-Williams",7900,"Orl@Phi 07:00PM ET",37.733
"PG","Brandon Jennings",7700,"Det@SA 08:30PM ET",36.632
"PF/C","Dirk Nowitzki",7700,"NO@Dal 08:00PM ET",36.710
"PG","Jrue Holiday",7700,"NO@Dal 08:00PM ET",34.662
"SF/PF","Thaddeus Young",7600,"Orl@Phi 07:00PM ET",33.380
"PG/SG","Eric Bledsoe",7600,"Pho@Uta 09:00PM ET",34.854
"PF/C","Greg Monroe",7500,"Det@SA 08:30PM ET",31.408
"PF/C","Andre Drummond",7500,"Det@SA 08:30PM ET",36.346
"PG/SG","Monta Ellis",7500,"NO@Dal 08:00PM ET",34.759
"PF/C","Pau Gasol",7500,"LAL@Mem 08:00PM ET",38.000
"PF/C","David Lee",7400,"GS@Chi 08:00PM ET",36.457
"C","DeAndre Jordan",7400,"Hou@LAC 10:30PM ET",35.869
"PG","Rajon Rondo",7400,"Atl@Bos 07:30PM ET",30.654
"SF/PF","Chandler Parsons",7400,"Hou@LAC 10:30PM ET",32.817
"PF/C","Nikola Vucevic",7400,"Orl@Phi 07:00PM ET",33.616
"PF/C","Tim Duncan",7400,"Det@SA 08:30PM ET",36.975
"PF/C","Zach Randolph",7300,"LAL@Mem 08:00PM ET",35.377
"PG","Deron Williams",7100,"Bkn@Por 10:00PM ET",29.579
"PG","Tony Parker",7100,"Det@SA 08:30PM ET",30.420
"PF/C","Serge Ibaka",7000,"Cle@OKC 08:00PM ET",33.165
"SG/SF","Gordon Hayward",7000,"Pho@Uta 09:00PM ET",33.740
"PG","Mike Conley",6900,"LAL@Mem 08:00PM ET",34.120
"PF/C","Spencer Hawes",6900,"Cle@OKC 08:00PM ET",32.504
"C","Marc Gasol",6800,"LAL@Mem 08:00PM ET",30.195
"PF/C","Derrick Favors",6800,"Pho@Uta 09:00PM ET",30.053
"SG/SF","Nicolas Batum",6800,"Bkn@Por 10:00PM ET",31.930
"PG","Kendall Marshall",6600,"LAL@Mem 08:00PM ET",29.431
"PG","Trey Burke",6600,"Pho@Uta 09:00PM ET",26.608
"PG/SG","Jamal Crawford",6600,"Hou@LAC 10:30PM ET",29.318
"SF/PF","Tobias Harris",6600,"Orl@Phi 07:00PM ET",27.454
"PG/SG","Kobe Bryant",6600,"LAL@Mem 08:00PM ET",28.833
"SF/PF","Luol Deng",6500,"Cle@OKC 08:00PM ET",31.428
"PF/C","Taj Gibson",6300,"GS@Chi 08:00PM ET",26.335
"PG","Jeff Teague",6300,"Atl@Bos 07:30PM ET",31.538
"PF/C","Tristan Thompson",6300,"Cle@OKC 08:00PM ET",27.190
"SG/SF","Jeff Green",6300,"Atl@Bos 07:30PM ET",27.573
"PF/C","Anderson Varejao",6200,"Cle@OKC 08:00PM ET",29.125
"SG/SF","Arron Afflalo",6200,"Orl@Phi 07:00PM ET",31.340
"PG/SG","Victor Oladipo",6200,"Orl@Phi 07:00PM ET",29.119
"SG/SF","Klay Thompson",6200,"GS@Chi 08:00PM ET",29.114
"SG/SF","Kawhi Leonard",6000,"Det@SA 08:30PM ET",26.073
"SG/SF","Andre Iguodala",6000,"GS@Chi 08:00PM ET",25.844
"PG","Jameer Nelson",6000,"Orl@Phi 07:00PM ET",28.417
"PF/C","Carlos Boozer",5900,"GS@Chi 08:00PM ET",29.525
"C","Robin Lopez",5900,"Bkn@Por 10:00PM ET",26.807
"SG/SF","Wesley Matthews",5900,"Bkn@Por 10:00PM ET",28.039
"SF/PF","Paul Pierce",5900,"Bkn@Por 10:00PM ET",26.235
"SG/SF","Gerald Green",5900,"Pho@Uta 09:00PM ET",24.603
"PF/C","Jared Sullinger",5800,"Atl@Bos 07:30PM ET",28.213
"PF/C","Markieff Morris",5800,"Pho@Uta 09:00PM ET",25.527
"SG/SF","Jimmy Butler",5700,"GS@Chi 08:00PM ET",26.848
"C","Enes Kanter",5600,"Pho@Uta 09:00PM ET",22.773
"SG/SF","Tyreke Evans",5500,"NO@Dal 08:00PM ET",26.156
"SG","Eric Gordon",5500,"NO@Dal 08:00PM ET",26.340
"SF/PF","Terrence Jones",5400,"Hou@LAC 10:30PM ET",26.087
"SG/SF","Vince Carter",5400,"NO@Dal 08:00PM ET",22.636
"PF/C","Andray Blatche",5300,"Bkn@Por 10:00PM ET",23.568
"SG/SF","Joe Johnson",5300,"Bkn@Por 10:00PM ET",24.986
"SF/PF","Shawn Marion",5300,"NO@Dal 08:00PM ET",25.082
"PF/C","Chris Kaman",5300,"LAL@Mem 08:00PM ET",21.439
"PF/C","Channing Frye",5300,"Pho@Uta 09:00PM ET",24.250
"PG/SG","Reggie Jackson",5300,"Cle@OKC 08:00PM ET",26.048
"PG/SG","Jeremy Lin",5300,"Hou@LAC 10:30PM ET",24.862
"SG","J.J. Redick",5300,"Hou@LAC 10:30PM ET",23.908
"PG","Jose Calderon",5300,"NO@Dal 08:00PM ET",24.640
"PG","D.J. Augustin",5200,"GS@Chi 08:00PM ET",21.995
"PG/SG","Alec Burks",5200,"Pho@Uta 09:00PM ET",23.013
"SG/SF","Kyle Korver",5200,"Atl@Bos 07:30PM ET",24.885
"SG","Jodie Meeks",5100,"LAL@Mem 08:00PM ET",23.659
"C","Kelly Olynyk",5100,"Atl@Bos 07:30PM ET",16.927
"SG/SF","Wesley Johnson",5000,"LAL@Mem 08:00PM ET",20.384
"PG/SG","Patrick Beverley",5000,"Hou@LAC 10:30PM ET",22.327
"PG","Patty Mills",5000,"Det@SA 08:30PM ET",17.138
"SG/SF","P.J. Tucker",5000,"Pho@Uta 09:00PM ET",23.362
"SG/SF","Marco Belinelli",4900,"Det@SA 08:30PM ET",20.150
"PF/C","Mason Plumlee",4900,"Bkn@Por 10:00PM ET",13.518
"PF/C","Brandon Bass",4900,"Atl@Bos 07:30PM ET",22.547
"SG/SF","Mike Dunleavy",4900,"GS@Chi 08:00PM ET",22.098
"PG/SG","Nick Calathes",4800,"LAL@Mem 08:00PM ET",12.756
"C","Andrew Bogut",4800,"GS@Chi 08:00PM ET",28.638
"PG/SG","Steve Blake",4800,"GS@Chi 08:00PM ET",26.642
"PG/SG","Avery Bradley",4700,"Atl@Bos 07:30PM ET",23.603
"PG/SG","Brian Roberts",4600,"NO@Dal 08:00PM ET",16.935
"PG/SG","Jordan Crawford",4600,"GS@Chi 08:00PM ET",23.388
"PG","Tony Wroten",4600,"Orl@Phi 07:00PM ET",22.795
"PF/C","Miles Plumlee",4600,"Pho@Uta 09:00PM ET",23.866
"PG/SG","Jarrett Jack",4600,"Cle@OKC 08:00PM ET",19.067
"SG/SF","Manu Ginobili",4500,"Det@SA 08:30PM ET",24.672
"PF/C","Jordan Hill",4500,"LAL@Mem 08:00PM ET",20.268
"PG/SG","Kirk Hinrich",4500,"GS@Chi 08:00PM ET",21.223
"SF","Al-Farouq Aminu",4500,"NO@Dal 08:00PM ET",20.750
"SF/PF","Anthony Bennett",4500,"Cle@OKC 08:00PM ET",9.277
"PF/C","Glen Davis",4500,"Hou@LAC 10:30PM ET",24.856
"SG/SF","Danny Green",4500,"Det@SA 08:30PM ET",18.832
"SF/PF","Marvin Williams",4400,"Pho@Uta 09:00PM ET",22.144
"C","Samuel Dalembert",4400,"NO@Dal 08:00PM ET",17.929
"SG","Dion Waiters",4400,"Cle@OKC 08:00PM ET",23.439
"PG/SG","Lou Williams",4400,"Atl@Bos 07:30PM ET",19.843
"PG/SG","Rodney Stuckey",4300,"Det@SA 08:30PM ET",20.821
"SG/SF","James Anderson",4300,"Orl@Phi 07:00PM ET",19.807
"PG","Shelvin Mack",4300,"Atl@Bos 07:30PM ET",17.281
"SF/PF","Harrison Barnes",4300,"GS@Chi 08:00PM ET",19.387
"C","Emeka Okafor",4300,"Pho@Uta 09:00PM ET",0
"PF/C","Boris Diaw",4300,"Det@SA 08:30PM ET",19.495
"SF","Matt Barnes",4300,"Hou@LAC 10:30PM ET",17.906
"PF/C","Kevin Garnett",4200,"Bkn@Por 10:00PM ET",20.186
"SF","Draymond Green",4200,"GS@Chi 08:00PM ET",17.561
"SG/SF","Kyle Singler",4200,"Det@SA 08:30PM ET",17.162
"SF/PF","DeMarre Carroll",4200,"Atl@Bos 07:30PM ET",23.633
"PF/C","Kris Humphries",4100,"Atl@Bos 07:30PM ET",18.520
"SG/SF","Nick Young",4100,"LAL@Mem 08:00PM ET",24.000
"PG/SG","Mo Williams",4100,"Bkn@Por 10:00PM ET",20.057
"SG/SF","Tony Allen",4100,"LAL@Mem 08:00PM ET",22.138
"PG","Darren Collison",4100,"Hou@LAC 10:30PM ET",20.153
"PF","Mike Scott",4000,"Atl@Bos 07:30PM ET",16.829
"SG/SF","Jeremy Lamb",4000,"Cle@OKC 08:00PM ET",18.158
"PF/C","Brandan Wright",4000,"NO@Dal 08:00PM ET",18.022
"PG/SG","Jerryd Bayless",3900,"Atl@Bos 07:30PM ET",16.328
"C","Tiago Splitter",3900,"Det@SA 08:30PM ET",18.924
"PG","Will Bynum",3900,"Det@SA 08:30PM ET",16.461
"SG/SF","Courtney Lee",3800,"LAL@Mem 08:00PM ET",17.264
"PF","Marcus Morris",3800,"Pho@Uta 09:00PM ET",19.036
"C","Jermaine O'Neal",3800,"GS@Chi 08:00PM ET",17.052
"SF/PF","Andrei Kirilenko",3800,"Bkn@Por 10:00PM ET",14.820
"PG","Cory Joseph",3800,"Det@SA 08:30PM ET",11.097
"PF/C","Tyler Zeller",3800,"Cle@OKC 08:00PM ET",11.734
"PF/C","Jason Smith",3800,"NO@Dal 08:00PM ET",20.637
"SF","Richard Jefferson",3800,"Pho@Uta 09:00PM ET",18.152
"PF/C","Kyle O'Quinn",3700,"Orl@Phi 07:00PM ET",13.804
"PF/C","Elton Brand",3700,"Atl@Bos 07:30PM ET",14.990
"SF/PF","James Johnson",3700,"LAL@Mem 08:00PM ET",21.820
"SF/PF","Gerald Wallace",3700,"Atl@Bos 07:30PM ET",15.491
"PG/SG","Devin Harris",3600,"NO@Dal 08:00PM ET",17.328
"PF/C","Alexis Ajinca",3600,"NO@Dal 08:00PM ET",12.852
"SF/PF","Jeremy Evans",3600,"Pho@Uta 09:00PM ET",17.512
"PF/C","Kosta Koufos",3600,"LAL@Mem 08:00PM ET",17.310
"SG/SF","Thabo Sefolosha",3600,"Cle@OKC 08:00PM ET",17.057
"PF","Ryan Kelly",3600,"LAL@Mem 08:00PM ET",14.419
"PF/C","Byron Mullens",3500,"Orl@Phi 07:00PM ET",5.348
"PG/SG","Shaun Livingston",3500,"Bkn@Por 10:00PM ET",18.590
"SG/SF","Cartier Martin",3500,"Atl@Bos 07:30PM ET",10.150
"PG","Phil Pressey",3500,"Atl@Bos 07:30PM ET",8.849
"PF/C","DeJuan Blair",3500,"NO@Dal 08:00PM ET",17.561
"SG","Elliot Williams",3400,"Orl@Phi 07:00PM ET",8.726
"SF/PF","Donatas Motiejunas",3400,"Hou@LAC 10:30PM ET",11.324
