Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs CHA, 7:00 PM,50.5,20000,"",
SF,Carmelo Anthony,NYK,NYK @ CHI, 1:00 PM,44.5,18000,"",
PG,Stephen Curry,GSW,GSW @ TOR, 4:00 PM,42.5,16300,"",
SG-SF,Paul George,IND,IND vs UTA, 6:00 PM,37.4,15300,"",
SG,DeMar DeRozan,TOR,TOR vs GSW, 4:00 PM,35.1,14900,"",
PG,Kyle Lowry,TOR,TOR vs GSW, 4:00 PM,35.4,14600,"",OUT
PG,Goran Dragic,PHO,PHO vs ATL, 8:00 PM,34.4,14500,"",
PF,Thaddeus Young,PHI,PHI @ ORL, 6:00 PM,31.5,14400,"",
C,Joakim Noah,CHI,CHI vs NYK, 1:00 PM,36.0,14300,"",
PG,Russell Westbrook,OKC,OKC vs CHA, 7:00 PM,38.1,14300,"",
C,Al Jefferson,CHA,CHA @ OKC, 7:00 PM,39.3,14200,"",
PF,Paul Millsap,ATL,ATL @ PHO, 8:00 PM,35.9,14100,"",OUT
C,Nikola Vucevic,ORL,ORL vs PHI, 6:00 PM,32.1,14000,"",
SG,Monta Ellis,DAL,DAL @ SAS, 7:00 PM,33.0,13700,"",
SG-SF,Gordon Hayward,UTA,UTA @ IND, 6:00 PM,32.1,13200,"",
PF,Tim Duncan,SAS,SAS vs DAL, 7:00 PM,35.3,13200,"",
PG,Michael Carter-Williams,PHI,PHI @ ORL, 6:00 PM,34.7,12900,"",
PG,Kemba Walker,CHA,CHA @ OKC, 7:00 PM,33.0,12800,"",
PF-C,Serge Ibaka,OKC,OKC vs CHA, 7:00 PM,31.9,12800,"",
PG,Eric Bledsoe,PHO,PHO vs ATL, 8:00 PM,32.5,12700,"",OUT
PG,Jeff Teague,ATL,ATL @ PHO, 8:00 PM,29.4,12600,"",
SG,Lance Stephenson,IND,IND vs UTA, 6:00 PM,30.0,12400,"",
PF,Dirk Nowitzki,DAL,DAL @ SAS, 7:00 PM,34.8,12300,"",
PF,David West,IND,IND vs UTA, 6:00 PM,28.2,12200,"",
SG,Victor Oladipo,ORL,ORL vs PHI, 6:00 PM,26.8,12000,"",
PG,Tony Parker,SAS,SAS vs DAL, 7:00 PM,29.0,11800,"",OUT
PF,David Lee,GSW,GSW @ TOR, 4:00 PM,34.0,11600,"",
SG-SF,Arron Afflalo,ORL,ORL vs PHI, 6:00 PM,29.3,11500,"",OUT
PF-C,Derrick Favors,UTA,UTA @ IND, 6:00 PM,28.6,11300,"",
SG-SF,Jimmy Butler,CHI,CHI vs NYK, 1:00 PM,25.8,11300,"",
PG,Jameer Nelson,ORL,ORL vs PHI, 6:00 PM,26.2,11200,"",
C,Roy Hibbert,IND,IND vs UTA, 6:00 PM,26.9,11000,"",
PF-C,Taj Gibson,CHI,CHI vs NYK, 1:00 PM,25.5,11000,"",
SG-SF,Kawhi Leonard,SAS,SAS vs DAL, 7:00 PM,25.3,11000,"",
SF-PF,Tobias Harris,ORL,ORL vs PHI, 6:00 PM,26.2,10900,"",
C,Tyson Chandler,NYK,NYK @ CHI, 1:00 PM,25.7,10900,"",
PF,Carlos Boozer,CHI,CHI vs NYK, 1:00 PM,27.8,10800,"",
SG-SF,Evan Turner,IND,IND vs UTA, 6:00 PM,29.3,10300,"",
SG-SF,Mike Dunleavy,CHI,CHI vs NYK, 1:00 PM,21.0,10100,"",
SF,DeMarre Carroll,ATL,ATL @ PHO, 8:00 PM,22.7,10000,"",
SG,Klay Thompson,GSW,GSW @ TOR, 4:00 PM,26.7,9900,"",
PF,Markieff Morris,PHO,PHO vs ATL, 8:00 PM,24.3,9800,"",
SG-SF,Vince Carter,DAL,DAL @ SAS, 7:00 PM,21.4,9600,"",
PF,Amir Johnson,TOR,TOR vs GSW, 4:00 PM,22.8,9600,"",
PG,Jose Calderon,DAL,DAL @ SAS, 7:00 PM,22.8,9400,"",
PF-C,Andrea Bargnani,NYK,NYK @ CHI, 1:00 PM,23.2,9100,"",OUT
SG,Alec Burks,UTA,UTA @ IND, 6:00 PM,21.8,9100,"",
SG,Manu Ginobili,SAS,SAS vs DAL, 7:00 PM,23.2,9100,"",
SG,Tony Wroten,PHI,PHI @ ORL, 6:00 PM,21.1,9100,"",
PF-C,Elton Brand,ATL,ATL @ PHO, 8:00 PM,15.0,9000,"",
SG-SF,Kyle Korver,ATL,ATL @ PHO, 8:00 PM,22.8,9000,"",
C,Andrew Bogut,GSW,GSW @ TOR, 4:00 PM,26.9,9000,"",
PF,Josh McRoberts,CHA,CHA @ OKC, 7:00 PM,22.8,9000,"",
SG-SF,Gerald Green,PHO,PHO vs ATL, 8:00 PM,22.6,9000,"",
SG,JR Smith,NYK,NYK @ CHI, 1:00 PM,23.2,8900,"",
SF,Shawn Marion,DAL,DAL @ SAS, 7:00 PM,23.8,8700,"",
SG-SF,Andre Iguodala,GSW,GSW @ TOR, 4:00 PM,24.3,8500,"",
PG,Greivis Vasquez,TOR,TOR vs GSW, 4:00 PM,16.5,8400,"",
PG,Trey Burke,UTA,UTA @ IND, 6:00 PM,24.2,8300,"",
PG-SG,Kirk Hinrich,CHI,CHI vs NYK, 1:00 PM,19.8,8200,"",
SG,Gerald Henderson,CHA,CHA @ OKC, 7:00 PM,24.4,8200,"",
PG,Raymond Felton,NYK,NYK @ CHI, 1:00 PM,23.7,8200,"",
SG,Louis Williams,ATL,ATL @ PHO, 8:00 PM,18.4,8100,"",
SG,Marco Belinelli,SAS,SAS vs DAL, 7:00 PM,18.9,8100,"",
PG,Reggie Jackson,OKC,OKC vs CHA, 7:00 PM,24.2,8100,"",
PG,Derrick Rose,CHI,CHI vs NYK, 1:00 PM,24.2,8000,"",OUT
SG-SF,Danny Green,SAS,SAS vs DAL, 7:00 PM,17.2,8000,"",
SG-SF,James Anderson,PHI,PHI @ ORL, 6:00 PM,18.6,8000,"",
SG-SF,Terrence Ross,TOR,TOR vs GSW, 4:00 PM,16.9,8000,"",
SG,Tim Hardaway Jr,NYK,NYK @ CHI, 1:00 PM,13.5,8000,"",
C,Tiago Splitter,SAS,SAS vs DAL, 7:00 PM,18.2,8000,"",
SG,Tony Snell,CHI,CHI vs NYK, 1:00 PM,10.2,8000,"",
SF,Richard Jefferson,UTA,UTA @ IND, 6:00 PM,17.0,8000,"",
PG,Ish Smith,PHO,PHO vs ATL, 8:00 PM,11.5,8000,"",
SF,Moe Harkless,ORL,ORL vs PHI, 6:00 PM,14.3,8000,"",
PF,Arnett Moultrie,PHI,PHI @ ORL, 6:00 PM,9.8,8000,"",
PF,Mike Scott,ATL,ATL @ PHO, 8:00 PM,15.6,8000,"",
SG-SF,John Salmons,TOR,TOR vs GSW, 4:00 PM,12.9,8000,"",
PG,Shelvin Mack,ATL,ATL @ PHO, 8:00 PM,16.3,8000,"",
PF-C,Al Horford,ATL,ATL @ PHO, 8:00 PM,35.6,8000,"",OUT
SG-SF,PJ Tucker,PHO,PHO vs ATL, 8:00 PM,21.7,8000,"",
SG,Thabo Sefolosha,OKC,OKC vs CHA, 7:00 PM,15.9,8000,"",OUT
SF,Michael Kidd-Gilchrist,CHA,CHA @ OKC, 7:00 PM,17.0,8000,"",
PG,George Hill,IND,IND vs UTA, 6:00 PM,22.2,8000,"",OUT
PF-C,Miles Plumlee,PHO,PHO vs ATL, 8:00 PM,22.6,7900,"",
PF-C,Jermaine O'Neal,GSW,GSW @ TOR, 4:00 PM,16.6,7900,"",
SF,Caron Butler,OKC,OKC vs CHA, 7:00 PM,19.7,7700,"",OUT
PF,Marvin Williams,UTA,UTA @ IND, 6:00 PM,20.4,7600,"",
PG,Cory Joseph,SAS,SAS vs DAL, 7:00 PM,10.6,7500,"",
PF-C,Channing Frye,PHO,PHO vs ATL, 8:00 PM,22.3,7500,"",
PF,Marcus Morris,PHO,PHO vs ATL, 8:00 PM,17.9,7500,"",
