Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ MEM, 8:00 PM,49.1,20000,"",OUT
C,DeMarcus Cousins,SAC,SAC @ IND, 7:00 PM,44.8,18200,"",
SF,Carmelo Anthony,NYK,NYK @ CHA, 7:00 PM,43.3,16400,"",
PG,Russell Westbrook,OKC,OKC @ MEM, 8:00 PM,39.0,15200,"",OUT
PG,Mike Conley,MEM,MEM vs OKC, 8:00 PM,32.5,14900,"",
SF,Rudy Gay,SAC,SAC @ IND, 7:00 PM,33.7,14300,"",
SG-SF,Paul George,IND,IND vs SAC, 7:00 PM,37.7,14100,"",
PG,Kyrie Irving,CLE,CLE @ LAL,10:30 PM,35.2,14000,"",
PF,Zach Randolph,MEM,MEM vs OKC, 8:00 PM,33.1,13600,"",
PF-C,Pau Gasol,LAL,LAL vs CLE,10:30 PM,33.8,13500,"",
PG,Isaiah Thomas,SAC,SAC @ IND, 7:00 PM,32.5,13500,"",
C,Marc Gasol,MEM,MEM vs OKC, 8:00 PM,33.6,13200,"",OUT
PG,Kemba Walker,CHA,CHA vs NYK, 7:00 PM,32.3,13100,"",
PF-C,Serge Ibaka,OKC,OKC @ MEM, 8:00 PM,30.6,12600,"",
C,Al Jefferson,CHA,CHA vs NYK, 7:00 PM,35.1,12400,"",
C,Roy Hibbert,IND,IND vs SAC, 7:00 PM,28.4,12000,"",
C,Anderson Varejao,CLE,CLE @ LAL,10:30 PM,26.5,11400,"",
SG,Lance Stephenson,IND,IND vs SAC, 7:00 PM,28.4,11200,"",
PF,David West,IND,IND vs SAC, 7:00 PM,27.7,11200,"",
SG,Gerald Henderson,CHA,CHA vs NYK, 7:00 PM,25.7,11000,"",
PF-C,Andrea Bargnani,NYK,NYK @ CHA, 7:00 PM,24.0,10800,"",
PG,Raymond Felton,NYK,NYK @ CHA, 7:00 PM,23.0,10800,"",
SG,Kobe Bryant,LAL,LAL vs CLE,10:30 PM,25.8,10100,"",OUT
PF,Tristan Thompson,CLE,CLE @ LAL,10:30 PM,25.6,9900,"",
SF,Luol Deng,CLE,CLE @ LAL,10:30 PM,31.6,9700,"",
PG,Steve Blake,LAL,LAL vs CLE,10:30 PM,24.8,9700,"",OUT
PG,Kendall Marshall,LAL,LAL vs CLE,10:30 PM,22.6,9400,"",
PG,Reggie Jackson,OKC,OKC @ MEM, 8:00 PM,23.0,9300,"",
SG,Jodie Meeks,LAL,LAL vs CLE,10:30 PM,20.6,9200,"",
SF,James Johnson,MEM,MEM vs OKC, 8:00 PM,21.8,9000,"",
C,Tyson Chandler,NYK,NYK @ CHA, 7:00 PM,23.0,9000,"",OUT
SG-SF,Iman Shumpert,NYK,NYK @ CHA, 7:00 PM,18.8,8500,"",
SG,CJ Miles,CLE,CLE @ LAL,10:30 PM,16.5,8400,"",
PF,Josh McRoberts,CHA,CHA vs NYK, 7:00 PM,22.7,8400,"",
SG,Dion Waiters,CLE,CLE @ LAL,10:30 PM,22.3,8300,"",
SG,Tony Allen,MEM,MEM vs OKC, 8:00 PM,21.0,8200,"",OUT
PG,Pablo Prigioni,NYK,NYK @ CHA, 7:00 PM,12.8,8200,"",OUT
PF-C,Jason Thompson,SAC,SAC @ IND, 7:00 PM,17.2,8100,"",
SG-SF,Nick Young,LAL,LAL vs CLE,10:30 PM,22.0,8100,"",OUT
