Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA @ CHA, 7:00 PM,45.7,18300,"",
SG-SF,Paul George,IND,IND vs ATL, 8:00 PM,37.5,16800,"",
C,Al Jefferson,CHA,CHA vs MIA, 7:00 PM,40.7,15900,"",OUT
PF,Paul Millsap,ATL,ATL @ IND, 8:00 PM,36.3,14500,"",
PF,Tim Duncan,SAS,SAS @ DAL, 9:30 PM,34.5,13300,"",
PG,Kemba Walker,CHA,CHA vs MIA, 7:00 PM,32.9,13200,"",
SG,Monta Ellis,DAL,DAL vs SAS, 9:30 PM,32.8,13100,"",
PF,Dirk Nowitzki,DAL,DAL vs SAS, 9:30 PM,34.7,13000,"",
SG,Dwyane Wade,MIA,MIA @ CHA, 7:00 PM,32.5,12400,"",
PG,Jeff Teague,ATL,ATL @ IND, 8:00 PM,29.8,12000,"",
PF,David West,IND,IND vs ATL, 8:00 PM,28.3,11400,"",
SG,Lance Stephenson,IND,IND vs ATL, 8:00 PM,28.5,11400,"",
PG,Tony Parker,SAS,SAS @ DAL, 9:30 PM,27.3,11300,"",
SG-SF,Kawhi Leonard,SAS,SAS @ DAL, 9:30 PM,27.1,10800,"",
PF-C,Chris Bosh,MIA,MIA @ CHA, 7:00 PM,28.4,10600,"",
SG,Manu Ginobili,SAS,SAS @ DAL, 9:30 PM,23.3,10100,"",
SF,Shawn Marion,DAL,DAL vs SAS, 9:30 PM,23.3,9700,"",
PF,Josh McRoberts,CHA,CHA vs MIA, 7:00 PM,22.6,9200,"",
SG,Gerald Henderson,CHA,CHA vs MIA, 7:00 PM,23.4,8500,"",
C,Tiago Splitter,SAS,SAS @ DAL, 9:30 PM,19.3,8500,"",
PG,George Hill,IND,IND vs ATL, 8:00 PM,21.6,8500,"",
SF,DeMarre Carroll,ATL,ATL @ IND, 8:00 PM,23.1,8400,"",
PG,Devin Harris,DAL,DAL vs SAS, 9:30 PM,17.7,8400,"",
SG-SF,Kyle Korver,ATL,ATL @ IND, 8:00 PM,22.4,8300,"",
C,Samuel Dalembert,DAL,DAL vs SAS, 9:30 PM,18.1,8200,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs MIA, 7:00 PM,16.8,8000,"",
PG,Jose Calderon,DAL,DAL vs SAS, 9:30 PM,21.9,8000,"",
PG,Mario Chalmers,MIA,MIA @ CHA, 7:00 PM,22.1,8000,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA vs MIA, 7:00 PM,12.6,7800,"",
SG-SF,Vince Carter,DAL,DAL vs SAS, 9:30 PM,21.1,7800,"",
PF,Mike Scott,ATL,ATL @ IND, 8:00 PM,15.2,7600,"",
PG,Norris Cole,MIA,MIA @ CHA, 7:00 PM,13.7,7600,"",
C,Pero Antic,ATL,ATL @ IND, 8:00 PM,14.1,7600,"",
PF,Luis Scola,IND,IND vs ATL, 8:00 PM,14.9,7600,"",
SG,Gary Neal,CHA,CHA vs MIA, 7:00 PM,14.4,7600,"",
SG-SF,Evan Turner,IND,IND vs ATL, 8:00 PM,24.1,7600,"",
SG,Marco Belinelli,SAS,SAS @ DAL, 9:30 PM,18.1,7500,"",
C,Roy Hibbert,IND,IND vs ATL, 8:00 PM,23.5,7500,"",
PF-C,Brandan Wright,DAL,DAL vs SAS, 9:30 PM,17.3,7500,"",
C,Andrew Bynum,IND,IND vs ATL, 8:00 PM,18.7,7400,"",OUT
SG-SF,Danny Green,SAS,SAS @ DAL, 9:30 PM,17.9,7400,"",
SG,Louis Williams,ATL,ATL @ IND, 8:00 PM,18.1,7400,"",
PF,Boris Diaw,SAS,SAS @ DAL, 9:30 PM,18.5,7300,"",
PG-SG,CJ Watson,IND,IND vs ATL, 8:00 PM,12.6,7300,"",
PF-C,Chris Andersen,MIA,MIA @ CHA, 7:00 PM,16.7,7300,"",
PG,Shelvin Mack,ATL,ATL @ IND, 8:00 PM,15.8,7100,"",
SF,Michael Beasley,MIA,MIA @ CHA, 7:00 PM,13.5,7000,"",OUT
PG,Donald Sloan,IND,IND vs ATL, 8:00 PM,4.9,7000,"",
SG-SF,Rasual Butler,IND,IND vs ATL, 8:00 PM,4.6,6000,"",
C,Ian Mahinmi,IND,IND vs ATL, 8:00 PM,10.3,6000,"",
SG,Ray Allen,MIA,MIA @ CHA, 7:00 PM,16.3,5800,"",
SF,Jae Crowder,DAL,DAL vs SAS, 9:30 PM,10.3,5700,"",
PF-C,Cody Zeller,CHA,CHA vs MIA, 7:00 PM,13.7,5600,"",
PG,Luke Ridnour,CHA,CHA vs MIA, 7:00 PM,11.4,5600,"",
SG-SF,James Jones,MIA,MIA @ CHA, 7:00 PM,8.0,5600,"",
PG,Patty Mills,SAS,SAS @ DAL, 9:30 PM,16.3,5500,"",
PF-C,Elton Brand,ATL,ATL @ IND, 8:00 PM,15.9,5500,"",
PF,Udonis Haslem,MIA,MIA @ CHA, 7:00 PM,9.6,5400,"",
PF-C,Gustavo Ayon,ATL,ATL @ IND, 8:00 PM,13.5,5300,"",OUT
PG,Gal Mekel,DAL,DAL vs SAS, 9:30 PM,5.8,5000,"",
PG,Shane Larkin,DAL,DAL vs SAS, 9:30 PM,6.2,5000,"",
PF-C,Aron Baynes,SAS,SAS @ DAL, 9:30 PM,7.0,5000,"",
PF-C,Matt Bonner,SAS,SAS @ DAL, 9:30 PM,7.0,5000,"",
PF-C,Jeff Ayres,SAS,SAS @ DAL, 9:30 PM,8.9,5000,"",
PG,Cory Joseph,SAS,SAS @ DAL, 9:30 PM,10.2,5000,"",
C,Brendan Haywood,CHA,CHA vs MIA, 7:00 PM,0,5000,"",OUT
PF-C,DeJuan Blair,DAL,DAL vs SAS, 9:30 PM,14.5,5000,"",
