Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA vs BKN, 7:00 PM,45.7,18000,"",
PF,LaMarcus Aldridge,POR,POR @ SAS, 9:30 PM,43.9,17600,"",
PG,Damian Lillard,POR,POR @ SAS, 9:30 PM,33.7,14000,"",
PF,Tim Duncan,SAS,SAS vs POR, 9:30 PM,34.4,13800,"",
PG,Tony Parker,SAS,SAS vs POR, 9:30 PM,27.6,12900,"",
SG,Manu Ginobili,SAS,SAS vs POR, 9:30 PM,23.6,12400,"",
SF,Nicolas Batum,POR,POR @ SAS, 9:30 PM,30.7,12200,"",
SG,Dwyane Wade,MIA,MIA vs BKN, 7:00 PM,32.3,12000,"",
PF-C,Chris Bosh,MIA,MIA vs BKN, 7:00 PM,28.5,11700,"",
PG,Deron Williams,BKN,BKN @ MIA, 7:00 PM,27.9,11500,"",
SG-SF,Joe Johnson,BKN,BKN @ MIA, 7:00 PM,24.6,11300,"",
SG-SF,Kawhi Leonard,SAS,SAS vs POR, 9:30 PM,27.1,11100,"",
C,Robin Lopez,POR,POR @ SAS, 9:30 PM,26.2,11000,"",
C,Tiago Splitter,SAS,SAS vs POR, 9:30 PM,19.7,10000,"",
SG,Wesley Matthews,POR,POR @ SAS, 9:30 PM,24.9,9900,"",
SF,Paul Pierce,BKN,BKN @ MIA, 7:00 PM,23.9,9500,"",
PG,Mario Chalmers,MIA,MIA vs BKN, 7:00 PM,22.0,8200,"",
PG,Shaun Livingston,BKN,BKN @ MIA, 7:00 PM,18.8,8200,"",
SG-SF,Danny Green,SAS,SAS vs POR, 9:30 PM,17.7,8000,"",
SG-SF,Alan Anderson,BKN,BKN @ MIA, 7:00 PM,12.4,8000,"",
PG,Norris Cole,MIA,MIA vs BKN, 7:00 PM,13.8,7900,"",
SG,Ray Allen,MIA,MIA vs BKN, 7:00 PM,16.3,7700,"",
PF-C,Andray Blatche,BKN,BKN @ MIA, 7:00 PM,21.1,7600,"",
PF,Mirza Teletovic,BKN,BKN @ MIA, 7:00 PM,14.9,7600,"",
PF,Kevin Garnett,BKN,BKN @ MIA, 7:00 PM,18.7,7500,"",
SF,Shane Battier,MIA,MIA vs BKN, 7:00 PM,9.8,7400,"",
SG,Marco Belinelli,SAS,SAS vs POR, 9:30 PM,17.6,7300,"",
PF,Boris Diaw,SAS,SAS vs POR, 9:30 PM,18.6,7300,"",
PG,Mo Williams,POR,POR @ SAS, 9:30 PM,18.0,7300,"",
SG,Will Barton,POR,POR @ SAS, 9:30 PM,7.6,7200,"",
SF,Michael Beasley,MIA,MIA vs BKN, 7:00 PM,13.4,7000,"",
SF,Dorell Wright,POR,POR @ SAS, 9:30 PM,10.5,7000,"",
SG-SF,James Jones,MIA,MIA vs BKN, 7:00 PM,8.0,6200,"",
PF-C,Chris Andersen,MIA,MIA vs BKN, 7:00 PM,16.6,6200,"",OUT
PG,Patty Mills,SAS,SAS vs POR, 9:30 PM,16.2,6100,"",
PF-C,Aron Baynes,SAS,SAS vs POR, 9:30 PM,7.1,6000,"",
SG,Marcus Thornton,BKN,BKN @ MIA, 7:00 PM,15.2,6000,"",
PF,Udonis Haslem,MIA,MIA vs BKN, 7:00 PM,9.5,5500,"",
PF,Thomas Robinson,POR,POR @ SAS, 9:30 PM,11.1,5400,"",
PG,Cory Joseph,SAS,SAS vs POR, 9:30 PM,10.0,5000,"",
PF-C,Jeff Ayres,SAS,SAS vs POR, 9:30 PM,8.6,5000,"",
SG,CJ McCollum,POR,POR @ SAS, 9:30 PM,7.7,5000,"",
PF-C,Matt Bonner,SAS,SAS vs POR, 9:30 PM,6.5,5000,"",
C,Meyers Leonard,POR,POR @ SAS, 9:30 PM,6.7,5000,"",
SF,Austin Daye,SAS,SAS vs POR, 9:30 PM,5.4,5000,"",
PF,Victor Claver,POR,POR @ SAS, 9:30 PM,5.5,5000,"",
SF,Damion James,SAS,SAS vs POR, 9:30 PM,5.3,5000,"",
SG,Allen Crabbe,POR,POR @ SAS, 9:30 PM,3.8,5000,"",
PG,Earl Watson,POR,POR @ SAS, 9:30 PM,2.8,5000,"",
C,Brook Lopez,BKN,BKN @ MIA, 7:00 PM,32.6,5000,"",OUT
C,Jason Collins,BKN,BKN @ MIA, 7:00 PM,3.0,5000,"",
PF-C,Mason Plumlee,BKN,BKN @ MIA, 7:00 PM,15.2,5000,"",
SF,Andrei Kirilenko,BKN,BKN @ MIA, 7:00 PM,12.3,5000,"",
PF,Rashard Lewis,MIA,MIA vs BKN, 7:00 PM,9.4,5000,"",
PG,Jorge Gutierrez,BKN,BKN @ MIA, 7:00 PM,9.1,5000,"",
PG,Toney Douglas,MIA,MIA vs BKN, 7:00 PM,8.0,5000,"",
C,Greg Oden,MIA,MIA vs BKN, 7:00 PM,7.1,5000,"",
PG,Marquis Teague,BKN,BKN @ MIA, 7:00 PM,5.9,5000,"",
C,Justin Hamilton,MIA,MIA vs BKN, 7:00 PM,5.1,5000,"",
PF-C,Joel Freeland,POR,POR @ SAS, 9:30 PM,9.1,5000,"",
