Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ UTA, 9:00 PM,48.3,19400,"",
SF,LeBron James,MIA,MIA vs NOP, 7:30 PM,43.4,17900,"",
PG,Stephen Curry,GSW,GSW @ MIL, 8:00 PM,43.5,17600,"",
C,DeMarcus Cousins,SAC,SAC vs POR,10:00 PM,44.4,17400,"",
PF,LaMarcus Aldridge,POR,POR @ SAC,10:00 PM,43.7,17200,"",
SF,Carmelo Anthony,NYK,NYK vs DET, 7:30 PM,42.7,16400,"",
PG,John Wall,WAS,WAS @ CHA, 7:00 PM,39.4,16200,"",
PF,Pau Gasol,LAL,LAL @ DAL, 8:30 PM,33.6,16200,"",
PF,Thaddeus Young,PHI,PHI @ CLE, 7:00 PM,32.6,15700,"",
PF,David Lee,GSW,GSW @ MIL, 8:00 PM,34.2,15500,"",
SG,Paul George,IND,IND vs TOR, 7:00 PM,38.0,15300,"",
PG,Ty Lawson,DEN,DEN vs BOS, 9:00 PM,34.7,15000,"",
PF-C,Anthony Davis,NOP,NOP @ MIA, 7:30 PM,41.2,14600,"",
PF,Zach Randolph,MEM,MEM vs SAS, 8:00 PM,32.8,14500,"",
SG,DeMar DeRozan,TOR,TOR @ IND, 7:00 PM,32.5,14500,"",
SF,Evan Turner,PHI,PHI @ CLE, 7:00 PM,32.7,14300,"",
PG,Goran Dragic,PHO,PHO @ CHI, 8:00 PM,31.7,14200,"",
C,Joakim Noah,CHI,CHI vs PHO, 8:00 PM,31.7,14000,"",
C,Al Jefferson,CHA,CHA vs WAS, 7:00 PM,36.1,14000,"",
PG,Damian Lillard,POR,POR @ SAC,10:00 PM,34.4,13800,"",
SG,Dwyane Wade,MIA,MIA vs NOP, 7:30 PM,34.8,13800,"",
SF,Trevor Ariza,WAS,WAS @ CHA, 7:00 PM,27.6,13200,"",
PG,Kyle Lowry,TOR,TOR @ IND, 7:00 PM,33.9,13200,"",
PG,Isaiah Thomas,SAC,SAC vs POR,10:00 PM,32.0,13100,"",
C,Andre Drummond,DET,DET @ NYK, 7:30 PM,33.9,13000,"",
PG,Eric Bledsoe,PHO,PHO @ CHI, 8:00 PM,32.5,13000,"",OUT
SF,Rudy Gay,SAC,SAC vs POR,10:00 PM,33.0,12800,"",
PG,Brandon Knight,MIL,MIL vs GSW, 8:00 PM,26.7,12800,"",
PF,Dirk Nowitzki,DAL,DAL vs LAL, 8:30 PM,34.7,12700,"",
SG,Bradley Beal,WAS,WAS @ CHA, 7:00 PM,26.9,12600,"",
SG-SF,Gordon Hayward,UTA,UTA vs OKC, 9:00 PM,31.8,12500,"",
PF,Tim Duncan,SAS,SAS @ MEM, 8:00 PM,33.6,12500,"",
SG,Monta Ellis,DAL,DAL vs LAL, 8:30 PM,33.5,12400,"",
PG,Michael Carter-Williams,PHI,PHI @ CLE, 7:00 PM,38.3,12200,"",
C,Spencer Hawes,PHI,PHI @ CLE, 7:00 PM,32.0,12200,"",
