Position,PlayerName,Team,Opponent,Salary,PPG
SG,Gerald Henderson,Bobcats,Heat,7950,23.3
SF,Gerald Henderson,Bobcats,Heat,7950,23.3
C,Bismack Biyombo,Bobcats,Heat,5000,12.0
PG,Kemba Walker,Bobcats,Heat,12600,33.0
PG,Jannero Pargo,Bobcats,Heat,5000,8.5
SG,Ben Gordon,Bobcats,Heat,5000,8.8
C,Josh McRoberts,Bobcats,Heat,8550,23.5
PF,Josh McRoberts,Bobcats,Heat,8550,23.5
SG,Chris Douglas-Roberts,Bobcats,Heat,5000,8.4
SF,Chris Douglas-Roberts,Bobcats,Heat,5000,8.4
PG,Luke Ridnour,Bobcats,Heat,5000,13.0
SG,Luke Ridnour,Bobcats,Heat,5000,13.0
PF,Anthony Tolliver,Bobcats,Heat,5000,12.2
SF,Anthony Tolliver,Bobcats,Heat,5000,12.2
PG,Gary Neal,Bobcats,Heat,5750,14.2
SG,Gary Neal,Bobcats,Heat,5750,14.2
C,Al Jefferson,Bobcats,Heat,13750,38.5
PF,Al Jefferson,Bobcats,Heat,13750,38.5
SF,Michael Kidd-Gilchrist,Bobcats,Heat,6500,16.2
SG,Jeffery Taylor,Bobcats,Heat,5000,12.2
SF,Jeffery Taylor,Bobcats,Heat,5000,12.2
C,Cody Zeller,Bobcats,Heat,6150,12.6
PF,Cody Zeller,Bobcats,Heat,6150,12.6
PG,Kirk Hinrich,Bulls,Nets,7050,20.5
SG,Kirk Hinrich,Bulls,Nets,7050,20.5
PG,D.J. Augustin,Bulls,Nets,8450,21.3
C,Carlos Boozer,Bulls,Nets,9950,27.5
PF,Carlos Boozer,Bulls,Nets,9950,27.5
C,Joakim Noah,Bulls,Nets,15500,37.0
PF,Joakim Noah,Bulls,Nets,15500,37.0
C,Taj Gibson,Bulls,Nets,12050,25.1
PF,Taj Gibson,Bulls,Nets,12050,25.1
SG,Jimmy Butler,Bulls,Nets,11150,26.1
SF,Jimmy Butler,Bulls,Nets,11150,26.1
SG,Mike Dunleavy,Bulls,Nets,9750,21.9
SF,Mike Dunleavy,Bulls,Nets,9750,21.9
C,Nazr Mohammed,Bulls,Nets,5000,5.3
PG,Jimmer Fredette,Bulls,Nets,5350,9.9
SG,Jimmer Fredette,Bulls,Nets,5350,9.9
SG,Tony Snell,Bulls,Nets,5000,10.6
SF,Tony Snell,Bulls,Nets,5000,10.6
SG,Wilson Chandler,Nuggets,Timberwolves,8550,24.7
SF,Wilson Chandler,Nuggets,Timberwolves,8550,24.7
PG,Ty Lawson,Nuggets,Timberwolves,13550,37.0
C,Timofey Mozgov,Nuggets,Timberwolves,8400,18.5
PF,Kenneth Faried,Nuggets,Timberwolves,10500,23.9
PG,Randy Foye,Nuggets,Timberwolves,10800,22.6
SG,Randy Foye,Nuggets,Timberwolves,10800,22.6
C,Darrell Arthur,Nuggets,Timberwolves,5000,11.4
PF,Darrell Arthur,Nuggets,Timberwolves,5000,11.4
C,Anthony Randolph,Nuggets,Timberwolves,5750,11.4
PF,Anthony Randolph,Nuggets,Timberwolves,5750,11.4
PG,Aaron Brooks,Nuggets,Timberwolves,8800,13.7
C,J.J. Hickson,Nuggets,Timberwolves,10450,26.4
PF,J.J. Hickson,Nuggets,Timberwolves,10450,26.4
PF,Jan Vesely,Nuggets,Timberwolves,5000,10.2
SG,Evan Fournier,Nuggets,Timberwolves,7900,13.3
SF,Quincy Miller,Nuggets,Timberwolves,5000,9.1
PF,Josh Smith,Pistons,Knicks,13400,33.7
SF,Josh Smith,Pistons,Knicks,13400,33.7
PG,Will Bynum,Pistons,Knicks,8150,16.1
PG,Rodney Stuckey,Pistons,Knicks,7150,19.4
SG,Rodney Stuckey,Pistons,Knicks,7150,19.4
C,Greg Monroe,Pistons,Knicks,11750,29.9
PF,Greg Monroe,Pistons,Knicks,11750,29.9
SG,Kyle Singler,Pistons,Knicks,7500,16.7
SF,Kyle Singler,Pistons,Knicks,7500,16.7
PG,Brandon Jennings,Pistons,Knicks,11350,34.3
C,Josh Harrellson,Pistons,Knicks,5000,7.8
PF,Josh Harrellson,Pistons,Knicks,5000,7.8
C,Andre Drummond,Pistons,Knicks,13800,35.6
PF,Andre Drummond,Pistons,Knicks,13800,35.6
SG,Kentavious Caldwell-Pope,Pistons,Knicks,5000,11.5
C,Jordan Hill,Lakers,Trail Blazers,5900,18.8
PF,Jordan Hill,Lakers,Trail Blazers,5900,18.8
C,Chris Kaman,Lakers,Trail Blazers,6450,19.8
PF,Chris Kaman,Lakers,Trail Blazers,6450,19.8
C,Pau Gasol,Lakers,Trail Blazers,13850,36.1
PF,Pau Gasol,Lakers,Trail Blazers,13850,36.1
SG,Xavier Henry,Lakers,Trail Blazers,6100,16.2
SF,Xavier Henry,Lakers,Trail Blazers,6100,16.2
SG,Wesley Johnson,Lakers,Trail Blazers,9250,20.5
SF,Wesley Johnson,Lakers,Trail Blazers,9250,20.5
PG,Jordan Farmar,Lakers,Trail Blazers,8800,21.9
SG,MarShon Brooks,Lakers,Trail Blazers,7150,8.7
SF,MarShon Brooks,Lakers,Trail Blazers,7150,8.7
PF,Shawne Williams,Lakers,Trail Blazers,6850,15.4
SF,Shawne Williams,Lakers,Trail Blazers,6850,15.4
SG,Jodie Meeks,Lakers,Trail Blazers,9550,23.3
PG,Steve Nash,Lakers,Trail Blazers,7250,16.0
SG,Nick Young,Lakers,Trail Blazers,8450,22.7
SF,Nick Young,Lakers,Trail Blazers,8450,22.7
PG,Kendall Marshall,Lakers,Trail Blazers,7050,28.3
C,Robert Sacre,Lakers,Trail Blazers,5200,10.5
