"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11400,"Det@Min 08:00PM ET",52.943
"SF/PF","Carmelo Anthony",10000,"Uta@NY 07:30PM ET",47.081
"SG/SF","James Harden",10000,"Ind@Hou 09:30PM ET",42.024
"PG/SG","Stephen Curry",9600,"Atl@GS 10:30PM ET",46.466
"PF/C","Dwight Howard",9400,"Ind@Hou 09:30PM ET",42.008
"PG/SG","Kyrie Irving",9100,"Cle@Cha 07:00PM ET",38.381
"PF/C","Anthony Davis",9100,"Mil@NO 08:00PM ET",43.505
"PF/C","DeMarcus Cousins",9000,"Sac@Tor 07:00PM ET",45.889
"PF/C","LaMarcus Aldridge",9000,"Por@Dal 08:30PM ET",45.129
"PF/C","Al Jefferson",9000,"Cle@Cha 07:00PM ET",41.577
"SG/SF","Paul George",8800,"Ind@Hou 09:30PM ET",39.869
"PF/C","Paul Millsap",8600,"Atl@GS 10:30PM ET",38.269
"PF/C","Pau Gasol",8400,"LAL@Den 09:00PM ET",38.322
"SF/PF","Josh Smith",8200,"Det@Min 08:00PM ET",36.037
"PF/C","Joakim Noah",8200,"Mem@Chi 07:00PM ET",38.186
"PF/C","Andre Drummond",8200,"Det@Min 08:00PM ET",36.959
"SG/SF","DeMar DeRozan",8100,"Sac@Tor 07:00PM ET",36.855
"SF/PF","Rudy Gay",8100,"Sac@Tor 07:00PM ET",36.445
"PG","Kyle Lowry",8100,"Sac@Tor 07:00PM ET",38.059
"PG","Damian Lillard",8000,"Por@Dal 08:30PM ET",36.389
"PG/SG","Monta Ellis",7800,"Por@Dal 08:30PM ET",34.887
"PG","Kemba Walker",7700,"Cle@Cha 07:00PM ET",34.574
"C","Marc Gasol",7600,"Mem@Chi 07:00PM ET",31.270
"PG","Rajon Rondo",7500,"Bkn@Bos 07:30PM ET",32.156
"SG/SF","Gordon Hayward",7500,"Uta@NY 07:30PM ET",34.058
"PF/C","David Lee",7500,"Atl@GS 10:30PM ET",35.890
"PF/C","Greg Monroe",7500,"Det@Min 08:00PM ET",31.615
"SG/SF","Nicolas Batum",7500,"Por@Dal 08:30PM ET",32.561
"PG","Isaiah Thomas",7400,"Sac@Tor 07:00PM ET",36.225
"PG","Jeff Teague",7300,"Atl@GS 10:30PM ET",31.746
"PF/C","Zach Randolph",7300,"Mem@Chi 07:00PM ET",35.399
"PF/C","Dirk Nowitzki",7300,"Por@Dal 08:30PM ET",36.363
"PG","Ty Lawson",7300,"LAL@Den 09:00PM ET",39.059
"SG/SF","Tyreke Evans",7200,"Mil@NO 08:00PM ET",27.467
"PG","Brandon Jennings",7100,"Det@Min 08:00PM ET",35.475
"PF/C","Spencer Hawes",7100,"Cle@Cha 07:00PM ET",32.688
"PG","Deron Williams",7000,"Bkn@Bos 07:30PM ET",29.535
"PG","Mike Conley",6900,"Mem@Chi 07:00PM ET",33.167
"PG","Ricky Rubio",6800,"Det@Min 08:00PM ET",31.463
"PF","David West",6800,"Ind@Hou 09:30PM ET",29.488
"PG/SG","Kobe Bryant",6700,"LAL@Den 09:00PM ET",28.833
"SG/SF","Jeff Green",6600,"Bkn@Bos 07:30PM ET",27.512
"SG/SF","Lance Stephenson",6600,"Ind@Hou 09:30PM ET",32.394
"SF/PF","Chandler Parsons",6600,"Ind@Hou 09:30PM ET",32.550
"SG/SF","Jimmy Butler",6500,"Mem@Chi 07:00PM ET",27.739
"C","Tyson Chandler",6500,"Uta@NY 07:30PM ET",27.776
"PG/SG","Brandon Knight",6500,"Mil@NO 08:00PM ET",30.618
"C","Nikola Pekovic",6500,"Det@Min 08:00PM ET",32.830
"PF/C","Derrick Favors",6500,"Uta@NY 07:30PM ET",29.548
"PF/C","Larry Sanders",6300,"Mil@NO 08:00PM ET",22.554
"C","Roy Hibbert",6200,"Ind@Hou 09:30PM ET",27.607
"PF","Kenneth Faried",6200,"LAL@Den 09:00PM ET",25.371
"PF/C","Anderson Varejao",6200,"Cle@Cha 07:00PM ET",29.125
"SG/SF","Klay Thompson",6200,"Atl@GS 10:30PM ET",28.927
"SF/PF","Paul Pierce",6200,"Bkn@Bos 07:30PM ET",26.468
"PF/C","Tristan Thompson",6200,"Cle@Cha 07:00PM ET",27.391
"SF/PF","Luol Deng",6100,"Cle@Cha 07:00PM ET",30.485
"C","Robin Lopez",6000,"Por@Dal 08:30PM ET",27.139
"SG/SF","Kevin Martin",6000,"Det@Min 08:00PM ET",28.569
"PF/C","J.J. Hickson",6000,"LAL@Den 09:00PM ET",27.838
"PF/C","Carlos Boozer",6000,"Mem@Chi 07:00PM ET",29.041
"SF","Danilo Gallinari",5900,"LAL@Den 09:00PM ET",0
"PG","Trey Burke",5800,"Uta@NY 07:30PM ET",25.980
"PF/C","Taj Gibson",5800,"Mem@Chi 07:00PM ET",26.615
"SG/SF","Andre Iguodala",5800,"Atl@GS 10:30PM ET",25.250
"SG","Eric Gordon",5800,"Mil@NO 08:00PM ET",26.418
"PF/C","Andray Blatche",5700,"Bkn@Bos 07:30PM ET",23.972
"PF/C","Amir Johnson",5700,"Sac@Tor 07:00PM ET",24.018
"SG/SF","Wilson Chandler",5700,"LAL@Den 09:00PM ET",26.093
"SG/SF","Vince Carter",5500,"Por@Dal 08:30PM ET",23.037
"SG/SF","Wesley Johnson",5500,"LAL@Den 09:00PM ET",21.094
"PF/C","Jared Sullinger",5500,"Bkn@Bos 07:30PM ET",27.920
"PG/SG","Raymond Felton",5500,"Uta@NY 07:30PM ET",25.315
"SG/SF","Wesley Matthews",5500,"Por@Dal 08:30PM ET",27.570
"C","Andrew Bogut",5500,"Atl@GS 10:30PM ET",27.954
"SF/PF","Ersan Ilyasova",5500,"Mil@NO 08:00PM ET",22.521
"PG","Jose Calderon",5400,"Por@Dal 08:30PM ET",24.520
"SF/PF","Terrence Jones",5300,"Ind@Hou 09:30PM ET",26.558
"SG/SF","Kyle Korver",5300,"Atl@GS 10:30PM ET",24.845
"SG/SF","Nick Young",5300,"LAL@Den 09:00PM ET",24.000
"SG/SF","J.R. Smith",5300,"Uta@NY 07:30PM ET",24.949
"C","Jonas Valanciunas",5200,"Sac@Tor 07:00PM ET",23.873
"SG/SF","Evan Turner",5200,"Ind@Hou 09:30PM ET",30.583
"C","JaVale McGee",5200,"LAL@Den 09:00PM ET",14.250
