"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11700,"OKC@Was 07:00PM ET",53.685
"PF/C","Kevin Love",10900,"Min@Atl 07:30PM ET",51.222
"SF/PF","Carmelo Anthony",10500,"Mia@NY 08:30PM ET",46.959
"SF/PF","LeBron James",10500,"Mia@NY 08:30PM ET",46.489
"PF/C","LaMarcus Aldridge",9800,"Tor@Por 10:00PM ET",46.859
"PF/C","Anthony Davis",9600,"Chi@NO 08:00PM ET",44.973
"PF/C","Al Jefferson",9400,"Cha@Pho 09:00PM ET",39.921
"PF/C","Blake Griffin",9300,"Uta@LAC 10:30PM ET",43.398
"PG","John Wall",9300,"OKC@Was 07:00PM ET",42.228
"PF/C","Dwight Howard",9200,"Cle@Hou 08:00PM ET",40.917
"SG/SF","Paul George",8900,"Bkn@Ind 07:00PM ET",40.478
"SG/SF","James Harden",8900,"Cle@Hou 08:00PM ET",41.038
"PF/C","DeMarcus Cousins",8700,"Sac@SA 08:30PM ET",46.700
"PF/C","Paul Millsap",8700,"Min@Atl 07:30PM ET",38.128
"PG/SG","Kyrie Irving",8500,"Cle@Hou 08:00PM ET",37.535
"PG","Kemba Walker",8400,"Cha@Pho 09:00PM ET",34.970
"PF/C","Al Horford",8400,"Min@Atl 07:30PM ET",37.328
"PG","Michael Carter-Williams",8300,"Phi@Det 07:30PM ET",39.564
"PG","Kyle Lowry",8300,"Tor@Por 10:00PM ET",37.733
"PG/SG","Goran Dragic",8200,"Cha@Pho 09:00PM ET",35.890
"PG","Brandon Jennings",8000,"Phi@Det 07:30PM ET",36.203
"PF/C","Tim Duncan",8000,"Sac@SA 08:30PM ET",36.128
"PF/C","Zach Randolph",7900,"Mil@Mem 08:00PM ET",35.637
"PG","Isaiah Thomas",7800,"Sac@SA 08:30PM ET",35.389
"PG","Jrue Holiday",7800,"Chi@NO 08:00PM ET",34.662
"PF/C","Andre Drummond",7700,"Phi@Det 07:30PM ET",35.850
"PF/C","Joakim Noah",7700,"Chi@NO 08:00PM ET",36.773
"PG/SG","Eric Bledsoe",7700,"Cha@Pho 09:00PM ET",34.854
"SG/SF","Evan Turner",7600,"Phi@Det 07:30PM ET",33.150
"PG","Damian Lillard",7600,"Tor@Por 10:00PM ET",36.076
"SF/PF","Josh Smith",7600,"Phi@Det 07:30PM ET",34.256
"SF/PF","Rudy Gay",7600,"Sac@SA 08:30PM ET",35.125
"PG","Chris Paul",7500,"Uta@LAC 10:30PM ET",47.706
"PG","Mike Conley",7500,"Mil@Mem 08:00PM ET",34.470
"SG/SF","Lance Stephenson",7400,"Bkn@Ind 07:00PM ET",32.795
"PF/C","Serge Ibaka",7400,"OKC@Was 07:00PM ET",32.978
"SF/PF","Thaddeus Young",7400,"Phi@Det 07:30PM ET",32.936
"PG","Tony Parker",7200,"Sac@SA 08:30PM ET",30.750
"SF/PF","Chandler Parsons",7200,"Cle@Hou 08:00PM ET",33.093
"SG/SF","DeMar DeRozan",7100,"Tor@Por 10:00PM ET",35.686
"PG","Ricky Rubio",7100,"Min@Atl 07:30PM ET",31.339
"PF/C","Spencer Hawes",7100,"Phi@Det 07:30PM ET",34.114
"PG","Deron Williams",7100,"Bkn@Ind 07:00PM ET",28.991
"C","Nikola Pekovic",7000,"Min@Atl 07:30PM ET",33.102
"PF/C","Greg Monroe",7000,"Phi@Det 07:30PM ET",30.361
"C","Marc Gasol",7000,"Mil@Mem 08:00PM ET",30.607
"C","DeAndre Jordan",6900,"Uta@LAC 10:30PM ET",35.000
"PF/C","Ryan Anderson",6900,"Chi@NO 08:00PM ET",31.932
"SG/SF","Gordon Hayward",6900,"Uta@LAC 10:30PM ET",34.981
"PF/C","Derrick Favors",6800,"Uta@LAC 10:30PM ET",31.048
"PF/C","Chris Bosh",6800,"Mia@NY 08:30PM ET",30.347
"SG/SF","Nicolas Batum",6800,"Tor@Por 10:00PM ET",32.391
"C","Roy Hibbert",6700,"Bkn@Ind 07:00PM ET",29.339
"SF/PF","Luol Deng",6600,"Cle@Hou 08:00PM ET",32.537
"PF","David West",6500,"Bkn@Ind 07:00PM ET",28.222
"PG/SG","Jamal Crawford",6500,"Uta@LAC 10:30PM ET",27.689
"SG","Bradley Beal",6500,"OKC@Was 07:00PM ET",29.146
"SG/SF","Kevin Martin",6500,"Min@Atl 07:30PM ET",29.093
"PG/SG","Dwyane Wade",6400,"Mia@NY 08:30PM ET",34.617
"PG/SG","Brandon Knight",6400,"Mil@Mem 08:00PM ET",29.372
"SG/SF","Trevor Ariza",6400,"OKC@Was 07:00PM ET",30.581
"PG","Jeff Teague",6300,"Min@Atl 07:30PM ET",32.506
"PF/C","Carlos Boozer",6300,"Chi@NO 08:00PM ET",29.958
"SF/PF","Paul Pierce",6200,"Bkn@Ind 07:00PM ET",26.322
"PF/C","Nene Hilario",6100,"OKC@Was 07:00PM ET",28.836
"C","Marcin Gortat",6100,"OKC@Was 07:00PM ET",29.161
"PG","Trey Burke",6000,"Uta@LAC 10:30PM ET",27.356
"PG/SG","Jeremy Lin",6000,"Cle@Hou 08:00PM ET",25.211
"PG","D.J. Augustin",6000,"Chi@NO 08:00PM ET",21.014
"SG/SF","Wesley Matthews",6000,"Tor@Por 10:00PM ET",28.495
"PG/SG","Reggie Jackson",6000,"OKC@Was 07:00PM ET",25.761
"SG","Kentavious Caldwell-Pope",5900,"Phi@Det 07:30PM ET",14.564
"PF/C","Andray Blatche",5900,"Bkn@Ind 07:00PM ET",24.276
"SF/PF","Terrence Jones",5900,"Cle@Hou 08:00PM ET",27.297
"PF/C","Taj Gibson",5900,"Chi@NO 08:00PM ET",24.861
"SG/SF","Jimmy Butler",5900,"Chi@NO 08:00PM ET",26.234
"PG/SG","Raymond Felton",5800,"Mia@NY 08:30PM ET",25.100
"SG","Eric Gordon",5800,"Chi@NO 08:00PM ET",27.298
"SG/SF","Gerald Henderson",5800,"Cha@Pho 09:00PM ET",26.255
"C","Jonas Valanciunas",5800,"Tor@Por 10:00PM ET",24.533
"PF/C","Anderson Varejao",5800,"Cle@Hou 08:00PM ET",29.278
"C","Tyson Chandler",5800,"Mia@NY 08:30PM ET",24.966
"PF/C","John Henson",5800,"Mil@Mem 08:00PM ET",29.676
"PG","Nate Wolters",5800,"Mil@Mem 08:00PM ET",15.044
"PG/SG","George Hill",5700,"Bkn@Ind 07:00PM ET",23.161
"PF/C","Amir Johnson",5700,"Tor@Por 10:00PM ET",24.206
"PF/C","Tristan Thompson",5700,"Cle@Hou 08:00PM ET",26.859
"SG/SF","Tyreke Evans",5700,"Chi@NO 08:00PM ET",27.000
"PG","Darren Collison",5700,"Uta@LAC 10:30PM ET",20.117
"PF/C","Cody Zeller",5600,"Cha@Pho 09:00PM ET",12.734
"SG/SF","J.R. Smith",5600,"Mia@NY 08:30PM ET",24.859
"C","Robin Lopez",5500,"Tor@Por 10:00PM ET",25.614
"PF/C","Markieff Morris",5400,"Cha@Pho 09:00PM ET",24.967
"SG","Dion Waiters",5400,"Cle@Hou 08:00PM ET",23.646
"SG/SF","Gerald Green",5400,"Cha@Pho 09:00PM ET",23.766
"SG/SF","Kyle Korver",5300,"Min@Atl 07:30PM ET",25.156
"C","Tiago Splitter",5300,"Sac@SA 08:30PM ET",19.217
"SG","Ben McLemore",5300,"Sac@SA 08:30PM ET",14.189
"SG/SF","Joe Johnson",5300,"Bkn@Ind 07:00PM ET",25.875
"PG/SG","Ramon Sessions",5300,"Cha@Pho 09:00PM ET",19.356
"SG","J.J. Redick",5300,"Uta@LAC 10:30PM ET",24.571
"PG/SG","Greivis Vasquez",5200,"Tor@Por 10:00PM ET",18.134
"SF/PF","Ersan Ilyasova",5100,"Mil@Mem 08:00PM ET",20.571
"C","Enes Kanter",5100,"Uta@LAC 10:30PM ET",21.881
"PF/C","Larry Sanders",5000,"Mil@Mem 08:00PM ET",20.806
"PF/C","Miles Plumlee",5000,"Cha@Pho 09:00PM ET",25.174
"SF","Otto Porter Jr.",5000,"OKC@Was 07:00PM ET",4.705
"PG","Mario Chalmers",5000,"Mia@NY 08:30PM ET",24.397
"SG/SF","Terrence Ross",5000,"Tor@Por 10:00PM ET",18.339
"PG/SG","Alec Burks",4900,"Uta@LAC 10:30PM ET",22.539
"SG/SF","Kawhi Leonard",4900,"Sac@SA 08:30PM ET",26.073
"SF/PF","Derrick Williams",4800,"Sac@SA 08:30PM ET",16.820
"PF/C","Channing Frye",4800,"Cha@Pho 09:00PM ET",24.277
"PF/C","Jason Thompson",4700,"Sac@SA 08:30PM ET",18.933
"PG/SG","Rodney Stuckey",4700,"Phi@Det 07:30PM ET",21.507
"SG/SF","Tony Allen",4700,"Mil@Mem 08:00PM ET",22.093
"PF/C","Kevin Garnett",4700,"Bkn@Ind 07:00PM ET",20.434
"SF","Al-Farouq Aminu",4700,"Chi@NO 08:00PM ET",21.540
"SG/SF","Corey Brewer",4700,"Min@Atl 07:30PM ET",20.683
"PG/SG","O.J. Mayo",4600,"Mil@Mem 08:00PM ET",20.720
"SG/SF","Mike Dunleavy",4600,"Chi@NO 08:00PM ET",21.733
