Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ CLE, 7:00 PM,50.4,20000,"",
PF-C,Kevin Love,MIN,MIN @ HOU, 8:00 PM,49.1,19400,"",
PG,Russell Westbrook,OKC,OKC @ CLE, 7:00 PM,39.5,16300,"",
PG,Stephen Curry,GSW,GSW vs MIL,10:30 PM,41.4,16200,"",
PG,John Wall,WAS,WAS @ POR,10:00 PM,39.3,15800,"",
PF,LaMarcus Aldridge,POR,POR vs WAS,10:00 PM,43.2,15500,"",OUT
C,Dwight Howard,HOU,HOU vs MIN, 8:00 PM,38.8,15000,"",OUT
SF,Nicolas Batum,POR,POR vs WAS,10:00 PM,30.9,14900,"",
SG,James Harden,HOU,HOU vs MIN, 8:00 PM,38.9,14200,"",
PG,Kyrie Irving,CLE,CLE vs OKC, 7:00 PM,35.7,14000,"",OUT
PG,Damian Lillard,POR,POR vs WAS,10:00 PM,33.5,13100,"",
PF-C,Serge Ibaka,OKC,OKC @ CLE, 7:00 PM,32.3,13000,"",
PF,David Lee,GSW,GSW vs MIL,10:30 PM,33.3,12800,"",
SG,Brandon Knight,MIL,MIL @ GSW,10:30 PM,29.0,12700,"",
C,Marcin Gortat,WAS,WAS @ POR,10:00 PM,29.2,12600,"",
PG,Ricky Rubio,MIN,MIN @ HOU, 8:00 PM,30.2,11900,"",
C,Spencer Hawes,CLE,CLE vs OKC, 7:00 PM,30.3,11900,"",
C,Nikola Pekovic,MIN,MIN @ HOU, 8:00 PM,30.9,11500,"",OUT
C,Robin Lopez,POR,POR vs WAS,10:00 PM,26.0,11500,"",
SG,Kevin Martin,MIN,MIN @ HOU, 8:00 PM,26.9,11400,"",
SF,Trevor Ariza,WAS,WAS @ POR,10:00 PM,29.2,11400,"",
SF,Luol Deng,CLE,CLE vs OKC, 7:00 PM,28.9,11000,"",OUT
SG,Dion Waiters,CLE,CLE vs OKC, 7:00 PM,22.1,11000,"",
PF-C,Nene Hilario,WAS,WAS @ POR,10:00 PM,28.1,11000,"",OUT
SG,Klay Thompson,GSW,GSW vs MIL,10:30 PM,26.5,10900,"",
SG,Bradley Beal,WAS,WAS @ POR,10:00 PM,27.2,10900,"",
C,Anderson Varejao,CLE,CLE vs OKC, 7:00 PM,27.3,10800,"",
C,Andrew Bogut,GSW,GSW vs MIL,10:30 PM,26.5,10500,"",OUT
SF-PF,Terrence Jones,HOU,HOU vs MIN, 8:00 PM,25.0,10400,"",
SG,Wesley Matthews,POR,POR vs WAS,10:00 PM,25.9,10100,"",
SF,Chandler Parsons,HOU,HOU vs MIN, 8:00 PM,29.8,9700,"",
PG-SG,Jarrett Jack,CLE,CLE vs OKC, 7:00 PM,18.2,9400,"",
PG,Reggie Jackson,OKC,OKC @ CLE, 7:00 PM,23.9,9300,"",
PG,Patrick Beverley,HOU,HOU vs MIN, 8:00 PM,21.3,9200,"",
C,Zaza Pachulia,MIL,MIL @ GSW,10:30 PM,19.1,9100,"",
PG,Jeremy Lin,HOU,HOU vs MIN, 8:00 PM,21.9,8900,"",
PG,Ramon Sessions,MIL,MIL @ GSW,10:30 PM,19.3,8900,"",
PF-C,John Henson,MIL,MIL @ GSW,10:30 PM,25.6,8600,"",
C,Larry Sanders,MIL,MIL @ GSW,10:30 PM,21.9,8600,"",OUT
PF,Ersan Ilyasova,MIL,MIL @ GSW,10:30 PM,22.0,8500,"",
PG,Mo Williams,POR,POR vs WAS,10:00 PM,18.9,8400,"",
PF,Drew Gooden,WAS,WAS @ POR,10:00 PM,17.3,8400,"",
